"year","bula_h","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Full Time","23481.75","21413.9","1172","11615","16078","28078","35360","62292","22814.62","24148.88","2556","131250","21040","21724"
"1984","Baden-Württemberg","Not Working","17058.85","15009.29","760","6136","9817","21752","29236","50203","16253.3","17864.4","0","131250","15385","17173"
"1984","Baden-Württemberg","Part Time","21924.22","19881.53","338","9250","15366","26790","32996","60934","20677.3","23171.14","2209","124176","19167","20657"
"1984","Bavaria","Full Time","22686.27","21257.43","1012","11986","15883","27124","34319","68782","22058.52","23314.02","4140","116929","20552","21750"
"1984","Bavaria","Not Working","16200","14036.87","737","6105","9510","20247","27124","50370","15425.88","16974.12","0","116929","14384","15770"
"1984","Bavaria","Part Time","20894.51","19682.36","359","10157","15098","25457","33347","48175","19841.89","21947.13","895","111313","18343","20781"
"1984","Berlin","Full Time","20291.95","20165","211","9573","14129","24748","28874","37422","17666.29","22917.61","3279","148650","19984","21731"
"1984","Berlin","Not Working","15086.42","12560.63","132","5645","8590","19074","27989","77463","13105.49","17067.35","0","77463","12885","17409"
"1984","Berlin","Part Time","20425.49","20473.62","68","8464","13720","24862","30912","38835","18147.2","22703.78","4844","46486","18009","23768"
"1984","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1984","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1984","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1984","Bremen","Full Time","20428.17","16907.81","38","10543","12329","24964","28243","59821","16806.68","24049.66","7636","59821","14753","23729"
"1984","Bremen","Not Working","11773.21","10602","71","5148","7363","15339","17251","31579","10282.36","13264.06","2491","31579","10124","13498"
"1984","Bremen","Part Time","","","","","","","","","","","","","",""
"1984","Hamburg","Full Time","21020.92","20019.1","148","10445","13306","26367","33172","54161","19372.83","22669.01","3091","54161","18918","22233"
"1984","Hamburg","Not Working","14250.26","12903","121","6751","8774","17179","25104","34604","12765.03","15735.49","920","54161","12885","14418"
"1984","Hamburg","Part Time","20147.64","20096.96","42","11857","14110","26367","29724","33172","17787.96","22507.32","7760","41751","15049","23144"
"1984","Hesse","Full Time","24012.22","22026.4","594","11944","15746","29181","35368","63815","23021.88","25002.56","2664","143736","20841","21958"
"1984","Hesse","Not Working","18107.88","13907.43","462","5522","8615","22302","34054","129256","16589.63","19626.13","0","170618","14215","16076"
"1984","Hesse","Part Time","22643.51","21016.2","196","9141","13291","28251","36135","67205","20711.9","24575.12","2526","143736","19294","21914"
"1984","Lower Saxony","Full Time","22116.64","21429","500","11574","15456","26531","32560","54670","21280.01","22953.27","3393","82333","20354","22103"
"1984","Lower Saxony","Not Working","15848.64","13877.94","538","5927","8896","20282","28377","44766","15050.14","16647.14","0","60780","13784","15442"
"1984","Lower Saxony","Part Time","20279.92","19258.51","198","10105","13891","25052","29728","55861","18817","21742.84","1411","82333","17299","20643"
"1984","Mecklenburg-Western Pomerania","Full Time","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Not Working","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Part Time","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Full Time","22297.16","19980.49","1452","11598","15017","26464","35126","66398","21747.75","22846.57","2021","113666","19394","20456"
"1984","North Rhine-Westphalia","Not Working","15946.42","13500","1328","5522","8743","20148","28418","49057","15393.31","16499.53","0","89039","14287","15321"
"1984","North Rhine-Westphalia","Part Time","20692.18","19176.65","490","7363","13033","26583","33290","57724","19660.87","21723.49","716","113666","18210","20114"
"1984","Rhineland-Palatinate,Saarland","Full Time","22343.19","19550.76","377","11644","15591","27103","36213","51072","21382.11","23304.27","5438","65709","19096","20518"
"1984","Rhineland-Palatinate,Saarland","Not Working","15302.5","13255","364","5798","8590","18394","28657","43138","14354.41","16250.59","307","54114","13303","15455"
"1984","Rhineland-Palatinate,Saarland","Part Time","21755.05","18510.78","113","10893","15491","26847","35164","65709","19897.76","23612.34","5979","65709","17620","20532"
"1984","Saxony","Full Time","","","","","","","","","","","","","",""
"1984","Saxony","Not Working","","","","","","","","","","","","","",""
"1984","Saxony","Part Time","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Full Time","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Not Working","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Part Time","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Full Time","21231.03","19451.76","174","10739","14852","27210","31429","56766","19854.88","22607.18","5834","56766","18181","21536"
"1984","Schleswig-Holstein","Not Working","15200.11","13734.33","150","6209","9706","20835","27210","36944","13879.17","16521.05","0","45141","12894","15598"
"1984","Schleswig-Holstein","Part Time","22843.89","19398.77","63","11072","13513","30080","36944","46924","20264.28","25423.5","2403","46924","16967","26571"
"1984","Thuringia","Full Time","","","","","","","","","","","","","",""
"1984","Thuringia","Not Working","","","","","","","","","","","","","",""
"1984","Thuringia","Part Time","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Full Time","23651.24","22210.5","1033","11952","15920","27940","37888","59564","23025.36","24277.12","3355","72590","21763","22880"
"1985","Baden-Württemberg","Not Working","16399","14929.44","682","6146","9608","20778","28334","45677","15713.1","17084.9","0","72590","15638","17349"
"1985","Baden-Württemberg","Part Time","21623.93","19591.53","342","9738","15133","26250","35363","54715","20547.43","22700.43","1963","57674","18742","21139"
"1985","Bavaria","Full Time","24339.94","22393.42","885","12971","16941","28777","37252","61961","23557.19","25122.69","3166","169250","21633","22989"
"1985","Bavaria","Not Working","17356.71","15704.14","665","6626","10729","22163","30110","56995","16597.49","18115.93","0","62449","16315","17897"
"1985","Bavaria","Part Time","21393.42","20509.44","365","9451","14800","26549","33354","61140","20331.81","22455.03","614","69739","19411","21730"
"1985","Berlin","Full Time","19722.1","18847.16","166","10086","12462","25333","30077","41409","18440.95","21003.25","5025","48616","18415","22266"
"1985","Berlin","Not Working","16936.38","13923.94","123","6468","8610","23813","33157","48616","15095.81","18776.95","5025","48616","14222","18750"
"1985","Berlin","Part Time","18928.61","18038.03","79","6261","13919","24759","30375","41409","16844.52","21012.7","3707","41409","17243","22118"
"1985","Brandenburg","Full Time","","","","","","","","","","","","","",""
"1985","Brandenburg","Not Working","","","","","","","","","","","","","",""
"1985","Brandenburg","Part Time","","","","","","","","","","","","","",""
"1985","Bremen","Full Time","","","","","","","","","","","","","",""
