"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Baden-Württemberg","Rural Area","19872.12","18648","298","9432","13845","24664","33472","45677","18857.86","20886.38","3779","50584","18930","21139"
"1985","Baden-Württemberg","Urban Area","20584.97","18729","1759","8135","13061","26009","34345","57674","20099.82","21070.12","0","72590","19342","20432"
"1985","Bavaria","Rural Area","20199.19","18874.74","900","8641","13317","24468","33125","50699","19511.47","20886.91","0","169250","18964","20281"
"1985","Bavaria","Urban Area","21709.45","19625","1015","8434","13921","27277","36525","61961","20987.82","22431.08","0","162146","20463","21957"
"1985","Berlin","Rural Area","","","","","","","","","","","","","",""
"1985","Berlin","Urban Area","18447.91","16384.32","368","7319","11116","25018","30640","45308","17496.51","19399.31","3707","48616","17294","20459"
"1985","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"1985","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"1985","Bremen","Rural Area","","","","","","","","","","","","","",""
"1985","Bremen","Urban Area","13210.79","12006.34","116","5908","9004","16121","22104","38929","11967.63","14453.95","96","38929","12091","15173"
"1985","Hamburg","Rural Area","","","","","","","","","","","","","",""
"1985","Hamburg","Urban Area","17686.47","15246","275","5730","10445","24101","30754","49625","16458.06","18914.88","46","71811","16312","20170"
"1985","Hesse","Rural Area","20844.52","16482.64","155","5835","9255","26062","37162","108060","17945.78","23743.26","307","108060","17596","23579"
"1985","Hesse","Urban Area","21116.92","18240","984","7919","12223","26245","35637","63764","20292.99","21940.85","0","129341","18492","20029"
"1985","Lower Saxony","Rural Area","20257.75","18670.43","527","7433","11692","25499","32585","80007","19095.31","21420.19","249","137599","18707","21477"
"1985","Lower Saxony","Urban Area","20225.22","18510.14","581","8971","12552","26024","34660","61429","19343.37","21107.07","0","83988","17466","19905"
"1985","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Rural Area","19176.12","17727","73","8427","12985","27312","31564","41849","17144.99","21207.25","4553","41849","16851","22719"
"1985","North Rhine-Westphalia","Urban Area","19575.36","17749","2901","7976","11897","25045","32763","56141","19177.25","19973.47","61","142772","18182","19058"
