"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","19046.35","17652.47","594","9815","13080","22587","29048","45767","18272.64","19820.06","4647","103309","18630","20271"
"1984","Full Time","(1b) general elementary school","20384.2","18746.66","1034","10287","13920","24537","31389","53338","19716.66","21051.74","2556","148650","19056","20343"
"1984","Full Time","(1c) basic vocational qualification","21813.9","20032.86","2308","11781","15228","25763","33140","57027","21384.1","22243.7","3091","148650","19935","20708"
"1984","Full Time","(2a) intermediate vocational","23156.41","21675.85","769","11033","15993","28450","35164","58171","22423.19","23889.63","2964","110296","21452","23211"
"1984","Full Time","(2b) intermediate general qualification","23118.14","22699.75","132","11237","16270","27146","35757","61168","21289.19","24947.09","2021","67087","21156","24200"
"1984","Full Time","(2c_gen) general maturity certificate","20345.25","19833.44","79","7792","13230","24470","34393","47662","18161.04","22529.46","3801","50014","17667","21821"
"1984","Full Time","(2c_voc) vocational maturity certificate","23346.13","22506.27","249","10445","14234","27990","35368","80046","21663.04","25029.22","2714","148650","20643","23111"
"1984","Full Time","(3a) lower tertiary education","26945.95","24456.17","167","14125","18890","31864","38915","66398","24854","29037.9","5252","143736","23844","26779"
"1984","Full Time","(3b) higher tertiary education","29566.17","27317.34","301","15344","20990","34901","44897","76979","27884.99","31247.35","3856","129256","26277","28252"
"1984","Not Working","(0) in school","24457.07","23284.87","178","12437","17179","29721","36626","67087","22778.14","26136","0","89039","20510","24070"
"1984","Not Working","(1a) inadequately completed","15498.72","13982.08","398","6424","9800","18677","28247","36299","14580.89","16416.55","0","103309","14287","16034"
"1984","Not Working","(1b) general elementary school","14182.87","11950.02","1529","5220","7656","17283","25316","47586","13630.83","14734.91","0","170618","12946","13763"
"1984","Not Working","(1c) basic vocational qualification","15004.04","13015.11","1346","6320","9203","18341","24550","47662","14460.93","15547.15","0","170618","13549","14503"
"1984","Not Working","(2a) intermediate vocational","18506.65","16814.94","409","7363","11640","23513","30966","50370","17375.12","19638.18","0","131250","16934","18652"
"1984","Not Working","(2b) intermediate general qualification","20706.95","19549.07","241","6749","12613","27292","33978","58171","19244","22169.9","920","89039","18985","21119"
"1984","Not Working","(2c_gen) general maturity certificate","18860.87","17073.77","232","3528","8852","28186","37872","50370","17299.45","20422.29","0","54670","15383","18892"
"1984","Not Working","(2c_voc) vocational maturity certificate","17613.51","16268.84","131","6258","11044","24964","29728","46261","15940.19","19286.83","744","52787","13805","18505"
"1984","Not Working","(3a) lower tertiary education","18357.44","17111.12","61","9203","12986","24148","29414","39555","16227.22","20487.66","307","39555","14852","21058"
"1984","Not Working","(3b) higher tertiary education","18254.56","15325.92","99","4634","8295","25167","31365","76979","14978.82","21530.3","51","113747","14712","19072"
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","17005.22","16782.1","123","8687","12061","20532","26847","34346","15565.25","18445.19","2352","50367","16289","19167"
"1984","Part Time","(1b) general elementary school","19041.36","17647.8","452","8590","13040","23837","29323","48175","18202.26","19880.46","716","68782","17258","18602"
"1984","Part Time","(1c) basic vocational qualification","20915.72","19150.78","615","9086","14633","24905","33285","63815","20016","21815.44","2209","124176","18567","19902"
"1984","Part Time","(2a) intermediate vocational","23613.09","23561.6","233","10957","17279","29292","33982","49160","22177.05","25049.13","3068","111313","22833","24716"
"1984","Part Time","(2b) intermediate general qualification","22513.42","22237.86","104","12050","17457","26622","30960","67087","20770.8","24256.04","3491","67087","20505","24537"
"1984","Part Time","(2c_gen) general maturity certificate","18207.46","17455.45","104","4049","10824","25627","30372","45141","16383.16","20031.76","1411","45141","16279","19692"
"1984","Part Time","(2c_voc) vocational maturity certificate","19648.34","16784.71","76","6258","11857","25135","33172","49909","17288.38","22008.3","1863","49909","15734","21303"
"1984","Part Time","(3a) lower tertiary education","25685.81","25591.94","38","10157","15646","32836","36244","143736","18446.45","32925.17","895","143736","16076","30071"
"1984","Part Time","(3b) higher tertiary education","24998.05","24261.8","127","9401","14947","32414","38835","67205","22411.53","27584.57","3360","113666","20643","27788"
"1985","Full Time","(0) in school","","","","","","","","","","","","","",""
"1985","Full Time","(1a) inadequately completed","19521.6","18712","452","9803","13230","23139","29089","45733","18755.91","20287.29","6695","61433","19306","21018"
"1985","Full Time","(1b) general elementary school","21355.08","19706.26","876","10055","13895","24999","33187","63823","20608.13","22102.03","3395","137599","19905","20809"
"1985","Full Time","(1c) basic vocational qualification","22279.77","20461","1999","12066","15394","26213","33354","59564","21816.67","22742.87","3166","142772","20503","21615"
"1985","Full Time","(2a) intermediate vocational","24646.97","22555.41","715","12045","16707","29128","37316","80112","23630.6","25663.34","2048","169250","22530","24192"
"1985","Full Time","(2b) intermediate general qualification","23611.05","23416.99","135","10265","17473","29314","37508","55137","21810.7","25411.4","3355","55537","22038","26519"
"1985","Full Time","(2c_gen) general maturity certificate","22292.99","20914.25","76","8620","14158","29636","34361","54538","20137.36","24448.62","3349","54538","17632","23437"
"1985","Full Time","(2c_voc) vocational maturity certificate","23044.08","21214.01","215","10836","13572","29131","40583","56141","21628.33","24459.83","4602","64303","19995","22991"
"1985","Full Time","(3a) lower tertiary education","27975.64","26203.4","159","14922","19058","33002","43432","72590","25785.69","30165.59","5025","114342","24590","28632"
"1985","Full Time","(3b) higher tertiary education","28374.62","27708.73","304","14761","19899","35056","42321","58983","27114.21","29635.03","5906","61429","26547","30095"
"1985","Not Working","(0) in school","26085.07","25731.55","180","13304","18314","32585","40583","59398","24536.99","27633.15","4039","61961","23073","26916"
"1985","Not Working","(1a) inadequately completed","15187.29","13710.6","360","5149","8610","20350","27036","37888","14330.93","16043.65","0","49866","14827","17017"
"1985","Not Working","(1b) general elementary school","13947.82","12030.22","1312","5234","7976","17902","25239","42523","13459.93","14435.71","46","108060","13453","14430"
"1985","Not Working","(1c) basic vocational qualification","15393.61","13608.81","1221","6642","9467","18570","25524","50026","14840.33","15946.89","0","142772","14201","15154"
"1985","Not Working","(2a) intermediate vocational","18784.81","17411.62","391","7371","11212","23619","31563","56807","17689.64","19879.98","0","83988","17546","19614"
"1985","Not Working","(2b) intermediate general qualification","19889.14","18960.6","239","7428","12019","26463","35363","48616","18589.42","21188.86","96","53045","18471","20857"
"1985","Not Working","(2c_gen) general maturity certificate","19080.84","17683.93","200","2967","8467","29050","34968","54538","17333.06","20828.62","0","62449","16336","20244"
"1985","Not Working","(2c_voc) vocational maturity certificate","16979.37","15462.28","119","6036","11443","21216","28323","46323","15249.17","18709.57","75","56930","14515","18648"
"1985","Not Working","(3a) lower tertiary education","20891.88","20520.02","57","9464","15569","23973","31559","49092","18602.19","23181.57","4706","49092","18656","23544"
"1985","Not Working","(3b) higher tertiary education","21140.02","18061.65","93","7319","12967","26163","41755","56807","18475.2","23804.84","1174","56807","16932","22332"
"1985","Part Time","(0) in school","","","","","","","","","","","","","",""
"1985","Part Time","(1a) inadequately completed","17444.39","15141.44","105","8550","11710","22278","29335","40532","15780.83","19107.95","3707","50584","15728","20202"
"1985","Part Time","(1b) general elementary school","20137.77","18164.62","445","9317","13773","23510","31731","59398","19148.71","21126.83","1963","108060","17834","19741"
"1985","Part Time","(1c) basic vocational qualification","21011.27","19399.02","617","10054","14542","25607","33513","57337","20209.43","21813.11","1892","80007","18870","20361"
"1985","Part Time","(2a) intermediate vocational","23356.59","21969.52","238","10711","15506","29627","34660","61961","21947.32","24765.86","614","71811","21730","24586"
"1985","Part Time","(2b) intermediate general qualification","23953.99","22961.8","101","9310","17413","29530","38112","59398","21946.13","25961.85","501","59398","21844","26028"
