"ple0017","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes","2017","Employed","Full Time","630","0.062896535167129","0.0582326191720222","0.0675604511622357","1"
"Yes","2017","Employed","Part Time","724","0.0880851572933803","0.08174651870275","0.0944237958840105","1"
"Yes","2017","Not Employed","Full Time","","","","","1"
"Yes","2017","Not Employed","Part Time","","","","","1"
"Yes","2017","Employed","Not Working","","","","","1"
"No","2018","Not Employed","Full Time","","","","","2"
"No","2018","Not Employed","Part Time","","","","","2"
"No","2018","Not Employed","Not Working","","","","","2"
"No","2018","Employed","Full Time","","","","","2"
"No","2018","Employed","Part Time","","","","","2"
"No","2018","Employed","Not Working","","","","","2"
"Yes","2018","Not Employed","Not Working","","","","","1"
"Yes","2018","Employed","Full Time","","","","","1"
"Yes","2018","Employed","Part Time","","","","","1"
"Yes","2018","Not Employed","Full Time","","","","","1"
"Yes","2018","Employed","Not Working","","","","","1"
"Yes","2018","Not Employed","Part Time","","","","","1"
"No","2019","Not Employed","Full Time","","","","","2"
"No","2019","Not Employed","Part Time","","","","","2"
"No","2019","Not Employed","Not Working","7574","0.935404291851649","0.930058425348205","0.940750158355094","2"
"No","2019","Employed","Full Time","9882","0.937210657409005","0.932575322073044","0.941845992744967","2"
"No","2019","Employed","Part Time","6503","0.90467366259405","0.897907830251586","0.911439494936514","2"
"No","2019","Employed","Not Working","","","","","2"
"Yes","2019","Not Employed","Not Working","548","0.0645957081483507","0.0592498416449065","0.0699415746517949","1"
"Yes","2019","Employed","Full Time","639","0.0627893425909947","0.058154007255033","0.0674246779269563","1"
"Yes","2019","Not Employed","Full Time","","","","","1"
"Yes","2019","Employed","Part Time","734","0.09532633740595","0.0885605050634865","0.102092169748414","1"
"Yes","2019","Employed","Not Working","","","","","1"
"Yes","2019","Not Employed","Part Time","","","","","1"
