"ple0017","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2009","Employed","direct migration background","929","0.942302682652055","0.927726481385596","0.956878883918513","2"
"No","2009","Not Employed","no migration background","5731","0.960549928156329","0.955624770366299","0.965475085946359","2"
"No","2009","Not Employed","direct migration background","644","0.928197261433401","0.908864519623555","0.947530003243246","2"
"No","2009","Employed","indirect migration background","485","0.934598866413059","0.913369624190638","0.95582810863548","2"
"No","2009","Not Employed","indirect migration background","186","0.946513753686041","0.914852234413456","0.978175272958626","2"
"No","2009","Employed","no migration background","9222","0.945706564707872","0.941206944163346","0.950206185252399","2"
"Yes","2009","Not Employed","no migration background","270","0.0394500718436711","0.0345249140536415","0.0443752296337008","1"
"Yes","2009","Not Employed","direct migration background","41","0.0718027385665993","0.0524699967567538","0.0911354803764448","1"
"Yes","2009","Not Employed","indirect migration background","8","","","","1"
"Yes","2009","Employed","no migration background","520","0.0542934352921278","0.0497938147476012","0.0587930558366544","1"
"Yes","2009","Employed","direct migration background","54","0.0576973173479452","0.0431211160814868","0.0722735186144036","1"
"Yes","2009","Employed","indirect migration background","36","0.0654011335869407","0.04417189136452","0.0866303758093614","1"
"No","2010","Employed","direct migration background","","","","","2"
"No","2010","Not Employed","no migration background","","","","","2"
"No","2010","Employed","indirect migration background","","","","","2"
"No","2010","Not Employed","direct migration background","","","","","2"
"No","2010","Not Employed","indirect migration background","","","","","2"
"No","2010","Employed","no migration background","","","","","2"
"Yes","2010","Not Employed","no migration background","","","","","1"
"Yes","2010","Not Employed","direct migration background","","","","","1"
"Yes","2010","Not Employed","indirect migration background","","","","","1"
"Yes","2010","Employed","no migration background","","","","","1"
"Yes","2010","Employed","direct migration background","","","","","1"
"Yes","2010","Employed","indirect migration background","","","","","1"
"No","2011","Not Employed","no migration background","6749","0.956116631471803","0.951340267400832","0.960892995542774","2"
"No","2011","Employed","direct migration background","1102","0.955094718921202","0.943202659796418","0.966986778045985","2"
"No","2011","Employed","indirect migration background","540","0.948906657802166","0.930877946550643","0.966935369053688","2"
"No","2011","Not Employed","direct migration background","805","0.929251432105388","0.912064811904541","0.946438052306236","2"
"No","2011","Not Employed","indirect migration background","211","0.909016060985411","0.871522040072705","0.946510081898118","2"
"No","2011","Employed","no migration background","10293","0.939616580363834","0.935160425966983","0.944072734760685","2"
"Yes","2011","Not Employed","no migration background","316","0.0438833685281969","0.039107004457226","0.0486597325991677","1"
"Yes","2011","Not Employed","direct migration background","50","0.0707485678946115","0.0535619476937639","0.0879351880954591","1"
"Yes","2011","Not Employed","indirect migration background","15","","","","1"
"Yes","2011","Employed","no migration background","683","0.0603834196361662","0.0559272652393154","0.0648395740330169","1"
"Yes","2011","Employed","direct migration background","63","0.0449052810787982","0.0330132219540148","0.0567973402035817","1"
"Yes","2011","Employed","indirect migration background","33","0.0510933421978345","0.0330646309463117","0.0691220534493572","1"
"No","2012","Not Employed","no migration background","","","","","2"
"No","2012","Not Employed","direct migration background","","","","","2"
"No","2012","Employed","direct migration background","","","","","2"
"No","2012","Employed","indirect migration background","","","","","2"
"No","2012","Not Employed","indirect migration background","","","","","2"
"No","2012","Employed","no migration background","","","","","2"
"Yes","2012","Not Employed","no migration background","","","","","1"
"Yes","2012","Not Employed","direct migration background","","","","","1"
"Yes","2012","Not Employed","indirect migration background","","","","","1"
"Yes","2012","Employed","no migration background","","","","","1"
"Yes","2012","Employed","direct migration background","","","","","1"
"Yes","2012","Employed","indirect migration background","","","","","1"
"No","2013","Not Employed","no migration background","6182","0.944614627791108","0.939066459456784","0.950162796125433","2"
"No","2013","Not Employed","direct migration background","636","0.933076892069157","0.914336248233659","0.951817535904655","2"
"No","2013","Not Employed","indirect migration background","150","0.951313112746942","0.918375363941961","0.984250861551924","2"
"No","2013","Employed","no migration background","9321","0.929999226044621","0.925005895237138","0.934992556852103","2"
"No","2013","Employed","direct migration background","952","0.94121206924054","0.926726645666525","0.955697492814555","2"
"No","2013","Employed","indirect migration background","511","0.948527167655725","0.93009431835154","0.966960016959911","2"
"Yes","2013","Not Employed","no migration background","347","0.0553853722088919","0.0498372038745674","0.0609335405432165","1"
"Yes","2013","Not Employed","direct migration background","47","0.0669231079308426","0.0481824640953446","0.0856637517663406","1"
"Yes","2013","Not Employed","indirect migration background","14","","","","1"
"Yes","2013","Employed","no migration background","709","0.0700007739553792","0.0650074431478967","0.0749941047628616","1"
"Yes","2013","Employed","direct migration background","61","0.0587879307594599","0.0443025071854448","0.0732733543334751","1"
"Yes","2013","Employed","indirect migration background","41","0.0514728323442748","0.0330399830400891","0.0699056816484605","1"
"No","2014","Not Employed","no migration background","","","","","2"
"No","2014","Not Employed","direct migration background","","","","","2"
"No","2014","Not Employed","indirect migration background","","","","","2"
"No","2014","Employed","no migration background","","","","","2"
"No","2014","Employed","direct migration background","","","","","2"
"No","2014","Employed","indirect migration background","","","","","2"
"Yes","2014","Not Employed","no migration background","","","","","1"
"Yes","2014","Not Employed","direct migration background","","","","","1"
"Yes","2014","Not Employed","indirect migration background","","","","","1"
"Yes","2014","Employed","no migration background","","","","","1"
"Yes","2014","Employed","direct migration background","","","","","1"
"Yes","2014","Employed","indirect migration background","","","","","1"
