"pli0093_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Daily","1990","Saxony","secondary school degree","","","",""
"Daily","1990","Saxony","college entrance qualification","","","",""
"Daily","1990","Saxony","Other degree","","","",""
"Daily","1990","Saxony","no degree/no degree yet","","","",""
"Daily","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","1990","Saxony-Anhalt","secondary school degree","","","",""
"Daily","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","1990","Saxony-Anhalt","Other degree","","","",""
"Daily","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","1990","Thuringia","lower secondary degree","","","",""
"Daily","1990","Thuringia","secondary school degree","","","",""
"Daily","1990","Thuringia","college entrance qualification","","","",""
"Daily","1990","Thuringia","Other degree","","","",""
"Daily","1990","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1990","Schleswig-Holstein","lower secondary degree","11","","",""
"Min 1x per week","1990","Schleswig-Holstein","secondary school degree","4","","",""
"Min 1x per week","1990","Schleswig-Holstein","college entrance qualification","5","","",""
"Min 1x per week","1990","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","1990","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Min 1x per week","1990","Hamburg","lower secondary degree","4","","",""
"Min 1x per week","1990","Hamburg","secondary school degree","2","","",""
"Min 1x per week","1990","Hamburg","college entrance qualification","7","","",""
"Min 1x per week","1990","Hamburg","Other degree","1","","",""
"Min 1x per week","1990","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Lower Saxony","lower secondary degree","38","0.0771431242690372","0.0538025240291206","0.100483724508954"
"Min 1x per week","1990","Lower Saxony","secondary school degree","32","0.141798073037685","0.0952768501199051","0.188319295955464"
"Min 1x per week","1990","Lower Saxony","college entrance qualification","28","","",""
"Min 1x per week","1990","Lower Saxony","Other degree","2","","",""
"Min 1x per week","1990","Lower Saxony","no degree/no degree yet","6","","",""
"Min 1x per week","1990","Bremen","lower secondary degree","3","","",""
"Min 1x per week","1990","Bremen","secondary school degree","4","","",""
"Min 1x per week","1990","Bremen","college entrance qualification","2","","",""
"Min 1x per week","1990","Bremen","Other degree","","","",""
"Min 1x per week","1990","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1990","North Rhine-Westphalia","lower secondary degree","76","0.0609667102601529","0.0471378608983945","0.0747955596219113"
"Min 1x per week","1990","North Rhine-Westphalia","secondary school degree","45","0.0938216706592461","0.0669411738783466","0.120702167440146"
"Min 1x per week","1990","North Rhine-Westphalia","college entrance qualification","67","0.186257064235119","0.146801134426957","0.225712994043281"
"Min 1x per week","1990","North Rhine-Westphalia","Other degree","9","","",""
"Min 1x per week","1990","North Rhine-Westphalia","no degree/no degree yet","18","","",""
"Min 1x per week","1990","Hesse","lower secondary degree","22","","",""
"Min 1x per week","1990","Hesse","secondary school degree","16","","",""
"Min 1x per week","1990","Hesse","college entrance qualification","16","","",""
"Min 1x per week","1990","Hesse","Other degree","2","","",""
"Min 1x per week","1990","Hesse","no degree/no degree yet","5","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","lower secondary degree","31","0.0778171232315138","0.0519187018469181","0.103715544616109"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","secondary school degree","12","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","college entrance qualification","12","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","1990","Baden-Württemberg","lower secondary degree","63","0.0874106982343767","0.0682881368798992","0.106533259588854"
"Min 1x per week","1990","Baden-Württemberg","secondary school degree","47","0.155540399794666","0.11206901205158","0.199011787537753"
"Min 1x per week","1990","Baden-Württemberg","college entrance qualification","34","0.175675437971486","0.119613758946605","0.231737116996366"
"Min 1x per week","1990","Baden-Württemberg","Other degree","8","","",""
"Min 1x per week","1990","Baden-Württemberg","no degree/no degree yet","7","","",""
"Min 1x per week","1990","Bavaria","lower secondary degree","54","0.0638375937494283","0.0469710857545803","0.0807041017442763"
"Min 1x per week","1990","Bavaria","secondary school degree","43","0.145085868974964","0.104964472484259","0.185207265465669"
"Min 1x per week","1990","Bavaria","college entrance qualification","49","0.23811145211486","0.179081972070872","0.297140932158849"
"Min 1x per week","1990","Bavaria","Other degree","7","","",""
"Min 1x per week","1990","Bavaria","no degree/no degree yet","5","","",""
"Min 1x per week","1990","Berlin","lower secondary degree","6","","",""
"Min 1x per week","1990","Berlin","secondary school degree","8","","",""
"Min 1x per week","1990","Berlin","college entrance qualification","10","","",""
"Min 1x per week","1990","Berlin","Other degree","","","",""
"Min 1x per week","1990","Berlin","no degree/no degree yet","3","","",""
"Min 1x per week","1990","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","1990","Brandenburg","secondary school degree","","","",""
"Min 1x per week","1990","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1990","Brandenburg","Other degree","","","",""
"Min 1x per week","1990","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1990","Saxony","lower secondary degree","","","",""
"Min 1x per week","1990","Saxony","secondary school degree","","","",""
"Min 1x per week","1990","Saxony","college entrance qualification","","","",""
"Min 1x per week","1990","Saxony","Other degree","","","",""
"Min 1x per week","1990","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1990","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1990","Thuringia","lower secondary degree","","","",""
"Min 1x per week","1990","Thuringia","secondary school degree","","","",""
"Min 1x per week","1990","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1990","Thuringia","Other degree","","","",""
"Min 1x per week","1990","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1990","Schleswig-Holstein","lower secondary degree","18","","",""
"Min 1x per month","1990","Schleswig-Holstein","secondary school degree","12","","",""
"Min 1x per month","1990","Schleswig-Holstein","college entrance qualification","5","","",""
"Min 1x per month","1990","Schleswig-Holstein","Other degree","2","","",""
"Min 1x per month","1990","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Min 1x per month","1990","Hamburg","lower secondary degree","6","","",""
"Min 1x per month","1990","Hamburg","secondary school degree","6","","",""
"Min 1x per month","1990","Hamburg","college entrance qualification","4","","",""
"Min 1x per month","1990","Hamburg","Other degree","3","","",""
"Min 1x per month","1990","Hamburg","no degree/no degree yet","1","","",""
"Min 1x per month","1990","Lower Saxony","lower secondary degree","46","0.0855875265299827","0.0611153531421737","0.110059699917792"
"Min 1x per month","1990","Lower Saxony","secondary school degree","41","0.173651016571024","0.123133542287324","0.224168490854724"
"Min 1x per month","1990","Lower Saxony","college entrance qualification","26","","",""
"Min 1x per month","1990","Lower Saxony","Other degree","3","","",""
"Min 1x per month","1990","Lower Saxony","no degree/no degree yet","2","","",""
"Min 1x per month","1990","Bremen","lower secondary degree","7","","",""
"Min 1x per month","1990","Bremen","secondary school degree","4","","",""
"Min 1x per month","1990","Bremen","college entrance qualification","2","","",""
"Min 1x per month","1990","Bremen","Other degree","1","","",""
"Min 1x per month","1990","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1990","North Rhine-Westphalia","lower secondary degree","103","0.0845111670712898","0.0684349912975627","0.100587342845017"
"Min 1x per month","1990","North Rhine-Westphalia","secondary school degree","73","0.164890179300582","0.130680573941918","0.199099784659246"
"Min 1x per month","1990","North Rhine-Westphalia","college entrance qualification","54","0.152099402633992","0.115703833525321","0.188494971742663"
"Min 1x per month","1990","North Rhine-Westphalia","Other degree","11","","",""
"Min 1x per month","1990","North Rhine-Westphalia","no degree/no degree yet","10","","",""
"Min 1x per month","1990","Hesse","lower secondary degree","33","0.0757735998038861","0.0502512174812875","0.101295982126485"
"Min 1x per month","1990","Hesse","secondary school degree","32","0.166467694017703","0.110307197480888","0.222628190554518"
"Min 1x per month","1990","Hesse","college entrance qualification","30","0.212953791012824","0.144148562678526","0.281759019347122"
"Min 1x per month","1990","Hesse","Other degree","2","","",""
"Min 1x per month","1990","Hesse","no degree/no degree yet","1","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","lower secondary degree","25","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","secondary school degree","9","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","college entrance qualification","14","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Min 1x per month","1990","Baden-Württemberg","lower secondary degree","94","0.102704252294225","0.0821506428866146","0.123257861701836"
"Min 1x per month","1990","Baden-Württemberg","secondary school degree","47","0.194854276186721","0.147344314934093","0.24236423743935"
"Min 1x per month","1990","Baden-Württemberg","college entrance qualification","39","0.227017559808066","0.165304653791065","0.288730465825066"
"Min 1x per month","1990","Baden-Württemberg","Other degree","13","","",""
"Min 1x per month","1990","Baden-Württemberg","no degree/no degree yet","9","","",""
"Min 1x per month","1990","Bavaria","lower secondary degree","78","0.0947686511655319","0.0745606449822963","0.114976657348768"
"Min 1x per month","1990","Bavaria","secondary school degree","62","0.207174757794065","0.16100480932479","0.25334470626334"
"Min 1x per month","1990","Bavaria","college entrance qualification","51","0.262057156811326","0.201111541202815","0.323002772419838"
"Min 1x per month","1990","Bavaria","Other degree","10","","",""
"Min 1x per month","1990","Bavaria","no degree/no degree yet","4","","",""
"Min 1x per month","1990","Berlin","lower secondary degree","15","","",""
"Min 1x per month","1990","Berlin","secondary school degree","11","","",""
"Min 1x per month","1990","Berlin","college entrance qualification","9","","",""
"Min 1x per month","1990","Berlin","Other degree","1","","",""
"Min 1x per month","1990","Berlin","no degree/no degree yet","1","","",""
"Min 1x per month","1990","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","1990","Brandenburg","secondary school degree","","","",""
"Min 1x per month","1990","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","1990","Brandenburg","Other degree","","","",""
"Min 1x per month","1990","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","1990","Saxony","lower secondary degree","","","",""
"Min 1x per month","1990","Saxony","secondary school degree","","","",""
"Min 1x per month","1990","Saxony","college entrance qualification","","","",""
"Min 1x per month","1990","Saxony","Other degree","","","",""
"Min 1x per month","1990","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","1990","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","1990","Thuringia","lower secondary degree","","","",""
"Min 1x per month","1990","Thuringia","secondary school degree","","","",""
"Min 1x per month","1990","Thuringia","college entrance qualification","","","",""
"Min 1x per month","1990","Thuringia","Other degree","","","",""
"Min 1x per month","1990","Thuringia","no degree/no degree yet","","","",""
"Rarely","1990","Schleswig-Holstein","lower secondary degree","43","0.301351112958781","0.229116038033963","0.373586187883598"
"Rarely","1990","Schleswig-Holstein","secondary school degree","27","","",""
"Rarely","1990","Schleswig-Holstein","college entrance qualification","12","","",""
"Rarely","1990","Schleswig-Holstein","Other degree","3","","",""
"Rarely","1990","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Rarely","1990","Hamburg","lower secondary degree","21","","",""
"Rarely","1990","Hamburg","secondary school degree","14","","",""
"Rarely","1990","Hamburg","college entrance qualification","5","","",""
"Rarely","1990","Hamburg","Other degree","3","","",""
"Rarely","1990","Hamburg","no degree/no degree yet","2","","",""
"Rarely","1990","Lower Saxony","lower secondary degree","148","0.275656418920823","0.236567595767169","0.314745242074477"
"Rarely","1990","Lower Saxony","secondary school degree","73","0.348621721402389","0.285071791916658","0.41217165088812"
"Rarely","1990","Lower Saxony","college entrance qualification","42","0.318910379553735","0.238795557388345","0.399025201719125"
"Rarely","1990","Lower Saxony","Other degree","11","","",""
"Rarely","1990","Lower Saxony","no degree/no degree yet","13","","",""
"Rarely","1990","Bremen","lower secondary degree","14","","",""
"Rarely","1990","Bremen","secondary school degree","4","","",""
"Rarely","1990","Bremen","college entrance qualification","2","","",""
"Rarely","1990","Bremen","Other degree","2","","",""
"Rarely","1990","Bremen","no degree/no degree yet","1","","",""
"Rarely","1990","North Rhine-Westphalia","lower secondary degree","312","0.264437256174641","0.238947225738405","0.289927286610876"
"Rarely","1990","North Rhine-Westphalia","secondary school degree","150","0.357197781426713","0.313023251828677","0.401372311024748"
"Rarely","1990","North Rhine-Westphalia","college entrance qualification","127","0.335798354087206","0.287935174559375","0.383661533615038"
"Rarely","1990","North Rhine-Westphalia","Other degree","39","0.180948177480399","0.1336042775522","0.228292077408598"
"Rarely","1990","North Rhine-Westphalia","no degree/no degree yet","46","0.21864238222449","0.168594057371975","0.268690707077005"
"Rarely","1990","Hesse","lower secondary degree","109","0.286533905203764","0.242927755204544","0.330140055202983"
"Rarely","1990","Hesse","secondary school degree","56","0.320744200513104","0.250372050062585","0.391116350963623"
"Rarely","1990","Hesse","college entrance qualification","44","0.317766958017458","0.239514249266023","0.396019666768893"
"Rarely","1990","Hesse","Other degree","6","","",""
"Rarely","1990","Hesse","no degree/no degree yet","13","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","lower secondary degree","85","0.203167864671668","0.164268894092683","0.242066835250653"
"Rarely","1990","Rhineland-Palatinate,Saarland","secondary school degree","25","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","college entrance qualification","16","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","Other degree","5","","",""
"Rarely","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","5","","",""
"Rarely","1990","Baden-Württemberg","lower secondary degree","242","0.300166856969818","0.269135218732722","0.331198495206913"
"Rarely","1990","Baden-Württemberg","secondary school degree","96","0.341820293958005","0.284926666365981","0.398713921550029"
"Rarely","1990","Baden-Württemberg","college entrance qualification","72","0.420384615946118","0.347664457398868","0.493104774493369"
"Rarely","1990","Baden-Württemberg","Other degree","59","0.209734778758675","0.160343587811135","0.259125969706215"
"Rarely","1990","Baden-Württemberg","no degree/no degree yet","32","0.106488476602331","0.0646692175306136","0.148307735674049"
"Rarely","1990","Bavaria","lower secondary degree","252","0.297355728159034","0.265818956528726","0.328892499789342"
"Rarely","1990","Bavaria","secondary school degree","99","0.324609818200202","0.271268906704585","0.377950729695819"
"Rarely","1990","Bavaria","college entrance qualification","52","0.248367462010575","0.188487263824111","0.308247660197038"
"Rarely","1990","Bavaria","Other degree","26","","",""
"Rarely","1990","Bavaria","no degree/no degree yet","22","","",""
"Rarely","1990","Berlin","lower secondary degree","40","0.31830097528659","0.236312545425651","0.400289405147528"
"Rarely","1990","Berlin","secondary school degree","24","","",""
"Rarely","1990","Berlin","college entrance qualification","17","","",""
"Rarely","1990","Berlin","Other degree","6","","",""
"Rarely","1990","Berlin","no degree/no degree yet","4","","",""
"Rarely","1990","Brandenburg","lower secondary degree","","","",""
"Rarely","1990","Brandenburg","secondary school degree","","","",""
"Rarely","1990","Brandenburg","college entrance qualification","","","",""
"Rarely","1990","Brandenburg","Other degree","","","",""
"Rarely","1990","Brandenburg","no degree/no degree yet","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","1990","Saxony","lower secondary degree","","","",""
"Rarely","1990","Saxony","secondary school degree","","","",""
"Rarely","1990","Saxony","college entrance qualification","","","",""
"Rarely","1990","Saxony","Other degree","","","",""
"Rarely","1990","Saxony","no degree/no degree yet","","","",""
"Rarely","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","1990","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","1990","Saxony-Anhalt","Other degree","","","",""
"Rarely","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","1990","Thuringia","lower secondary degree","","","",""
"Rarely","1990","Thuringia","secondary school degree","","","",""
"Rarely","1990","Thuringia","college entrance qualification","","","",""
"Rarely","1990","Thuringia","Other degree","","","",""
"Rarely","1990","Thuringia","no degree/no degree yet","","","",""
"Never","1990","Schleswig-Holstein","lower secondary degree","82","0.518884341870418","0.440226455839646","0.597542227901189"
"Never","1990","Schleswig-Holstein","secondary school degree","20","","",""
"Never","1990","Schleswig-Holstein","college entrance qualification","6","","",""
"Never","1990","Schleswig-Holstein","Other degree","9","","",""
"Never","1990","Schleswig-Holstein","no degree/no degree yet","9","","",""
"Never","1990","Hamburg","lower secondary degree","39","0.544018528882108","0.430540267127702","0.657496790636514"
"Never","1990","Hamburg","secondary school degree","13","","",""
"Never","1990","Hamburg","college entrance qualification","2","","",""
"Never","1990","Hamburg","Other degree","15","","",""
"Never","1990","Hamburg","no degree/no degree yet","6","","",""
"Never","1990","Lower Saxony","lower secondary degree","262","0.549037697476863","0.505509825621566","0.592565569332159"
"Never","1990","Lower Saxony","secondary school degree","64","0.305715432012141","0.24427579341245","0.367155070611831"
"Never","1990","Lower Saxony","college entrance qualification","29","","",""
"Never","1990","Lower Saxony","Other degree","43","0.630299791610354","0.507125374816359","0.753474208404348"
"Never","1990","Lower Saxony","no degree/no degree yet","34","0.553891450624444","0.423698736275959","0.68408416497293"
"Never","1990","Bremen","lower secondary degree","33","0.590666928835855","0.463017049696192","0.718316807975519"
"Never","1990","Bremen","secondary school degree","12","","",""
"Never","1990","Bremen","college entrance qualification","5","","",""
"Never","1990","Bremen","Other degree","3","","",""
"Never","1990","Bremen","no degree/no degree yet","3","","",""
"Never","1990","North Rhine-Westphalia","lower secondary degree","641","0.575599760953853","0.547033902281644","0.604165619626062"
"Never","1990","North Rhine-Westphalia","secondary school degree","166","0.341261286434272","0.297551470355747","0.384971102512797"
"Never","1990","North Rhine-Westphalia","college entrance qualification","102","0.255003413757359","0.2108298509599","0.299176976554818"
"Never","1990","North Rhine-Westphalia","Other degree","187","0.72326517927835","0.668246277724039","0.778284080832662"
"Never","1990","North Rhine-Westphalia","no degree/no degree yet","181","0.580762790253564","0.521014325863812","0.640511254643316"
"Never","1990","Hesse","lower secondary degree","240","0.560618131438081","0.512752069252673","0.60848419362349"
"Never","1990","Hesse","secondary school degree","61","0.421791183881915","0.347335845397348","0.496246522366481"
"Never","1990","Hesse","college entrance qualification","45","0.360397941138785","0.279707012425249","0.441088869852322"
"Never","1990","Hesse","Other degree","124","0.913580731911642","0.866006208159239","0.961155255664044"
"Never","1990","Hesse","no degree/no degree yet","83","0.64198720413593","0.550721497871046","0.733252910400815"
"Never","1990","Rhineland-Palatinate,Saarland","lower secondary degree","258","0.633363964340282","0.586776247261721","0.679951681418842"
"Never","1990","Rhineland-Palatinate,Saarland","secondary school degree","40","0.443550261359446","0.340911541340398","0.546188981378494"
"Never","1990","Rhineland-Palatinate,Saarland","college entrance qualification","24","","",""
"Never","1990","Rhineland-Palatinate,Saarland","Other degree","34","0.778407077794818","0.652802700071186","0.904011455518449"
"Never","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","32","0.639592390302265","0.492630481973125","0.786554298631406"
"Never","1990","Baden-Württemberg","lower secondary degree","424","0.490543144016216","0.456696283444192","0.524390004588239"
"Never","1990","Baden-Württemberg","secondary school degree","66","0.270676994153241","0.217383022147927","0.323970966158555"
"Never","1990","Baden-Württemberg","college entrance qualification","25","","",""
"Never","1990","Baden-Württemberg","Other degree","178","0.698354021111697","0.642672072320323","0.754035969903071"
"Never","1990","Baden-Württemberg","no degree/no degree yet","155","0.642403411066071","0.577424032914977","0.707382789217165"
"Never","1990","Bavaria","lower secondary degree","412","0.532149054140625","0.497723437606267","0.566574670674984"
"Never","1990","Bavaria","secondary school degree","80","0.281244897613071","0.230025433309893","0.332464361916249"
"Never","1990","Bavaria","college entrance qualification","36","0.197842502013745","0.142631870506039","0.253053133521452"
"Never","1990","Bavaria","Other degree","121","0.618777862717552","0.544893847862287","0.692661877572818"
"Never","1990","Bavaria","no degree/no degree yet","58","0.412111062848019","0.313132517064617","0.511089608631421"
"Never","1990","Berlin","lower secondary degree","61","0.528165791504183","0.440300552381285","0.616031030627082"
"Never","1990","Berlin","secondary school degree","18","","",""
"Never","1990","Berlin","college entrance qualification","9","","",""
"Never","1990","Berlin","Other degree","32","0.76862407433084","0.639540126605384","0.897708022056296"
"Never","1990","Berlin","no degree/no degree yet","26","","",""
"Never","1990","Brandenburg","lower secondary degree","","","",""
"Never","1990","Brandenburg","secondary school degree","","","",""
"Never","1990","Brandenburg","college entrance qualification","","","",""
"Never","1990","Brandenburg","Other degree","","","",""
"Never","1990","Brandenburg","no degree/no degree yet","","","",""
"Never","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","1990","Saxony","lower secondary degree","","","",""
"Never","1990","Saxony","secondary school degree","","","",""
"Never","1990","Saxony","college entrance qualification","","","",""
"Never","1990","Saxony","Other degree","","","",""
"Never","1990","Saxony","no degree/no degree yet","","","",""
"Never","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Never","1990","Saxony-Anhalt","secondary school degree","","","",""
"Never","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Never","1990","Saxony-Anhalt","Other degree","","","",""
"Never","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","1990","Thuringia","lower secondary degree","","","",""
"Never","1990","Thuringia","secondary school degree","","","",""
"Never","1990","Thuringia","college entrance qualification","","","",""
"Never","1990","Thuringia","Other degree","","","",""
"Never","1990","Thuringia","no degree/no degree yet","","","",""
"Daily","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","1991","Schleswig-Holstein","secondary school degree","","","",""
"Daily","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","1991","Schleswig-Holstein","Other degree","","","",""
"Daily","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","1991","Hamburg","lower secondary degree","","","",""
"Daily","1991","Hamburg","secondary school degree","","","",""
"Daily","1991","Hamburg","college entrance qualification","","","",""
"Daily","1991","Hamburg","Other degree","","","",""
"Daily","1991","Hamburg","no degree/no degree yet","","","",""
"Daily","1991","Lower Saxony","lower secondary degree","","","",""
"Daily","1991","Lower Saxony","secondary school degree","","","",""
"Daily","1991","Lower Saxony","college entrance qualification","","","",""
"Daily","1991","Lower Saxony","Other degree","","","",""
