"plh0108","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","no migration background","Urban Area","1609","0.301616470167733","0.288986853161173","0.314246087174294","2"
"Important","1990","no migration background","Rural Area","544","0.331873878886411","0.308469417251291","0.355278340521531","2"
"Important","1990","direct migration background","Rural Area","20","","","","2"
"Important","1990","direct migration background","Urban Area","114","0.294950190586657","0.248231378805556","0.341669002367758","2"
"Important","1990","indirect migration background","Urban Area","9","","","","2"
"Important","1990","indirect migration background","Rural Area","1","","","","2"
"Less important","1990","direct migration background","Rural Area","26","","","","3"
"Less important","1990","no migration background","Rural Area","434","0.274481190569442","0.252301089190459","0.296661291948425","3"
"Less important","1990","no migration background","Urban Area","1616","0.321230472382565","0.308381002920886","0.334079941844244","3"
"Less important","1990","direct migration background","Urban Area","114","0.325652427550687","0.277642991166734","0.373661863934639","3"
"Less important","1990","indirect migration background","Urban Area","20","","","","3"
"Less important","1990","indirect migration background","Rural Area","2","","","","3"
"Quite unimportant","1990","no migration background","Urban Area","816","0.190578969709365","0.179771092815602","0.201386846603129","4"
"Quite unimportant","1990","no migration background","Rural Area","173","0.14668388572603","0.129099424317669","0.16426834713439","4"
"Quite unimportant","1990","direct migration background","Urban Area","46","0.146767215451573","0.110513222762135","0.183021208141011","4"
"Quite unimportant","1990","direct migration background","Rural Area","10","","","","4"
"Quite unimportant","1990","indirect migration background","Urban Area","9","","","","4"
"Quite unimportant","1990","indirect migration background","Rural Area","","","","","4"
"Very important","1990","no migration background","Urban Area","1032","0.186574087740336","0.175853951005783","0.197294224474889","1"
"Very important","1990","no migration background","Rural Area","404","0.246961044818117","0.225526915686913","0.268395173949321","1"
"Very important","1990","direct migration background","Urban Area","92","0.232630166411083","0.189344617900357","0.27591571492181","1"
"Very important","1990","direct migration background","Rural Area","19","","","","1"
"Very important","1990","indirect migration background","Urban Area","10","","","","1"
"Very important","1990","indirect migration background","Rural Area","4","","","","1"
"Important","1991","no migration background","Rural Area","","","","","2"
"Important","1991","no migration background","Urban Area","","","","","2"
"Important","1991","direct migration background","Urban Area","","","","","2"
"Important","1991","direct migration background","Rural Area","","","","","2"
"Important","1991","indirect migration background","Urban Area","","","","","2"
"Important","1991","indirect migration background","Rural Area","","","","","2"
"Less important","1991","no migration background","Urban Area","","","","","3"
"Less important","1991","no migration background","Rural Area","","","","","3"
"Less important","1991","direct migration background","Urban Area","","","","","3"
"Less important","1991","direct migration background","Rural Area","","","","","3"
"Less important","1991","indirect migration background","Urban Area","","","","","3"
"Less important","1991","indirect migration background","Rural Area","","","","","3"
"Quite unimportant","1991","no migration background","Rural Area","","","","","4"
"Quite unimportant","1991","no migration background","Urban Area","","","","","4"
"Quite unimportant","1991","direct migration background","Urban Area","","","","","4"
"Quite unimportant","1991","direct migration background","Rural Area","","","","","4"
"Quite unimportant","1991","indirect migration background","Urban Area","","","","","4"
"Quite unimportant","1991","indirect migration background","Rural Area","","","","","4"
"Very important","1991","no migration background","Urban Area","","","","","1"
"Very important","1991","no migration background","Rural Area","","","","","1"
"Very important","1991","direct migration background","Urban Area","","","","","1"
"Very important","1991","direct migration background","Rural Area","","","","","1"
"Very important","1991","indirect migration background","Urban Area","","","","","1"
"Very important","1991","indirect migration background","Rural Area","","","","","1"
"Important","1992","no migration background","Rural Area","1231","0.317236228943385","0.302713400376603","0.331759057510167","2"
"Important","1992","no migration background","Urban Area","1794","0.29124369010148","0.279967256437285","0.302520123765674","2"
"Important","1992","direct migration background","Urban Area","109","0.253926863349319","0.211378771316398","0.296474955382241","2"
"Important","1992","direct migration background","Rural Area","57","0.32597720461002","0.255307114252863","0.396647294967177","2"
"Important","1992","indirect migration background","Urban Area","14","","","","2"
"Important","1992","indirect migration background","Rural Area","4","","","","2"
