"plh0108","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","16-34 y.","lower secondary degree","225","0.213068118434487","0.187574054569609","0.238562182299365"
"Very important","1990","16-34 y.","secondary school degree","125","0.152627521558678","0.127628780966107","0.177626262151249"
"Very important","1990","16-34 y.","college entrance qualification","61","0.100525817852483","0.0758402102173145","0.125211425487652"
"Very important","1990","16-34 y.","Other degree","5","","",""
"Very important","1990","16-34 y.","no degree/no degree yet","25","","",""
"Very important","1990","35-65 y.","lower secondary degree","608","0.24233200076821","0.224895916672609","0.25976808486381"
"Very important","1990","35-65 y.","secondary school degree","118","0.177642136750747","0.147483692944634","0.20780058055686"
"Very important","1990","35-65 y.","college entrance qualification","107","0.207339991443982","0.171148241397711","0.243531741490254"
"Very important","1990","35-65 y.","Other degree","8","","",""
"Very important","1990","35-65 y.","no degree/no degree yet","4","","",""
"Very important","1990","66 and older","lower secondary degree","193","0.212820164152092","0.18364384099405","0.241996487310133"
"Very important","1990","66 and older","secondary school degree","35","0.167976414420436","0.110933974846467","0.225018853994405"
"Very important","1990","66 and older","college entrance qualification","30","0.297381148476933","0.204975018877158","0.389787278076709"
"Very important","1990","66 and older","Other degree","","","",""
"Very important","1990","66 and older","no degree/no degree yet","","","",""
"Important","1990","16-34 y.","lower secondary degree","305","0.304271368802016","0.275625516658139","0.332917220945893"
"Important","1990","16-34 y.","secondary school degree","234","0.294825745335279","0.263130402526769","0.326521088143789"
"Important","1990","16-34 y.","college entrance qualification","173","0.272831737443633","0.236265896534579","0.309397578352687"
"Important","1990","16-34 y.","Other degree","10","","",""
"Important","1990","16-34 y.","no degree/no degree yet","38","0.243471341072391","0.174327444618989","0.312615237525793"
"Important","1990","35-65 y.","lower secondary degree","831","0.346950156783083","0.327580995860137","0.366319317706029"
"Important","1990","35-65 y.","secondary school degree","240","0.368156614712323","0.33010031711415","0.406212912310495"
"Important","1990","35-65 y.","college entrance qualification","186","0.390046751220628","0.34650246471949","0.433591037721765"
"Important","1990","35-65 y.","Other degree","8","","",""
"Important","1990","35-65 y.","no degree/no degree yet","3","","",""
"Important","1990","66 and older","lower secondary degree","181","0.217503956021818","0.188096202564167","0.246911709479468"
"Important","1990","66 and older","secondary school degree","33","0.170211847020832","0.112868290342869","0.227555403698795"
"Important","1990","66 and older","college entrance qualification","19","","",""
"Important","1990","66 and older","Other degree","1","","",""
"Important","1990","66 and older","no degree/no degree yet","1","","",""
"Less important","1990","16-34 y.","lower secondary degree","367","0.38420886150125","0.353924970812541","0.41449275218996"
"Less important","1990","16-34 y.","secondary school degree","342","0.415654394090784","0.381396110037082","0.449912678144485"
"Less important","1990","16-34 y.","college entrance qualification","253","0.449416385178734","0.408580050384644","0.490252719972824"
"Less important","1990","16-34 y.","Other degree","15","","",""
"Less important","1990","16-34 y.","no degree/no degree yet","72","0.508726235205234","0.428184480509805","0.589267989900662"
"Less important","1990","35-65 y.","lower secondary degree","575","0.26272371048431","0.244814812324421","0.280632608644199"
"Less important","1990","35-65 y.","secondary school degree","189","0.325990252339281","0.289003950906232","0.362976553772329"
"Less important","1990","35-65 y.","college entrance qualification","137","0.284119733883045","0.243857722532168","0.324381745233922"
"Less important","1990","35-65 y.","Other degree","2","","",""
"Less important","1990","35-65 y.","no degree/no degree yet","6","","",""
"Less important","1990","66 and older","lower secondary degree","146","0.209076809748035","0.180089542111176","0.238064077384894"
"Less important","1990","66 and older","secondary school degree","39","0.244025342542286","0.178489754161544","0.309560930923027"
"Less important","1990","66 and older","college entrance qualification","20","","",""
"Less important","1990","66 and older","Other degree","","","",""
"Less important","1990","66 and older","no degree/no degree yet","1","","",""
"Quite unimportant","1990","16-34 y.","lower secondary degree","94","0.0984516512622468","0.0799027889598638","0.11700051356463"
"Quite unimportant","1990","16-34 y.","secondary school degree","94","0.136892339015259","0.112998464173722","0.160786213856796"
