"plh0108","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Not Employed","lower secondary degree","433","0.226005590432313","0.206129798712052","0.245881382152574"
"Very important","1990","Not Employed","secondary school degree","77","0.166616588087108","0.131355071334751","0.201878104839465"
"Very important","1990","Not Employed","college entrance qualification","56","0.186409516265179","0.141969516002025","0.230849516528333"
"Very important","1990","Not Employed","Other degree","3","","",""
"Very important","1990","Not Employed","no degree/no degree yet","20","","",""
"Very important","1990","Employed","lower secondary degree","593","0.232367240599201","0.215349381584492","0.24938509961391"
"Very important","1990","Employed","secondary school degree","201","0.164518900305328","0.143072551713739","0.185965248896916"
"Very important","1990","Employed","college entrance qualification","142","0.157508107536219","0.133033393125686","0.181982821946751"
"Very important","1990","Employed","Other degree","10","","",""
"Very important","1990","Employed","no degree/no degree yet","9","","",""
"Important","1990","Not Employed","lower secondary degree","516","0.277092444782021","0.255823318086285","0.298361571477757"
"Important","1990","Not Employed","secondary school degree","131","0.26975580721151","0.227756811816621","0.311754802606399"
"Important","1990","Not Employed","college entrance qualification","82","0.260103596986558","0.210043035074807","0.310164158898309"
"Important","1990","Not Employed","Other degree","7","","",""
"Important","1990","Not Employed","no degree/no degree yet","30","0.205099523445037","0.135690630242363","0.27450841664771"
"Important","1990","Employed","lower secondary degree","801","0.333999773213112","0.314995511815806","0.353004034610418"
"Important","1990","Employed","secondary school degree","376","0.322293765085906","0.295258922849407","0.349328607322406"
"Important","1990","Employed","college entrance qualification","296","0.33514269034369","0.303427858669312","0.366857522018069"
"Important","1990","Employed","Other degree","12","","",""
"Important","1990","Employed","no degree/no degree yet","12","","",""
"Less important","1990","Not Employed","lower secondary degree","359","0.22186728577255","0.202121727982722","0.241612843562378"
"Less important","1990","Not Employed","secondary school degree","129","0.285327491989326","0.242596321177405","0.328058662801247"
"Less important","1990","Not Employed","college entrance qualification","99","0.328902164418676","0.275289996665454","0.382514332171898"
"Less important","1990","Not Employed","Other degree","2","","",""
"Less important","1990","Not Employed","no degree/no degree yet","63","0.482343110481614","0.396446613289088","0.568239607674141"
"Less important","1990","Employed","lower secondary degree","729","0.319855272363987","0.301061318962476","0.338649225765499"
"Less important","1990","Employed","secondary school degree","441","0.383437668567525","0.355311341105186","0.411563996029863"
"Less important","1990","Employed","college entrance qualification","311","0.365343095206198","0.3329909362632","0.397695254149196"
"Less important","1990","Employed","Other degree","15","","",""
"Less important","1990","Employed","no degree/no degree yet","16","","",""
"Quite unimportant","1990","Not Employed","lower secondary degree","393","0.275034679013117","0.25381453734031","0.296254820685923"
"Quite unimportant","1990","Not Employed","secondary school degree","92","0.278300112712056","0.235891462023838","0.320708763400274"
"Quite unimportant","1990","Not Employed","college entrance qualification","58","0.224584722329587","0.176964176993579","0.272205267665595"
