"plh0108","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1990","general elemantary","488","0.28200403174559","0.260125908231759","0.303882155259422","2"
"Important","1990","inadequately","24","","","","2"
"Important","1990","middle vocational","1269","0.313472380491874","0.298867942310415","0.328076818673333","2"
"Important","1990","in school","24","","","","2"
"Important","1990","vocational + Abi","65","0.294395548400712","0.232005196403401","0.356785900398022","2"
"Important","1990","higher vocational","160","0.297353985820476","0.257248572740822","0.33745939890013","2"
"Important","1990","higher education","243","0.358700447306976","0.321970198633131","0.39543069598082","2"
"Less important","1990","general elemantary","449","0.278773319455575","0.256971993723064","0.300574645188086","3"
"Less important","1990","middle vocational","1228","0.320128389406988","0.305441434718218","0.334815344095758","3"
"Less important","1990","inadequately","21","","","","3"
"Less important","1990","vocational + Abi","88","0.452356893792117","0.384223412532232","0.520490375052003","3"
"Less important","1990","higher vocational","143","0.261027299901232","0.222492333826889","0.299562265975576","3"
"Less important","1990","in school","60","0.551162900353621","0.458215743333579","0.644110057373662","3"
"Less important","1990","higher education","190","0.292590516633841","0.257749324805374","0.327431708462308","3"
"Quite unimportant","1990","higher vocational","77","0.208992345486318","0.173318218714786","0.244666472257851","4"
"Quite unimportant","1990","middle vocational","546","0.16948272346496","0.1576715442436","0.18129390268632","4"
"Quite unimportant","1990","higher education","78","0.136438042528782","0.110150987634828","0.162725097422736","4"
"Quite unimportant","1990","general elemantary","299","0.222060919314623","0.20185259655083","0.242269242078416","4"
"Quite unimportant","1990","vocational + Abi","24","","","","4"
"Quite unimportant","1990","inadequately","15","","","","4"
"Quite unimportant","1990","in school","8","","","","4"
"Very important","1990","in school","18","","","","1"
"Very important","1990","inadequately","15","","","","1"
"Very important","1990","general elemantary","389","0.217161729484211","0.197114743874275","0.237208715094148","1"
"Very important","1990","middle vocational","833","0.196916506636178","0.184397276646497","0.209435736625859","1"
"Very important","1990","vocational + Abi","28","","","","1"
"Very important","1990","higher vocational","119","0.232626368791974","0.195555674081186","0.269697063502761","1"
"Very important","1990","higher education","144","0.212270993530402","0.180955361146907","0.243586625913896","1"
"Important","1991","inadequately","","","","","2"
"Important","1991","in school","","","","","2"
"Important","1991","general elemantary","","","","","2"
"Important","1991","middle vocational","","","","","2"
"Important","1991","vocational + Abi","","","","","2"
"Important","1991","higher vocational","","","","","2"
"Important","1991","higher education","","","","","2"
"Less important","1991","inadequately","","","","","3"
"Less important","1991","in school","","","","","3"
"Less important","1991","general elemantary","","","","","3"
"Less important","1991","middle vocational","","","","","3"
"Less important","1991","vocational + Abi","","","","","3"
"Less important","1991","higher vocational","","","","","3"
"Less important","1991","higher education","","","","","3"
"Quite unimportant","1991","general elemantary","","","","","4"
"Quite unimportant","1991","middle vocational","","","","","4"
"Quite unimportant","1991","inadequately","","","","","4"
"Quite unimportant","1991","higher vocational","","","","","4"
"Quite unimportant","1991","higher education","","","","","4"
"Quite unimportant","1991","vocational + Abi","","","","","4"
"Quite unimportant","1991","in school","","","","","4"
"Very important","1991","in school","","","","","1"
"Very important","1991","inadequately","","","","","1"
"Very important","1991","general elemantary","","","","","1"
"Very important","1991","middle vocational","","","","","1"
"Very important","1991","vocational + Abi","","","","","1"
"Very important","1991","higher vocational","","","","","1"
"Very important","1991","higher education","","","","","1"
"Important","1992","inadequately","28","","","","2"
"Important","1992","in school","39","0.278586704095301","0.203790284095859","0.353383124094744","2"
"Important","1992","general elemantary","556","0.282715826512262","0.262697828328933","0.302733824695591","2"
"Important","1992","middle vocational","1748","0.293419705119261","0.281909047768958","0.304930362469564","2"
"Important","1992","vocational + Abi","94","0.330534429617647","0.276579747197966","0.384489112037328","2"
"Important","1992","higher vocational","240","0.313406506726006","0.280163435650091","0.346649577801921","2"
"Important","1992","higher education","494","0.322439666539727","0.299586921685846","0.345292411393608","2"
"Less important","1992","inadequately","35","0.311244128174914","0.218626060663136","0.403862195686692","3"
"Less important","1992","general elemantary","547","0.259359255593594","0.239876309172603","0.278842202014584","3"
"Less important","1992","vocational + Abi","107","0.342585858833011","0.288153030324253","0.397018687341769","3"
"Less important","1992","middle vocational","1900","0.309995270571536","0.298303553566572","0.3216869875765","3"
"Less important","1992","in school","63","0.463898213051707","0.380694343385065","0.54710208271835","3"
"Less important","1992","higher vocational","212","0.265871673435219","0.23421106056066","0.297532286309778","3"
"Less important","1992","higher education","529","0.308028788638329","0.285456280417134","0.330601296859525","3"
"Quite unimportant","1992","inadequately","21","","","","4"
"Quite unimportant","1992","general elemantary","411","0.250706818947156","0.231440048452465","0.269973589441848","4"
"Quite unimportant","1992","vocational + Abi","43","0.157303178100518","0.115543120228776","0.19906323597226","4"
"Quite unimportant","1992","middle vocational","945","0.177521977960789","0.167862293459471","0.187181662462108","4"
"Quite unimportant","1992","higher vocational","83","0.145737541019156","0.120451626141391","0.171023455896921","4"
"Quite unimportant","1992","higher education","246","0.15974158238768","0.1418291081133","0.177654056662059","4"
"Quite unimportant","1992","in school","21","","","","4"
"Very important","1992","general elemantary","430","0.207218098946988","0.189200759253968","0.225235438640008","1"
"Very important","1992","in school","15","","","","1"
"Very important","1992","inadequately","12","","","","1"
"Very important","1992","middle vocational","1418","0.219063046348414","0.208607005399115","0.229519087297712","1"
"Very important","1992","vocational + Abi","48","0.169576533448825","0.126534840163064","0.212618226734586","1"
"Very important","1992","higher vocational","213","0.274984278819619","0.242986123899","0.306982433740237","1"
"Very important","1992","higher education","338","0.209789962434264","0.189883055953375","0.229696868915153","1"
"Important","1993","inadequately","","","","","2"
"Important","1993","general elemantary","","","","","2"
"Important","1993","in school","","","","","2"
"Important","1993","middle vocational","","","","","2"
"Important","1993","vocational + Abi","","","","","2"
"Important","1993","higher vocational","","","","","2"
"Important","1993","higher education","","","","","2"
"Less important","1993","inadequately","","","","","3"
"Less important","1993","vocational + Abi","","","","","3"
"Less important","1993","general elemantary","","","","","3"
"Less important","1993","middle vocational","","","","","3"
"Less important","1993","in school","","","","","3"
"Less important","1993","higher vocational","","","","","3"
"Less important","1993","higher education","","","","","3"
"Quite unimportant","1993","inadequately","","","","","4"
