"plh0108","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","no migration background","(0) in school","15","","",""
"Very important","1990","no migration background","(1a) inadequately completed","9","","",""
"Very important","1990","no migration background","(1b) general elementary school","323","0.234094605153122","0.210574097978979","0.257615112327265"
"Very important","1990","no migration background","(1c) basic vocational qualification","644","0.227680125977579","0.211496211052491","0.243864040902668"
"Very important","1990","no migration background","(2b) intermediate general qualification","34","0.115625291024746","0.0778995198195757","0.153351062229915"
"Very important","1990","no migration background","(2a) intermediate vocational","196","0.160001672304088","0.13880393292452","0.181199411683656"
"Very important","1990","no migration background","(2c_gen) general maturity certificate","24","","",""
"Very important","1990","no migration background","(2c_voc) vocational maturity certificate","46","0.149979733949972","0.109235325901787","0.190724141998157"
"Very important","1990","no migration background","(3a) lower tertiary education","46","0.219188319071028","0.163102017618751","0.275274620523304"
"Very important","1990","no migration background","(3b) higher tertiary education","84","0.203768679343622","0.164046059215414","0.24349129947183"
"Very important","1990","direct migration background","(0) in school","1","","",""
"Very important","1990","direct migration background","(1a) inadequately completed","2","","",""
"Very important","1990","direct migration background","(1b) general elementary school","25","","",""
"Very important","1990","direct migration background","(1c) basic vocational qualification","33","0.202187065980339","0.139759449985708","0.26461468197497"
"Very important","1990","direct migration background","(2b) intermediate general qualification","6","","",""
"Very important","1990","direct migration background","(2a) intermediate vocational","21","","",""
"Very important","1990","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Very important","1990","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"Very important","1990","direct migration background","(3a) lower tertiary education","6","","",""
"Very important","1990","direct migration background","(3b) higher tertiary education","8","","",""
"Very important","1990","indirect migration background","(0) in school","2","","",""
"Very important","1990","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1990","indirect migration background","(1b) general elementary school","5","","",""
"Very important","1990","indirect migration background","(1c) basic vocational qualification","5","","",""
"Very important","1990","indirect migration background","(2b) intermediate general qualification","1","","",""
"Very important","1990","indirect migration background","(2a) intermediate vocational","1","","",""
"Very important","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Very important","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Important","1990","no migration background","(0) in school","23","","",""
