"plh0108","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1990","(0) in school","Male","11","","",""
"Very important","1990","(0) in school","Female","7","","",""
"Very important","1990","(1a) inadequately completed","Male","6","","",""
"Very important","1990","(1a) inadequately completed","Female","5","","",""
"Very important","1990","(1b) general elementary school","Male","96","0.248924420350636","0.203298239608641","0.29455060109263"
"Very important","1990","(1b) general elementary school","Female","257","0.230706799587893","0.204660789503934","0.256752809671852"
"Very important","1990","(1c) basic vocational qualification","Male","455","0.272494633927964","0.250378925151116","0.294610342704811"
"Very important","1990","(1c) basic vocational qualification","Female","227","0.166039625922533","0.144967989565426","0.187111262279639"
"Very important","1990","(2b) intermediate general qualification","Male","16","","",""
"Very important","1990","(2b) intermediate general qualification","Female","25","","",""
"Very important","1990","(2a) intermediate vocational","Male","114","0.209952060606413","0.174708790242614","0.245195330970212"
"Very important","1990","(2a) intermediate vocational","Female","104","0.136375136248762","0.111131664467994","0.16161860802953"
"Very important","1990","(2c_gen) general maturity certificate","Male","17","","",""
"Very important","1990","(2c_gen) general maturity certificate","Female","11","","",""
"Very important","1990","(2c_voc) vocational maturity certificate","Male","30","0.175078475636254","0.117782062539641","0.232374888732868"
"Very important","1990","(2c_voc) vocational maturity certificate","Female","20","","",""
"Very important","1990","(3a) lower tertiary education","Male","38","0.223147448184307","0.160000100188424","0.286294796180189"
"Very important","1990","(3a) lower tertiary education","Female","14","","",""
"Very important","1990","(3b) higher tertiary education","Male","66","0.247953057472394","0.196445207996711","0.299460906948078"
"Very important","1990","(3b) higher tertiary education","Female","26","","",""
"Important","1990","(0) in school","Male","13","","",""
"Important","1990","(0) in school","Female","11","","",""
"Important","1990","(1a) inadequately completed","Male","9","","",""
"Important","1990","(1a) inadequately completed","Female","9","","",""
"Important","1990","(1b) general elementary school","Male","116","0.332586447610703","0.28287134635958","0.382301548861827"
"Important","1990","(1b) general elementary school","Female","296","0.272048704449536","0.244535602793216","0.299561806105856"
"Important","1990","(1c) basic vocational qualification","Male","500","0.314311168742872","0.291251809816992","0.337370527668753"
"Important","1990","(1c) basic vocational qualification","Female","415","0.322305601720235","0.295840683472705","0.348770519967765"
"Important","1990","(2b) intermediate general qualification","Male","26","","",""
"Important","1990","(2b) intermediate general qualification","Female","59","0.256713649428859","0.197492407993031","0.315934890864687"
"Important","1990","(2a) intermediate vocational","Male","165","0.316482452875803","0.276234938840968","0.356729966910638"
"Important","1990","(2a) intermediate vocational","Female","239","0.316250472771918","0.282045989973529","0.350454955570307"
"Important","1990","(2c_gen) general maturity certificate","Male","46","0.281432173422638","0.2117520588608","0.351112287984475"
"Important","1990","(2c_gen) general maturity certificate","Female","21","","",""
"Important","1990","(2c_voc) vocational maturity certificate","Male","60","0.335070964386284","0.263906893201298","0.406235035571271"
"Important","1990","(2c_voc) vocational maturity certificate","Female","35","0.209610352466628","0.14403445861539","0.275186246317867"
"Important","1990","(3a) lower tertiary education","Male","63","0.343048250263226","0.271047968406727","0.415048532119725"
"Important","1990","(3a) lower tertiary education","Female","22","","",""
"Important","1990","(3b) higher tertiary education","Male","98","0.337029506056938","0.280646624056683","0.393412388057194"
"Important","1990","(3b) higher tertiary education","Female","60","0.411574050369886","0.334100734758317","0.489047365981455"
"Less important","1990","(0) in school","Male","31","0.51387436014548","0.386340700079812","0.641408020211149"
"Less important","1990","(0) in school","Female","29","","",""
"Less important","1990","(1a) inadequately completed","Male","11","","",""
"Less important","1990","(1a) inadequately completed","Female","8","","",""
"Less important","1990","(1b) general elementary school","Male","83","0.25389110368529","0.207964598949876","0.299817608420704"
"Less important","1990","(1b) general elementary school","Female","252","0.259979105882367","0.232861192198911","0.287097019565824"
"Less important","1990","(1c) basic vocational qualification","Male","426","0.283030878436294","0.26065547264176","0.305406284230829"
"Less important","1990","(1c) basic vocational qualification","Female","343","0.288518355926096","0.262862396721368","0.314174315130824"
"Less important","1990","(2b) intermediate general qualification","Male","33","0.324521948972124","0.227793439660852","0.421250458283395"
"Less important","1990","(2b) intermediate general qualification","Female","89","0.409412512402346","0.342747552158417","0.476077472646274"
"Less important","1990","(2a) intermediate vocational","Male","182","0.354948815540317","0.313542235403485","0.396355395677148"
"Less important","1990","(2a) intermediate vocational","Female","250","0.340801875922443","0.305937821857396","0.37566592998749"
"Less important","1990","(2c_gen) general maturity certificate","Male","69","0.438162241760249","0.361282655769579","0.515041827750919"
"Less important","1990","(2c_gen) general maturity certificate","Female","43","0.445343623886732","0.343229217000845","0.547458030772618"
"Less important","1990","(2c_voc) vocational maturity certificate","Male","61","0.355727943399682","0.283551018125436","0.427904868673928"
"Less important","1990","(2c_voc) vocational maturity certificate","Female","68","0.469940551041008","0.38953223173502","0.550348870346996"
"Less important","1990","(3a) lower tertiary education","Male","51","0.307120897871918","0.23715711694466","0.377084678799176"
"Less important","1990","(3a) lower tertiary education","Female","21","","",""
"Less important","1990","(3b) higher tertiary education","Male","74","0.288926364442888","0.234861255343903","0.342991473541872"
"Less important","1990","(3b) higher tertiary education","Female","44","0.261320226413112","0.19215355780239","0.330486895023833"
"Quite unimportant","1990","(0) in school","Male","4","","",""
"Quite unimportant","1990","(0) in school","Female","4","","",""
"Quite unimportant","1990","(1a) inadequately completed","Male","6","","",""
"Quite unimportant","1990","(1a) inadequately completed","Female","9","","",""
"Quite unimportant","1990","(1b) general elementary school","Male","50","0.164598028353371","0.125469041256621","0.203727015450121"
"Quite unimportant","1990","(1b) general elementary school","Female","200","0.237265390080204","0.210964588613353","0.263566191547054"
"Quite unimportant","1990","(1c) basic vocational qualification","Male","176","0.13016331889287","0.113449836408843","0.146876801376897"
"Quite unimportant","1990","(1c) basic vocational qualification","Female","213","0.223136416431136","0.199560027302911","0.246712805559362"
"Quite unimportant","1990","(2b) intermediate general qualification","Male","15","","",""
"Quite unimportant","1990","(2b) intermediate general qualification","Female","36","0.232033246785247","0.174803573581788","0.289262919988705"
"Quite unimportant","1990","(2a) intermediate vocational","Male","52","0.118616670977467","0.0906368655569981","0.146596476397936"
"Quite unimportant","1990","(2a) intermediate vocational","Female","117","0.206572515056877","0.176793604480965","0.236351425632789"
"Quite unimportant","1990","(2c_gen) general maturity certificate","Male","28","","",""
"Quite unimportant","1990","(2c_gen) general maturity certificate","Female","16","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","Male","18","","",""
"Quite unimportant","1990","(2c_voc) vocational maturity certificate","Female","25","","",""
"Quite unimportant","1990","(3a) lower tertiary education","Male","15","","",""
"Quite unimportant","1990","(3a) lower tertiary education","Female","6","","",""
"Quite unimportant","1990","(3b) higher tertiary education","Male","32","0.12609107202778","0.0864959700723209","0.165686173983238"
"Quite unimportant","1990","(3b) higher tertiary education","Female","25","","",""
"Very important","1991","(0) in school","Male","","","",""
"Very important","1991","(0) in school","Female","","","",""
"Very important","1991","(1a) inadequately completed","Male","","","",""
"Very important","1991","(1a) inadequately completed","Female","","","",""
"Very important","1991","(1b) general elementary school","Male","","","",""
"Very important","1991","(1b) general elementary school","Female","","","",""
"Very important","1991","(1c) basic vocational qualification","Male","","","",""
"Very important","1991","(1c) basic vocational qualification","Female","","","",""
"Very important","1991","(2b) intermediate general qualification","Male","","","",""
"Very important","1991","(2b) intermediate general qualification","Female","","","",""
"Very important","1991","(2a) intermediate vocational","Male","","","",""
"Very important","1991","(2a) intermediate vocational","Female","","","",""
"Very important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Very important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Very important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Very important","1991","(3a) lower tertiary education","Male","","","",""
"Very important","1991","(3a) lower tertiary education","Female","","","",""
"Very important","1991","(3b) higher tertiary education","Male","","","",""
"Very important","1991","(3b) higher tertiary education","Female","","","",""
"Important","1991","(0) in school","Male","","","",""
"Important","1991","(0) in school","Female","","","",""
"Important","1991","(1a) inadequately completed","Male","","","",""
"Important","1991","(1a) inadequately completed","Female","","","",""
"Important","1991","(1b) general elementary school","Male","","","",""
"Important","1991","(1b) general elementary school","Female","","","",""
"Important","1991","(1c) basic vocational qualification","Male","","","",""
"Important","1991","(1c) basic vocational qualification","Female","","","",""
"Important","1991","(2b) intermediate general qualification","Male","","","",""
"Important","1991","(2b) intermediate general qualification","Female","","","",""
"Important","1991","(2a) intermediate vocational","Male","","","",""
"Important","1991","(2a) intermediate vocational","Female","","","",""
"Important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Important","1991","(3a) lower tertiary education","Male","","","",""
"Important","1991","(3a) lower tertiary education","Female","","","",""
"Important","1991","(3b) higher tertiary education","Male","","","",""
"Important","1991","(3b) higher tertiary education","Female","","","",""
"Less important","1991","(0) in school","Male","","","",""
"Less important","1991","(0) in school","Female","","","",""
"Less important","1991","(1a) inadequately completed","Male","","","",""
"Less important","1991","(1a) inadequately completed","Female","","","",""
"Less important","1991","(1b) general elementary school","Male","","","",""
"Less important","1991","(1b) general elementary school","Female","","","",""
"Less important","1991","(1c) basic vocational qualification","Male","","","",""
"Less important","1991","(1c) basic vocational qualification","Female","","","",""
"Less important","1991","(2b) intermediate general qualification","Male","","","",""
"Less important","1991","(2b) intermediate general qualification","Female","","","",""
"Less important","1991","(2a) intermediate vocational","Male","","","",""
"Less important","1991","(2a) intermediate vocational","Female","","","",""
"Less important","1991","(2c_gen) general maturity certificate","Male","","","",""
"Less important","1991","(2c_gen) general maturity certificate","Female","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Less important","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Less important","1991","(3a) lower tertiary education","Male","","","",""
"Less important","1991","(3a) lower tertiary education","Female","","","",""
"Less important","1991","(3b) higher tertiary education","Male","","","",""
"Less important","1991","(3b) higher tertiary education","Female","","","",""
"Quite unimportant","1991","(0) in school","Male","","","",""
"Quite unimportant","1991","(0) in school","Female","","","",""
"Quite unimportant","1991","(1a) inadequately completed","Male","","","",""
"Quite unimportant","1991","(1a) inadequately completed","Female","","","",""
"Quite unimportant","1991","(1b) general elementary school","Male","","","",""
"Quite unimportant","1991","(1b) general elementary school","Female","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","Male","","","",""
"Quite unimportant","1991","(1c) basic vocational qualification","Female","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","Male","","","",""
"Quite unimportant","1991","(2b) intermediate general qualification","Female","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","Male","","","",""
"Quite unimportant","1991","(2a) intermediate vocational","Female","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","Male","","","",""
"Quite unimportant","1991","(2c_gen) general maturity certificate","Female","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","Male","","","",""
"Quite unimportant","1991","(2c_voc) vocational maturity certificate","Female","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","Male","","","",""
"Quite unimportant","1991","(3a) lower tertiary education","Female","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","Male","","","",""
"Quite unimportant","1991","(3b) higher tertiary education","Female","","","",""
"Very important","1992","(0) in school","Male","4","","",""
"Very important","1992","(0) in school","Female","5","","",""
"Very important","1992","(1a) inadequately completed","Male","6","","",""
"Very important","1992","(1a) inadequately completed","Female","12","","",""
"Very important","1992","(1b) general elementary school","Male","100","0.276031684022286","0.230358274894617","0.321705093149955"
"Very important","1992","(1b) general elementary school","Female","261","0.20537975348161","0.181783800445189","0.228975706518031"
"Very important","1992","(1c) basic vocational qualification","Male","578","0.263766567387896","0.24475530806721","0.282777826708582"
"Very important","1992","(1c) basic vocational qualification","Female","358","0.191085149681368","0.172542713417943","0.209627585944792"
"Very important","1992","(2b) intermediate general qualification","Male","29","","",""
"Very important","1992","(2b) intermediate general qualification","Female","41","0.125315696400398","0.0878515479070759","0.162779844893721"
"Very important","1992","(2a) intermediate vocational","Male","323","0.258409361224604","0.233228636699835","0.283590085749374"
"Very important","1992","(2a) intermediate vocational","Female","301","0.208376053941597","0.186670527930002","0.230081579953192"
"Very important","1992","(2c_gen) general maturity certificate","Male","16","","",""
"Very important","1992","(2c_gen) general maturity certificate","Female","17","","",""
"Very important","1992","(2c_voc) vocational maturity certificate","Male","41","0.203823601147591","0.151303475494745","0.256343726800438"
"Very important","1992","(2c_voc) vocational maturity certificate","Female","39","0.213602653234907","0.155929782788938","0.271275523680875"
"Very important","1992","(3a) lower tertiary education","Male","106","0.266522405317352","0.223829100797777","0.309215709836928"
"Very important","1992","(3a) lower tertiary education","Female","85","0.164361246707423","0.130043553797979","0.198678939616868"
"Very important","1992","(3b) higher tertiary education","Male","92","0.207588508490206","0.170843174323378","0.244333842657034"
"Very important","1992","(3b) higher tertiary education","Female","55","0.186570549458116","0.140858838100086","0.232282260816147"
"Important","1992","(0) in school","Male","13","","",""
"Important","1992","(0) in school","Female","12","","",""
"Important","1992","(1a) inadequately completed","Male","25","","",""
"Important","1992","(1a) inadequately completed","Female","15","","",""
"Important","1992","(1b) general elementary school","Male","96","0.253619378497684","0.209166941383041","0.298071815612326"
"Important","1992","(1b) general elementary school","Female","340","0.292333610756064","0.265767220030209","0.318900001481919"
"Important","1992","(1c) basic vocational qualification","Male","651","0.321371964056508","0.301224836466133","0.341519091646883"
"Important","1992","(1c) basic vocational qualification","Female","512","0.295607652165677","0.274086422953813","0.31712888137754"
"Important","1992","(2b) intermediate general qualification","Male","42","0.303372004307934","0.234266626988897","0.372477381626971"
"Important","1992","(2b) intermediate general qualification","Female","85","0.279568560000641","0.228784436981569","0.330352683019713"
"Important","1992","(2a) intermediate vocational","Male","324","0.280787371827268","0.254938034189772","0.306636709464763"
"Important","1992","(2a) intermediate vocational","Female","383","0.288841495177332","0.264620055950092","0.313062934404572"
"Important","1992","(2c_gen) general maturity certificate","Male","37","0.234129859214103","0.168516228406051","0.299743490022156"
"Important","1992","(2c_gen) general maturity certificate","Female","24","","",""
"Important","1992","(2c_voc) vocational maturity certificate","Male","77","0.33776493265102","0.276104404868965","0.399425460433075"
"Important","1992","(2c_voc) vocational maturity certificate","Female","56","0.267318468392894","0.205042666212166","0.329594270573621"
"Important","1992","(3a) lower tertiary education","Male","121","0.300573636973109","0.25629992604743","0.344847347898789"
"Important","1992","(3a) lower tertiary education","Female","137","0.291383129289816","0.249305910185608","0.333460348394023"
"Important","1992","(3b) higher tertiary education","Male","154","0.336766336394792","0.293948690972365","0.379583981817219"
"Important","1992","(3b) higher tertiary education","Female","82","0.36008257380144","0.303756560941989","0.416408586660891"
"Less important","1992","(0) in school","Male","23","","",""
"Less important","1992","(0) in school","Female","25","","",""
"Less important","1992","(1a) inadequately completed","Male","23","","",""
"Less important","1992","(1a) inadequately completed","Female","31","0.412966755705947","0.299237882321816","0.526695629090079"
