"plh0108","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very important","1990","lower secondary degree","1-pers.-HH","50","0.0851415633133221","0.0608239699816049","0.109459156645039"
"Very important","1990","lower secondary degree","(Married) couple without C. ","323","0.253147783885254","0.229004659505442","0.277290908265066"
"Very important","1990","lower secondary degree","Single parent ","39","0.173958025434416","0.123169629435948","0.224746421432884"
"Very important","1990","lower secondary degree","Couple + C. LE 16 ","219","0.271995093881141","0.240686402281514","0.303303785480767"
"Very important","1990","lower secondary degree","Couple + C. GT 16 ","267","0.314228641483947","0.282723776630659","0.345733506337235"
"Very important","1990","lower secondary degree","Couple + C. LE and GT 16","61","0.264047412626751","0.208392251284748","0.319702573968754"
"Very important","1990","secondary school degree","1-pers.-HH","15","","",""
"Very important","1990","secondary school degree","(Married) couple without C. ","84","0.192341866475327","0.154870086395672","0.229813646554982"
"Very important","1990","secondary school degree","Single parent ","7","","",""
"Very important","1990","secondary school degree","Couple + C. LE 16 ","80","0.212452694158563","0.171646707317827","0.2532586809993"
"Very important","1990","secondary school degree","Couple + C. GT 16 ","64","0.204960448947921","0.161140820590169","0.248780077305672"
"Very important","1990","secondary school degree","Couple + C. LE and GT 16","14","","",""
"Very important","1990","college entrance qualification","1-pers.-HH","6","","",""
"Very important","1990","college entrance qualification","(Married) couple without C. ","67","0.244342298469959","0.196118651061903","0.292565945878014"
"Very important","1990","college entrance qualification","Single parent ","6","","",""
"Very important","1990","college entrance qualification","Couple + C. LE 16 ","52","0.207588154833542","0.157710273635103","0.257466036031981"
"Very important","1990","college entrance qualification","Couple + C. GT 16 ","45","0.179596306511687","0.132390683186475","0.2268019298369"
"Very important","1990","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"Very important","1990","Other degree","1-pers.-HH","","","",""
"Very important","1990","Other degree","(Married) couple without C. ","3","","",""
"Very important","1990","Other degree","Single parent ","1","","",""
"Very important","1990","Other degree","Couple + C. LE 16 ","2","","",""
"Very important","1990","Other degree","Couple + C. GT 16 ","4","","",""
"Very important","1990","Other degree","Couple + C. LE and GT 16","3","","",""
"Very important","1990","no degree/no degree yet","1-pers.-HH","1","","",""
"Very important","1990","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Very important","1990","no degree/no degree yet","Single parent ","2","","",""
"Very important","1990","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Very important","1990","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Very important","1990","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"Important","1990","lower secondary degree","1-pers.-HH","108","0.196682009355475","0.162048308816323","0.231315709894626"
"Important","1990","lower secondary degree","(Married) couple without C. ","351","0.274645524265771","0.249862718083375","0.299428330448168"
"Important","1990","lower secondary degree","Single parent ","72","0.343034198335042","0.279430657286436","0.406637739383648"
"Important","1990","lower secondary degree","Couple + C. LE 16 ","271","0.362502449582272","0.328679462217043","0.3963254369475"
"Important","1990","lower secondary degree","Couple + C. GT 16 ","315","0.377743632954907","0.344839661733045","0.410647604176769"
"Important","1990","lower secondary degree","Couple + C. LE and GT 16","97","0.396181935187163","0.334431509587032","0.457932360787295"
"Important","1990","secondary school degree","1-pers.-HH","41","0.190047264180242","0.135942805567795","0.244151722792688"
"Important","1990","secondary school degree","(Married) couple without C. ","115","0.274896035402596","0.232449914765582","0.31734215603961"
"Important","1990","secondary school degree","Single parent ","23","","",""
"Important","1990","secondary school degree","Couple + C. LE 16 ","149","0.384773314520958","0.336236139777095","0.433310489264821"
"Important","1990","secondary school degree","Couple + C. GT 16 ","115","0.354878848509734","0.302939082441961","0.406818614577507"
"Important","1990","secondary school degree","Couple + C. LE and GT 16","42","0.417264347925507","0.321096734509945","0.513431961341069"
"Important","1990","college entrance qualification","1-pers.-HH","35","0.203804160557633","0.144792470834655","0.262815850280611"
"Important","1990","college entrance qualification","(Married) couple without C. ","92","0.299073239321369","0.247689788270468","0.35045669037227"
"Important","1990","college entrance qualification","Single parent ","20","","",""
"Important","1990","college entrance qualification","Couple + C. LE 16 ","119","0.472466077440538","0.411069841747319","0.533862313133758"
"Important","1990","college entrance qualification","Couple + C. GT 16 ","80","0.286543233445618","0.230938707571551","0.342147759319686"
"Important","1990","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Important","1990","Other degree","1-pers.-HH","","","",""
"Important","1990","Other degree","(Married) couple without C. ","4","","",""
"Important","1990","Other degree","Single parent ","3","","",""
"Important","1990","Other degree","Couple + C. LE 16 ","4","","",""
"Important","1990","Other degree","Couple + C. GT 16 ","8","","",""
"Important","1990","Other degree","Couple + C. LE and GT 16","","","",""
"Important","1990","no degree/no degree yet","1-pers.-HH","2","","",""
"Important","1990","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Important","1990","no degree/no degree yet","Single parent ","4","","",""
"Important","1990","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Important","1990","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Important","1990","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Less important","1990","lower secondary degree","1-pers.-HH","154","0.311066531107064","0.270730968635312","0.351402093578816"
"Less important","1990","lower secondary degree","(Married) couple without C. ","352","0.288292607279253","0.263141531757263","0.313443682801243"
"Less important","1990","lower secondary degree","Single parent ","66","0.294004379945252","0.232963735808408","0.355045024082096"
"Less important","1990","lower secondary degree","Couple + C. LE 16 ","221","0.279025397733198","0.247468152746044","0.310582642720353"
"Less important","1990","lower secondary degree","Couple + C. GT 16 ","185","0.224139050903646","0.195837138876018","0.252440962931275"
"Less important","1990","lower secondary degree","Couple + C. LE and GT 16","64","0.257010937338655","0.201840480158255","0.312181394519056"
"Less important","1990","secondary school degree","1-pers.-HH","73","0.341379565085975","0.275989952038457","0.406769178133493"
"Less important","1990","secondary school degree","(Married) couple without C. ","162","0.373110610606812","0.327130725106799","0.419090496106826"
"Less important","1990","secondary school degree","Single parent ","32","0.453155599910451","0.338171602454239","0.568139597366664"
"Less important","1990","secondary school degree","Couple + C. LE 16 ","130","0.33105185874266","0.284105849528056","0.377997867957265"
"Less important","1990","secondary school degree","Couple + C. GT 16 ","116","0.340650944689045","0.289204924484413","0.392096964893677"
