"plh0108","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1990","West Germany","Male","858","0.237033999630001","0.222777267925026","0.251290731334975"
"Very important","1990","West Germany","Female","703","0.171370411762122","0.159238101110198","0.183502722414046"
"Very important","1990","East Germany","Male","","","",""
"Very important","1990","East Germany","Female","","","",""
"Important","1990","West Germany","Male","1120","0.318390290649758","0.302772850379567","0.33400773091995"
"Important","1990","West Germany","Female","1177","0.296231359637938","0.281531071243338","0.310931648032538"
"Important","1990","East Germany","Male","","","",""
"Important","1990","East Germany","Female","","","",""
"Less important","1990","West Germany","Male","1041","0.31004822487717","0.294542714906076","0.325553734848264"
"Less important","1990","West Germany","Female","1171","0.313812330215209","0.298872287459811","0.328752372970607"
"Less important","1990","East Germany","Male","","","",""
"Less important","1990","East Germany","Female","","","",""
"Quite unimportant","1990","West Germany","Male","399","0.134527484843071","0.123088322765937","0.145966646920205"
"Quite unimportant","1990","West Germany","Female","655","0.218585898384731","0.205279911955819","0.231891884813643"
"Quite unimportant","1990","East Germany","Male","","","",""
"Quite unimportant","1990","East Germany","Female","","","",""
"Very important","1991","West Germany","Male","","","",""
"Very important","1991","West Germany","Female","","","",""
"Very important","1991","East Germany","Male","","","",""
"Very important","1991","East Germany","Female","","","",""
"Important","1991","West Germany","Male","","","",""
"Important","1991","West Germany","Female","","","",""
"Important","1991","East Germany","Male","","","",""
"Important","1991","East Germany","Female","","","",""
"Less important","1991","West Germany","Male","","","",""
"Less important","1991","West Germany","Female","","","",""
"Less important","1991","East Germany","Male","","","",""
"Less important","1991","East Germany","Female","","","",""
"Quite unimportant","1991","West Germany","Male","","","",""
"Quite unimportant","1991","West Germany","Female","","","",""
"Quite unimportant","1991","East Germany","Male","","","",""
"Quite unimportant","1991","East Germany","Female","","","",""
"Very important","1992","West Germany","Male","845","0.247906490021289","0.233234076471041","0.262578903571536"
"Very important","1992","West Germany","Female","777","0.196314919687857","0.183463986511661","0.209165852864054"
"Very important","1992","East Germany","Male","464","0.225498676648472","0.206597737761123","0.244399615535822"
"Very important","1992","East Germany","Female","407","0.172237370675008","0.155971417430566","0.18850332391945"
"Important","1992","West Germany","Male","1118","0.325932909700146","0.31000578576129","0.341860033639002"
"Important","1992","West Germany","Female","1185","0.310134280555785","0.295169435383282","0.325099125728289"
"Important","1992","East Germany","Male","445","0.233375887295532","0.214245686626358","0.252506087964705"
"Important","1992","East Germany","Female","484","0.210146848782369","0.19259602374192","0.227697673822819"
"Less important","1992","West Germany","Male","974","0.29044982527963","0.275023985863106","0.305875664696154"
"Less important","1992","West Germany","Female","1108","0.29387444392726","0.279136498842907","0.308612389011613"
"Less important","1992","East Germany","Male","654","0.341487177253123","0.320040025958407","0.362934328547839"
"Less important","1992","East Germany","Female","703","0.318342705695204","0.298275199160692","0.338410212229716"
"Quite unimportant","1992","West Germany","Male","390","0.135710774998935","0.124073309532147","0.147348240465722"
"Quite unimportant","1992","West Germany","Female","600","0.199676355829097","0.186743000672439","0.212609710985756"
"Quite unimportant","1992","East Germany","Male","315","0.199638258802873","0.181559635986973","0.217716881618773"
"Quite unimportant","1992","East Germany","Female","476","0.299273074847419","0.279545616100499","0.319000533594339"
"Very important","1993","West Germany","Male","","","",""
"Very important","1993","West Germany","Female","","","",""
"Very important","1993","East Germany","Male","","","",""
"Very important","1993","East Germany","Female","","","",""
"Important","1993","West Germany","Male","","","",""
"Important","1993","West Germany","Female","","","",""
"Important","1993","East Germany","Male","","","",""
"Important","1993","East Germany","Female","","","",""
"Less important","1993","West Germany","Male","","","",""
"Less important","1993","West Germany","Female","","","",""
"Less important","1993","East Germany","Male","","","",""
"Less important","1993","East Germany","Female","","","",""
"Quite unimportant","1993","West Germany","Male","","","",""
"Quite unimportant","1993","West Germany","Female","","","",""
"Quite unimportant","1993","East Germany","Male","","","",""
"Quite unimportant","1993","East Germany","Female","","","",""
"Very important","1994","West Germany","Male","","","",""
"Very important","1994","West Germany","Female","","","",""
"Very important","1994","East Germany","Male","","","",""
"Very important","1994","East Germany","Female","","","",""
"Important","1994","West Germany","Male","","","",""
"Important","1994","West Germany","Female","","","",""
"Important","1994","East Germany","Male","","","",""
"Important","1994","East Germany","Female","","","",""
"Less important","1994","West Germany","Male","","","",""
"Less important","1994","West Germany","Female","","","",""
"Less important","1994","East Germany","Male","","","",""
"Less important","1994","East Germany","Female","","","",""
"Quite unimportant","1994","West Germany","Male","","","",""
"Quite unimportant","1994","West Germany","Female","","","",""
"Quite unimportant","1994","East Germany","Male","","","",""
"Quite unimportant","1994","East Germany","Female","","","",""
"Very important","1995","West Germany","Male","958","0.25952501280685","0.245167118979075","0.273882906634625"
"Very important","1995","West Germany","Female","833","0.200629822554074","0.18815363452261","0.213106010585538"
"Very important","1995","East Germany","Male","449","0.250314020887953","0.229965587068793","0.270662454707112"
"Very important","1995","East Germany","Female","437","0.217906710568008","0.199431543608954","0.236381877527062"
"Important","1995","West Germany","Male","1227","0.330236593923609","0.314833100187821","0.345640087659397"
"Important","1995","West Germany","Female","1341","0.325394786106411","0.310798568219643","0.339991003993179"
"Important","1995","East Germany","Male","530","0.28783558671264","0.266568349108169","0.30910282431711"
"Important","1995","East Germany","Female","538","0.249683758688503","0.230313246248279","0.269054271128727"
"Less important","1995","West Germany","Male","1060","0.296870785333024","0.281906801417889","0.311834769248159"
"Less important","1995","West Germany","Female","1223","0.297971405178783","0.28372271669718","0.312220093660386"
"Less important","1995","East Germany","Male","564","0.326812408727023","0.30477979474945","0.348845022704597"
"Less important","1995","East Germany","Female","597","0.286629703571492","0.266392900853757","0.306866506289226"
"Quite unimportant","1995","West Germany","Male","336","0.113367607936516","0.102983666768253","0.12375154910478"
"Quite unimportant","1995","West Germany","Female","561","0.176003986160732","0.164139907884232","0.187868064437232"
"Quite unimportant","1995","East Germany","Male","198","0.135037983672384","0.118984281711335","0.151091685633434"
"Quite unimportant","1995","East Germany","Female","346","0.245779827171997","0.2265114127306","0.265048241613394"
"Very important","1996","West Germany","Male","","","",""
"Very important","1996","West Germany","Female","","","",""
"Very important","1996","East Germany","Male","","","",""
"Very important","1996","East Germany","Female","","","",""
"Important","1996","West Germany","Male","","","",""
"Important","1996","West Germany","Female","","","",""
"Important","1996","East Germany","Male","","","",""
"Important","1996","East Germany","Female","","","",""
"Less important","1996","West Germany","Male","","","",""
"Less important","1996","West Germany","Female","","","",""
"Less important","1996","East Germany","Male","","","",""
"Less important","1996","East Germany","Female","","","",""
"Quite unimportant","1996","West Germany","Male","","","",""
"Quite unimportant","1996","West Germany","Female","","","",""
"Quite unimportant","1996","East Germany","Male","","","",""
"Quite unimportant","1996","East Germany","Female","","","",""
"Very important","1997","West Germany","Male","","","",""
"Very important","1997","West Germany","Female","","","",""
"Very important","1997","East Germany","Male","","","",""
"Very important","1997","East Germany","Female","","","",""
"Important","1997","West Germany","Male","","","",""
"Important","1997","West Germany","Female","","","",""
"Important","1997","East Germany","Male","","","",""
"Important","1997","East Germany","Female","","","",""
"Less important","1997","West Germany","Male","","","",""
"Less important","1997","West Germany","Female","","","",""
"Less important","1997","East Germany","Male","","","",""
"Less important","1997","East Germany","Female","","","",""
"Quite unimportant","1997","West Germany","Male","","","",""
"Quite unimportant","1997","West Germany","Female","","","",""
"Quite unimportant","1997","East Germany","Male","","","",""
"Quite unimportant","1997","East Germany","Female","","","",""
"Very important","1998","West Germany","Male","","","",""
"Very important","1998","West Germany","Female","","","",""
"Very important","1998","East Germany","Male","","","",""
"Very important","1998","East Germany","Female","","","",""
"Important","1998","West Germany","Male","","","",""
"Important","1998","West Germany","Female","","","",""
"Important","1998","East Germany","Male","","","",""
"Important","1998","East Germany","Female","","","",""
"Less important","1998","West Germany","Male","","","",""
"Less important","1998","West Germany","Female","","","",""
"Less important","1998","East Germany","Male","","","",""
"Less important","1998","East Germany","Female","","","",""
"Quite unimportant","1998","West Germany","Male","","","",""
"Quite unimportant","1998","West Germany","Female","","","",""
"Quite unimportant","1998","East Germany","Male","","","",""
"Quite unimportant","1998","East Germany","Female","","","",""
"Very important","1999","West Germany","Male","","","",""
"Very important","1999","West Germany","Female","","","",""
"Very important","1999","East Germany","Male","","","",""
"Very important","1999","East Germany","Female","","","",""
"Important","1999","West Germany","Male","","","",""
"Important","1999","West Germany","Female","","","",""
"Important","1999","East Germany","Male","","","",""
"Important","1999","East Germany","Female","","","",""
"Less important","1999","West Germany","Male","","","",""
"Less important","1999","West Germany","Female","","","",""
"Less important","1999","East Germany","Male","","","",""
"Less important","1999","East Germany","Female","","","",""
"Quite unimportant","1999","West Germany","Male","","","",""
"Quite unimportant","1999","West Germany","Female","","","",""
"Quite unimportant","1999","East Germany","Male","","","",""
"Quite unimportant","1999","East Germany","Female","","","",""
"Very important","2000","West Germany","Male","","","",""
"Very important","2000","West Germany","Female","","","",""
"Very important","2000","East Germany","Male","","","",""
"Very important","2000","East Germany","Female","","","",""
"Important","2000","West Germany","Male","","","",""
"Important","2000","West Germany","Female","","","",""
"Important","2000","East Germany","Male","","","",""
"Important","2000","East Germany","Female","","","",""
"Less important","2000","West Germany","Male","","","",""
"Less important","2000","West Germany","Female","","","",""
"Less important","2000","East Germany","Male","","","",""
"Less important","2000","East Germany","Female","","","",""
"Quite unimportant","2000","West Germany","Male","","","",""
"Quite unimportant","2000","West Germany","Female","","","",""
"Quite unimportant","2000","East Germany","Male","","","",""
"Quite unimportant","2000","East Germany","Female","","","",""
"Very important","2001","West Germany","Male","","","",""
"Very important","2001","West Germany","Female","","","",""
"Very important","2001","East Germany","Male","","","",""
"Very important","2001","East Germany","Female","","","",""
"Important","2001","West Germany","Male","","","",""
"Important","2001","West Germany","Female","","","",""
"Important","2001","East Germany","Male","","","",""
"Important","2001","East Germany","Female","","","",""
"Less important","2001","West Germany","Male","","","",""
"Less important","2001","West Germany","Female","","","",""
"Less important","2001","East Germany","Male","","","",""
"Less important","2001","East Germany","Female","","","",""
"Quite unimportant","2001","West Germany","Male","","","",""
"Quite unimportant","2001","West Germany","Female","","","",""
"Quite unimportant","2001","East Germany","Male","","","",""
"Quite unimportant","2001","East Germany","Female","","","",""
"Very important","2002","West Germany","Male","","","",""
"Very important","2002","West Germany","Female","","","",""
