"plh0108","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","16-34 y.","(0) in school","18","","",""
"Very important","1990","16-34 y.","(1a) inadequately completed","7","","",""
"Very important","1990","16-34 y.","(1b) general elementary school","65","0.200472138787999","0.155833323048643","0.245110954527356"
"Very important","1990","16-34 y.","(1c) basic vocational qualification","165","0.214180768737524","0.184067708762261","0.244293828712788"
"Very important","1990","16-34 y.","(2b) intermediate general qualification","26","","",""
"Very important","1990","16-34 y.","(2a) intermediate vocational","98","0.166077893063641","0.135633255967422","0.196522530159861"
"Very important","1990","16-34 y.","(2c_gen) general maturity certificate","23","","",""
"Very important","1990","16-34 y.","(2c_voc) vocational maturity certificate","18","","",""
"Very important","1990","16-34 y.","(3a) lower tertiary education","2","","",""
"Very important","1990","16-34 y.","(3b) higher tertiary education","20","","",""
"Very important","1990","35-65 y.","(0) in school","","","",""
"Very important","1990","35-65 y.","(1a) inadequately completed","4","","",""
"Very important","1990","35-65 y.","(1b) general elementary school","198","0.260831499077836","0.228069130631292","0.29359386752438"
"Very important","1990","35-65 y.","(1c) basic vocational qualification","415","0.235840435097504","0.215288166140493","0.256392704054515"
"Very important","1990","35-65 y.","(2b) intermediate general qualification","10","","",""
"Very important","1990","35-65 y.","(2a) intermediate vocational","94","0.166505523142985","0.134516946624335","0.198494099661636"
"Very important","1990","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Very important","1990","35-65 y.","(2c_voc) vocational maturity certificate","22","","",""
"Very important","1990","35-65 y.","(3a) lower tertiary education","39","0.253965757990142","0.181604242454524","0.32632727352576"
"Very important","1990","35-65 y.","(3b) higher tertiary education","59","0.206936082831088","0.158792783881842","0.255079381780334"
"Very important","1990","66 and older","(0) in school","","","",""
"Very important","1990","66 and older","(1a) inadequately completed","","","",""
"Very important","1990","66 and older","(1b) general elementary school","90","0.214450956194843","0.171512623324062","0.257389289065625"
"Very important","1990","66 and older","(1c) basic vocational qualification","102","0.210452769980021","0.170654705783828","0.250250834176214"
"Very important","1990","66 and older","(2b) intermediate general qualification","5","","",""
"Very important","1990","66 and older","(2a) intermediate vocational","26","","",""
"Very important","1990","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very important","1990","66 and older","(2c_voc) vocational maturity certificate","10","","",""
"Very important","1990","66 and older","(3a) lower tertiary education","11","","",""
"Very important","1990","66 and older","(3b) higher tertiary education","13","","",""
"Important","1990","16-34 y.","(0) in school","24","","",""
"Important","1990","16-34 y.","(1a) inadequately completed","14","","",""
"Important","1990","16-34 y.","(1b) general elementary school","91","0.290777324742736","0.240143535940488","0.341411113544984"
"Important","1990","16-34 y.","(1c) basic vocational qualification","224","0.308777345092357","0.274866780363066","0.342687909821647"
"Important","1990","16-34 y.","(2b) intermediate general qualification","63","0.29155649832961","0.230233859278208","0.352879137381011"
"Important","1990","16-34 y.","(2a) intermediate vocational","167","0.295101554476424","0.257790186704313","0.332412922248536"
"Important","1990","16-34 y.","(2c_gen) general maturity certificate","63","0.249122135206376","0.192982255560947","0.305262014851806"
"Important","1990","16-34 y.","(2c_voc) vocational maturity certificate","51","0.271678129250469","0.205773172177527","0.337583086323411"
"Important","1990","16-34 y.","(3a) lower tertiary education","24","","",""
"Important","1990","16-34 y.","(3b) higher tertiary education","39","0.278722756790232","0.198164151288704","0.35928136229176"
"Important","1990","35-65 y.","(0) in school","","","",""
"Important","1990","35-65 y.","(1a) inadequately completed","3","","",""
"Important","1990","35-65 y.","(1b) general elementary school","241","0.342237470707351","0.30683595234822","0.377638989066482"
"Important","1990","35-65 y.","(1c) basic vocational qualification","590","0.347366351136636","0.324315486606005","0.370417215667268"
"Important","1990","35-65 y.","(2b) intermediate general qualification","17","","",""
"Important","1990","35-65 y.","(2a) intermediate vocational","209","0.379764198238869","0.338090249332318","0.42143814714542"
"Important","1990","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Important","1990","35-65 y.","(2c_voc) vocational maturity certificate","33","0.300003401171327","0.211503959097217","0.388502843245437"
"Important","1990","35-65 y.","(3a) lower tertiary education","58","0.40582836694243","0.324194973901028","0.487461759983832"
"Important","1990","35-65 y.","(3b) higher tertiary education","115","0.438475406002183","0.379506828733808","0.497443983270559"
"Important","1990","66 and older","(0) in school","","","",""
"Important","1990","66 and older","(1a) inadequately completed","1","","",""
"Important","1990","66 and older","(1b) general elementary school","80","0.196776254065781","0.155185274724805","0.238367233406757"
"Important","1990","66 and older","(1c) basic vocational qualification","101","0.236455565452431","0.194970909168502","0.277940221736359"
"Important","1990","66 and older","(2b) intermediate general qualification","5","","",""
"Important","1990","66 and older","(2a) intermediate vocational","28","","",""
"Important","1990","66 and older","(2c_gen) general maturity certificate","2","","",""
"Important","1990","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"Important","1990","66 and older","(3a) lower tertiary education","3","","",""
"Important","1990","66 and older","(3b) higher tertiary education","4","","",""
"Less important","1990","16-34 y.","(0) in school","60","0.551162900353621","0.458215743333579","0.644110057373662"
"Less important","1990","16-34 y.","(1a) inadequately completed","12","","",""
"Less important","1990","16-34 y.","(1b) general elementary school","120","0.393452018924603","0.338983279918626","0.44792075793058"
"Less important","1990","16-34 y.","(1c) basic vocational qualification","262","0.388450981986639","0.352675369765054","0.424226594208224"
"Less important","1990","16-34 y.","(2b) intermediate general qualification","92","0.408764190094089","0.342432104914046","0.475096275274133"
"Less important","1990","16-34 y.","(2a) intermediate vocational","245","0.41607850524811","0.375755117100328","0.456401893395892"
"Less important","1990","16-34 y.","(2c_gen) general maturity certificate","105","0.455819650688892","0.391172614788602","0.520466686589182"
"Less important","1990","16-34 y.","(2c_voc) vocational maturity certificate","85","0.500987838477648","0.426908307601992","0.575067369353304"
"Less important","1990","16-34 y.","(3a) lower tertiary education","34","0.547434164025149","0.42548890074417","0.669379427306129"
"Less important","1990","16-34 y.","(3b) higher tertiary education","38","0.338543076321258","0.253520871735618","0.423565280906899"
"Less important","1990","35-65 y.","(0) in school","","","",""
"Less important","1990","35-65 y.","(1a) inadequately completed","6","","",""
"Less important","1990","35-65 y.","(1b) general elementary school","144","0.224906233455104","0.193753123067502","0.256059343842706"
"Less important","1990","35-65 y.","(1c) basic vocational qualification","432","0.277797382023427","0.256112741964198","0.299482022082655"
"Less important","1990","35-65 y.","(2b) intermediate general qualification","21","","",""
"Less important","1990","35-65 y.","(2a) intermediate vocational","159","0.324617222669191","0.284411303142187","0.364823142196195"
"Less important","1990","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Less important","1990","35-65 y.","(2c_voc) vocational maturity certificate","33","0.312596294602103","0.223074799662341","0.402117789541866"
"Less important","1990","35-65 y.","(3a) lower tertiary education","32","0.252274051786055","0.180072221280253","0.324475882291856"
"Less important","1990","35-65 y.","(3b) higher tertiary education","76","0.275368273270926","0.222282363799832","0.328454182742021"
"Less important","1990","66 and older","(0) in school","","","",""
"Less important","1990","66 and older","(1a) inadequately completed","1","","",""
"Less important","1990","66 and older","(1b) general elementary school","71","0.234125806908051","0.189826401790579","0.278425212025522"
"Less important","1990","66 and older","(1c) basic vocational qualification","75","0.188669566557922","0.150471148520573","0.22686798459527"
"Less important","1990","66 and older","(2b) intermediate general qualification","9","","",""
"Less important","1990","66 and older","(2a) intermediate vocational","28","","",""
"Less important","1990","66 and older","(2c_gen) general maturity certificate","1","","",""
"Less important","1990","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"Less important","1990","66 and older","(3a) lower tertiary education","6","","",""
"Less important","1990","66 and older","(3b) higher tertiary education","4","","",""
"Quite unimportant","1990","16-34 y.","(0) in school","8","","",""
"Quite unimportant","1990","16-34 y.","(1a) inadequately completed","5","","",""
"Quite unimportant","1990","16-34 y.","(1b) general elementary school","33","0.115298517544662","0.0796879339958758","0.150909101093448"
"Quite unimportant","1990","16-34 y.","(1c) basic vocational qualification","62","0.0885909041834801","0.0677337730111173","0.109448035355843"
"Quite unimportant","1990","16-34 y.","(2b) intermediate general qualification","30","0.178515083534787","0.12684441044624","0.230185756623334"
"Quite unimportant","1990","16-34 y.","(2a) intermediate vocational","64","0.122742047211824","0.0958977225202022","0.149586371903446"
