"plh0192","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","1-pers.-HH","(0) in school","1","","",""
"Fully agree","2003","1-pers.-HH","(1a) inadequately completed","2","","",""
"Fully agree","2003","1-pers.-HH","(1b) general elementary school","31","0.0947470560176986","0.0654930355157861","0.124001076519611"
"Fully agree","2003","1-pers.-HH","(1c) basic vocational qualification","58","0.0689051888267106","0.0526870425786393","0.0851233350747819"
"Fully agree","2003","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Fully agree","2003","1-pers.-HH","(2a) intermediate vocational","43","0.0708912041355876","0.0510851621165014","0.0906972461546738"
"Fully agree","2003","1-pers.-HH","(2c_gen) general maturity certificate","12","","",""
"Fully agree","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","12","","",""
"Fully agree","2003","1-pers.-HH","(3a) lower tertiary education","15","","",""
"Fully agree","2003","1-pers.-HH","(3b) higher tertiary education","24","","",""
"Fully agree","2003","(Married) couple without C. ","(0) in school","","","",""
"Fully agree","2003","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Fully agree","2003","(Married) couple without C. ","(1b) general elementary school","50","0.0776288112692095","0.0578624788962895","0.0973951436421296"
"Fully agree","2003","(Married) couple without C. ","(1c) basic vocational qualification","182","0.0648946919726149","0.0555838803786673","0.0742055035665625"
"Fully agree","2003","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"Fully agree","2003","(Married) couple without C. ","(2a) intermediate vocational","73","0.0594524785022243","0.0473477107911595","0.0715572462132891"
"Fully agree","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","14","","",""
"Fully agree","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","34","0.0919223026238734","0.0656057166730308","0.118238888574716"
"Fully agree","2003","(Married) couple without C. ","(3a) lower tertiary education","42","0.063934692638899","0.0456944574842484","0.0821749277935496"
"Fully agree","2003","(Married) couple without C. ","(3b) higher tertiary education","75","0.0804678742975104","0.0632786898095042","0.0976570587855166"
"Fully agree","2003","Single parent ","(0) in school","12","","",""
"Fully agree","2003","Single parent ","(1a) inadequately completed","3","","",""
"Fully agree","2003","Single parent ","(1b) general elementary school","15","","",""
"Fully agree","2003","Single parent ","(1c) basic vocational qualification","11","","",""
"Fully agree","2003","Single parent ","(2b) intermediate general qualification","1","","",""
"Fully agree","2003","Single parent ","(2a) intermediate vocational","11","","",""
"Fully agree","2003","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Fully agree","2003","Single parent ","(2c_voc) vocational maturity certificate","5","","",""
"Fully agree","2003","Single parent ","(3a) lower tertiary education","3","","",""
"Fully agree","2003","Single parent ","(3b) higher tertiary education","8","","",""
"Fully agree","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Fully agree","2003","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"Fully agree","2003","Couple + C. LE 16 ","(1b) general elementary school","13","","",""
"Fully agree","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","47","0.0458068505304345","0.0328360678240181","0.0587776332368508"
"Fully agree","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Fully agree","2003","Couple + C. LE 16 ","(2a) intermediate vocational","49","0.0272270509477205","0.0187142871800297","0.0357398147154113"
"Fully agree","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Fully agree","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","25","","",""
"Fully agree","2003","Couple + C. LE 16 ","(3a) lower tertiary education","26","","",""
"Fully agree","2003","Couple + C. LE 16 ","(3b) higher tertiary education","57","0.0786755993516575","0.0580886629477472","0.0992625357555677"
"Fully agree","2003","Couple + C. GT 16 ","(0) in school","23","","",""
"Fully agree","2003","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"Fully agree","2003","Couple + C. GT 16 ","(1b) general elementary school","24","","",""
"Fully agree","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","55","0.0591503351499365","0.0438314336152698","0.0744692366846031"
"Fully agree","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","16","","",""
"Fully agree","2003","Couple + C. GT 16 ","(2a) intermediate vocational","40","0.0415602324020039","0.0282290732995436","0.0548913915044643"
"Fully agree","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","28","","",""
"Fully agree","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Fully agree","2003","Couple + C. GT 16 ","(3a) lower tertiary education","19","","",""
"Fully agree","2003","Couple + C. GT 16 ","(3b) higher tertiary education","39","0.111156570585268","0.0803916280952096","0.141921513075327"
"Fully agree","2003","Couple + C. LE and GT 16","(0) in school","19","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(1b) general elementary school","13","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","21","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","11","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","13","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","10","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","13","","",""
"Fully agree","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","12","","",""
"Rather agree","2003","1-pers.-HH","(0) in school","2","","",""
"Rather agree","2003","1-pers.-HH","(1a) inadequately completed","13","","",""
"Rather agree","2003","1-pers.-HH","(1b) general elementary school","190","0.487147125366877","0.437219122395895","0.537075128337859"
"Rather agree","2003","1-pers.-HH","(1c) basic vocational qualification","475","0.508202136370491","0.476191828017602","0.540212444723381"
"Rather agree","2003","1-pers.-HH","(2b) intermediate general qualification","23","","",""
"Rather agree","2003","1-pers.-HH","(2a) intermediate vocational","335","0.515390159485977","0.476821689640215","0.553958629331739"
"Rather agree","2003","1-pers.-HH","(2c_gen) general maturity certificate","94","0.65360161407744","0.572735465686231","0.73446776246865"
"Rather agree","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","146","0.646460617780166","0.585724147619701","0.707197087940632"
"Rather agree","2003","1-pers.-HH","(3a) lower tertiary education","136","0.630974391298589","0.56691925442623","0.695029528170948"
"Rather agree","2003","1-pers.-HH","(3b) higher tertiary education","206","0.640295905794324","0.587631668074215","0.692960143514434"
"Rather agree","2003","(Married) couple without C. ","(0) in school","1","","",""
"Rather agree","2003","(Married) couple without C. ","(1a) inadequately completed","40","0.459420715936286","0.353477387116976","0.565364044755595"
"Rather agree","2003","(Married) couple without C. ","(1b) general elementary school","350","0.507694143839159","0.470764056108217","0.544624231570101"
"Rather agree","2003","(Married) couple without C. ","(1c) basic vocational qualification","1443","0.537582187100796","0.518737349357058","0.556427024844535"
"Rather agree","2003","(Married) couple without C. ","(2b) intermediate general qualification","40","0.480918041813932","0.371432543410391","0.590403540217474"
"Rather agree","2003","(Married) couple without C. ","(2a) intermediate vocational","804","0.544687080112971","0.519194744358831","0.57017941586711"
"Rather agree","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","70","0.494952117975599","0.407304330985738","0.58259990496546"
"Rather agree","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","285","0.615836172558083","0.571531612578009","0.660140732538157"
"Rather agree","2003","(Married) couple without C. ","(3a) lower tertiary education","403","0.575823319612177","0.538974202546715","0.61267243667764"
"Rather agree","2003","(Married) couple without C. ","(3b) higher tertiary education","648","0.619688427270237","0.589011135395837","0.650365719144636"
"Rather agree","2003","Single parent ","(0) in school","42","0.603130528381511","0.486845678406116","0.719415378356906"
"Rather agree","2003","Single parent ","(1a) inadequately completed","7","","",""
"Rather agree","2003","Single parent ","(1b) general elementary school","79","0.47293310029417","0.396287537794011","0.549578662794328"
"Rather agree","2003","Single parent ","(1c) basic vocational qualification","113","0.457172729857912","0.394537894325741","0.519807565390084"
"Rather agree","2003","Single parent ","(2b) intermediate general qualification","30","0.371837494213996","0.263181449983604","0.480493538444388"
"Rather agree","2003","Single parent ","(2a) intermediate vocational","120","0.454521495432796","0.39556402475678","0.513478966108812"
"Rather agree","2003","Single parent ","(2c_gen) general maturity certificate","28","","",""
"Rather agree","2003","Single parent ","(2c_voc) vocational maturity certificate","31","0.472842276845892","0.342079987869131","0.603604565822653"
"Rather agree","2003","Single parent ","(3a) lower tertiary education","33","0.570651012434997","0.434802927469291","0.706499097400703"
"Rather agree","2003","Single parent ","(3b) higher tertiary education","39","0.47206744021439","0.35594660151246","0.58818827891632"
"Rather agree","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Rather agree","2003","Couple + C. LE 16 ","(1a) inadequately completed","13","","",""
"Rather agree","2003","Couple + C. LE 16 ","(1b) general elementary school","112","0.421112217211511","0.361212613384245","0.481011821038777"
"Rather agree","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","509","0.519262149214462","0.488264389142821","0.550259909286102"
"Rather agree","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","31","0.401142823854332","0.280113959266305","0.522171688442359"
"Rather agree","2003","Couple + C. LE 16 ","(2a) intermediate vocational","733","0.530278749679436","0.504172964915044","0.556384534443829"
"Rather agree","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","46","0.564604963714287","0.456630845918645","0.672579081509928"
"Rather agree","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","288","0.626292982140726","0.583013518320155","0.669572445961297"
"Rather agree","2003","Couple + C. LE 16 ","(3a) lower tertiary education","218","0.559749278924926","0.50854086797432","0.610957689875532"
"Rather agree","2003","Couple + C. LE 16 ","(3b) higher tertiary education","438","0.659102006977633","0.622856519468154","0.695347494487112"
"Rather agree","2003","Couple + C. GT 16 ","(0) in school","163","0.509316887674636","0.452075668556952","0.56655810679232"
"Rather agree","2003","Couple + C. GT 16 ","(1a) inadequately completed","18","","",""
"Rather agree","2003","Couple + C. GT 16 ","(1b) general elementary school","163","0.48919792143279","0.435017441944474","0.543378400921106"
"Rather agree","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","515","0.57732230053088","0.545244636325515","0.609399964736245"
"Rather agree","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","115","0.504294260212803","0.438524601208989","0.570063919216617"
"Rather agree","2003","Couple + C. GT 16 ","(2a) intermediate vocational","479","0.5327227083237","0.499396611002603","0.566048805644796"
"Rather agree","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","190","0.563259882161036","0.509665891590573","0.616853872731499"
"Rather agree","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","109","0.527388973382484","0.461115872431112","0.593662074333855"
"Rather agree","2003","Couple + C. GT 16 ","(3a) lower tertiary education","146","0.483965634846279","0.423220990803036","0.544710278889522"
"Rather agree","2003","Couple + C. GT 16 ","(3b) higher tertiary education","243","0.572200557669838","0.523775499606325","0.620625615733352"
"Rather agree","2003","Couple + C. LE and GT 16","(0) in school","140","0.592657487144209","0.530234956787088","0.655080017501329"
"Rather agree","2003","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"Rather agree","2003","Couple + C. LE and GT 16","(1b) general elementary school","91","0.558174927876566","0.486807185295878","0.629542670457255"
"Rather agree","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","172","0.523168694574096","0.469442967227331","0.576894421920862"
"Rather agree","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","55","0.448534560918694","0.358028804474053","0.539040317363334"
"Rather agree","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","221","0.56163008794404","0.512321922728048","0.610938253160032"
"Rather agree","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","66","0.609121509244325","0.518754078730146","0.699488939758505"
"Rather agree","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","53","0.500431637265768","0.396553792547839","0.604309481983696"
"Rather agree","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","65","0.598256434213815","0.506221438572081","0.690291429855549"
"Rather agree","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","128","0.767235730299549","0.704080919996439","0.830390540602658"
"Rather disagree","2003","1-pers.-HH","(0) in school","1","","",""
"Rather disagree","2003","1-pers.-HH","(1a) inadequately completed","12","","",""
"Rather disagree","2003","1-pers.-HH","(1b) general elementary school","134","0.332386320270723","0.285331739270877","0.379440901270569"
"Rather disagree","2003","1-pers.-HH","(1c) basic vocational qualification","330","0.33981262576692","0.309485471646931","0.370139779886909"
"Rather disagree","2003","1-pers.-HH","(2b) intermediate general qualification","15","","",""
"Rather disagree","2003","1-pers.-HH","(2a) intermediate vocational","227","0.345135514304315","0.308446269022644","0.381824759585986"
"Rather disagree","2003","1-pers.-HH","(2c_gen) general maturity certificate","23","","",""
"Rather disagree","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","70","0.26747381230498","0.211238148748183","0.323709475861777"
"Rather disagree","2003","1-pers.-HH","(3a) lower tertiary education","62","0.299501124449958","0.238698434370991","0.360303814528924"
"Rather disagree","2003","1-pers.-HH","(3b) higher tertiary education","81","0.256054164649995","0.208159258135654","0.303949071164335"
"Rather disagree","2003","(Married) couple without C. ","(0) in school","1","","",""
"Rather disagree","2003","(Married) couple without C. ","(1a) inadequately completed","33","0.412664670383073","0.308004765568196","0.51732457519795"
"Rather disagree","2003","(Married) couple without C. ","(1b) general elementary school","248","0.337318362744918","0.302393539116804","0.372243186373031"
"Rather disagree","2003","(Married) couple without C. ","(1c) basic vocational qualification","893","0.32679692224099","0.309068719276439","0.344525125205541"
"Rather disagree","2003","(Married) couple without C. ","(2b) intermediate general qualification","29","","",""
"Rather disagree","2003","(Married) couple without C. ","(2a) intermediate vocational","539","0.358319521405945","0.333773802627592","0.382865240184298"
"Rather disagree","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","37","0.423344638677945","0.336728606789719","0.509960670566171"
"Rather disagree","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","127","0.258510898939217","0.218631425956461","0.298390371921974"
"Rather disagree","2003","(Married) couple without C. ","(3a) lower tertiary education","227","0.334386165327236","0.299210332563473","0.369561998090998"
