"plh0192","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","(0) in school","West Germany","48","0.123609716006756","0.093333942613656","0.153885489399855"
"Fully agree","2003","(0) in school","East Germany","8","","",""
"Fully agree","2003","(1a) inadequately completed","West Germany","19","","",""
"Fully agree","2003","(1a) inadequately completed","East Germany","1","","",""
"Fully agree","2003","(1b) general elementary school","West Germany","144","0.0802378181954438","0.0680097949885493","0.0924658414023384"
"Fully agree","2003","(1b) general elementary school","East Germany","12","","",""
"Fully agree","2003","(1c) basic vocational qualification","West Germany","326","0.0631673202002113","0.0564948763442686","0.0698397640561541"
"Fully agree","2003","(1c) basic vocational qualification","East Germany","54","0.0442216822140007","0.0325702659610462","0.0558730984669551"
"Fully agree","2003","(2b) intermediate general qualification","West Germany","38","0.0825889295283825","0.057489144030812","0.107688715025953"
"Fully agree","2003","(2b) intermediate general qualification","East Germany","3","","",""
"Fully agree","2003","(2a) intermediate vocational","West Germany","200","0.0616278714310799","0.0534552176269214","0.0698005252352384"
"Fully agree","2003","(2a) intermediate vocational","East Germany","36","0.0167959247171494","0.0109049956962968","0.022686853738002"
"Fully agree","2003","(2c_gen) general maturity certificate","West Germany","65","0.0884728652240389","0.0671754162672712","0.109770314180807"
"Fully agree","2003","(2c_gen) general maturity certificate","East Germany","8","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","West Germany","85","0.0669706357010632","0.053791590842499","0.0801496805596274"
"Fully agree","2003","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Fully agree","2003","(3a) lower tertiary education","West Germany","93","0.078707102258749","0.0623018187750574","0.0951123857424407"
"Fully agree","2003","(3a) lower tertiary education","East Germany","28","","",""
"Fully agree","2003","(3b) higher tertiary education","West Germany","187","0.0874828826060628","0.0751829347862147","0.0997828304259109"
"Fully agree","2003","(3b) higher tertiary education","East Germany","29","","",""
"Rather agree","2003","(0) in school","West Germany","254","0.546234027022846","0.500438242550667","0.592029811495024"
"Rather agree","2003","(0) in school","East Germany","100","0.585911567365076","0.510061989297523","0.661761145432629"
"Rather agree","2003","(1a) inadequately completed","West Germany","100","0.380265240693822","0.319968385807462","0.440562095580183"
"Rather agree","2003","(1a) inadequately completed","East Germany","9","","",""
"Rather agree","2003","(1b) general elementary school","West Germany","931","0.49123987402156","0.468737296668421","0.513742451374698"
"Rather agree","2003","(1b) general elementary school","East Germany","117","0.471560872494179","0.410170877578323","0.532950867410036"
"Rather agree","2003","(1c) basic vocational qualification","West Germany","2777","0.54163074642899","0.527963938850027","0.555297554007952"
"Rather agree","2003","(1c) basic vocational qualification","East Germany","562","0.464722415770376","0.436456123828446","0.492988707712306"
"Rather agree","2003","(2b) intermediate general qualification","West Germany","240","0.479744799016199","0.43418933694098","0.525300261091418"
"Rather agree","2003","(2b) intermediate general qualification","East Germany","71","0.426045561301616","0.351269913848836","0.500821208754397"
"Rather agree","2003","(2a) intermediate vocational","West Germany","1864","0.543665330753437","0.526737764566771","0.560592896940103"
"Rather agree","2003","(2a) intermediate vocational","East Germany","888","0.485948814898816","0.463037055430831","0.508860574366801"
"Rather agree","2003","(2c_gen) general maturity certificate","West Germany","409","0.581444412389591","0.544447250334943","0.61844157444424"
"Rather agree","2003","(2c_gen) general maturity certificate","East Germany","104","0.57996030370057","0.508254105164741","0.651666502236399"
"Rather agree","2003","(2c_voc) vocational maturity certificate","West Germany","835","0.61196815383874","0.586276493850884","0.637659813826595"
"Rather agree","2003","(2c_voc) vocational maturity certificate","East Germany","93","0.507537720297716","0.436636770137023","0.578438670458408"
"Rather agree","2003","(3a) lower tertiary education","West Germany","645","0.598970472002108","0.569111916180895","0.62882902782332"
"Rather agree","2003","(3a) lower tertiary education","East Germany","374","0.534838614020631","0.497540838759325","0.572136389281938"
"Rather agree","2003","(3b) higher tertiary education","West Germany","1353","0.636058892022596","0.615113647380665","0.657004136664527"
"Rather agree","2003","(3b) higher tertiary education","East Germany","385","0.610054910368126","0.571222176142264","0.648887644593989"
"Rather disagree","2003","(0) in school","West Germany","136","0.292224145995305","0.250390464563758","0.334057827426852"
"Rather disagree","2003","(0) in school","East Germany","50","0.343970591727307","0.270820833572121","0.417120349882492"
"Rather disagree","2003","(1a) inadequately completed","West Germany","102","0.455098247844389","0.393245342878219","0.516951152810559"
"Rather disagree","2003","(1a) inadequately completed","East Germany","7","","",""
"Rather disagree","2003","(1b) general elementary school","West Germany","674","0.350878523230135","0.329396741132763","0.372360305327506"
"Rather disagree","2003","(1b) general elementary school","East Germany","99","0.358283829194302","0.29931583873134","0.417251819657264"
"Rather disagree","2003","(1c) basic vocational qualification","West Germany","1710","0.32968768092087","0.31679338460935","0.342581977232391"
"Rather disagree","2003","(1c) basic vocational qualification","East Germany","481","0.396775003258557","0.369048550037374","0.424501456479741"
"Rather disagree","2003","(2b) intermediate general qualification","West Germany","151","0.364263376339884","0.32038268379882","0.408144068880948"
"Rather disagree","2003","(2b) intermediate general qualification","East Germany","83","0.492475561880419","0.416876871547446","0.568074252213393"
"Rather disagree","2003","(2a) intermediate vocational","West Germany","1133","0.349451811922708","0.333247882134871","0.365655741710545"
"Rather disagree","2003","(2a) intermediate vocational","East Germany","805","0.43560976421949","0.412879810884601","0.458339717554379"
"Rather disagree","2003","(2c_gen) general maturity certificate","West Germany","189","0.29992907085025","0.265563936819103","0.334294204881396"
"Rather disagree","2003","(2c_gen) general maturity certificate","East Germany","65","0.32248165787029","0.25457295508189","0.390390360658689"
"Rather disagree","2003","(2c_voc) vocational maturity certificate","West Germany","419","0.290851303911391","0.266907219691277","0.314795388131506"
"Rather disagree","2003","(2c_voc) vocational maturity certificate","East Germany","74","0.352362024297422","0.284614705990309","0.420109342604535"
"Rather disagree","2003","(3a) lower tertiary education","West Germany","268","0.286609696434165","0.259061894186162","0.314157498682167"
"Rather disagree","2003","(3a) lower tertiary education","East Germany","260","0.396437595223031","0.359859740630525","0.433015449815537"
"Rather disagree","2003","(3b) higher tertiary education","West Germany","443","0.248244491851398","0.229438366064895","0.267050617637901"
"Rather disagree","2003","(3b) higher tertiary education","East Germany","182","0.322635705845767","0.285415468063424","0.359855943628109"
"Disagree fully","2003","(0) in school","West Germany","16","","",""
"Disagree fully","2003","(0) in school","East Germany","4","","",""
"Disagree fully","2003","(1a) inadequately completed","West Germany","28","","",""
"Disagree fully","2003","(1a) inadequately completed","East Germany","4","","",""
"Disagree fully","2003","(1b) general elementary school","West Germany","147","0.077643784552862","0.0655980965078778","0.0896894725978462"
"Disagree fully","2003","(1b) general elementary school","East Germany","26","","",""
"Disagree fully","2003","(1c) basic vocational qualification","West Germany","293","0.0655142524499288","0.0587275013537673","0.0723010035460903"
"Disagree fully","2003","(1c) basic vocational qualification","East Germany","99","0.0942808987570661","0.0777197246999065","0.110842072814226"
"Disagree fully","2003","(2b) intermediate general qualification","West Germany","33","0.0734028951155344","0.0496219468877745","0.0971838433432944"
"Disagree fully","2003","(2b) intermediate general qualification","East Germany","11","","",""
"Disagree fully","2003","(2a) intermediate vocational","West Germany","129","0.0452549858927746","0.0381907712754175","0.0523192005101317"
"Disagree fully","2003","(2a) intermediate vocational","East Germany","99","0.0616454961645445","0.0506201015369521","0.0726708907921369"
"Disagree fully","2003","(2c_gen) general maturity certificate","West Germany","20","","",""
"Disagree fully","2003","(2c_gen) general maturity certificate","East Germany","5","","",""
"Disagree fully","2003","(2c_voc) vocational maturity certificate","West Germany","43","0.0302099065488058","0.0211857289844165","0.039234084113195"
"Disagree fully","2003","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"Disagree fully","2003","(3a) lower tertiary education","West Germany","29","","",""
"Disagree fully","2003","(3a) lower tertiary education","East Germany","25","","",""
"Disagree fully","2003","(3b) higher tertiary education","West Germany","44","0.028213733519943","0.021005366760035","0.0354221002798511"
"Disagree fully","2003","(3b) higher tertiary education","East Germany","10","","",""
"Fully agree","2004","(0) in school","West Germany","","","",""
"Fully agree","2004","(0) in school","East Germany","","","",""
"Fully agree","2004","(1a) inadequately completed","West Germany","","","",""
"Fully agree","2004","(1a) inadequately completed","East Germany","","","",""
"Fully agree","2004","(1b) general elementary school","West Germany","","","",""
"Fully agree","2004","(1b) general elementary school","East Germany","","","",""
"Fully agree","2004","(1c) basic vocational qualification","West Germany","","","",""
"Fully agree","2004","(1c) basic vocational qualification","East Germany","","","",""
"Fully agree","2004","(2b) intermediate general qualification","West Germany","","","",""
"Fully agree","2004","(2b) intermediate general qualification","East Germany","","","",""
"Fully agree","2004","(2a) intermediate vocational","West Germany","","","",""
"Fully agree","2004","(2a) intermediate vocational","East Germany","","","",""
"Fully agree","2004","(2c_gen) general maturity certificate","West Germany","","","",""
"Fully agree","2004","(2c_gen) general maturity certificate","East Germany","","","",""
"Fully agree","2004","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Fully agree","2004","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Fully agree","2004","(3a) lower tertiary education","West Germany","","","",""
"Fully agree","2004","(3a) lower tertiary education","East Germany","","","",""
"Fully agree","2004","(3b) higher tertiary education","West Germany","","","",""
"Fully agree","2004","(3b) higher tertiary education","East Germany","","","",""
"Rather agree","2004","(0) in school","West Germany","","","",""
"Rather agree","2004","(0) in school","East Germany","","","",""
"Rather agree","2004","(1a) inadequately completed","West Germany","","","",""
"Rather agree","2004","(1a) inadequately completed","East Germany","","","",""
"Rather agree","2004","(1b) general elementary school","West Germany","","","",""
"Rather agree","2004","(1b) general elementary school","East Germany","","","",""
"Rather agree","2004","(1c) basic vocational qualification","West Germany","","","",""
"Rather agree","2004","(1c) basic vocational qualification","East Germany","","","",""
"Rather agree","2004","(2b) intermediate general qualification","West Germany","","","",""
