"plh0192","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Not Employed","476","0.0630746395443401","0.0577994735956656","0.0683498054930146","4"
"Disagree fully","2003","Employed","622","0.0524772835215401","0.0487861940506743","0.0561683729924059","4"
"Fully agree","2003","Not Employed","617","0.0758558757607286","0.0701104699781429","0.0816012815433143","1"
"Fully agree","2003","Employed","800","0.0559988645753446","0.0521930295973468","0.0598046995533424","1"
"Rather agree","2003","Not Employed","4357","0.534206073726898","0.523381580777417","0.54503056667638","2"
"Rather agree","2003","Employed","7883","0.545202835587546","0.536960277597107","0.553445393577986","2"
"Rather disagree","2003","Not Employed","2708","0.326863410968033","0.316684741924918","0.337042080011149","3"
"Rather disagree","2003","Employed","4715","0.346321016315569","0.338445196549489","0.354196836081649","3"
"Disagree fully","2004","Employed","","","","","4"
"Disagree fully","2004","Not Employed","","","","","4"
"Fully agree","2004","Not Employed","","","","","1"
"Fully agree","2004","Employed","","","","","1"
"Rather agree","2004","Not Employed","","","","","2"
"Rather agree","2004","Employed","","","","","2"
"Rather disagree","2004","Employed","","","","","3"
"Rather disagree","2004","Not Employed","","","","","3"
"Disagree fully","2005","Not Employed","","","","","4"
"Disagree fully","2005","Employed","","","","","4"
"Fully agree","2005","Not Employed","","","","","1"
"Fully agree","2005","Employed","","","","","1"
"Rather agree","2005","Employed","","","","","2"
"Rather agree","2005","Not Employed","","","","","2"
"Rather disagree","2005","Not Employed","","","","","3"
"Rather disagree","2005","Employed","","","","","3"
"Disagree fully","2006","Not Employed","","","","","4"
"Disagree fully","2006","Employed","","","","","4"
"Fully agree","2006","Not Employed","","","","","1"
"Fully agree","2006","Employed","","","","","1"
"Rather agree","2006","Not Employed","","","","","2"
"Rather agree","2006","Employed","","","","","2"
"Rather disagree","2006","Not Employed","","","","","3"
"Rather disagree","2006","Employed","","","","","3"
"Disagree fully","2007","Not Employed","","","","","4"
"Disagree fully","2007","Employed","","","","","4"
"Fully agree","2007","Not Employed","","","","","1"
"Fully agree","2007","Employed","","","","","1"
"Rather agree","2007","Not Employed","","","","","2"
"Rather agree","2007","Employed","","","","","2"
"Rather disagree","2007","Not Employed","","","","","3"
"Rather disagree","2007","Employed","","","","","3"
"Disagree fully","2008","Not Employed","405","0.0559883845226197","0.0507738847518838","0.0612028842933556","4"
"Disagree fully","2008","Employed","511","0.0494919273152785","0.0455958418128867","0.0533880128176704","4"
"Fully agree","2008","Employed","594","0.045334807921498","0.0415977930579808","0.0490718227850153","1"
"Fully agree","2008","Not Employed","533","0.0719158349096649","0.0660560596453203","0.0777756101740095","1"
"Rather agree","2008","Employed","6713","0.538821131666323","0.529866651050946","0.547775612281701","2"
"Rather agree","2008","Not Employed","4071","0.526516678192498","0.515191802997584","0.537841553387412","2"
"Rather disagree","2008","Employed","4087","0.3663521330969","0.357697338963091","0.375006927230709","3"
"Rather disagree","2008","Not Employed","2458","0.345579102375217","0.334792682268238","0.356365522482196","3"
"Disagree fully","2009","Not Employed","","","","","4"
"Disagree fully","2009","Employed","","","","","4"
"Fully agree","2009","Employed","","","","","1"
"Fully agree","2009","Not Employed","","","","","1"
"Rather agree","2009","Employed","","","","","2"
"Rather agree","2009","Not Employed","","","","","2"
"Rather disagree","2009","Employed","","","","","3"
"Rather disagree","2009","Not Employed","","","","","3"
"Disagree fully","2010","Employed","","","","","4"
"Disagree fully","2010","Not Employed","","","","","4"
"Fully agree","2010","Employed","","","","","1"
"Fully agree","2010","Not Employed","","","","","1"
"Rather agree","2010","Employed","","","","","2"
"Rather agree","2010","Not Employed","","","","","2"
"Rather disagree","2010","Employed","","","","","3"
"Rather disagree","2010","Not Employed","","","","","3"
"Disagree fully","2011","Employed","","","","","4"
"Disagree fully","2011","Not Employed","","","","","4"
"Fully agree","2011","Employed","","","","","1"
"Fully agree","2011","Not Employed","","","","","1"
"Rather agree","2011","Employed","","","","","2"
"Rather agree","2011","Not Employed","","","","","2"
"Rather disagree","2011","Employed","","","","","3"
"Rather disagree","2011","Not Employed","","","","","3"
"Disagree fully","2012","Employed","","","","","4"
"Disagree fully","2012","Not Employed","","","","","4"
"Fully agree","2012","Not Employed","","","","","1"
"Fully agree","2012","Employed","","","","","1"
"Rather agree","2012","Employed","","","","","2"
"Rather agree","2012","Not Employed","","","","","2"
"Rather disagree","2012","Employed","","","","","3"
"Rather disagree","2012","Not Employed","","","","","3"
"Disagree fully","2013","Employed","513","0.0312189989897556","0.0285844539369123","0.0338535440425989","4"
"Disagree fully","2013","Not Employed","422","0.0504942108765884","0.0459167645915756","0.0550716571616012","4"
"Fully agree","2013","Not Employed","639","0.0723087405930318","0.0668943350132018","0.0777231461728619","1"
"Fully agree","2013","Employed","1126","0.0631148492423096","0.0594310810914805","0.0667986173931388","1"
"Rather agree","2013","Employed","10283","0.602962857110386","0.595550707360702","0.61037500686007","2"
"Rather agree","2013","Not Employed","5128","0.574450147369342","0.564114086736239","0.584786208002444","2"
"Rather disagree","2013","Employed","4817","0.302703294657549","0.295743431241258","0.309663158073839","3"
"Rather disagree","2013","Not Employed","2601","0.302746901161038","0.293142092153736","0.31235171016834","3"
"Disagree fully","2014","Not Employed","","","","","4"
"Disagree fully","2014","Employed","","","","","4"
"Fully agree","2014","Not Employed","","","","","1"
"Fully agree","2014","Employed","","","","","1"
"Rather agree","2014","Not Employed","","","","","2"
"Rather agree","2014","Employed","","","","","2"
"Rather disagree","2014","Not Employed","","","","","3"
"Rather disagree","2014","Employed","","","","","3"
"Disagree fully","2015","Not Employed","","","","","4"
"Disagree fully","2015","Employed","","","","","4"
"Fully agree","2015","Not Employed","","","","","1"
"Fully agree","2015","Employed","","","","","1"
