"plh0192","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","(0) in school","56","0.107359834775335","0.0829133249624721","0.131806344588197"
"Fully agree","2003","(1a) inadequately completed","20","","",""
"Fully agree","2003","(1b) general elementary school","156","0.0773780384478716","0.066083990864876","0.0886720860308672"
"Fully agree","2003","(1c) basic vocational qualification","380","0.0603587179096508","0.0544789533103899","0.0662384825089117"
"Fully agree","2003","(2b) intermediate general qualification","41","0.0696521232489088","0.0497743523143215","0.089529894183496"
"Fully agree","2003","(2a) intermediate vocational","236","0.0483463971449826","0.0424904467446015","0.0542023475453638"
"Fully agree","2003","(2c_gen) general maturity certificate","73","0.0815880508791748","0.0633460665175226","0.099830035240827"
"Fully agree","2003","(2c_voc) vocational maturity certificate","94","0.0629359841116272","0.050934972003504","0.0749369962197505"
"Fully agree","2003","(3a) lower tertiary education","121","0.0631039069994873","0.0516195851317642","0.0745882288672105"
"Fully agree","2003","(3b) higher tertiary education","216","0.0799634480326892","0.0696031807783099","0.0903237152870685"
"Rather agree","2003","(0) in school","354","0.554679499713297","0.515431716080025","0.59392728334657"
"Rather agree","2003","(1a) inadequately completed","109","0.3795167158098","0.321634292295343","0.437399139324256"
"Rather agree","2003","(1b) general elementary school","1048","0.48937815292207","0.468248087294943","0.510508218549196"
"Rather agree","2003","(1c) basic vocational qualification","3339","0.530229445833666","0.517907374793513","0.542551516873819"
"Rather agree","2003","(2b) intermediate general qualification","311","0.468813607311917","0.429846210753594","0.50778100387024"
"Rather agree","2003","(2a) intermediate vocational","2752","0.52656679996472","0.512935666325717","0.540197933603723"
"Rather agree","2003","(2c_gen) general maturity certificate","513","0.581213676718658","0.548335767274488","0.614091586162828"
"Rather agree","2003","(2c_voc) vocational maturity certificate","928","0.603230230654383","0.579053667340822","0.627406793967944"
"Rather agree","2003","(3a) lower tertiary education","1019","0.578001370564132","0.554674768975467","0.601327972152796"
"Rather agree","2003","(3b) higher tertiary education","1738","0.631099989207215","0.612669957524488","0.649530020889942"
"Rather disagree","2003","(0) in school","186","0.303238518118378","0.266939741782076","0.339537294454679"
"Rather disagree","2003","(1a) inadequately completed","109","0.455573473108514","0.396169558930348","0.51497738728668"
"Rather disagree","2003","(1b) general elementary school","773","0.351579098121726","0.331396880356235","0.371761315887217"
"Rather disagree","2003","(1c) basic vocational qualification","2191","0.339633062930299","0.327940585695216","0.351325540165381"
"Rather disagree","2003","(2b) intermediate general qualification","234","0.390362666359936","0.35226944225882","0.428455890461051"
"Rather disagree","2003","(2a) intermediate vocational","1938","0.374976124647164","0.361759334459945","0.388192914834384"
"Rather disagree","2003","(2c_gen) general maturity certificate","254","0.303435341203524","0.272797805084659","0.334072877322389"
"Rather disagree","2003","(2c_voc) vocational maturity certificate","493","0.295998040657787","0.273439288038193","0.318556793277381"
"Rather disagree","2003","(3a) lower tertiary education","528","0.322519966663489","0.300442050966166","0.344597882360812"
"Rather disagree","2003","(3b) higher tertiary education","625","0.262430734766735","0.245626009557758","0.279235459975713"
"Disagree fully","2003","(0) in school","20","","",""
"Disagree fully","2003","(1a) inadequately completed","32","0.100722477894775","0.0648239798355625","0.136620975953988"
"Disagree fully","2003","(1b) general elementary school","173","0.0816647105083327","0.0700890252117206","0.0932403958049448"
"Disagree fully","2003","(1c) basic vocational qualification","392","0.0697787733263847","0.0634885845468612","0.0760689621059082"
"Disagree fully","2003","(2b) intermediate general qualification","44","0.0711716030792385","0.0510945978276446","0.0912486083308325"
"Disagree fully","2003","(2a) intermediate vocational","228","0.0501106782431334","0.0441543650291642","0.0560669914571025"
"Disagree fully","2003","(2c_gen) general maturity certificate","25","","",""
"Disagree fully","2003","(2c_voc) vocational maturity certificate","58","0.0378357445762031","0.0284068781891784","0.0472646109632277"
"Disagree fully","2003","(3a) lower tertiary education","54","0.0363747557728917","0.0275320404286787","0.0452174711171047"
"Disagree fully","2003","(3b) higher tertiary education","54","0.0265058279933604","0.0203701857752465","0.0326414702114743"
"Fully agree","2004","(0) in school","","","",""
"Fully agree","2004","(1a) inadequately completed","","","",""
"Fully agree","2004","(1b) general elementary school","","","",""
"Fully agree","2004","(1c) basic vocational qualification","","","",""
"Fully agree","2004","(2b) intermediate general qualification","","","",""
"Fully agree","2004","(2a) intermediate vocational","","","",""
"Fully agree","2004","(2c_gen) general maturity certificate","","","",""
"Fully agree","2004","(2c_voc) vocational maturity certificate","","","",""
"Fully agree","2004","(3a) lower tertiary education","","","",""
"Fully agree","2004","(3b) higher tertiary education","","","",""
"Rather agree","2004","(0) in school","","","",""
"Rather agree","2004","(1a) inadequately completed","","","",""
"Rather agree","2004","(1b) general elementary school","","","",""
"Rather agree","2004","(1c) basic vocational qualification","","","",""
"Rather agree","2004","(2b) intermediate general qualification","","","",""
"Rather agree","2004","(2a) intermediate vocational","","","",""
"Rather agree","2004","(2c_gen) general maturity certificate","","","",""
"Rather agree","2004","(2c_voc) vocational maturity certificate","","","",""
"Rather agree","2004","(3a) lower tertiary education","","","",""
"Rather agree","2004","(3b) higher tertiary education","","","",""
"Rather disagree","2004","(0) in school","","","",""
"Rather disagree","2004","(1a) inadequately completed","","","",""
"Rather disagree","2004","(1b) general elementary school","","","",""
"Rather disagree","2004","(1c) basic vocational qualification","","","",""
"Rather disagree","2004","(2b) intermediate general qualification","","","",""
"Rather disagree","2004","(2a) intermediate vocational","","","",""
"Rather disagree","2004","(2c_gen) general maturity certificate","","","",""
"Rather disagree","2004","(2c_voc) vocational maturity certificate","","","",""
"Rather disagree","2004","(3a) lower tertiary education","","","",""
"Rather disagree","2004","(3b) higher tertiary education","","","",""
"Disagree fully","2004","(0) in school","","","",""
"Disagree fully","2004","(1a) inadequately completed","","","",""
"Disagree fully","2004","(1b) general elementary school","","","",""
"Disagree fully","2004","(1c) basic vocational qualification","","","",""
"Disagree fully","2004","(2b) intermediate general qualification","","","",""
"Disagree fully","2004","(2a) intermediate vocational","","","",""
"Disagree fully","2004","(2c_gen) general maturity certificate","","","",""
"Disagree fully","2004","(2c_voc) vocational maturity certificate","","","",""
"Disagree fully","2004","(3a) lower tertiary education","","","",""
"Disagree fully","2004","(3b) higher tertiary education","","","",""
"Fully agree","2005","(0) in school","","","",""
"Fully agree","2005","(1a) inadequately completed","","","",""
"Fully agree","2005","(1b) general elementary school","","","",""
"Fully agree","2005","(1c) basic vocational qualification","","","",""
"Fully agree","2005","(2b) intermediate general qualification","","","",""
"Fully agree","2005","(2a) intermediate vocational","","","",""
"Fully agree","2005","(2c_gen) general maturity certificate","","","",""
"Fully agree","2005","(2c_voc) vocational maturity certificate","","","",""
"Fully agree","2005","(3a) lower tertiary education","","","",""
"Fully agree","2005","(3b) higher tertiary education","","","",""
"Rather agree","2005","(0) in school","","","",""
"Rather agree","2005","(1a) inadequately completed","","","",""
"Rather agree","2005","(1b) general elementary school","","","",""
"Rather agree","2005","(1c) basic vocational qualification","","","",""
"Rather agree","2005","(2b) intermediate general qualification","","","",""
"Rather agree","2005","(2a) intermediate vocational","","","",""
"Rather agree","2005","(2c_gen) general maturity certificate","","","",""
"Rather agree","2005","(2c_voc) vocational maturity certificate","","","",""
"Rather agree","2005","(3a) lower tertiary education","","","",""
"Rather agree","2005","(3b) higher tertiary education","","","",""
"Rather disagree","2005","(0) in school","","","",""
"Rather disagree","2005","(1a) inadequately completed","","","",""
"Rather disagree","2005","(1b) general elementary school","","","",""
"Rather disagree","2005","(1c) basic vocational qualification","","","",""
"Rather disagree","2005","(2b) intermediate general qualification","","","",""
"Rather disagree","2005","(2a) intermediate vocational","","","",""
"Rather disagree","2005","(2c_gen) general maturity certificate","","","",""
"Rather disagree","2005","(2c_voc) vocational maturity certificate","","","",""
"Rather disagree","2005","(3a) lower tertiary education","","","",""
"Rather disagree","2005","(3b) higher tertiary education","","","",""
"Disagree fully","2005","(0) in school","","","",""
"Disagree fully","2005","(1a) inadequately completed","","","",""
"Disagree fully","2005","(1b) general elementary school","","","",""
"Disagree fully","2005","(1c) basic vocational qualification","","","",""
"Disagree fully","2005","(2b) intermediate general qualification","","","",""
"Disagree fully","2005","(2a) intermediate vocational","","","",""
"Disagree fully","2005","(2c_gen) general maturity certificate","","","",""
"Disagree fully","2005","(2c_voc) vocational maturity certificate","","","",""
"Disagree fully","2005","(3a) lower tertiary education","","","",""
"Disagree fully","2005","(3b) higher tertiary education","","","",""
"Fully agree","2006","(0) in school","","","",""
"Fully agree","2006","(1a) inadequately completed","","","",""
"Fully agree","2006","(1b) general elementary school","","","",""
"Fully agree","2006","(1c) basic vocational qualification","","","",""
"Fully agree","2006","(2b) intermediate general qualification","","","",""
"Fully agree","2006","(2a) intermediate vocational","","","",""
"Fully agree","2006","(2c_gen) general maturity certificate","","","",""
"Fully agree","2006","(2c_voc) vocational maturity certificate","","","",""
"Fully agree","2006","(3a) lower tertiary education","","","",""
"Fully agree","2006","(3b) higher tertiary education","","","",""
"Rather agree","2006","(0) in school","","","",""
"Rather agree","2006","(1a) inadequately completed","","","",""
"Rather agree","2006","(1b) general elementary school","","","",""
"Rather agree","2006","(1c) basic vocational qualification","","","",""
"Rather agree","2006","(2b) intermediate general qualification","","","",""
"Rather agree","2006","(2a) intermediate vocational","","","",""
"Rather agree","2006","(2c_gen) general maturity certificate","","","",""
"Rather agree","2006","(2c_voc) vocational maturity certificate","","","",""
"Rather agree","2006","(3a) lower tertiary education","","","",""
"Rather agree","2006","(3b) higher tertiary education","","","",""
"Rather disagree","2006","(0) in school","","","",""
"Rather disagree","2006","(1a) inadequately completed","","","",""
"Rather disagree","2006","(1b) general elementary school","","","",""
"Rather disagree","2006","(1c) basic vocational qualification","","","",""
"Rather disagree","2006","(2b) intermediate general qualification","","","",""
"Rather disagree","2006","(2a) intermediate vocational","","","",""
"Rather disagree","2006","(2c_gen) general maturity certificate","","","",""
"Rather disagree","2006","(2c_voc) vocational maturity certificate","","","",""
"Rather disagree","2006","(3a) lower tertiary education","","","",""
"Rather disagree","2006","(3b) higher tertiary education","","","",""
"Disagree fully","2006","(0) in school","","","",""
"Disagree fully","2006","(1a) inadequately completed","","","",""
"Disagree fully","2006","(1b) general elementary school","","","",""
"Disagree fully","2006","(1c) basic vocational qualification","","","",""
"Disagree fully","2006","(2b) intermediate general qualification","","","",""
"Disagree fully","2006","(2a) intermediate vocational","","","",""
"Disagree fully","2006","(2c_gen) general maturity certificate","","","",""
"Disagree fully","2006","(2c_voc) vocational maturity certificate","","","",""
"Disagree fully","2006","(3a) lower tertiary education","","","",""
"Disagree fully","2006","(3b) higher tertiary education","","","",""
"Fully agree","2007","(0) in school","","","",""
"Fully agree","2007","(1a) inadequately completed","","","",""
"Fully agree","2007","(1b) general elementary school","","","",""
"Fully agree","2007","(1c) basic vocational qualification","","","",""
"Fully agree","2007","(2b) intermediate general qualification","","","",""
"Fully agree","2007","(2a) intermediate vocational","","","",""
"Fully agree","2007","(2c_gen) general maturity certificate","","","",""
"Fully agree","2007","(2c_voc) vocational maturity certificate","","","",""
"Fully agree","2007","(3a) lower tertiary education","","","",""
"Fully agree","2007","(3b) higher tertiary education","","","",""
"Rather agree","2007","(0) in school","","","",""
"Rather agree","2007","(1a) inadequately completed","","","",""
"Rather agree","2007","(1b) general elementary school","","","",""
"Rather agree","2007","(1c) basic vocational qualification","","","",""
"Rather agree","2007","(2b) intermediate general qualification","","","",""
"Rather agree","2007","(2a) intermediate vocational","","","",""
"Rather agree","2007","(2c_gen) general maturity certificate","","","",""
"Rather agree","2007","(2c_voc) vocational maturity certificate","","","",""
"Rather agree","2007","(3a) lower tertiary education","","","",""
"Rather agree","2007","(3b) higher tertiary education","","","",""
"Rather disagree","2007","(0) in school","","","",""
"Rather disagree","2007","(1a) inadequately completed","","","",""
"Rather disagree","2007","(1b) general elementary school","","","",""
"Rather disagree","2007","(1c) basic vocational qualification","","","",""
"Rather disagree","2007","(2b) intermediate general qualification","","","",""
"Rather disagree","2007","(2a) intermediate vocational","","","",""
"Rather disagree","2007","(2c_gen) general maturity certificate","","","",""
"Rather disagree","2007","(2c_voc) vocational maturity certificate","","","",""
"Rather disagree","2007","(3a) lower tertiary education","","","",""
"Rather disagree","2007","(3b) higher tertiary education","","","",""
"Disagree fully","2007","(0) in school","","","",""
"Disagree fully","2007","(1a) inadequately completed","","","",""
"Disagree fully","2007","(1b) general elementary school","","","",""
"Disagree fully","2007","(1c) basic vocational qualification","","","",""
"Disagree fully","2007","(2b) intermediate general qualification","","","",""
"Disagree fully","2007","(2a) intermediate vocational","","","",""
"Disagree fully","2007","(2c_gen) general maturity certificate","","","",""
"Disagree fully","2007","(2c_voc) vocational maturity certificate","","","",""
"Disagree fully","2007","(3a) lower tertiary education","","","",""
"Disagree fully","2007","(3b) higher tertiary education","","","",""
"Fully agree","2008","(0) in school","33","0.0729841638672268","0.0459644349753891","0.100003892759064"
"Fully agree","2008","(1a) inadequately completed","13","","",""
"Fully agree","2008","(1b) general elementary school","88","0.0635987618533476","0.0515885181583775","0.0756090055483176"
"Fully agree","2008","(1c) basic vocational qualification","256","0.0480521272919128","0.0422700578122101","0.0538341967716155"
"Fully agree","2008","(2b) intermediate general qualification","20","","",""
"Fully agree","2008","(2a) intermediate vocational","204","0.040168850288622","0.0345208999417567","0.0458168006354873"
"Fully agree","2008","(2c_gen) general maturity certificate","67","0.0675230412480034","0.0494316934071531","0.0856143890888537"
"Fully agree","2008","(2c_voc) vocational maturity certificate","75","0.0540580529114637","0.0424067024088717","0.0657094034140557"
"Fully agree","2008","(3a) lower tertiary education","100","0.0706352457255069","0.0582688940633375","0.0830015973876762"
"Fully agree","2008","(3b) higher tertiary education","229","0.0823939862030663","0.0717238799409957","0.0930640924651369"
"Rather agree","2008","(0) in school","209","0.593253256481942","0.542225649754155","0.644280863209729"
"Rather agree","2008","(1a) inadequately completed","72","0.360813155376883","0.291797643288426","0.42982866746534"
"Rather agree","2008","(1b) general elementary school","747","0.452196509406269","0.427701788245842","0.476691230566696"
"Rather agree","2008","(1c) basic vocational qualification","2719","0.501673408959565","0.488156170205999","0.51519064771313"
"Rather agree","2008","(2b) intermediate general qualification","254","0.509566679542583","0.465030197847783","0.554103161237383"
"Rather agree","2008","(2a) intermediate vocational","2494","0.525171994267746","0.510808249102474","0.539535739433018"
"Rather agree","2008","(2c_gen) general maturity certificate","452","0.631517610183912","0.596737818755235","0.666297401612588"
"Rather agree","2008","(2c_voc) vocational maturity certificate","864","0.576810076233199","0.551353622456771","0.602266530009627"
"Rather agree","2008","(3a) lower tertiary education","1034","0.588767883734594","0.565018446037147","0.612517321432042"
"Rather agree","2008","(3b) higher tertiary education","1707","0.651087763205532","0.632592065070131","0.669583461340933"
"Rather disagree","2008","(0) in school","101","0.311868765952834","0.263746655197446","0.359990876708222"
"Rather disagree","2008","(1a) inadequately completed","80","0.493259753605855","0.421410516880179","0.565108990331532"
"Rather disagree","2008","(1b) general elementary school","615","0.395354526494821","0.371292053453987","0.419416999535654"
"Rather disagree","2008","(1c) basic vocational qualification","1966","0.38736835936624","0.374198467885773","0.400538250846707"
"Rather disagree","2008","(2b) intermediate general qualification","181","0.371789480532295","0.328734186324037","0.414844774740553"
"Rather disagree","2008","(2a) intermediate vocational","1748","0.389908659291441","0.37587963007071","0.403937688512172"
"Rather disagree","2008","(2c_gen) general maturity certificate","197","0.257585238193279","0.226056277401373","0.289114198985185"
"Rather disagree","2008","(2c_voc) vocational maturity certificate","464","0.342609947652922","0.318157329067565","0.367062566238279"
"Rather disagree","2008","(3a) lower tertiary education","473","0.310283080115655","0.287954955352154","0.332611204879156"
"Rather disagree","2008","(3b) higher tertiary education","550","0.239263407725049","0.22270768451054","0.255819130939558"
"Disagree fully","2008","(0) in school","13","","",""
"Disagree fully","2008","(1a) inadequately completed","21","","",""
"Disagree fully","2008","(1b) general elementary school","136","0.0888502022455626","0.0748472179600216","0.102853186531104"
"Disagree fully","2008","(1c) basic vocational qualification","315","0.0629061043822824","0.056342258690111","0.0694699500744537"
"Disagree fully","2008","(2b) intermediate general qualification","29","","",""
"Disagree fully","2008","(2a) intermediate vocational","197","0.0447504961521909","0.0388033845705567","0.0506976077338251"
"Disagree fully","2008","(2c_gen) general maturity certificate","23","","",""
"Disagree fully","2008","(2c_voc) vocational maturity certificate","44","0.0265219232024149","0.0182428938990792","0.0348009525057506"
"Disagree fully","2008","(3a) lower tertiary education","42","0.0303137904242433","0.0220386857739633","0.0385888950745234"
"Disagree fully","2008","(3b) higher tertiary education","65","0.0272548428663525","0.0209363392028571","0.033573346529848"
"Fully agree","2009","(0) in school","","","",""
"Fully agree","2009","(1a) inadequately completed","","","",""
"Fully agree","2009","(1b) general elementary school","","","",""
"Fully agree","2009","(1c) basic vocational qualification","","","",""
"Fully agree","2009","(2b) intermediate general qualification","","","",""
"Fully agree","2009","(2a) intermediate vocational","","","",""
"Fully agree","2009","(2c_gen) general maturity certificate","","","",""
"Fully agree","2009","(2c_voc) vocational maturity certificate","","","",""
"Fully agree","2009","(3a) lower tertiary education","","","",""
"Fully agree","2009","(3b) higher tertiary education","","","",""
"Rather agree","2009","(0) in school","","","",""
"Rather agree","2009","(1a) inadequately completed","","","",""
"Rather agree","2009","(1b) general elementary school","","","",""
"Rather agree","2009","(1c) basic vocational qualification","","","",""
"Rather agree","2009","(2b) intermediate general qualification","","","",""
"Rather agree","2009","(2a) intermediate vocational","","","",""
"Rather agree","2009","(2c_gen) general maturity certificate","","","",""
"Rather agree","2009","(2c_voc) vocational maturity certificate","","","",""
"Rather agree","2009","(3a) lower tertiary education","","","",""
