"plh0192","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","lower secondary degree","West Germany","418","0.0684615204990397","0.0622506753063481","0.0746723656917313"
"Fully agree","2003","lower secondary degree","East Germany","65","0.0406669804239181","0.030830764768964","0.0505031960788722"
"Fully agree","2003","secondary school degree","West Germany","260","0.0643050912660876","0.0567607485477682","0.0718494339844071"
"Fully agree","2003","secondary school degree","East Germany","53","0.0192218430367361","0.0137183146768182","0.024725371396654"
"Fully agree","2003","college entrance qualification","West Germany","362","0.0789107829455259","0.0708582946251575","0.0869632712658944"
"Fully agree","2003","college entrance qualification","East Germany","53","0.0389195656030168","0.0276180759970886","0.0502210552089449"
"Fully agree","2003","Other degree","West Germany","98","0.0736009076236217","0.0587649612192763","0.0884368540279671"
"Fully agree","2003","Other degree","East Germany","8","","",""
"Fully agree","2003","no degree/no degree yet","West Germany","67","0.0979933368700619","0.0760472709873798","0.119939402752744"
"Fully agree","2003","no degree/no degree yet","East Germany","9","","",""
"Rather agree","2003","lower secondary degree","West Germany","3364","0.52647625656474","0.514196569208636","0.538755943920844"
"Rather agree","2003","lower secondary degree","East Germany","736","0.472811575979961","0.4479488143996","0.497674337560321"
"Rather agree","2003","secondary school degree","West Germany","2284","0.543417453179127","0.528097478736984","0.55873742762127"
"Rather agree","2003","secondary school degree","East Germany","1181","0.489791669830662","0.469754435703768","0.509828903957556"
"Rather agree","2003","college entrance qualification","West Germany","2772","0.627598522793598","0.613158837365165","0.642038208222031"
"Rather agree","2003","college entrance qualification","East Germany","654","0.572997677737064","0.544093316304606","0.601902039169522"
"Rather agree","2003","Other degree","West Germany","626","0.522803772839791","0.494425074764775","0.551182470914808"
"Rather agree","2003","Other degree","East Germany","22","","",""
"Rather agree","2003","no degree/no degree yet","West Germany","356","0.471350384979937","0.434502766350026","0.508198003609847"
"Rather agree","2003","no degree/no degree yet","East Germany","109","0.549754149837408","0.477671347258254","0.621836952416562"
"Rather disagree","2003","lower secondary degree","West Germany","2190","0.338759094375397","0.327119110672923","0.35039907807787"
"Rather disagree","2003","lower secondary degree","East Germany","616","0.390534726750871","0.366239179070926","0.414830274430816"
"Rather disagree","2003","secondary school degree","West Germany","1347","0.345211616371495","0.330589010313364","0.359834222429626"
"Rather disagree","2003","secondary school degree","East Germany","1041","0.43547833748106","0.415604492999553","0.455352181962568"
"Rather disagree","2003","college entrance qualification","West Germany","1074","0.265074096741148","0.251891028481463","0.278257165000834"
"Rather disagree","2003","college entrance qualification","East Germany","377","0.336174239041275","0.308569662077175","0.363778816005376"
"Rather disagree","2003","Other degree","West Germany","375","0.328922857307686","0.302229213515524","0.355616501099848"
"Rather disagree","2003","Other degree","East Germany","15","","",""
"Rather disagree","2003","no degree/no degree yet","West Germany","238","0.365877801946283","0.330322199521109","0.401433404371457"
"Rather disagree","2003","no degree/no degree yet","East Germany","57","0.363703069767526","0.29400416664631","0.433401972888741"
"Disagree fully","2003","lower secondary degree","West Germany","379","0.0663031285608235","0.0601838954600855","0.0724223616615615"
"Disagree fully","2003","lower secondary degree","East Germany","132","0.0959867168452499","0.0813172153183217","0.110656218372178"
"Disagree fully","2003","secondary school degree","West Germany","170","0.0470658391832904","0.0405523162366559","0.0535793621299248"
"Disagree fully","2003","secondary school degree","East Germany","116","0.0555081496515415","0.0463304089025904","0.0646858904004926"
"Disagree fully","2003","college entrance qualification","West Germany","98","0.0284165975197276","0.0234536788303056","0.0333795162091495"
"Disagree fully","2003","college entrance qualification","East Germany","41","0.051908517618644","0.0389451969069624","0.0648718383303257"
"Disagree fully","2003","Other degree","West Germany","91","0.0746724622289007","0.0597375529193874","0.0896073715384139"
"Disagree fully","2003","Other degree","East Germany","1","","",""
"Disagree fully","2003","no degree/no degree yet","West Germany","44","0.0647784762037183","0.0466096804354876","0.0829472719719491"
"Disagree fully","2003","no degree/no degree yet","East Germany","8","","",""
"Fully agree","2004","lower secondary degree","West Germany","","","",""
"Fully agree","2004","lower secondary degree","East Germany","","","",""
"Fully agree","2004","secondary school degree","West Germany","","","",""
"Fully agree","2004","secondary school degree","East Germany","","","",""
"Fully agree","2004","college entrance qualification","West Germany","","","",""
"Fully agree","2004","college entrance qualification","East Germany","","","",""
"Fully agree","2004","Other degree","West Germany","","","",""
"Fully agree","2004","Other degree","East Germany","","","",""
"Fully agree","2004","no degree/no degree yet","West Germany","","","",""
"Fully agree","2004","no degree/no degree yet","East Germany","","","",""
"Rather agree","2004","lower secondary degree","West Germany","","","",""
"Rather agree","2004","lower secondary degree","East Germany","","","",""
"Rather agree","2004","secondary school degree","West Germany","","","",""
"Rather agree","2004","secondary school degree","East Germany","","","",""
"Rather agree","2004","college entrance qualification","West Germany","","","",""
"Rather agree","2004","college entrance qualification","East Germany","","","",""
"Rather agree","2004","Other degree","West Germany","","","",""
"Rather agree","2004","Other degree","East Germany","","","",""
