"plh0192","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","Male","334","0.045973632915219","0.0406589486653885","0.0512883171650495"
"Fully agree","2003","Full Time","Female","149","0.056203454047722","0.0478683168158549","0.0645385912795891"
"Fully agree","2003","Part Time","Male","99","0.0809370130938202","0.0672841656244123","0.094589860563228"
"Fully agree","2003","Part Time","Female","218","0.0610809135326273","0.0532461082492246","0.0689157188160301"
"Fully agree","2003","Not Working","Male","243","0.0755205854519277","0.0663513305508819","0.0846898403529734"
"Fully agree","2003","Not Working","Female","374","0.0760675413984984","0.0686956810490131","0.0834394017479836"
"Rather agree","2003","Full Time","Male","3415","0.562899701566527","0.55031192783589","0.575487475297164"
"Rather agree","2003","Full Time","Female","1621","0.515175551758601","0.497088743360832","0.53326236015637"
"Rather agree","2003","Part Time","Male","805","0.519007665218713","0.49399655458418","0.544018775853245"
"Rather agree","2003","Part Time","Female","2042","0.55141629003847","0.535144965511865","0.567687614565075"
"Rather agree","2003","Not Working","Male","1721","0.541104963288822","0.523812765733458","0.558397160844186"
"Rather agree","2003","Not Working","Female","2636","0.529850869234857","0.515972068457157","0.543729670012556"
"Rather disagree","2003","Full Time","Male","1932","0.334195950014383","0.322225329188277","0.346166570840489"
"Rather disagree","2003","Full Time","Female","1050","0.382379898539726","0.364792552949235","0.399967244130217"
"Rather disagree","2003","Part Time","Male","542","0.333284898152806","0.309687996771402","0.356881799534209"
"Rather disagree","2003","Part Time","Female","1191","0.344859473678698","0.329308783280006","0.36041016407739"
"Rather disagree","2003","Not Working","Male","1016","0.314233104303994","0.298124163870637","0.330342044737351"
"Rather disagree","2003","Not Working","Female","1692","0.334836805501362","0.321713658382395","0.347959952620329"
"Disagree fully","2003","Full Time","Male","284","0.0569307155038713","0.0510505711460364","0.0628108598617061"
"Disagree fully","2003","Full Time","Female","113","0.0462410956539506","0.0386408886657576","0.0538413026421436"
"Disagree fully","2003","Part Time","Male","87","0.0667704235346616","0.0542746448062989","0.0792662022630242"
"Disagree fully","2003","Part Time","Female","138","0.0426433227502047","0.0360329832360129","0.0492536622643964"
"Disagree fully","2003","Not Working","Male","210","0.0691413469552561","0.0603376813623969","0.0779450125481153"
"Disagree fully","2003","Not Working","Female","266","0.059244783865283","0.0526799963355106","0.0658095713950554"
"Fully agree","2004","Full Time","Male","","","",""
"Fully agree","2004","Full Time","Female","","","",""
"Fully agree","2004","Part Time","Male","","","",""
"Fully agree","2004","Part Time","Female","","","",""
"Fully agree","2004","Not Working","Male","","","",""
"Fully agree","2004","Not Working","Female","","","",""
"Rather agree","2004","Full Time","Male","","","",""
"Rather agree","2004","Full Time","Female","","","",""
"Rather agree","2004","Part Time","Male","","","",""
"Rather agree","2004","Part Time","Female","","","",""
"Rather agree","2004","Not Working","Male","","","",""
"Rather agree","2004","Not Working","Female","","","",""
"Rather disagree","2004","Full Time","Male","","","",""
"Rather disagree","2004","Full Time","Female","","","",""
"Rather disagree","2004","Part Time","Male","","","",""
"Rather disagree","2004","Part Time","Female","","","",""
"Rather disagree","2004","Not Working","Male","","","",""
"Rather disagree","2004","Not Working","Female","","","",""
"Disagree fully","2004","Full Time","Male","","","",""
"Disagree fully","2004","Full Time","Female","","","",""
"Disagree fully","2004","Part Time","Male","","","",""
"Disagree fully","2004","Part Time","Female","","","",""
"Disagree fully","2004","Not Working","Male","","","",""
"Disagree fully","2004","Not Working","Female","","","",""
"Fully agree","2005","Full Time","Male","","","",""
"Fully agree","2005","Full Time","Female","","","",""
"Fully agree","2005","Part Time","Male","","","",""
"Fully agree","2005","Part Time","Female","","","",""
"Fully agree","2005","Not Working","Male","","","",""
"Fully agree","2005","Not Working","Female","","","",""
"Rather agree","2005","Full Time","Male","","","",""
"Rather agree","2005","Full Time","Female","","","",""
"Rather agree","2005","Part Time","Male","","","",""
"Rather agree","2005","Part Time","Female","","","",""
"Rather agree","2005","Not Working","Male","","","",""
"Rather agree","2005","Not Working","Female","","","",""
"Rather disagree","2005","Full Time","Male","","","",""
"Rather disagree","2005","Full Time","Female","","","",""
"Rather disagree","2005","Part Time","Male","","","",""
"Rather disagree","2005","Part Time","Female","","","",""
"Rather disagree","2005","Not Working","Male","","","",""
"Rather disagree","2005","Not Working","Female","","","",""
"Disagree fully","2005","Full Time","Male","","","",""
"Disagree fully","2005","Full Time","Female","","","",""
"Disagree fully","2005","Part Time","Male","","","",""
"Disagree fully","2005","Part Time","Female","","","",""
"Disagree fully","2005","Not Working","Male","","","",""
"Disagree fully","2005","Not Working","Female","","","",""
"Fully agree","2006","Full Time","Male","","","",""
"Fully agree","2006","Full Time","Female","","","",""
"Fully agree","2006","Part Time","Male","","","",""
"Fully agree","2006","Part Time","Female","","","",""
"Fully agree","2006","Not Working","Male","","","",""
"Fully agree","2006","Not Working","Female","","","",""
"Rather agree","2006","Full Time","Male","","","",""
"Rather agree","2006","Full Time","Female","","","",""
"Rather agree","2006","Part Time","Male","","","",""
"Rather agree","2006","Part Time","Female","","","",""
"Rather agree","2006","Not Working","Male","","","",""
"Rather agree","2006","Not Working","Female","","","",""
"Rather disagree","2006","Full Time","Male","","","",""
"Rather disagree","2006","Full Time","Female","","","",""
"Rather disagree","2006","Part Time","Male","","","",""
"Rather disagree","2006","Part Time","Female","","","",""
"Rather disagree","2006","Not Working","Male","","","",""
"Rather disagree","2006","Not Working","Female","","","",""
"Disagree fully","2006","Full Time","Male","","","",""
"Disagree fully","2006","Full Time","Female","","","",""
"Disagree fully","2006","Part Time","Male","","","",""
"Disagree fully","2006","Part Time","Female","","","",""
"Disagree fully","2006","Not Working","Male","","","",""
"Disagree fully","2006","Not Working","Female","","","",""
"Fully agree","2007","Full Time","Male","","","",""
"Fully agree","2007","Full Time","Female","","","",""
"Fully agree","2007","Part Time","Male","","","",""
"Fully agree","2007","Part Time","Female","","","",""
"Fully agree","2007","Not Working","Male","","","",""
"Fully agree","2007","Not Working","Female","","","",""
"Rather agree","2007","Full Time","Male","","","",""
"Rather agree","2007","Full Time","Female","","","",""
"Rather agree","2007","Part Time","Male","","","",""
"Rather agree","2007","Part Time","Female","","","",""
"Rather agree","2007","Not Working","Male","","","",""
"Rather agree","2007","Not Working","Female","","","",""
"Rather disagree","2007","Full Time","Male","","","",""
"Rather disagree","2007","Full Time","Female","","","",""
"Rather disagree","2007","Part Time","Male","","","",""
"Rather disagree","2007","Part Time","Female","","","",""
"Rather disagree","2007","Not Working","Male","","","",""
"Rather disagree","2007","Not Working","Female","","","",""
"Disagree fully","2007","Full Time","Male","","","",""
"Disagree fully","2007","Full Time","Female","","","",""
"Disagree fully","2007","Part Time","Male","","","",""
"Disagree fully","2007","Part Time","Female","","","",""
"Disagree fully","2007","Not Working","Male","","","",""
"Disagree fully","2007","Not Working","Female","","","",""
"Fully agree","2008","Full Time","Male","218","0.0365551122869185","0.0313329426307377","0.0417772819430993"
"Fully agree","2008","Full Time","Female","124","0.0465809890275223","0.0383741341742221","0.0547878438808225"
"Fully agree","2008","Part Time","Male","83","0.0613658254391893","0.0478318278369683","0.0748998230414102"
"Fully agree","2008","Part Time","Female","169","0.0519705407190487","0.0442835004555525","0.0596575809825448"
"Fully agree","2008","Not Working","Male","206","0.0667221664581036","0.0578791812682468","0.0755651516479604"
"Fully agree","2008","Not Working","Female","327","0.0753221701932775","0.0675313365167293","0.0831130038698256"
"Rather agree","2008","Full Time","Male","2745","0.533903761124205","0.520022377168416","0.547785145079995"
"Rather agree","2008","Full Time","Female","1439","0.513222876456338","0.493758137695617","0.532687615217059"
"Rather agree","2008","Part Time","Male","648","0.530745263231981","0.50260280566637","0.558887720797592"
"Rather agree","2008","Part Time","Female","1881","0.572147558804368","0.555013089672371","0.589282027936366"
