"plh0192","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Schleswig-Holstein","Female","9","","","","4"
"Disagree fully","2003","Hamburg","Male","2","","","","4"
"Disagree fully","2003","Hamburg","Female","7","","","","4"
"Disagree fully","2003","Schleswig-Holstein","Male","16","","","","4"
"Disagree fully","2003","Lower Saxony","Male","53","0.0689088976036436","0.0525678091864407","0.0852499860208464","4"
"Disagree fully","2003","Lower Saxony","Female","54","0.0710353361228145","0.054984880730204","0.0870857915154251","4"
"Disagree fully","2003","Bremen","Male","9","","","","4"
"Disagree fully","2003","Bremen","Female","3","","","","4"
"Disagree fully","2003","North Rhine-Westphalia","Male","127","0.0624837223507856","0.0525118050199419","0.0724556396816292","4"
"Disagree fully","2003","North Rhine-Westphalia","Female","118","0.047391587935163","0.0388838810138672","0.0558992948564589","4"
"Disagree fully","2003","Hesse","Male","49","0.077247790025261","0.0579068254589121","0.0965887545916099","4"
"Disagree fully","2003","Hesse","Female","34","0.0526813901751795","0.0368818615939075","0.0684809187564515","4"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","Male","33","0.0562994662002179","0.038357389826399","0.0742415425740369","4"
"Disagree fully","2003","Rhineland-Palatinate,Saarland","Female","38","0.0634950413944073","0.0455709051419451","0.0814191776468695","4"
"Disagree fully","2003","Baden-Württemberg","Male","58","0.0477316693060298","0.0361954326743954","0.0592679059376643","4"
"Disagree fully","2003","Baden-Württemberg","Female","52","0.0396614230597444","0.029394278147677","0.0499285679718118","4"
"Disagree fully","2003","Bavaria","Male","63","0.0626655312385197","0.0503055019443503","0.0750255605326892","4"
"Disagree fully","2003","Bavaria","Female","52","0.0392954745150481","0.0299176100835808","0.0486733389465155","4"
"Disagree fully","2003","Berlin","Female","15","","","","4"
"Disagree fully","2003","Berlin","Male","20","","","","4"
"Disagree fully","2003","Brandenburg","Male","27","","","","4"
"Disagree fully","2003","Brandenburg","Female","34","0.0888886779038734","0.0636653371755768","0.11411201863217","4"
"Disagree fully","2003","Mecklenburg-Western Pomerania","Male","17","","","","4"
"Disagree fully","2003","Mecklenburg-Western Pomerania","Female","15","","","","4"
"Disagree fully","2003","Saxony-Anhalt","Male","42","0.108801390056361","0.07963951076462","0.137963269348102","4"
"Disagree fully","2003","Saxony-Anhalt","Female","35","0.105666839943167","0.0785858510978615","0.132747828788473","4"
"Disagree fully","2003","Saxony","Male","26","","","","4"
"Disagree fully","2003","Saxony","Female","24","","","","4"
"Disagree fully","2003","Thuringia","Male","39","0.113230819108377","0.0844914473147877","0.141970190901967","4"
"Disagree fully","2003","Thuringia","Female","27","","","","4"
"Fully agree","2003","Schleswig-Holstein","Male","20","","","","1"
"Fully agree","2003","Schleswig-Holstein","Female","31","0.0798784845875864","0.0513126088167634","0.108444360358409","1"
"Fully agree","2003","Hamburg","Male","19","","","","1"
"Fully agree","2003","Hamburg","Female","18","","","","1"
"Fully agree","2003","Lower Saxony","Male","63","0.0739297173275366","0.0570494726512909","0.0908099620037823","1"
"Fully agree","2003","Lower Saxony","Female","65","0.0670225266381518","0.0513983723575139","0.0826466809187897","1"
"Fully agree","2003","Bremen","Male","9","","","","1"
"Fully agree","2003","Bremen","Female","17","","","","1"
"Fully agree","2003","North Rhine-Westphalia","Male","135","0.0482636042257341","0.0394333333040433","0.0570938751474249","1"
"Fully agree","2003","North Rhine-Westphalia","Female","160","0.0726370330665906","0.0622448064881898","0.0830292596449913","1"
"Fully agree","2003","Hesse","Male","45","0.0646063884747649","0.0467978826585494","0.0824148942909803","1"
"Fully agree","2003","Hesse","Female","48","0.0639151380333265","0.0466159006728172","0.0812143753938358","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","Male","37","0.0729181265231248","0.0526795362686752","0.0931567167775744","1"
"Fully agree","2003","Rhineland-Palatinate,Saarland","Female","46","0.0580210767911956","0.0408369774113541","0.075205176171037","1"
"Fully agree","2003","Baden-Württemberg","Male","110","0.0759673821993893","0.0616310384756776","0.0903037259231011","1"
"Fully agree","2003","Baden-Württemberg","Female","111","0.0767180428941945","0.0627167129517735","0.0907193728366156","1"
"Fully agree","2003","Bavaria","Male","108","0.0655178016278654","0.052898857482895","0.0781367457728359","1"
"Fully agree","2003","Bavaria","Female","109","0.0738402381459736","0.0612182647095094","0.0864622115824378","1"
"Fully agree","2003","Berlin","Male","49","0.101702974042289","0.0725522146672838","0.130853733417293","1"
"Fully agree","2003","Berlin","Female","42","0.0966437737081764","0.0683183502529927","0.12496919716336","1"
"Fully agree","2003","Brandenburg","Male","10","","","","1"
"Fully agree","2003","Brandenburg","Female","17","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","Male","9","","","","1"
"Fully agree","2003","Mecklenburg-Western Pomerania","Female","7","","","","1"
"Fully agree","2003","Saxony","Male","26","","","","1"
"Fully agree","2003","Saxony","Female","27","","","","1"
"Fully agree","2003","Saxony-Anhalt","Male","17","","","","1"
"Fully agree","2003","Saxony-Anhalt","Female","18","","","","1"
"Fully agree","2003","Thuringia","Male","19","","","","1"
"Fully agree","2003","Thuringia","Female","25","","","","1"
"Rather agree","2003","Schleswig-Holstein","Female","196","0.551374007247375","0.498968684231401","0.603779330263349","2"
"Rather agree","2003","Hamburg","Male","87","0.597483538628269","0.514758686024334","0.680208391232204","2"
"Rather agree","2003","Hamburg","Female","99","0.563007652639404","0.486389933736575","0.639625371542233","2"
"Rather agree","2003","Bremen","Female","44","0.431467955058936","0.330807621739487","0.532128288378384","2"
"Rather agree","2003","Lower Saxony","Male","532","0.528539030621867","0.496335117612141","0.560742943631593","2"
"Rather agree","2003","Lower Saxony","Female","572","0.572237610439087","0.541324689751666","0.603150531126508","2"
"Rather agree","2003","Bremen","Male","44","0.575234991903724","0.467587827036562","0.682882156770886","2"
"Rather agree","2003","Schleswig-Holstein","Male","180","0.555095315256527","0.500475301966258","0.609715328546796","2"
"Rather agree","2003","North Rhine-Westphalia","Male","1282","0.577680968311392","0.557330698547048","0.598031238075736","2"
"Rather agree","2003","North Rhine-Westphalia","Female","1298","0.521649270448617","0.50164755674554","0.541650984151694","2"
"Rather agree","2003","Hesse","Male","394","0.51625578712323","0.480053758428949","0.55245781581751","2"
"Rather agree","2003","Hesse","Female","428","0.518929897551229","0.483593195798652","0.554266599303806","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Male","362","0.559615583656797","0.520973162170656","0.598258005142939","2"
"Rather agree","2003","Rhineland-Palatinate,Saarland","Female","386","0.545303515889749","0.508702491751266","0.581904540028231","2"
"Rather agree","2003","Baden-Württemberg","Male","750","0.557615956673285","0.530740955193206","0.584490958153365","2"
"Rather agree","2003","Baden-Württemberg","Female","809","0.556523621408085","0.530388145936833","0.582659096879336","2"
"Rather agree","2003","Bavaria","Male","862","0.574599827037222","0.54938596222911","0.599813691845334","2"
"Rather agree","2003","Bavaria","Female","960","0.561919967583421","0.53797293390875","0.585867001258093","2"
"Rather agree","2003","Berlin","Female","230","0.552611431169523","0.50494503436913","0.600277827969917","2"
"Rather agree","2003","Berlin","Male","217","0.542060379864539","0.494009537282594","0.590111222446484","2"
"Rather agree","2003","Brandenburg","Male","241","0.498408964116053","0.452517334979232","0.544300593252874","2"
"Rather agree","2003","Brandenburg","Female","225","0.426361569534284","0.382528507810716","0.470194631257851","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","Male","122","0.507006462324095","0.444146760747965","0.569866163900226","2"
"Rather agree","2003","Mecklenburg-Western Pomerania","Female","145","0.480480477869377","0.422271002839891","0.538689952898863","2"
"Rather agree","2003","Saxony","Male","437","0.523304502368671","0.488607710749467","0.558001293987876","2"
"Rather agree","2003","Saxony","Female","430","0.513100601227795","0.478889894518462","0.547311307937127","2"
"Rather agree","2003","Saxony-Anhalt","Female","228","0.442960058596883","0.399200700395542","0.486719416798223","2"
"Rather agree","2003","Thuringia","Female","249","0.488521279049482","0.444216641352722","0.532825916746242","2"
"Rather agree","2003","Saxony-Anhalt","Male","197","0.479312385242724","0.432527131946155","0.526097638539292","2"
"Rather agree","2003","Thuringia","Male","234","0.497365953267738","0.452018424128344","0.542713482407133","2"
"Rather disagree","2003","Schleswig-Holstein","Female","110","0.337385305879287","0.287565313722113","0.38720529803646","3"
"Rather disagree","2003","Hamburg","Male","27","","","","3"
"Rather disagree","2003","Hamburg","Female","37","0.314072476820803","0.242377420958329","0.385767532683276","3"
"Rather disagree","2003","Lower Saxony","Male","275","0.328622354446953","0.298319800693079","0.358924908200827","3"
"Rather disagree","2003","Lower Saxony","Female","293","0.289704526799947","0.261361403510611","0.318047650089282","3"
"Rather disagree","2003","Bremen","Male","19","","","","3"
"Rather disagree","2003","Bremen","Female","29","","","","3"
"Rather disagree","2003","North Rhine-Westphalia","Male","719","0.311571705112088","0.292490132009961","0.330653278214216","3"
"Rather disagree","2003","North Rhine-Westphalia","Female","820","0.358322108549629","0.339122161773199","0.37752205532606","3"
"Rather disagree","2003","Schleswig-Holstein","Male","102","0.298883227635358","0.24857019659725","0.349196258673466","3"
"Rather disagree","2003","Hesse","Male","244","0.341890034376745","0.307527514419817","0.376252554333673","3"
"Rather disagree","2003","Hesse","Female","258","0.364473574240265","0.330435317423552","0.398511831056977","3"
"Rather disagree","2003","Rhineland-Palatinate,Saarland","Male","202","0.31116682361986","0.275129117999074","0.347204529240646","3"
