"plh0192","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","no migration background","East Germany","297","0.0689899931024448","0.0621121933855241","0.0758677928193655","4"
"Disagree fully","2003","direct migration background","East Germany","5","","","","4"
"Disagree fully","2003","no migration background","West Germany","557","0.0496536280160215","0.0459980618783645","0.0533091941536785","4"
"Disagree fully","2003","direct migration background","West Germany","182","0.0717688706143354","0.0616654823113053","0.0818722589173655","4"
"Disagree fully","2003","indirect migration background","West Germany","54","0.0803585479552074","0.0609418259616445","0.0997752699487704","4"
"Disagree fully","2003","indirect migration background","East Germany","3","","","","4"
"Fully agree","2003","no migration background","West Germany","979","0.0706447962920896","0.0663328916479424","0.0749567009362368","1"
"Fully agree","2003","no migration background","East Germany","182","0.0315443500620031","0.0268010569790788","0.0362876431449273","1"
"Fully agree","2003","direct migration background","West Germany","190","0.0759346983196983","0.0655655665982155","0.0863038300411811","1"
"Fully agree","2003","direct migration background","East Germany","6","","","","1"
"Fully agree","2003","indirect migration background","West Germany","58","0.0734604425024619","0.0548263024268518","0.092094582578072","1"
"Fully agree","2003","indirect migration background","East Germany","2","","","","1"
"Rather agree","2003","direct migration background","East Germany","53","0.5170751428308","0.421494476948211","0.612655808713388","2"
"Rather agree","2003","no migration background","East Germany","2658","0.499000883551353","0.485431864977785","0.512569902124921","2"
"Rather agree","2003","no migration background","West Germany","7834","0.557987517734986","0.549630184855992","0.566344850613981","2"
"Rather agree","2003","direct migration background","West Germany","1327","0.529674438439237","0.510136680583404","0.54921219629507","2"
"Rather agree","2003","indirect migration background","West Germany","351","0.462789487223696","0.427175992165696","0.498402982281697","2"
"Rather agree","2003","indirect migration background","East Germany","17","","","","2"
"Rather disagree","2003","no migration background","West Germany","4195","0.321714057956903","0.313853024957635","0.32957509095617","3"
"Rather disagree","2003","no migration background","East Germany","2079","0.400464773284199","0.387167309616242","0.413762236952157","3"
"Rather disagree","2003","direct migration background","East Germany","41","0.37495066873071","0.282353511223076","0.467547826238344","3"
"Rather disagree","2003","direct migration background","West Germany","808","0.322621992626729","0.304322735702653","0.340921249550805","3"
"Rather disagree","2003","indirect migration background","West Germany","290","0.383391522318634","0.348663775921693","0.418119268715576","3"
"Rather disagree","2003","indirect migration background","East Germany","10","","","","3"
"Disagree fully","2004","no migration background","East Germany","","","","","4"
"Disagree fully","2004","direct migration background","East Germany","","","","","4"
"Disagree fully","2004","no migration background","West Germany","","","","","4"
"Disagree fully","2004","direct migration background","West Germany","","","","","4"
"Disagree fully","2004","indirect migration background","West Germany","","","","","4"
"Disagree fully","2004","indirect migration background","East Germany","","","","","4"
"Fully agree","2004","no migration background","West Germany","","","","","1"
"Fully agree","2004","no migration background","East Germany","","","","","1"
"Fully agree","2004","direct migration background","West Germany","","","","","1"
"Fully agree","2004","direct migration background","East Germany","","","","","1"
"Fully agree","2004","indirect migration background","West Germany","","","","","1"
"Fully agree","2004","indirect migration background","East Germany","","","","","1"
"Rather agree","2004","no migration background","East Germany","","","","","2"
"Rather agree","2004","no migration background","West Germany","","","","","2"
"Rather agree","2004","direct migration background","East Germany","","","","","2"
"Rather agree","2004","direct migration background","West Germany","","","","","2"
"Rather agree","2004","indirect migration background","West Germany","","","","","2"
"Rather agree","2004","indirect migration background","East Germany","","","","","2"
"Rather disagree","2004","no migration background","East Germany","","","","","3"
"Rather disagree","2004","no migration background","West Germany","","","","","3"
"Rather disagree","2004","direct migration background","East Germany","","","","","3"
"Rather disagree","2004","direct migration background","West Germany","","","","","3"
"Rather disagree","2004","indirect migration background","West Germany","","","","","3"
"Rather disagree","2004","indirect migration background","East Germany","","","","","3"
"Disagree fully","2005","no migration background","East Germany","","","","","4"
"Disagree fully","2005","no migration background","West Germany","","","","","4"
"Disagree fully","2005","direct migration background","East Germany","","","","","4"
"Disagree fully","2005","direct migration background","West Germany","","","","","4"
"Disagree fully","2005","indirect migration background","West Germany","","","","","4"
"Disagree fully","2005","indirect migration background","East Germany","","","","","4"
"Fully agree","2005","no migration background","West Germany","","","","","1"
"Fully agree","2005","no migration background","East Germany","","","","","1"
"Fully agree","2005","direct migration background","West Germany","","","","","1"
"Fully agree","2005","direct migration background","East Germany","","","","","1"
"Fully agree","2005","indirect migration background","West Germany","","","","","1"
"Fully agree","2005","indirect migration background","East Germany","","","","","1"
"Rather agree","2005","no migration background","East Germany","","","","","2"
"Rather agree","2005","no migration background","West Germany","","","","","2"
"Rather agree","2005","direct migration background","East Germany","","","","","2"
"Rather agree","2005","direct migration background","West Germany","","","","","2"
"Rather agree","2005","indirect migration background","West Germany","","","","","2"
"Rather agree","2005","indirect migration background","East Germany","","","","","2"
"Rather disagree","2005","no migration background","East Germany","","","","","3"
"Rather disagree","2005","no migration background","West Germany","","","","","3"
"Rather disagree","2005","direct migration background","East Germany","","","","","3"
"Rather disagree","2005","direct migration background","West Germany","","","","","3"
"Rather disagree","2005","indirect migration background","West Germany","","","","","3"
"Rather disagree","2005","indirect migration background","East Germany","","","","","3"
"Disagree fully","2006","direct migration background","East Germany","","","","","4"
"Disagree fully","2006","no migration background","West Germany","","","","","4"
"Disagree fully","2006","no migration background","East Germany","","","","","4"
"Disagree fully","2006","direct migration background","West Germany","","","","","4"
"Disagree fully","2006","indirect migration background","West Germany","","","","","4"
"Disagree fully","2006","indirect migration background","East Germany","","","","","4"
"Fully agree","2006","no migration background","West Germany","","","","","1"
"Fully agree","2006","no migration background","East Germany","","","","","1"
"Fully agree","2006","direct migration background","West Germany","","","","","1"
"Fully agree","2006","direct migration background","East Germany","","","","","1"
"Fully agree","2006","indirect migration background","West Germany","","","","","1"
"Fully agree","2006","indirect migration background","East Germany","","","","","1"
"Rather agree","2006","no migration background","East Germany","","","","","2"
"Rather agree","2006","no migration background","West Germany","","","","","2"
"Rather agree","2006","direct migration background","West Germany","","","","","2"
"Rather agree","2006","direct migration background","East Germany","","","","","2"
"Rather agree","2006","indirect migration background","West Germany","","","","","2"
"Rather agree","2006","indirect migration background","East Germany","","","","","2"
"Rather disagree","2006","no migration background","East Germany","","","","","3"
"Rather disagree","2006","no migration background","West Germany","","","","","3"
"Rather disagree","2006","direct migration background","East Germany","","","","","3"
"Rather disagree","2006","direct migration background","West Germany","","","","","3"
"Rather disagree","2006","indirect migration background","West Germany","","","","","3"
"Rather disagree","2006","indirect migration background","East Germany","","","","","3"
"Disagree fully","2007","no migration background","East Germany","","","","","4"
"Disagree fully","2007","direct migration background","East Germany","","","","","4"
"Disagree fully","2007","no migration background","West Germany","","","","","4"
"Disagree fully","2007","direct migration background","West Germany","","","","","4"
"Disagree fully","2007","indirect migration background","West Germany","","","","","4"
"Disagree fully","2007","indirect migration background","East Germany","","","","","4"
"Fully agree","2007","no migration background","West Germany","","","","","1"
"Fully agree","2007","no migration background","East Germany","","","","","1"
"Fully agree","2007","direct migration background","West Germany","","","","","1"
"Fully agree","2007","direct migration background","East Germany","","","","","1"
"Fully agree","2007","indirect migration background","West Germany","","","","","1"
"Fully agree","2007","indirect migration background","East Germany","","","","","1"
"Rather agree","2007","no migration background","East Germany","","","","","2"
"Rather agree","2007","no migration background","West Germany","","","","","2"
"Rather agree","2007","direct migration background","East Germany","","","","","2"
"Rather agree","2007","direct migration background","West Germany","","","","","2"
"Rather agree","2007","indirect migration background","West Germany","","","","","2"
"Rather agree","2007","indirect migration background","East Germany","","","","","2"
"Rather disagree","2007","no migration background","East Germany","","","","","3"
"Rather disagree","2007","no migration background","West Germany","","","","","3"
"Rather disagree","2007","direct migration background","East Germany","","","","","3"
"Rather disagree","2007","direct migration background","West Germany","","","","","3"
"Rather disagree","2007","indirect migration background","West Germany","","","","","3"
"Rather disagree","2007","indirect migration background","East Germany","","","","","3"
"Disagree fully","2008","direct migration background","East Germany","8","","","","4"
"Disagree fully","2008","no migration background","West Germany","492","0.0447662467895505","0.0410711365481074","0.0484613570309936","4"
"Disagree fully","2008","no migration background","East Germany","233","0.0532435961756559","0.0468007897507633","0.0596864026005485","4"
