"plh0192","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Not Employed","in school","47","0.109782860839928","0.0823536655952766","0.137212056084579"
"Fully agree","2003","Not Employed","inadequately","12","","",""
"Fully agree","2003","Not Employed","general elemantary","110","0.0810195787180228","0.0671553809380034","0.0948837764980422"
"Fully agree","2003","Not Employed","middle vocational","312","0.0734195031634408","0.0655125849227888","0.0813264214040928"
"Fully agree","2003","Not Employed","vocational + Abi","17","","",""
"Fully agree","2003","Not Employed","higher vocational","31","0.0529101440082076","0.0329258120001984","0.0728944760162167"
"Fully agree","2003","Not Employed","higher education","74","0.080704122287002","0.0635453611721652","0.0978628834018388"
"Fully agree","2003","Employed","in school","9","","",""
"Fully agree","2003","Employed","inadequately","7","","",""
"Fully agree","2003","Employed","general elemantary","85","0.070183520941181","0.0560727279278641","0.0842943139544979"
"Fully agree","2003","Employed","middle vocational","319","0.0464185184104997","0.0414693717020222","0.0513676651189771"
"Fully agree","2003","Employed","vocational + Abi","51","0.0628150823923725","0.0467110564754939","0.0789191083092511"
"Fully agree","2003","Employed","higher vocational","56","0.0544508364082296","0.0416340489456064","0.0672676238708527"
"Fully agree","2003","Employed","higher education","263","0.0697207496645562","0.0611438923752372","0.0782976069538752"
"Rather agree","2003","Not Employed","in school","291","0.56460132145328","0.521099011676176","0.608103631230384"
"Rather agree","2003","Not Employed","inadequately","62","0.389694499942403","0.312419652618669","0.466969347266136"
"Rather agree","2003","Not Employed","general elemantary","731","0.501535930381739","0.476131200554033","0.526940660209444"
"Rather agree","2003","Not Employed","middle vocational","2212","0.53609067767247","0.520972632884925","0.551208722460015"
"Rather agree","2003","Not Employed","vocational + Abi","168","0.597077236915227","0.540722846619151","0.653431627211303"
"Rather agree","2003","Not Employed","higher vocational","271","0.551286139233989","0.506884617852763","0.595687660615215"
"Rather agree","2003","Not Employed","higher education","579","0.576608968947318","0.54548306764572","0.607734870248915"
"Rather agree","2003","Employed","in school","63","0.502988596014983","0.412390847208392","0.593586344821574"
"Rather agree","2003","Employed","inadequately","40","0.367601781383502","0.27448807773995","0.460715485027054"
