"plh0192","year","regtyp","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Urban Area","1023","0.0685507462102951","0.0644887761343938","0.0726127162861963"
"Fully agree","2003","Rural Area","394","0.0543143180535819","0.0491196168520554","0.0595090192551085"
"Rather agree","2003","Urban Area","8349","0.544801299598741","0.536796128827895","0.552806470369586"
"Rather agree","2003","Rural Area","3891","0.531508664628618","0.520071036937882","0.542946292319353"
"Rather disagree","2003","Urban Area","4759","0.330713681252503","0.32315087314182","0.338276489363187"
"Rather disagree","2003","Rural Area","2664","0.355359115158704","0.344388710368207","0.366329519949202"
"Disagree fully","2003","Urban Area","735","0.055934272938461","0.0522403218456443","0.0596282240312776"
"Disagree fully","2003","Rural Area","363","0.0588179021590957","0.053425011762639","0.0642107925555524"
"Fully agree","2004","Urban Area","","","",""
"Fully agree","2004","Rural Area","","","",""
"Rather agree","2004","Urban Area","","","",""
"Rather agree","2004","Rural Area","","","",""
"Rather disagree","2004","Urban Area","","","",""
"Rather disagree","2004","Rural Area","","","",""
"Disagree fully","2004","Urban Area","","","",""
"Disagree fully","2004","Rural Area","","","",""
"Fully agree","2005","Urban Area","","","",""
"Fully agree","2005","Rural Area","","","",""
"Rather agree","2005","Urban Area","","","",""
"Rather agree","2005","Rural Area","","","",""
"Rather disagree","2005","Urban Area","","","",""
"Rather disagree","2005","Rural Area","","","",""
"Disagree fully","2005","Urban Area","","","",""
"Disagree fully","2005","Rural Area","","","",""
"Fully agree","2006","Urban Area","","","",""
"Fully agree","2006","Rural Area","","","",""
"Rather agree","2006","Urban Area","","","",""
"Rather agree","2006","Rural Area","","","",""
"Rather disagree","2006","Urban Area","","","",""
"Rather disagree","2006","Rural Area","","","",""
"Disagree fully","2006","Urban Area","","","",""
"Disagree fully","2006","Rural Area","","","",""
"Fully agree","2007","Urban Area","","","",""
"Fully agree","2007","Rural Area","","","",""
"Rather agree","2007","Urban Area","","","",""
"Rather agree","2007","Rural Area","","","",""
"Rather disagree","2007","Urban Area","","","",""
"Rather disagree","2007","Rural Area","","","",""
"Disagree fully","2007","Urban Area","","","",""
"Disagree fully","2007","Rural Area","","","",""
"Fully agree","2008","Urban Area","799","0.0575257936220719","0.0534945607409278","0.061557026503216"
"Fully agree","2008","Rural Area","328","0.052058765131415","0.0466814404821772","0.0574360897806529"
"Rather agree","2008","Urban Area","7259","0.538924858836282","0.530294640086165","0.547555077586399"
"Rather agree","2008","Rural Area","3525","0.523261049002885","0.511170997787674","0.535351100218096"
"Rather disagree","2008","Urban Area","4161","0.351178784556472","0.342914628712441","0.359442940400502"
"Rather disagree","2008","Rural Area","2384","0.373326441042531","0.361618145426176","0.385034736658886"
"Disagree fully","2008","Urban Area","597","0.0523705629851749","0.0485136953495302","0.0562274306208196"
"Disagree fully","2008","Rural Area","319","0.0513537448231689","0.0460109705473945","0.0566965190989432"
"Fully agree","2009","Urban Area","","","",""
"Fully agree","2009","Rural Area","","","",""
"Rather agree","2009","Urban Area","","","",""
"Rather agree","2009","Rural Area","","","",""
"Rather disagree","2009","Urban Area","","","",""
"Rather disagree","2009","Rural Area","","","",""
"Disagree fully","2009","Urban Area","","","",""
"Disagree fully","2009","Rural Area","","","",""
"Fully agree","2010","Urban Area","","","",""
"Fully agree","2010","Rural Area","","","",""
"Rather agree","2010","Urban Area","","","",""
"Rather agree","2010","Rural Area","","","",""
"Rather disagree","2010","Urban Area","","","",""
"Rather disagree","2010","Rural Area","","","",""
"Disagree fully","2010","Urban Area","","","",""
"Disagree fully","2010","Rural Area","","","",""
"Fully agree","2011","Urban Area","","","",""
"Fully agree","2011","Rural Area","","","",""
"Rather agree","2011","Urban Area","","","",""
"Rather agree","2011","Rural Area","","","",""
"Rather disagree","2011","Urban Area","","","",""
"Rather disagree","2011","Rural Area","","","",""
"Disagree fully","2011","Urban Area","","","",""
"Disagree fully","2011","Rural Area","","","",""
"Fully agree","2012","Urban Area","","","",""
"Fully agree","2012","Rural Area","","","",""
"Rather agree","2012","Urban Area","","","",""
"Rather agree","2012","Rural Area","","","",""
"Rather disagree","2012","Urban Area","","","",""
"Rather disagree","2012","Rural Area","","","",""
"Disagree fully","2012","Urban Area","","","",""
"Disagree fully","2012","Rural Area","","","",""
"Fully agree","2013","Urban Area","1200","0.0705737332050472","0.0666518591134321","0.0744956072966623"
"Fully agree","2013","Rural Area","565","0.0587366066136032","0.0539180300704542","0.0635551831567522"
"Rather agree","2013","Urban Area","10077","0.601403587674484","0.593906124691633","0.608901050657335"
