"plh0192","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","direct migration background","middle vocational","71","0.0798692088356751","0.0627740161161572","0.096964401555193","4"
"Disagree fully","2003","direct migration background","vocational + Abi","20","","","","4"
"Disagree fully","2003","indirect migration background","higher education","1","","","","4"
"Disagree fully","2003","direct migration background","higher vocational","7","","","","4"
"Disagree fully","2003","no migration background","inadequately","12","","","","4"
"Disagree fully","2003","no migration background","in school","16","","","","4"
"Disagree fully","2003","direct migration background","in school","","","","","4"
"Disagree fully","2003","direct migration background","inadequately","20","","","","4"
"Disagree fully","2003","direct migration background","general elemantary","53","0.0763268478461319","0.0560699029330949","0.0965837927591688","4"
"Disagree fully","2003","direct migration background","higher education","14","","","","4"
"Disagree fully","2003","no migration background","general elemantary","143","0.0801915600191632","0.0679796297226503","0.092403490315676","4"
"Disagree fully","2003","indirect migration background","general elemantary","16","","","","4"
"Disagree fully","2003","indirect migration background","middle vocational","21","","","","4"
"Disagree fully","2003","indirect migration background","higher vocational","5","","","","4"
"Disagree fully","2003","indirect migration background","in school","4","","","","4"
"Disagree fully","2003","indirect migration background","inadequately","2","","","","4"
"Disagree fully","2003","indirect migration background","vocational + Abi","2","","","","4"
"Disagree fully","2003","no migration background","middle vocational","500","0.059013429110126","0.0543540628617575","0.0636727953584945","4"
"Disagree fully","2003","no migration background","vocational + Abi","22","","","","4"
"Disagree fully","2003","no migration background","higher vocational","58","0.0446319471968638","0.0341890404646357","0.0550748539290918","4"
"Disagree fully","2003","no migration background","higher education","93","0.0300141516437132","0.0246741667106658","0.0353541365767606","4"
"Fully agree","2003","no migration background","in school","45","0.107722450912537","0.0804383059312148","0.13500659589386","1"
"Fully agree","2003","no migration background","inadequately","6","","","","1"
"Fully agree","2003","no migration background","general elemantary","130","0.0755718008750462","0.0636871133188808","0.0874564884312116","1"
"Fully agree","2003","no migration background","middle vocational","537","0.0561845303185164","0.0516313837140614","0.0607376769229714","1"
"Fully agree","2003","no migration background","vocational + Abi","54","0.0646527062910271","0.0484694436490376","0.0808359689330165","1"
"Fully agree","2003","no migration background","higher vocational","76","0.0533447690039401","0.0419801478292717","0.0647093901786084","1"
"Fully agree","2003","no migration background","higher education","303","0.0717011095495385","0.0636268789221591","0.0797753401769178","1"
"Fully agree","2003","direct migration background","in school","4","","","","1"
"Fully agree","2003","direct migration background","inadequately","12","","","","1"
"Fully agree","2003","direct migration background","general elemantary","53","0.0761322036947759","0.0558989727717403","0.0963654346178115","1"
"Fully agree","2003","direct migration background","middle vocational","69","0.0701820657361836","0.0540729552332514","0.0862911762391159","1"
"Fully agree","2003","direct migration background","vocational + Abi","13","","","","1"
"Fully agree","2003","direct migration background","higher vocational","10","","","","1"
"Fully agree","2003","direct migration background","higher education","27","","","","1"
"Fully agree","2003","indirect migration background","in school","7","","","","1"
"Fully agree","2003","indirect migration background","inadequately","1","","","","1"
"Fully agree","2003","indirect migration background","general elemantary","12","","","","1"
"Fully agree","2003","indirect migration background","middle vocational","25","","","","1"
"Fully agree","2003","indirect migration background","vocational + Abi","1","","","","1"
"Fully agree","2003","indirect migration background","higher vocational","1","","","","1"
"Fully agree","2003","indirect migration background","higher education","7","","","","1"
"Rather agree","2003","no migration background","higher vocational","866","0.558533855596444","0.53342155056256","0.583646160630327","2"
"Rather agree","2003","no migration background","higher education","2497","0.609013769808114","0.593742027623901","0.624285511992326","2"
"Rather agree","2003","no migration background","inadequately","34","0.346082920848785","0.2455402797287","0.446625561968871","2"
"Rather agree","2003","no migration background","general elemantary","920","0.486282605842274","0.46380873950161","0.508756472182937","2"
"Rather agree","2003","no migration background","in school","285","0.550479094087651","0.506701426928838","0.594256761246465","2"
"Rather agree","2003","no migration background","middle vocational","5273","0.532995234532529","0.523130576598776","0.542859892466282","2"
"Rather agree","2003","no migration background","vocational + Abi","532","0.622483323618684","0.59058130147808","0.654385345759287","2"
"Rather agree","2003","direct migration background","in school","31","0.691275165514993","0.561926690855221","0.820623640174765","2"
"Rather agree","2003","direct migration background","inadequately","64","0.407082580329692","0.330957727857808","0.483207432801575","2"
"Rather agree","2003","direct migration background","general elemantary","333","0.495824282486507","0.45767986546128","0.533968699511734","2"
"Rather agree","2003","direct migration background","middle vocational","500","0.501028720324342","0.469498383296403","0.532559057352281","2"
"Rather agree","2003","direct migration background","vocational + Abi","125","0.584133268659323","0.520574545886136","0.647691991432511","2"
"Rather agree","2003","direct migration background","higher vocational","88","0.613784741151085","0.534262318415008","0.693307163887162","2"
"Rather agree","2003","direct migration background","higher education","224","0.608947603572531","0.559157578310904","0.658737628834157","2"
"Rather agree","2003","indirect migration background","in school","38","0.448628955994151","0.3329419598665","0.564315952121802","2"
"Rather agree","2003","indirect migration background","inadequately","4","","","","2"
"Rather agree","2003","indirect migration background","general elemantary","89","0.423425805303215","0.352607822934201","0.49424378767223","2"
"Rather agree","2003","indirect migration background","middle vocational","143","0.448868443265416","0.39520502938191","0.502531857148921","2"
"Rather agree","2003","indirect migration background","vocational + Abi","25","","","","2"
"Rather agree","2003","indirect migration background","higher vocational","19","","","","2"
"Rather agree","2003","indirect migration background","higher education","36","0.554503339079367","0.432735552010308","0.676271126148426","2"
"Rather disagree","2003","no migration background","inadequately","34","0.491245224602161","0.38558724895331","0.596903200251011","3"
"Rather disagree","2003","direct migration background","middle vocational","326","0.3489200051038","0.318863419850694","0.378976590356905","3"
"Rather disagree","2003","no migration background","general elemantary","707","0.357954033263517","0.336398042853377","0.379510023673657","3"
"Rather disagree","2003","direct migration background","vocational + Abi","73","0.26965475153079","0.212426530769668","0.326882972291912","3"
"Rather disagree","2003","no migration background","in school","150","0.310857326394997","0.270124703339232","0.351589949450761","3"
"Rather disagree","2003","no migration background","middle vocational","3516","0.351806806038829","0.342364804585261","0.361248807492396","3"
