"plh0192","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","Full Time","Rural Area","124","0.0481961461505055","0.0405088403563854","0.0558834519446257","4"
"Disagree fully","2003","Part Time","Rural Area","71","0.0646172682556353","0.0524987051963741","0.0767358313148965","4"
"Disagree fully","2003","Full Time","Urban Area","273","0.0559882738955852","0.0501299788297374","0.0618465689614329","4"
"Disagree fully","2003","Part Time","Urban Area","154","0.0446036922487159","0.037804421859822","0.0514029626376098","4"
"Disagree fully","2003","Not Working","Urban Area","308","0.0619703607997666","0.0555451128279831","0.06839560877155","4"
"Disagree fully","2003","Not Working","Rural Area","168","0.0655199604235421","0.0562701560258079","0.0747697648212763","4"
"Fully agree","2003","Full Time","Urban Area","348","0.0529471125409897","0.0472409746138406","0.0586532504681388","1"
"Fully agree","2003","Full Time","Rural Area","135","0.0409520314266372","0.0338390420306644","0.04806502082261","1"
"Fully agree","2003","Part Time","Urban Area","235","0.0732650541386548","0.0646826030897243","0.0818475051875853","1"
"Fully agree","2003","Part Time","Rural Area","82","0.0546147079820574","0.0434141054835605","0.0658153104805542","1"
"Fully agree","2003","Not Working","Urban Area","440","0.080158753381139","0.0729223708346277","0.0873951359276503","1"
"Fully agree","2003","Not Working","Rural Area","177","0.0663275600727324","0.0570249460548936","0.0756301740905712","1"
"Rather agree","2003","Part Time","Rural Area","848","0.532268125232771","0.507673179468068","0.556863070997474","2"
"Rather agree","2003","Full Time","Rural Area","1600","0.532510444081603","0.514602559243252","0.550418328919954","2"
"Rather agree","2003","Full Time","Urban Area","3436","0.554786816537047","0.542122519665908","0.567451113408185","2"
"Rather agree","2003","Part Time","Urban Area","1999","0.544318704315103","0.527914983922782","0.560722424707423","2"
"Rather agree","2003","Not Working","Urban Area","2914","0.536011736018852","0.52272157485332","0.549301897184384","2"
"Rather agree","2003","Not Working","Rural Area","1443","0.530207605292185","0.511550825372475","0.548864385211894","2"
"Rather disagree","2003","Full Time","Urban Area","1859","0.336277797026379","0.324239188888866","0.348316405163891","3"
"Rather disagree","2003","Full Time","Rural Area","1123","0.378341378341255","0.360934849545273","0.395747907137236","3"
"Rather disagree","2003","Part Time","Rural Area","580","0.348499898529536","0.325012185727827","0.371987611331245","3"
"Rather disagree","2003","Part Time","Urban Area","1153","0.337812549297526","0.32223448506656","0.353390613528492","3"
"Rather disagree","2003","Not Working","Urban Area","1747","0.321859149800243","0.309408773338463","0.334309526262022","3"
"Rather disagree","2003","Not Working","Rural Area","961","0.337944874211541","0.320262900966753","0.355626847456329","3"
"Disagree fully","2004","Full Time","Rural Area","","","","","4"
"Disagree fully","2004","Part Time","Rural Area","","","","","4"
"Disagree fully","2004","Full Time","Urban Area","","","","","4"
"Disagree fully","2004","Part Time","Urban Area","","","","","4"
"Disagree fully","2004","Not Working","Urban Area","","","","","4"
"Disagree fully","2004","Not Working","Rural Area","","","","","4"
