"plh0192","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Not Employed","West Germany","528","0.0855879477310012","0.0785257683202569","0.0926501271417456"
"Fully agree","2003","Not Employed","East Germany","89","0.0390172909295184","0.0307940193760597","0.0472405624829771"
"Fully agree","2003","Employed","West Germany","699","0.0622123717054677","0.0576563354759002","0.0667684079350352"
"Fully agree","2003","Employed","East Germany","101","0.0262910738383825","0.020767289983394","0.031814857693371"
"Rather agree","2003","Not Employed","West Germany","3291","0.544242678672817","0.531670093283459","0.556815264062174"
"Rather agree","2003","Not Employed","East Germany","1066","0.49621474733238","0.474981527896408","0.517447966768352"
"Rather agree","2003","Employed","West Germany","6221","0.554136813938065","0.544761067586663","0.563512560289466"
"Rather agree","2003","Employed","East Germany","1662","0.502488028357497","0.485226368055945","0.519749688659049"
"Rather disagree","2003","Not Employed","West Germany","1884","0.312077569708621","0.300380893118765","0.323774246298476"
"Rather disagree","2003","Not Employed","East Germany","824","0.382831910707809","0.362189325489821","0.403474495925796"
"Rather disagree","2003","Employed","West Germany","3409","0.33212461142425","0.32324089289572","0.34100832995278"
"Rather disagree","2003","Employed","East Germany","1306","0.414196342905903","0.397190541323593","0.431202144488214"
"Disagree fully","2003","Not Employed","West Germany","325","0.0580918038875614","0.0521867592014537","0.0639968485736691"
"Disagree fully","2003","Not Employed","East Germany","151","0.081936051030293","0.0702885630594473","0.0935835390011386"
"Disagree fully","2003","Employed","West Germany","468","0.0515262029322173","0.0473563256040416","0.055696080260393"
"Disagree fully","2003","Employed","East Germany","154","0.0570245548982173","0.0490188591258499","0.0650302506705847"
"Fully agree","2004","Not Employed","West Germany","","","",""
"Fully agree","2004","Not Employed","East Germany","","","",""
"Fully agree","2004","Employed","West Germany","","","",""
"Fully agree","2004","Employed","East Germany","","","",""
"Rather agree","2004","Not Employed","West Germany","","","",""
"Rather agree","2004","Not Employed","East Germany","","","",""
"Rather agree","2004","Employed","West Germany","","","",""
"Rather agree","2004","Employed","East Germany","","","",""
"Rather disagree","2004","Not Employed","West Germany","","","",""
"Rather disagree","2004","Not Employed","East Germany","","","",""
"Rather disagree","2004","Employed","West Germany","","","",""
"Rather disagree","2004","Employed","East Germany","","","",""
"Disagree fully","2004","Not Employed","West Germany","","","",""
"Disagree fully","2004","Not Employed","East Germany","","","",""
"Disagree fully","2004","Employed","West Germany","","","",""
"Disagree fully","2004","Employed","East Germany","","","",""
"Fully agree","2005","Not Employed","West Germany","","","",""
"Fully agree","2005","Not Employed","East Germany","","","",""
"Fully agree","2005","Employed","West Germany","","","",""
"Fully agree","2005","Employed","East Germany","","","",""
"Rather agree","2005","Not Employed","West Germany","","","",""
"Rather agree","2005","Not Employed","East Germany","","","",""
"Rather agree","2005","Employed","West Germany","","","",""
"Rather agree","2005","Employed","East Germany","","","",""
"Rather disagree","2005","Not Employed","West Germany","","","",""
"Rather disagree","2005","Not Employed","East Germany","","","",""
"Rather disagree","2005","Employed","West Germany","","","",""
"Rather disagree","2005","Employed","East Germany","","","",""
"Disagree fully","2005","Not Employed","West Germany","","","",""
"Disagree fully","2005","Not Employed","East Germany","","","",""
"Disagree fully","2005","Employed","West Germany","","","",""
"Disagree fully","2005","Employed","East Germany","","","",""
"Fully agree","2006","Not Employed","West Germany","","","",""
"Fully agree","2006","Not Employed","East Germany","","","",""
"Fully agree","2006","Employed","West Germany","","","",""
"Fully agree","2006","Employed","East Germany","","","",""
"Rather agree","2006","Not Employed","West Germany","","","",""
"Rather agree","2006","Not Employed","East Germany","","","",""
"Rather agree","2006","Employed","West Germany","","","",""
"Rather agree","2006","Employed","East Germany","","","",""
"Rather disagree","2006","Not Employed","West Germany","","","",""
"Rather disagree","2006","Not Employed","East Germany","","","",""
"Rather disagree","2006","Employed","West Germany","","","",""
"Rather disagree","2006","Employed","East Germany","","","",""
"Disagree fully","2006","Not Employed","West Germany","","","",""
"Disagree fully","2006","Not Employed","East Germany","","","",""
"Disagree fully","2006","Employed","West Germany","","","",""
"Disagree fully","2006","Employed","East Germany","","","",""
"Fully agree","2007","Not Employed","West Germany","","","",""
"Fully agree","2007","Not Employed","East Germany","","","",""
"Fully agree","2007","Employed","West Germany","","","",""
"Fully agree","2007","Employed","East Germany","","","",""
"Rather agree","2007","Not Employed","West Germany","","","",""
"Rather agree","2007","Not Employed","East Germany","","","",""
"Rather agree","2007","Employed","West Germany","","","",""
"Rather agree","2007","Employed","East Germany","","","",""
"Rather disagree","2007","Not Employed","West Germany","","","",""
"Rather disagree","2007","Not Employed","East Germany","","","",""
"Rather disagree","2007","Employed","West Germany","","","",""
"Rather disagree","2007","Employed","East Germany","","","",""
"Disagree fully","2007","Not Employed","West Germany","","","",""
"Disagree fully","2007","Not Employed","East Germany","","","",""
"Disagree fully","2007","Employed","West Germany","","","",""
"Disagree fully","2007","Employed","East Germany","","","",""
"Fully agree","2008","Not Employed","West Germany","439","0.0764116429972622","0.069378056940402","0.0834452290541224"
"Fully agree","2008","Not Employed","East Germany","94","0.0544190854914903","0.0444449761238471","0.0643931948591335"
"Fully agree","2008","Employed","West Germany","507","0.0475301350720497","0.0431595244919452","0.0519007456521543"
"Fully agree","2008","Employed","East Germany","87","0.0348067241307059","0.0280189050858684","0.0415945431755434"
"Rather agree","2008","Not Employed","West Germany","3048","0.534810330472916","0.521604286578563","0.54801637436727"
"Rather agree","2008","Not Employed","East Germany","1023","0.494239509575744","0.472256338619828","0.516222680531659"
"Rather agree","2008","Employed","West Germany","5227","0.546752904020561","0.536527157318149","0.556978650722973"
"Rather agree","2008","Employed","East Germany","1486","0.500782899444796","0.482266309523092","0.5192994893665"
"Rather disagree","2008","Not Employed","West Germany","1724","0.337130550351619","0.324614397208042","0.349646703495195"
"Rather disagree","2008","Not Employed","East Germany","734","0.378459108554999","0.357133889957285","0.399784327152714"
"Rather disagree","2008","Employed","West Germany","2965","0.354305122303274","0.344480081727149","0.3641301628794"
"Rather disagree","2008","Employed","East Germany","1122","0.424125726901358","0.405823552744016","0.442427901058701"
"Disagree fully","2008","Not Employed","West Germany","269","0.0516474761782028","0.0457878856820626","0.0575070666743429"
"Disagree fully","2008","Not Employed","East Germany","136","0.0728822963777668","0.0614527862049355","0.084311806550598"
"Disagree fully","2008","Employed","West Germany","405","0.0514118386041147","0.0468755321671775","0.0559481450410518"
"Disagree fully","2008","Employed","East Germany","106","0.0402846495231393","0.0330029533846747","0.0475663456616039"
"Fully agree","2009","Not Employed","West Germany","","","",""
"Fully agree","2009","Not Employed","East Germany","","","",""
"Fully agree","2009","Employed","West Germany","","","",""
"Fully agree","2009","Employed","East Germany","","","",""
"Rather agree","2009","Not Employed","West Germany","","","",""
"Rather agree","2009","Not Employed","East Germany","","","",""
"Rather agree","2009","Employed","West Germany","","","",""
"Rather agree","2009","Employed","East Germany","","","",""
"Rather disagree","2009","Not Employed","West Germany","","","",""
"Rather disagree","2009","Not Employed","East Germany","","","",""
"Rather disagree","2009","Employed","West Germany","","","",""
"Rather disagree","2009","Employed","East Germany","","","",""
"Disagree fully","2009","Not Employed","West Germany","","","",""
"Disagree fully","2009","Not Employed","East Germany","","","",""
"Disagree fully","2009","Employed","West Germany","","","",""
"Disagree fully","2009","Employed","East Germany","","","",""
"Fully agree","2010","Not Employed","West Germany","","","",""
"Fully agree","2010","Not Employed","East Germany","","","",""
"Fully agree","2010","Employed","West Germany","","","",""
"Fully agree","2010","Employed","East Germany","","","",""
"Rather agree","2010","Not Employed","West Germany","","","",""
"Rather agree","2010","Not Employed","East Germany","","","",""
"Rather agree","2010","Employed","West Germany","","","",""
"Rather agree","2010","Employed","East Germany","","","",""
"Rather disagree","2010","Not Employed","West Germany","","","",""
"Rather disagree","2010","Not Employed","East Germany","","","",""
"Rather disagree","2010","Employed","West Germany","","","",""
"Rather disagree","2010","Employed","East Germany","","","",""
"Disagree fully","2010","Not Employed","West Germany","","","",""
"Disagree fully","2010","Not Employed","East Germany","","","",""
"Disagree fully","2010","Employed","West Germany","","","",""
"Disagree fully","2010","Employed","East Germany","","","",""
"Fully agree","2011","Not Employed","West Germany","","","",""
"Fully agree","2011","Not Employed","East Germany","","","",""
"Fully agree","2011","Employed","West Germany","","","",""
"Fully agree","2011","Employed","East Germany","","","",""
"Rather agree","2011","Not Employed","West Germany","","","",""
"Rather agree","2011","Not Employed","East Germany","","","",""
"Rather agree","2011","Employed","West Germany","","","",""
"Rather agree","2011","Employed","East Germany","","","",""
"Rather disagree","2011","Not Employed","West Germany","","","",""
"Rather disagree","2011","Not Employed","East Germany","","","",""
"Rather disagree","2011","Employed","West Germany","","","",""
"Rather disagree","2011","Employed","East Germany","","","",""
"Disagree fully","2011","Not Employed","West Germany","","","",""
"Disagree fully","2011","Not Employed","East Germany","","","",""
"Disagree fully","2011","Employed","West Germany","","","",""
"Disagree fully","2011","Employed","East Germany","","","",""
"Fully agree","2012","Not Employed","West Germany","","","",""
"Fully agree","2012","Not Employed","East Germany","","","",""
"Fully agree","2012","Employed","West Germany","","","",""
"Fully agree","2012","Employed","East Germany","","","",""
"Rather agree","2012","Not Employed","West Germany","","","",""
"Rather agree","2012","Not Employed","East Germany","","","",""
"Rather agree","2012","Employed","West Germany","","","",""
"Rather agree","2012","Employed","East Germany","","","",""
"Rather disagree","2012","Not Employed","West Germany","","","",""
"Rather disagree","2012","Not Employed","East Germany","","","",""
"Rather disagree","2012","Employed","West Germany","","","",""
"Rather disagree","2012","Employed","East Germany","","","",""
"Disagree fully","2012","Not Employed","West Germany","","","",""
"Disagree fully","2012","Not Employed","East Germany","","","",""
"Disagree fully","2012","Employed","West Germany","","","",""
"Disagree fully","2012","Employed","East Germany","","","",""
"Fully agree","2013","Not Employed","West Germany","536","0.0780500327489809","0.071592534412944","0.0845075310850177"
"Fully agree","2013","Not Employed","East Germany","103","0.0495983747911446","0.0404444357555397","0.0587523138267495"
"Fully agree","2013","Employed","West Germany","937","0.0675742797066624","0.0632872840998299","0.071861275313495"
"Fully agree","2013","Employed","East Germany","189","0.0435028405683964","0.0368105395506235","0.0501951415861692"
"Rather agree","2013","Not Employed","West Germany","3920","0.581494978734233","0.569619601824083","0.593370355644383"
"Rather agree","2013","Not Employed","East Germany","1208","0.546583476772636","0.525594192563653","0.567572760981619"
"Rather agree","2013","Employed","West Germany","8293","0.615289824372895","0.606980572823517","0.623599075922274"
"Rather agree","2013","Employed","East Germany","1990","0.548750421058765","0.532424764534795","0.565076077582735"
"Rather disagree","2013","Not Employed","West Germany","1875","0.292737449277646","0.28178393307067","0.303690965484623"
"Rather disagree","2013","Not Employed","East Germany","726","0.342340481765131","0.322334936571429","0.362346026958833"
"Rather disagree","2013","Employed","West Germany","3564","0.285790311608282","0.278074318641343","0.293506304575221"
"Rather disagree","2013","Employed","East Germany","1253","0.37708444555012","0.361184021232503","0.392984869867737"
"Disagree fully","2013","Not Employed","West Germany","298","0.04771753923914","0.042586019616923","0.0528490588613571"
"Disagree fully","2013","Not Employed","East Germany","124","0.0614776666710885","0.0513501795083978","0.0716051538337792"
"Disagree fully","2013","Employed","West Germany","376","0.0313455843121597","0.0283696193082363","0.0343215493160832"
"Disagree fully","2013","Employed","East Germany","137","0.0306622928227181","0.0250062240169019","0.0363183616285343"
"Fully agree","2014","Not Employed","West Germany","","","",""
"Fully agree","2014","Not Employed","East Germany","","","",""
"Fully agree","2014","Employed","West Germany","","","",""
"Fully agree","2014","Employed","East Germany","","","",""
"Rather agree","2014","Not Employed","West Germany","","","",""
"Rather agree","2014","Not Employed","East Germany","","","",""
"Rather agree","2014","Employed","West Germany","","","",""
"Rather agree","2014","Employed","East Germany","","","",""
"Rather disagree","2014","Not Employed","West Germany","","","",""
"Rather disagree","2014","Not Employed","East Germany","","","",""
"Rather disagree","2014","Employed","West Germany","","","",""
"Rather disagree","2014","Employed","East Germany","","","",""
"Disagree fully","2014","Not Employed","West Germany","","","",""
"Disagree fully","2014","Not Employed","East Germany","","","",""
"Disagree fully","2014","Employed","West Germany","","","",""
"Disagree fully","2014","Employed","East Germany","","","",""
"Fully agree","2015","Not Employed","West Germany","","","",""
"Fully agree","2015","Not Employed","East Germany","","","",""
"Fully agree","2015","Employed","West Germany","","","",""
"Fully agree","2015","Employed","East Germany","","","",""
"Rather agree","2015","Not Employed","West Germany","","","",""
"Rather agree","2015","Not Employed","East Germany","","","",""
"Rather agree","2015","Employed","West Germany","","","",""
"Rather agree","2015","Employed","East Germany","","","",""
"Rather disagree","2015","Not Employed","West Germany","","","",""
"Rather disagree","2015","Not Employed","East Germany","","","",""
"Rather disagree","2015","Employed","West Germany","","","",""
"Rather disagree","2015","Employed","East Germany","","","",""
"Disagree fully","2015","Not Employed","West Germany","","","",""
"Disagree fully","2015","Not Employed","East Germany","","","",""
"Disagree fully","2015","Employed","West Germany","","","",""
"Disagree fully","2015","Employed","East Germany","","","",""
"Fully agree","2016","Not Employed","West Germany","","","",""
"Fully agree","2016","Not Employed","East Germany","","","",""
"Fully agree","2016","Employed","West Germany","","","",""
"Fully agree","2016","Employed","East Germany","","","",""
"Rather agree","2016","Not Employed","West Germany","","","",""
"Rather agree","2016","Not Employed","East Germany","","","",""
"Rather agree","2016","Employed","West Germany","","","",""
"Rather agree","2016","Employed","East Germany","","","",""
"Rather disagree","2016","Not Employed","West Germany","","","",""
"Rather disagree","2016","Not Employed","East Germany","","","",""
"Rather disagree","2016","Employed","West Germany","","","",""
