"plh0192","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","lower secondary degree","117","0.0474903191588209","0.0388692112540947","0.0561114270635472"
"Fully agree","2003","Full Time","secondary school degree","120","0.0367953218515444","0.0302418105219397","0.0433488331811491"
"Fully agree","2003","Full Time","college entrance qualification","198","0.0620544333497287","0.0531390822803232","0.0709697844191342"
"Fully agree","2003","Full Time","Other degree","40","0.0781001763726707","0.0525594622532633","0.103640890492078"
"Fully agree","2003","Full Time","no degree/no degree yet","5","","",""
"Fully agree","2003","Part Time","lower secondary degree","73","0.065781508973101","0.0531857955584","0.078377222387802"
"Fully agree","2003","Part Time","secondary school degree","84","0.0430152078419841","0.0334128129999349","0.0526176026840332"
"Fully agree","2003","Part Time","college entrance qualification","116","0.088474236479516","0.0734529991385251","0.103495473820507"
"Fully agree","2003","Part Time","Other degree","25","","",""
"Fully agree","2003","Part Time","no degree/no degree yet","12","","",""
"Fully agree","2003","Not Working","lower secondary degree","293","0.0725267315826479","0.0645626200666414","0.0804908430986544"
"Fully agree","2003","Not Working","secondary school degree","109","0.0803215321519156","0.06686455254835","0.0937785117554812"
"Fully agree","2003","Not Working","college entrance qualification","101","0.0769090993016448","0.0621086631777955","0.0917095354254942"
"Fully agree","2003","Not Working","Other degree","41","0.0626987242129125","0.0415554930515415","0.0838419553742835"
"Fully agree","2003","Not Working","no degree/no degree yet","59","0.0936023909141584","0.0714141974964847","0.115790584331832"
"Rather agree","2003","Full Time","lower secondary degree","1233","0.521622666723856","0.501374329650477","0.541871003797235"
"Rather agree","2003","Full Time","secondary school degree","1697","0.512180147199713","0.49477973383065","0.529580560568777"
"Rather agree","2003","Full Time","college entrance qualification","1801","0.630857855732552","0.613024798721783","0.64869091274332"
"Rather agree","2003","Full Time","Other degree","230","0.531824621382533","0.484328989741048","0.579320253024018"
"Rather agree","2003","Full Time","no degree/no degree yet","26","","",""
"Rather agree","2003","Part Time","lower secondary degree","765","0.512439218633601","0.487042232154419","0.537836205112782"
"Rather agree","2003","Part Time","secondary school degree","936","0.540116330321571","0.516528734519985","0.563703926123156"
"Rather agree","2003","Part Time","college entrance qualification","863","0.599813357817545","0.573898299937833","0.625728415697257"
"Rather agree","2003","Part Time","Other degree","163","0.501131180976472","0.445200797603719","0.557061564349226"
"Rather agree","2003","Part Time","no degree/no degree yet","80","0.464140334626472","0.386622841638369","0.541657827614576"
"Rather agree","2003","Not Working","lower secondary degree","2102","0.518484310845151","0.503141299383448","0.533827322306853"
"Rather agree","2003","Not Working","secondary school degree","832","0.540155505581375","0.515479293629101","0.564831717533649"
"Rather agree","2003","Not Working","college entrance qualification","762","0.615766478057052","0.588747491056741","0.642785465057363"
"Rather agree","2003","Not Working","Other degree","255","0.526824569891343","0.483278746650349","0.570370393132338"
"Rather agree","2003","Not Working","no degree/no degree yet","359","0.49984348553042","0.461755405644305","0.537931565416536"
"Rather disagree","2003","Full Time","lower secondary degree","842","0.357420310127218","0.337994508540986","0.37684611171345"
"Rather disagree","2003","Full Time","secondary school degree","1218","0.403447159339559","0.386369189197792","0.420525129481326"
"Rather disagree","2003","Full Time","college entrance qualification","744","0.27454551722199","0.258053435136067","0.291037599307912"
"Rather disagree","2003","Full Time","Other degree","124","0.330854682597762","0.286068501991995","0.375640863203529"
"Rather disagree","2003","Full Time","no degree/no degree yet","26","","",""
"Rather disagree","2003","Part Time","lower secondary degree","559","0.360045319632229","0.335655992431532","0.384434646832926"
"Rather disagree","2003","Part Time","secondary school degree","621","0.365279479212614","0.342490759018783","0.388068199406444"
"Rather disagree","2003","Part Time","college entrance qualification","364","0.281669190897106","0.257876435361326","0.305461946432885"
"Rather disagree","2003","Part Time","Other degree","99","0.337779206119928","0.284874200435117","0.39068421180474"
"Rather disagree","2003","Part Time","no degree/no degree yet","61","0.37984514620799","0.304404935446145","0.455285356969835"
"Rather disagree","2003","Not Working","lower secondary degree","1405","0.336584878420238","0.322074539305381","0.351095217535095"
"Rather disagree","2003","Not Working","secondary school degree","549","0.328064790660075","0.304818315885217","0.351311265434933"
"Rather disagree","2003","Not Working","college entrance qualification","343","0.274125357275497","0.249347209809384","0.298903504741609"
"Rather disagree","2003","Not Working","Other degree","167","0.320370814503162","0.279673581282167","0.361068047724157"
"Rather disagree","2003","Not Working","no degree/no degree yet","208","0.357065038142465","0.320566431784829","0.393563644500102"
"Disagree fully","2003","Full Time","lower secondary degree","146","0.0734667039901055","0.062891186421537","0.084042221558674"
"Disagree fully","2003","Full Time","secondary school degree","135","0.0475773716091828","0.0401671100845496","0.054987633133816"
"Disagree fully","2003","Full Time","college entrance qualification","70","0.0325421936957298","0.0259852318822786","0.039099155509181"
"Disagree fully","2003","Full Time","Other degree","30","0.0592205196470348","0.0367535143434245","0.081687524950645"
"Disagree fully","2003","Full Time","no degree/no degree yet","10","","",""
"Disagree fully","2003","Part Time","lower secondary degree","91","0.0617339527610688","0.0495054955421662","0.0739624099799714"
"Disagree fully","2003","Part Time","secondary school degree","74","0.0515889826238316","0.0411202813892386","0.0620576838584247"
"Disagree fully","2003","Part Time","college entrance qualification","30","0.0300432148058335","0.0210137456960498","0.0390726839156172"
"Disagree fully","2003","Part Time","Other degree","20","","",""
"Disagree fully","2003","Part Time","no degree/no degree yet","6","","",""
"Disagree fully","2003","Not Working","lower secondary degree","274","0.0724040791519631","0.0644461785372032","0.080361979766723"
"Disagree fully","2003","Not Working","secondary school degree","77","0.0514581716066343","0.0405193884876071","0.0623969547256616"
"Disagree fully","2003","Not Working","college entrance qualification","39","0.0331990653658067","0.0232474203759876","0.0431507103556259"
"Disagree fully","2003","Not Working","Other degree","42","0.0901058913925822","0.0651326783442549","0.115079104440909"
"Disagree fully","2003","Not Working","no degree/no degree yet","36","0.0494890854129562","0.0329674754855694","0.066010695340343"
"Fully agree","2004","Full Time","lower secondary degree","","","",""
"Fully agree","2004","Full Time","secondary school degree","","","",""
"Fully agree","2004","Full Time","college entrance qualification","","","",""
"Fully agree","2004","Full Time","Other degree","","","",""
"Fully agree","2004","Full Time","no degree/no degree yet","","","",""
"Fully agree","2004","Part Time","lower secondary degree","","","",""
"Fully agree","2004","Part Time","secondary school degree","","","",""
"Fully agree","2004","Part Time","college entrance qualification","","","",""
