"plh0192","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2003","16-34 y.","Female","130","0.0484599661128724","0.0408403678743118","0.056079564351433","4"
"Disagree fully","2003","35-65 y.","Female","276","0.0486329585231987","0.0433746077570321","0.0538913092893653","4"
"Disagree fully","2003","16-34 y.","Male","145","0.0532719173091207","0.044968502680895","0.0615753319373464","4"
"Disagree fully","2003","35-65 y.","Male","364","0.0727001605921812","0.0662424278373884","0.079157893346974","4"
"Disagree fully","2003","66 and older","Male","72","0.0439017650842518","0.0340697549651744","0.0537337752033292","4"
"Disagree fully","2003","66 and older","Female","111","0.0608160982808607","0.0503706603510662","0.0712615362106552","4"
"Fully agree","2003","16-34 y.","Male","172","0.0558862372303096","0.0473932683974302","0.064379206063189","1"
"Fully agree","2003","16-34 y.","Female","163","0.0507011080505173","0.0429164919604846","0.05848572414055","1"
"Fully agree","2003","35-65 y.","Male","354","0.0511972180038384","0.0457155409387935","0.0566788950688833","1"
"Fully agree","2003","35-65 y.","Female","394","0.0628331628338449","0.0569009998618871","0.0687653258058027","1"
"Fully agree","2003","66 and older","Male","150","0.0969098288201398","0.082712732169935","0.111106925470344","1"
"Fully agree","2003","66 and older","Female","184","0.0926507413816736","0.0799784908755697","0.105322991887777","1"
"Rather agree","2003","35-65 y.","Female","3613","0.532365935372522","0.520168504766301","0.544563365978742","2"
"Rather agree","2003","16-34 y.","Female","1602","0.524102451103325","0.506381304574747","0.541823597631903","2"
"Rather agree","2003","16-34 y.","Male","1510","0.541869937653783","0.523447934373248","0.560291940934319","2"
"Rather agree","2003","35-65 y.","Male","3472","0.543915552816947","0.531527853339359","0.556303252294535","2"
"Rather agree","2003","66 and older","Male","959","0.575941884719829","0.552225303288038","0.59965846615162","2"
"Rather agree","2003","66 and older","Female","1084","0.541206587876112","0.519427876494569","0.562985299257654","2"
"Rather disagree","2003","16-34 y.","Male","983","0.348971907806786","0.331348494380402","0.366595321233171","3"
"Rather disagree","2003","16-34 y.","Female","1156","0.376736474733285","0.3595422864594","0.393930663007171","3"
"Rather disagree","2003","35-65 y.","Female","2145","0.356167943270435","0.344461529525827","0.367874357015042","3"
"Rather disagree","2003","35-65 y.","Male","2020","0.332187068587034","0.320472641212867","0.3439014959612","3"
"Rather disagree","2003","66 and older","Male","487","0.283246521375779","0.261623455819278","0.304869586932281","3"
"Rather disagree","2003","66 and older","Female","632","0.305326572461354","0.285197920054646","0.325455224868062","3"
"Disagree fully","2004","16-34 y.","Female","","","","","4"
"Disagree fully","2004","35-65 y.","Female","","","","","4"
"Disagree fully","2004","16-34 y.","Male","","","","","4"
"Disagree fully","2004","35-65 y.","Male","","","","","4"
"Disagree fully","2004","66 and older","Male","","","","","4"
"Disagree fully","2004","66 and older","Female","","","","","4"
"Fully agree","2004","16-34 y.","Male","","","","","1"
"Fully agree","2004","16-34 y.","Female","","","","","1"
"Fully agree","2004","35-65 y.","Male","","","","","1"
"Fully agree","2004","35-65 y.","Female","","","","","1"
"Fully agree","2004","66 and older","Male","","","","","1"
"Fully agree","2004","66 and older","Female","","","","","1"
"Rather agree","2004","16-34 y.","Female","","","","","2"
"Rather agree","2004","16-34 y.","Male","","","","","2"
"Rather agree","2004","35-65 y.","Female","","","","","2"
"Rather agree","2004","35-65 y.","Male","","","","","2"
"Rather agree","2004","66 and older","Male","","","","","2"
"Rather agree","2004","66 and older","Female","","","","","2"
"Rather disagree","2004","16-34 y.","Female","","","","","3"
"Rather disagree","2004","16-34 y.","Male","","","","","3"
"Rather disagree","2004","35-65 y.","Female","","","","","3"
"Rather disagree","2004","35-65 y.","Male","","","","","3"
"Rather disagree","2004","66 and older","Male","","","","","3"
"Rather disagree","2004","66 and older","Female","","","","","3"
"Disagree fully","2005","16-34 y.","Female","","","","","4"
"Disagree fully","2005","16-34 y.","Male","","","","","4"
"Disagree fully","2005","35-65 y.","Female","","","","","4"
"Disagree fully","2005","35-65 y.","Male","","","","","4"
"Disagree fully","2005","66 and older","Male","","","","","4"
"Disagree fully","2005","66 and older","Female","","","","","4"
"Fully agree","2005","16-34 y.","Male","","","","","1"
"Fully agree","2005","16-34 y.","Female","","","","","1"
"Fully agree","2005","35-65 y.","Male","","","","","1"
"Fully agree","2005","35-65 y.","Female","","","","","1"
"Fully agree","2005","66 and older","Male","","","","","1"
"Fully agree","2005","66 and older","Female","","","","","1"
"Rather agree","2005","16-34 y.","Female","","","","","2"
"Rather agree","2005","16-34 y.","Male","","","","","2"
"Rather agree","2005","35-65 y.","Female","","","","","2"
"Rather agree","2005","35-65 y.","Male","","","","","2"
"Rather agree","2005","66 and older","Male","","","","","2"
"Rather agree","2005","66 and older","Female","","","","","2"
"Rather disagree","2005","16-34 y.","Female","","","","","3"
"Rather disagree","2005","16-34 y.","Male","","","","","3"
"Rather disagree","2005","35-65 y.","Female","","","","","3"
"Rather disagree","2005","35-65 y.","Male","","","","","3"
