"plh0192","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","(0) in school","in school","56","0.107359834775335","0.0829133249624721","0.131806344588197"
"Fully agree","2003","(0) in school","inadequately","","","",""
"Fully agree","2003","(0) in school","general elemantary","","","",""
"Fully agree","2003","(0) in school","middle vocational","","","",""
"Fully agree","2003","(0) in school","vocational + Abi","","","",""
"Fully agree","2003","(0) in school","higher vocational","","","",""
"Fully agree","2003","(0) in school","higher education","","","",""
"Fully agree","2003","(1a) inadequately completed","in school","","","",""
"Fully agree","2003","(1a) inadequately completed","inadequately","17","","",""
"Fully agree","2003","(1a) inadequately completed","general elemantary","","","",""
"Fully agree","2003","(1a) inadequately completed","middle vocational","3","","",""
"Fully agree","2003","(1a) inadequately completed","vocational + Abi","","","",""
"Fully agree","2003","(1a) inadequately completed","higher vocational","","","",""
"Fully agree","2003","(1a) inadequately completed","higher education","","","",""
"Fully agree","2003","(1b) general elementary school","in school","","","",""
"Fully agree","2003","(1b) general elementary school","inadequately","2","","",""
"Fully agree","2003","(1b) general elementary school","general elemantary","154","0.0780494774499809","0.0666226289537179","0.089476325946244"
"Fully agree","2003","(1b) general elementary school","middle vocational","","","",""
"Fully agree","2003","(1b) general elementary school","vocational + Abi","","","",""
"Fully agree","2003","(1b) general elementary school","higher vocational","","","",""
"Fully agree","2003","(1b) general elementary school","higher education","","","",""
"Fully agree","2003","(1c) basic vocational qualification","in school","","","",""
"Fully agree","2003","(1c) basic vocational qualification","inadequately","","","",""
"Fully agree","2003","(1c) basic vocational qualification","general elemantary","","","",""
"Fully agree","2003","(1c) basic vocational qualification","middle vocational","353","0.0610763917885785","0.054904962396309","0.0672478211808479"
"Fully agree","2003","(1c) basic vocational qualification","vocational + Abi","","","",""
"Fully agree","2003","(1c) basic vocational qualification","higher vocational","27","","",""
"Fully agree","2003","(1c) basic vocational qualification","higher education","","","",""
"Fully agree","2003","(2b) intermediate general qualification","in school","","","",""
"Fully agree","2003","(2b) intermediate general qualification","inadequately","","","",""
"Fully agree","2003","(2b) intermediate general qualification","general elemantary","41","0.0696521232489088","0.0497743523143215","0.089529894183496"
"Fully agree","2003","(2b) intermediate general qualification","middle vocational","","","",""
"Fully agree","2003","(2b) intermediate general qualification","vocational + Abi","","","",""
"Fully agree","2003","(2b) intermediate general qualification","higher vocational","","","",""
"Fully agree","2003","(2b) intermediate general qualification","higher education","","","",""
"Fully agree","2003","(2a) intermediate vocational","in school","","","",""
"Fully agree","2003","(2a) intermediate vocational","inadequately","","","",""
"Fully agree","2003","(2a) intermediate vocational","general elemantary","","","",""
"Fully agree","2003","(2a) intermediate vocational","middle vocational","202","0.0480912168188242","0.0417728376494798","0.0544095959881687"
"Fully agree","2003","(2a) intermediate vocational","vocational + Abi","","","",""
"Fully agree","2003","(2a) intermediate vocational","higher vocational","34","0.0498842924135643","0.0342931715101817","0.0654754133169468"
"Fully agree","2003","(2a) intermediate vocational","higher education","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","in school","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","inadequately","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","general elemantary","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","middle vocational","73","0.0815880508791748","0.0633460665175226","0.099830035240827"
"Fully agree","2003","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","higher vocational","","","",""
"Fully agree","2003","(2c_gen) general maturity certificate","higher education","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","in school","","","",""
"Fully agree","2003","(2c_voc) vocational maturity certificate","inadequately","","","",""
