"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","632.84","0","647","0","0","220","2761","6749","525.3","740.38","0","9592","0","0"
"1984","16-34 y.","1-pers.-HH","683.45","0","355","0","0","0","3062","6749","508.72","858.18","0","17486","0","0"
"1984","16-34 y.","Couple + C. GT 16 ","979","307","795","0","0","920","3221","7149","834.41","1123.59","0","17564","307","307"
"1984","16-34 y.","Couple + C. LE 16","1497.06","736","1511","307","307","1943","3773","9684","1397.86","1596.26","0","17069","736","736"
"1984","16-34 y.","Couple + C. LE and GT 16","1853.14","910","707","307","736","2270","4364","10553","1676.61","2029.67","0","17363","869","1350"
"1984","16-34 y.","Single parent","1466.52","477.74","287","0","184","2270","4724","8160","1221.1","1711.94","0","10634","454","920"
"1984","35-65 y.","(Married) couple without C.","310.89","0","1481","0","0","0","307","6187","243.43","378.35","0","10635","0","0"
"1984","35-65 y.","1-pers.-HH","494.15","0","516","0","0","0","1531","6688","350.81","637.49","0","19215","0","0"
"1984","35-65 y.","Couple + C. GT 16 ","890.07","307","1150","0","0","736","3190","7149","783.81","996.33","0","17564","307","307"
"1984","35-65 y.","Couple + C. LE 16","1115.31","736","1568","307","307","920","2270","8365","1033.83","1196.79","0","13048","736","736"
"1984","35-65 y.","Couple + C. LE and GT 16","1610.03","767","1013","307","736","1963","3743","9520","1471.94","1748.12","0","17363","736","920"
"1984","35-65 y.","Single parent","1090.52","378","264","0","0","920","3743","7811","863.13","1317.91","0","10983","307","614"
"1984","66 and older","(Married) couple without C.","58.77","0","577","0","0","0","0","2289","15.78","101.76","0","6136","0","0"
"1984","66 and older","1-pers.-HH","124.24","0","464","0","0","0","319","2700","75.99","172.49","0","4970","0","0"
"1984","66 and older","Couple + C. GT 16 ","699.06","0","48","0","0","849","3165","5778","297.84","1100.28","0","5778","0","0"
"1984","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","66 and older","Single parent","","","","","","","","","","","","","",""
"1985","16-34 y.","(Married) couple without C.","554.12","0","592","0","0","399","2127","4931","457.14","651.1","0","9002","0","0"
"1985","16-34 y.","1-pers.-HH","555.5","0","327","0","0","0","2648","5011","418.66","692.34","0","5522","0","0"
"1985","16-34 y.","Couple + C. GT 16 ","1093.7","307","837","0","0","971","2556","11565","929.67","1257.73","0","29911","307","307"
"1985","16-34 y.","Couple + C. LE 16","1472.76","920","1249","307","307","1841","3477","10148","1365.8","1579.72","0","14173","920","920"
"1985","16-34 y.","Couple + C. LE and GT 16","1939.83","1184.77","627","307","736","2454","4295","9193","1770.23","2109.43","0","12332","920","1657"
"1985","16-34 y.","Single parent","1297.55","307","280","0","307","1240","4003","10553","1064.15","1530.95","0","11412","307","460"
"1985","35-65 y.","(Married) couple without C.","348.18","0","1345","0","0","0","380","6381","276.29","420.07","0","9510","0","0"
