"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1984","college entrance qualification","West Germany","920.07","307","1295","0","0","920","3068","7056","822.17","1017.97","0","17564","307","307"
"1984","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1984","lower secondary degree","West Germany","805.53","0","6127","0","0","736","2521","8099","761.67","849.39","0","17363","307","307"
"1984","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","West Germany","1730.2","736","1304","0","307","2270","4801","9633","1595.32","1865.08","0","19215","736","736"
"1984","Other degree","East Germany","","","","","","","","","","","","","",""
"1984","Other degree","West Germany","1511.09","736","1453","0","0","2045","4356","9847","1397.88","1624.3","0","17564","736","736"
"1984","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1984","secondary school degree","West Germany","758.67","307","1960","0","0","736","2158","7005","688.4","828.94","0","16760","307","307"
"1985","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1985","college entrance qualification","West Germany","874.54","307","1233","0","0","920","2531","8118","769.36","979.72","0","29911","307","307"
"1985","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1985","lower secondary degree","West Germany","802.97","0","5491","0","0","920","2454","8246","753.71","852.23","0","29911","307","307"
"1985","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","West Germany","1698.24","763.23","1102","0","307","2270","4565","10553","1554.24","1842.24","0","29911","920","920"
"1985","Other degree","East Germany","","","","","","","","","","","","","",""
"1985","Other degree","West Germany","1463.4","736","1229","0","0","2086","3681","11412","1336.95","1589.85","0","18320","736","869"
"1985","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1985","secondary school degree","West Germany","768.54","307","1883","0","0","920","2270","6377","696.54","840.54","0","18320","307","307"
"1986","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1986","college entrance qualification","West Germany","914.18","307","1258","0","0","920","2884","7409","818.51","1009.85","0","19016","307","307"
"1986","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1986","lower secondary degree","West Germany","770.28","0","5188","0","0","736","2429","7841","722.69","817.87","0","19867","307","307"
"1986","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","West Germany","1555.2","736","1037","0","307","2209","4356","10737","1394.02","1716.38","0","19867","736","920"
"1986","Other degree","East Germany","","","","","","","","","","","","","",""
"1986","Other degree","West Germany","1482.14","736","1171","0","0","1994","4141","10154","1357.79","1606.49","0","19243","736","736"
"1986","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1986","secondary school degree","West Germany","798.23","307","1842","0","0","920","2270","8373","717.32","879.14","0","19243","307","307"
"1987","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1987","college entrance qualification","West Germany","899.38","307","1232","0","0","844","2454","9019","788.86","1009.9","0","28095","307","307"
"1987","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1987","lower secondary degree","West Germany","815.93","0","5122","0","0","736","2350","8896","760.57","871.29","0","28095","307","307"
"1987","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","West Germany","1744.3","736","1008","0","307","2270","4780","11486","1575.39","1913.21","0","27309","736","920"
"1987","Other degree","East Germany","","","","","","","","","","","","","",""
"1987","Other degree","West Germany","1454.19","736","1154","0","307","1841","3743","11044","1330.12","1578.26","0","16382","736","798"
"1987","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1987","secondary school degree","West Germany","796.08","307","1832","0","0","736","2270","8743","709.52","882.64","0","28095","307","307"
"1988","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1988","college entrance qualification","West Germany","766.33","307","1181","0","0","736","2270","7424","661.21","871.45","0","18959","307","307"
