"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","general elemantary","1426.5","736","1286","0","307","1940","3923","9520","1310.98","1542.02","0","17363","736","736"
"1984","16-34 y.","higher education","888.32","307","248","0","0","920","3341","5829","664.21","1112.43","0","17486","0","307"
"1984","16-34 y.","higher vocational","1168.45","307","211","0","0","1595","4042","7056","925.14","1411.76","0","9592","307","736"
"1984","16-34 y.","in school","1450.28","736","187","307","307","1697","3860","8160","1154.21","1746.35","0","17564","736","900"
"1984","16-34 y.","inadequately","2086.38","824.29","309","0","307","2882","6326","10634","1809.92","2362.84","0","17363","736","920"
"1984","16-34 y.","middle vocational","1151.69","307","2183","0","0","1457","3528","8878","1067.13","1236.25","0","17564","307","502"
"1984","16-34 y.","vocational + Abi","1338.24","307","164","0","0","1784","4651","10277","986.96","1689.52","0","10560","307","736"
"1984","35-65 y.","general elemantary","859.66","102.18","1663","0","0","736","3068","7731","771.45","947.87","0","13559","307","307"
"1984","35-65 y.","higher education","783.62","307","482","0","0","736","1943","5875","671.02","896.22","0","10635","307","736"
"1984","35-65 y.","higher vocational","792.86","307","366","0","0","736","2158","6442","609.51","976.21","0","17564","307","307"
"1984","35-65 y.","in school","","","","","","","","","","","","","",""
"1984","35-65 y.","inadequately","1984.56","736","695","0","0","2863","5215","16760","1786.23","2182.89","0","19215","562","736"
"1984","35-65 y.","middle vocational","820.64","307","2964","0","0","736","2270","7179","760.23","881.05","0","17564","307","307"
"1984","35-65 y.","vocational + Abi","861.95","0","128","0","0","736","3743","7363","501.12","1222.78","0","7751","0","736"
"1984","66 and older","general elemantary","288.6","0","519","0","0","0","687","4540","175.07","402.13","0","16760","0","0"
"1984","66 and older","higher education","42.75","0","63","0","0","0","0","736","9.98","75.52","0","736","0","0"
"1984","66 and older","higher vocational","86.04","0","83","0","0","0","135","1784","6.54","165.54","0","2556","0","0"
"1984","66 and older","in school","","","","","","","","","","","","","",""
"1984","66 and older","inadequately","","","","","","","","","","","","","",""
"1984","66 and older","middle vocational","103.07","0","578","0","0","0","0","3165","59.87","146.27","0","5778","0","0"
"1984","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1985","16-34 y.","general elemantary","1502.28","736","1146","0","307","1841","3865","11657","1367.49","1637.07","0","18320","736","920"
"1985","16-34 y.","higher education","543.85","0","240","0","0","736","1974","4448","404.6","683.1","0","7792","0","307"
"1985","16-34 y.","higher vocational","990.34","307","196","0","0","1380","2420","9002","762.57","1218.11","0","10148","307","736"
"1985","16-34 y.","in school","1819.02","781.88","187","307","307","2025","4602","10553","1401.33","2236.71","0","29911","736","920"
"1985","16-34 y.","inadequately","2151.67","920","241","0","307","2577","5884","11412","1826.4","2476.94","0","11662","920","1509"
"1985","16-34 y.","middle vocational","1053.25","307","1954","0","0","1288","3068","8118","968.26","1138.24","0","18320","307","395"
"1985","16-34 y.","vocational + Abi","1258.22","307","151","0","0","1687","4602","6221","879.8","1636.64","0","18320","307","767"
"1985","35-65 y.","general elemantary","883.43","0","1506","0","0","920","2761","9633","784.21","982.65","0","16361","307","307"
"1985","35-65 y.","higher education","912.84","307","462","0","0","920","2270","8712","736.55","1089.13","0","29911","307","736"
"1985","35-65 y.","higher vocational","768.64","307","345","0","0","920","2147","7792","593.22","944.06","0","15247","307","307"
"1985","35-65 y.","in school","","","","","","","","","","","","","",""
"1985","35-65 y.","inadequately","1564.8","766.07","594","0","0","2270","4129","11254","1369.68","1759.92","0","18320","736","920"
"1985","35-65 y.","middle vocational","850.2","307","2723","0","0","920","2270","7976","782.71","917.69","0","29911","307","307"
"1985","35-65 y.","vocational + Abi","915.05","208.71","111","0","0","736","3068","8360","509.22","1320.88","0","9019","307","736"
"1985","66 and older","general elemantary","272.82","0","427","0","0","0","558","5399","181.05","364.59","0","8457","0","0"
"1985","66 and older","higher education","18.92","0","56","0","0","0","0","479","-3.82","41.66","0","479","0","0"
"1985","66 and older","higher vocational","140.68","0","80","0","0","0","176","3246","6.55","274.81","0","3743","0","0"
"1985","66 and older","in school","","","","","","","","","","","","","",""
"1985","66 and older","inadequately","","","","","","","","","","","","","",""
"1985","66 and older","middle vocational","81.98","0","521","0","0","0","0","2556","42.37","121.59","0","4464","0","0"
"1985","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1986","16-34 y.","general elemantary","1343.98","736","1129","0","307","1534","3743","9481","1215.45","1472.51","0","19243","736","798"
"1986","16-34 y.","higher education","677.83","0","229","0","0","920","2516","4835","498.19","857.47","0","10113","0","307"
"1986","16-34 y.","higher vocational","1177.69","307","190","0","0","1350","4356","8373","918.13","1437.25","0","9612","307","736"
"1986","16-34 y.","in school","1515.8","736","188","307","307","1595","4602","10737","1170.84","1860.76","0","19867","736","920"
"1986","16-34 y.","inadequately","1795.26","920","234","0","307","2950","5031","9225","1437.96","2152.56","0","19867","920","1276"
"1986","16-34 y.","middle vocational","1027.49","307","1903","0","0","1078","3375","8651","941.57","1113.41","0","19867","307","307"
"1986","16-34 y.","vocational + Abi","1048.01","0","155","0","0","920","4233","8728","728.83","1367.19","0","10321","0","614"
"1986","35-65 y.","general elemantary","899.72","0","1396","0","0","920","3047","9590","796.33","1003.11","0","17075","307","307"
"1986","35-65 y.","higher education","1027.22","307","469","0","0","920","2314","9878","864.68","1189.76","0","19016","307","736"
"1986","35-65 y.","higher vocational","710.34","307","319","0","0","736","1963","8311","554.83","865.85","0","9612","307","307"
