"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","1246.05","307","3658","0","0","1288","3681","11657","1165.75","1326.35","0","31911","307","460"
"1990","35-65 y.","927.8","307","4798","0","0","849","2608","10430","863.87","991.73","0","31911","307","307"
"1990","66 and older","179.21","0","1061","0","0","0","307","4049","118.05","240.37","0","9449","0","0"
"1991","16-34 y.","1271.32","307","3623","0","0","1534","3988","9748","1194.76","1347.88","0","30371","307","511"
"1991","35-65 y.","933.74","307","4767","0","0","920","2638","9510","871.23","996.25","0","30371","307","307"
"1991","66 and older","187.3","0","1076","0","0","0","166","5338","119.53","255.07","0","14216","0","0"
"1992","16-34 y.","1643.4","470.52","5000","0","0","2424","4622","11072","1566.42","1720.38","0","29757","736","859"
"1992","35-65 y.","1043.23","307","6911","0","0","1043","3468","9304","988.64","1097.82","0","23928","307","307"
"1992","66 and older","138.85","0","1480","0","0","0","239","3794","88.48","189.22","0","15335","0","0"
"1993","16-34 y.","1788.34","515.03","4920","0","0","2559","5113","11973","1702.29","1874.39","0","27687","859","920"
"1993","35-65 y.","1297.3","307","6758","0","0","1227","4049","12547","1228.57","1366.03","0","33370","429","429"
"1993","66 and older","189.97","0","1500","0","0","0","368","4632","128.94","251","0","17890","0","0"
"1994","16-34 y.","2044.44","429","4818","0","0","2761","6136","15180","1947.02","2141.86","0","36046","859","920"
"1994","35-65 y.","1476.75","429","6605","0","0","1227","4684","14050","1397.06","1556.44","0","36322","429","429"
"1994","66 and older","186.79","0","1521","0","0","0","307","4598","121.96","251.62","0","21945","0","0"
"1995","16-34 y.","2046.61","429","4962","0","0","2749","6033","15778","1948.23","2144.99","0","38664","859","859"
"1995","35-65 y.","1559.84","429","6854","0","0","1227","5031","15381","1479.03","1640.65","0","38664","429","429"
"1995","66 and older","213.98","0","1554","0","0","0","123","5686","138.97","288.99","0","21114","0","0"
"1996","16-34 y.","2073.22","614","4781","0","0","2577","6136","15707","1969.29","2177.15","0","32181","859","859"
"1996","35-65 y.","1941.9","429","6765","0","0","1718","6442","17483","1844.98","2038.82","0","39267","614","736"
"1996","66 and older","309","0","1579","0","0","0","276","6299","211.19","406.81","0","28591","0","0"
"1997","16-34 y.","2800.26","1227","4636","0","0","4172","7363","16879","2686.48","2914.04","0","35293","1677","2250"
"1997","35-65 y.","2507.44","1227","6666","0","0","2577","7363","18176","2405.69","2609.19","0","42053","1227","1227"
"1997","66 and older","455.06","0","1613","0","0","0","491","12271","358.07","552.05","0","17472","0","0"
"1998","16-34 y.","2994.76","1380","4885","0","0","4540","7485","19245","2881.88","3107.64","0","36940","1841","2454"
"1998","35-65 y.","2560.62","1350","7551","0","0","3068","7281","18189","2468.96","2652.28","0","48716","1350","1350"
"1998","66 and older","378.4","0","1891","0","0","0","416","9301","288.27","468.53","0","19245","0","0"
"1999","16-34 y.","3010.52","1488.54","4617","0","0","4418","7436","18407","2895.49","3125.55","0","38131","1989","2556"
"1999","35-65 y.","2501.69","1350","7316","0","0","3068","6790","17118","2412.32","2591.06","0","38131","1350","1350"
"1999","66 and older","382.43","0","1835","0","0","0","307","9430","298.99","465.87","0","24542","0","0"
"2000","16-34 y.","3091.8","1534","7145","0","0","4499","7911","17793","2997.13","3186.47","0","39208","2045","2556"
"2000","35-65 y.","2516.99","1534","13479","0","0","3068","7117","17529","2450.34","2583.64","0","39208","1534","1534"
"2000","66 and older","370.66","0","3640","0","0","0","209","8436","311.57","429.75","0","28223","0","0"
"2001","16-34 y.","3264.43","1657","6300","0","0","4908","8216","19059","3161.42","3367.44","0","40530","2301","2675"
"2001","35-65 y.","2670.61","1657","12318","0","0","3323","7404","17363","2599.5","2741.72","0","61355","1657","1657"
"2001","66 and older","490.28","0","3445","0","0","0","1227","9817","425.05","555.51","0","29450","0","0"
"2002","16-34 y.","3419.85","1913","6186","0","0","5040","8537","19206","3317.34","3522.36","0","32287","2397","2620"
"2002","35-65 y.","2828.16","1620","13330","0","0","3701","7800","17880","2761.91","2894.41","0","43764","1656","1680"
"2002","66 and older","481.19","0","3641","0","0","0","1278","10041","417.42","544.96","0","22029","0","0"
"2003","16-34 y.","3827.88","2310.19","5886","0","0","5544","9581","19968","3713.66","3942.1","0","40572","2724","3240"
"2003","35-65 y.","3106.14","1824","12707","0","0","4560","8496","18743","3034.06","3178.22","0","40572","1848","1848"
"2003","66 and older","512.33","0","3704","0","0","0","1800","8843","449.55","575.11","0","21600","0","0"
"2004","16-34 y.","4005.41","2500","5646","0","0","5855","10134","20004","3886.29","4124.53","0","30648","2880","3480"
"2004","35-65 y.","3250.8","1848","12270","0","0","4820","8855","18120","3174.18","3327.42","0","43273","1848","1848"
"2004","66 and older","565.17","0","3817","0","0","0","1848","10800","501.06","629.28","0","25000","0","0"
"2005","16-34 y.","4072.85","2500","5344","0","0","5878","10144","21432","3944.43","4201.27","0","43824","3048","3600"
"2005","35-65 y.","3297.13","1848","11649","0","0","4926","9044","19183","3218.12","3376.14","0","43824","1848","1848"
"2005","66 and older","618.99","0","3819","0","0","0","2002","12310","550.66","687.32","0","33296","0","0"
"2006","16-34 y.","4386.69","3105.34","5450","0","0","6296","10421","23901","4249.64","4523.74","0","37836","3510","3684"
"2006","35-65 y.","3365","1848","12439","0","0","5000","9096","20923","3285.02","3444.98","0","47076","1848","1848"
"2006","66 and older","578.91","0","4492","0","0","0","1680","12120","519.76","638.06","0","40800","0","0"
"2007","16-34 y.","4426.79","2774.37","5071","0","0","6120","11197","23506","4286.18","4567.4","0","43560","3294","3648"
"2007","35-65 y.","3445.42","1848","11489","0","0","4821","9072","22344","3358.05","3532.79","0","48420","1848","1848"
"2007","66 and older","605.97","0","4405","0","0","0","1848","11160","540.5","671.44","0","28892","0","0"
"2008","16-34 y.","4168.87","2648","4632","0","0","5650","10798","24456","4023.63","4314.11","0","35736","3063","3601"
"2008","35-65 y.","3170.75","1848","10694","0","0","4348","8544","20736","3086.46","3255.04","0","40200","1848","1848"
"2008","66 and older","642.01","0","4360","0","0","0","2050","11400","575.66","708.36","0","29971","0","0"
"2009","16-34 y.","3929.52","1968","4243","0","0","5544","9984","22680","3776.67","4082.37","0","51016","2323","3232"
"2009","35-65 y.","3012.8","1848","9901","0","0","4150","8040","20244","2927.5","3098.1","0","51016","1848","1848"
"2009","66 and older","597.58","0","4219","0","0","0","1890","12600","533.67","661.49","0","27900","0","0"
"2010","16-34 y.","4333.85","2400","6950","0","0","6323","11568","23568","4191.34","4476.36","0","51900","4040","4368"
"2010","35-65 y.","3281.65","1968","13406","0","0","4468","8640","21660","3189.89","3373.41","0","53600","3696","3737"
"2010","66 and older","617.53","0","4076","0","0","0","2500","9600","556.4","678.66","0","28800","0","0"
"2011","16-34 y.","4343.91","2208","7348","0","0","6348","11400","25060","4191.44","4496.38","0","101700","4416","4416"
"2011","35-65 y.","3301.21","1968","16455","0","0","4416","8968","22023","3212.62","3389.8","0","101700","3696","3939"
"2011","66 and older","697.23","0","5212","0","0","0","2208","14443","632.27","762.19","0","39960","0","0"
"2012","16-34 y.","4214.66","2208","6893","0","0","6165","10968","24720","4066.3","4363.02","0","63616","4416","4416"
"2012","35-65 y.","3148.21","1968","16121","0","0","4416","8568","21482","3064.66","3231.76","0","63616","3252","3720"
"2012","66 and older","699.36","0","5262","0","0","0","2030","15348","633.9","764.82","0","31124","0","0"
"2013","16-34 y.","4247.21","2208","8440","0","0","6136","11399","24696","4108.87","4385.55","0","61701","4416","4416"
"2013","35-65 y.","3209.03","1980","17766","0","0","4416","8760","22512","3125.22","3292.84","0","61701","3696","4211"
"2013","66 and older","636.31","0","5110","0","0","0","1410","14064","563.22","709.4","0","38180","0","0"
"2014","16-34 y.","4443.46","2209","7161","0","0","6600","11708","25476","4287.96","4598.96","0","48919","4416","4416"
"2014","35-65 y.","3314.61","2208","15615","0","0","4416","9240","23316","3225.27","3403.95","0","49229","3600","4200"
"2014","66 and older","641.62","0","5010","0","0","0","1260","13701","566.04","717.2","0","47501","0","0"
"2015","16-34 y.","4179.36","2208","7281","0","0","6000","11386","26112","4024.38","4334.34","0","50691","4416","4416"
"2015","35-65 y.","3217.42","2160","15262","0","0","4416","9000","22985","3128.82","3306.02","0","50691","2650","3600"
"2015","66 and older","619.45","0","4969","0","0","0","1288","12000","545.69","693.21","0","57400","0","0"
"2016","16-34 y.","4332.54","2280","6214","0","0","6288","11040","25932","4160.96","4504.12","0","62220","4416","4416"
"2016","35-65 y.","3249.61","2200","13960","0","0","4488","9120","23016","3154.2","3345.02","0","62220","2880","3728"
"2016","66 and older","689.19","0","4783","0","0","0","2040","14561","605.07","773.31","0","48009","0","0"
"2017","16-34 y.","4319.41","2280","7976","0","0","5977","11402","28992","4143.8","4495.02","0","71880","4560","4560"
"2017","35-65 y.","3323.9","2184","16433","0","0","4560","9254","25008","3213.16","3434.64","0","70544","3240","3960"
"2017","66 and older","697.69","0","5043","0","0","0","2160","13438","610.16","785.22","0","71887","0","0"
"2018","16-34 y.","4237.98","2304","8522","0","0","5454","11328","27610","4041.16","4434.8","0","87900","4608","4656"
"2018","35-65 y.","3439.55","2220","16277","0","0","4608","9600","23512","3307.58","3571.52","0","135312","4200","4416"
"2018","66 and older","768.26","0","5091","0","0","0","2212","13872","673.21","863.31","0","66182","0","0"
"2019","16-34 y.","4499.93","2328","7578","0","0","5778","12336","31808","4295.61","4704.25","0","90144","4656","4656"
"2019","35-65 y.","3495.9","2256","16812","0","0","4656","9672","24978","3372.42","3619.38","0","69540","2400","3360"
"2019","66 and older","833.31","0","5277","0","0","0","2328","16293","741.19","925.43","0","51885","0","0"
