"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","Full Time","(Married) couple without C.","50.09","36.33","140","8","13","72","101","215","40.54","59.64","1","501","20","36"
"1999","Full Time","1-pers.-HH","50.69","26","45","10","15","56","69","614","23.06","78.32","1","614","15","31"
"1999","Full Time","Couple + C. GT 16 ","43.62","33","61","8","16","51","82","203","33.51","53.73","1","203","18","41"
"1999","Full Time","Couple + C. LE 16","39.41","27.08","94","8","13","51","56","215","26.48","52.34","1","511","20","33"
"1999","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1999","Full Time","Single parent","","","","","","","","","","","","","",""
"1999","Not Working","(Married) couple without C.","84.36","77","92","15","51","97","158","281","72.19","96.53","2","289","56","80"
"1999","Not Working","1-pers.-HH","57.44","60","42","12","27","77","98","139","46.2","68.68","1","153","46","70"
"1999","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1999","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1999","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1999","Not Working","Single parent","","","","","","","","","","","","","",""
"1999","Part Time","(Married) couple without C.","53.58","41.84","58","10","15","70","92","297","42.1","65.06","3","297","26","51"
"1999","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"1999","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1999","Part Time","Couple + C. LE 16","43.6","31.14","53","11","18","43","92","215","33.29","53.91","3","215","20","36"
"1999","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1999","Part Time","Single parent","","","","","","","","","","","","","",""
"2000","Full Time","(Married) couple without C.","51.06","31","251","7","15","61","128","268","43.66","58.46","1","501","23","33"
"2000","Full Time","1-pers.-HH","37.68","24.69","99","4","13","51","77","220","30.5","44.86","1","220","18","36"
"2000","Full Time","Couple + C. GT 16 ","51.17","26.83","114","6","10","66","102","307","38.53","63.81","1","458","20","41"
"2000","Full Time","Couple + C. LE 16","46.09","28.69","187","7","13","51","102","358","37.31","54.87","1","511","24","31"
"2000","Full Time","Couple + C. LE and GT 16","53.19","26","33","5","15","64","153","256","31.06","75.32","3","256","15","41"
"2000","Full Time","Single parent","47.04","31.4","31","8","16","51","102","230","30.76","63.32","1","230","17","51"
"2000","Not Working","(Married) couple without C.","82.22","74.8","217","10","33","102","153","383","73.83","90.61","1","501","64","77"
"2000","Not Working","1-pers.-HH","73.24","72.43","80","10","48","97","118","205","63.01","83.47","2","205","61","83"
"2000","Not Working","Couple + C. GT 16 ","46.87","33.67","37","10","15","61","128","179","32.34","61.4","3","179","15","41"
"2000","Not Working","Couple + C. LE 16","39.61","28.9","56","9","15","44","82","168","29.51","49.71","4","168","23","37"
"2000","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2000","Not Working","Single parent","","","","","","","","","","","","","",""
"2000","Part Time","(Married) couple without C.","61.23","45.97","111","10","24","77","114","314","51.87","70.59","1","314","36","52"
"2000","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2000","Part Time","Couple + C. GT 16 ","47.65","31","57","7","14","61","123","205","35.44","59.86","2","205","15","43"
"2000","Part Time","Couple + C. LE 16","33.52","29","98","7","13","41","61","143","29.08","37.96","2","143","20","34"
"2000","Part Time","Couple + C. LE and GT 16","43.42","31.8","33","10","17","51","97","256","25.54","61.3","7","256","17","41"
"2000","Part Time","Single parent","","","","","","","","","","","","","",""
"2001","Full Time","(Married) couple without C.","42.46","31.24","208","8","15","56","82","205","37","47.92","1","205","26","33"
"2001","Full Time","1-pers.-HH","39","26","94","8","15","56","71","225","30.34","47.66","1","271","20","37"
"2001","Full Time","Couple + C. GT 16 ","45.26","28.27","122","6","10","51","82","460","33.02","57.5","1","463","15","33"
"2001","Full Time","Couple + C. LE 16","35.09","29.62","192","7","15","46","61","118","31.08","39.1","1","222","23","29"
"2001","Full Time","Couple + C. LE and GT 16","34.77","20","30","5","12","41","77","137","22.5","47.04","2","137","15","41"
"2001","Full Time","Single parent","","","","","","","","","","","","","",""
"2001","Not Working","(Married) couple without C.","80.73","74.81","189","10","44","102","153","217","72.64","88.82","1","281","61","77"
"2001","Not Working","1-pers.-HH","77.59","72","83","10","49","97","141","348","66.65","88.53","1","348","56","75"
"2001","Not Working","Couple + C. GT 16 ","45.99","19.74","40","3","8","51","118","460","20.08","71.9","1","460","12","49"
"2001","Not Working","Couple + C. LE 16","31.39","29.69","58","5","11","41","72","112","24.86","37.92","1","116","15","36"
"2001","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2001","Not Working","Single parent","","","","","","","","","","","","","",""
"2001","Part Time","(Married) couple without C.","51.42","39.59","107","8","15","72","95","343","42.56","60.28","1","343","31","51"
"2001","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2001","Part Time","Couple + C. GT 16 ","28.58","16.96","57","9","11","38","61","146","21.97","35.19","1","146","14","28"
"2001","Part Time","Couple + C. LE 16","31.83","28","109","8","15","41","61","118","27.77","35.89","1","118","20","31"
"2001","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2001","Part Time","Single parent","","","","","","","","","","","","","",""
"2002","Full Time","(Married) couple without C.","48.83","36","261","10","17","60","100","200","40.44","57.22","1","636","30","50"
"2002","Full Time","1-pers.-HH","30.31","21.45","92","9","13","44","60","98","24.42","36.2","1","200","16","26"
"2002","Full Time","Couple + C. GT 16 ","50.26","40","158","8","15","60","90","250","41.67","58.85","1","400","25","40"
"2002","Full Time","Couple + C. LE 16","35.45","25","207","7","14","45","69","200","30.19","40.71","1","200","25","35"
"2002","Full Time","Couple + C. LE and GT 16","45.72","20.48","61","10","12","35","100","476","27.05","64.39","1","476","20","30"
"2002","Full Time","Single parent","24.04","19.56","31","9","13","36","46","65","18.11","29.97","2","65","15","25"
"2002","Not Working","(Married) couple without C.","85.28","72","269","10","35","100","175","350","76.04","94.52","1","500","70","85"
"2002","Not Working","1-pers.-HH","66.05","63.97","84","13","32","93","104","190","57.06","75.04","2","190","60","80"
"2002","Not Working","Couple + C. GT 16 ","43.98","30","49","2","10","50","120","200","29.54","58.42","2","200","18","50"
"2002","Not Working","Couple + C. LE 16","32.99","25","68","10","15","44","76","100","26.84","39.14","1","130","20","35"
"2002","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2002","Not Working","Single parent","","","","","","","","","","","","","",""
"2002","Part Time","(Married) couple without C.","56.04","45","139","10","20","65","130","250","45.95","66.13","3","400","44","60"
"2002","Part Time","1-pers.-HH","37.1","20.96","35","5","10","65","78","132","25.54","48.66","1","132","10","41"
"2002","Part Time","Couple + C. GT 16 ","43.27","35","66","11","15","50","80","190","34.43","52.11","1","190","25","44"
"2002","Part Time","Couple + C. LE 16","30.24","25","138","8","12","40","60","100","25.46","35.02","2","220","22","30"
"2002","Part Time","Couple + C. LE and GT 16","32.41","23.06","31","5","10","42","50","150","22.6","42.22","3","150","20","30"
"2002","Part Time","Single parent","","","","","","","","","","","","","",""
"2003","Full Time","(Married) couple without C.","45.39","30","235","9","16","60","95","195","38.94","51.84","1","380","26","40"
"2003","Full Time","1-pers.-HH","36.42","25","94","8","12","50","68","233","24.66","48.18","1","450","15","31"
"2003","Full Time","Couple + C. GT 16 ","44.77","31.56","161","4","12","68","100","200","37.66","51.88","1","250","20","31"
"2003","Full Time","Couple + C. LE 16","33.31","25","185","6","12","40","72","140","28.11","38.51","2","300","20","30"
"2003","Full Time","Couple + C. LE and GT 16","31.18","27.04","53","6","15","35","54","120","22.14","40.22","3","120","18","35"
"2003","Full Time","Single parent","","","","","","","","","","","","","",""
"2003","Not Working","(Married) couple without C.","82.8","73","283","7","40","105","170","317","74.72","90.88","1","380","65","80"
"2003","Not Working","1-pers.-HH","78.88","70","76","14","49","99","125","372","66.08","91.68","1","372","60","85"
"2003","Not Working","Couple + C. GT 16 ","44.27","25","61","2","6","80","100","180","32.09","56.45","1","184","18","50"
"2003","Not Working","Couple + C. LE 16","29.22","20","59","5","10","50","68","80","22.81","35.63","1","100","20","40"
"2003","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","Not Working","Single parent","","","","","","","","","","","","","",""
"2003","Part Time","(Married) couple without C.","61.64","50","150","11","25","80","125","200","50.34","72.94","1","600","42","60"
"2003","Part Time","1-pers.-HH","83.81","32.24","36","5","15","70","100","776","40.73","126.89","1","776","20","50"
"2003","Part Time","Couple + C. GT 16 ","23.94","15","76","6","6","30","50","100","17.98","29.9","1","124","15","30"
"2003","Part Time","Couple + C. LE 16","32.73","25","128","6","15","40","65","157","27.2","38.26","1","160","20","30"
"2003","Part Time","Couple + C. LE and GT 16","34.41","30","42","8","15","38","50","180","21.57","47.25","3","210","19","40"
"2003","Part Time","Single parent","","","","","","","","","","","","","",""
"2004","Full Time","(Married) couple without C.","43.25","30","254","10","16","60","95","230","37.72","48.78","1","320","22","30"
"2004","Full Time","1-pers.-HH","33.48","20.45","98","8","10","40","60","273","23.93","43.03","3","300","19","30"
"2004","Full Time","Couple + C. GT 16 ","43.4","25","171","6","10","50","80","250","31.41","55.39","1","800","20","30"
"2004","Full Time","Couple + C. LE 16","34.11","25","184","7","15","38","68","200","27.42","40.8","1","390","25","35"
"2004","Full Time","Couple + C. LE and GT 16","62.73","30","65","10","19","100","150","200","43.48","81.98","1","560","25","48"
"2004","Full Time","Single parent","33.96","20","30","8","15","37","81","250","15.7","52.22","3","250","15","40"
"2004","Not Working","(Married) couple without C.","74.14","65","294","6","29","90","130","312","65.97","82.31","1","500","65","75"
"2004","Not Working","1-pers.-HH","78.03","75","82","11","50","99","115","381","66.44","89.62","1","381","61","82"
"2004","Not Working","Couple + C. GT 16 ","28.85","15","52","1","5","40","55","310","6.93","50.77","1","479","15","40"
"2004","Not Working","Couple + C. LE 16","36.32","31.85","54","6","10","50","80","120","28.46","44.18","6","120","25","45"
"2004","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Not Working","Single parent","","","","","","","","","","","","","",""
"2004","Part Time","(Married) couple without C.","56.36","42.67","134","10","18","70","105","250","43.49","69.23","1","600","30","50"
"2004","Part Time","1-pers.-HH","47.93","45.24","35","12","15","74","80","156","32.4","63.46","8","170","20","60"
"2004","Part Time","Couple + C. GT 16 ","42.16","27.51","89","5","9","50","80","267","33.39","50.93","1","267","25","34"
"2004","Part Time","Couple + C. LE 16","37.2","25.84","131","8","15","50","80","156","32.22","42.18","1","156","23","35"
"2004","Part Time","Couple + C. LE and GT 16","34.36","26.44","41","5","12","50","70","120","25.69","43.03","5","120","24","50"
"2004","Part Time","Single parent","","","","","","","","","","","","","",""
"2005","Full Time","(Married) couple without C.","48.38","25","295","9","15","52","100","300","40.43","56.33","1","730","24","30"
"2005","Full Time","1-pers.-HH","37.14","17","125","7","12","40","60","573","26.91","47.37","1","573","17","25"
"2005","Full Time","Couple + C. GT 16 ","42.94","25","143","6","12","50","90","320","34.14","51.74","1","320","20","26"
"2005","Full Time","Couple + C. LE 16","31.67","25","187","8","13","40","70","150","26.67","36.67","1","190","20","30"
"2005","Full Time","Couple + C. LE and GT 16","34.95","20","51","5","15","40","60","213","19.31","50.59","1","250","20","46"
"2005","Full Time","Single parent","","","","","","","","","","","","","",""
"2005","Not Working","(Married) couple without C.","68.46","59.21","337","8","16","85","158","350","59.95","76.97","1","560","60","66"
"2005","Not Working","1-pers.-HH","75.01","68.3","95","11","48","92","120","394","64.14","85.88","2","394","58","84"
