"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","Full Time","(0) in school","","","","","","","","","","","","","",""
"1999","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"1999","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"1999","Full Time","(1c) basic vocational qualification","51.58","31","105","10","15","56","77","614","38.58","64.58","1","614","23","40"
"1999","Full Time","(2a) intermediate vocational","41.42","26","102","7","13","51","77","501","27.1","55.74","1","511","16","31"
"1999","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1999","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1999","Full Time","(2c_voc) vocational maturity certificate","46.11","34.94","35","7","23","56","123","143","33.96","58.26","1","143","18","41"
"1999","Full Time","(3a) lower tertiary education","45.94","31.2","46","1","11","77","128","205","31.6","60.28","1","205","13","41"
"1999","Full Time","(3b) higher tertiary education","49.92","26","54","10","13","72","111","215","35.85","63.99","1","215","20","36"
"1999","Not Working","(0) in school","","","","","","","","","","","","","",""
"1999","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"1999","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"1999","Not Working","(1c) basic vocational qualification","74.37","64","71","12","22","88","161","256","61.79","86.95","1","256","36","74"
"1999","Not Working","(2a) intermediate vocational","81.6","77","43","36","51","98","118","289","64.68","98.52","1","289","51","86"
"1999","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1999","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1999","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1999","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1999","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1999","Part Time","(0) in school","","","","","","","","","","","","","",""
"1999","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"1999","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"1999","Part Time","(1c) basic vocational qualification","41.75","25","44","10","15","51","101","215","29.68","53.82","3","215","18","41"
"1999","Part Time","(2a) intermediate vocational","41.71","35.01","70","9","13","56","77","194","30.87","52.55","7","256","26","45"
"1999","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1999","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1999","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1999","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1999","Part Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2000","Full Time","(0) in school","","","","","","","","","","","","","",""
"2000","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2000","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2000","Full Time","(1c) basic vocational qualification","48.49","27.62","203","8","13","61","104","297","39.49","57.49","1","511","23","36"
"2000","Full Time","(2a) intermediate vocational","42.21","23.87","214","7","10","56","102","256","35.68","48.74","1","307","18","30"
"2000","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2000","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2000","Full Time","(2c_voc) vocational maturity certificate","49.12","41","74","10","20","56","74","358","36.06","62.18","1","358","26","43"
"2000","Full Time","(3a) lower tertiary education","47.95","31","102","7","16","51","92","256","35.62","60.28","1","458","20","31"
"2000","Full Time","(3b) higher tertiary education","54.67","36","97","7","18","66","128","291","42.39","66.95","1","307","30","41"
"2000","Not Working","(0) in school","","","","","","","","","","","","","",""
"2000","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2000","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2000","Not Working","(1c) basic vocational qualification","73.4","66","131","12","27","100","131","258","65.35","81.45","2","258","51","71"
"2000","Not Working","(2a) intermediate vocational","71.77","66","117","13","33","95","118","256","61.25","82.29","2","383","51","69"
"2000","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2000","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2000","Not Working","(2c_voc) vocational maturity certificate","67.8","65.4","36","1","8","128","153","205","47.82","87.78","1","205","23","87"
"2000","Not Working","(3a) lower tertiary education","82.78","77.42","44","28","41","102","153","205","67.01","98.55","2","205","61","102"
"2000","Not Working","(3b) higher tertiary education","84.04","55.53","36","10","26","92","153","501","54.64","113.44","2","501","31","78"
"2000","Part Time","(0) in school","","","","","","","","","","","","","",""
"2000","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2000","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2000","Part Time","(1c) basic vocational qualification","43.05","32.75","88","8","15","61","92","143","36.83","49.27","3","143","24","41"
"2000","Part Time","(2a) intermediate vocational","44.56","33.94","127","8","15","56","79","256","37.59","51.53","2","256","26","41"
"2000","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2000","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2000","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2000","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2000","Part Time","(3b) higher tertiary education","55.39","50.03","47","7","26","66","143","205","39.09","71.69","1","256","36","61"
"2001","Full Time","(0) in school","","","","","","","","","","","","","",""
"2001","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2001","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2001","Full Time","(1c) basic vocational qualification","41.33","41","176","8","15","56","77","142","34.65","48.01","2","460","22","41"
"2001","Full Time","(2a) intermediate vocational","35.67","26","213","5","10","46","67","225","30.63","40.71","1","271","16","28"
"2001","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2001","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2001","Full Time","(2c_voc) vocational maturity certificate","39.8","41","76","12","20","54","65","166","32.25","47.35","1","192","26","43"
"2001","Full Time","(3a) lower tertiary education","46.91","31","98","7","15","53","118","205","34.73","59.09","1","463","20","35"
"2001","Full Time","(3b) higher tertiary education","39.33","26","87","8","15","51","78","222","30.11","48.55","1","222","20","36"
"2001","Not Working","(0) in school","","","","","","","","","","","","","",""
"2001","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2001","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2001","Not Working","(1c) basic vocational qualification","62.54","58.07","132","6","20","87","141","194","54.05","71.03","2","200","36","61"
"2001","Not Working","(2a) intermediate vocational","84.63","74.29","109","15","46","102","159","348","74.1","95.16","1","348","51","75"
"2001","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2001","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2001","Not Working","(2c_voc) vocational maturity certificate","77.94","75.18","36","8","41","102","153","460","51.36","104.52","4","460","31","77"
"2001","Not Working","(3a) lower tertiary education","80.23","71.97","44","11","41","103","153","217","63.63","96.83","1","217","51","92"
"2001","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2001","Part Time","(0) in school","","","","","","","","","","","","","",""
"2001","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2001","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2001","Part Time","(1c) basic vocational qualification","37.55","23.2","80","10","14","61","80","153","30.37","44.73","1","153","18","35"
"2001","Part Time","(2a) intermediate vocational","36.53","26","118","6","11","56","78","143","31.04","42.02","1","164","20","36"
"2001","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2001","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2001","Part Time","(2c_voc) vocational maturity certificate","29.33","28.56","30","9","15","43","54","77","21.97","36.69","1","77","15","32"
"2001","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2001","Part Time","(3b) higher tertiary education","51.77","39.97","40","10","26","66","118","153","36.16","67.38","1","256","31","51"
"2002","Full Time","(0) in school","","","","","","","","","","","","","",""
"2002","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2002","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2002","Full Time","(1c) basic vocational qualification","40.15","25","192","10","15","55","90","187","32.15","48.15","2","636","25","38"
"2002","Full Time","(2a) intermediate vocational","35.53","23.49","247","7","12","50","70","200","29.42","41.64","1","500","20","30"
"2002","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2002","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2002","Full Time","(2c_voc) vocational maturity certificate","39.88","35.26","84","5","15","50","70","250","29.83","49.93","1","250","25","45"
"2002","Full Time","(3a) lower tertiary education","50.62","35","116","10","16","60","100","476","36.88","64.36","1","510","31","50"
"2002","Full Time","(3b) higher tertiary education","43.17","30","141","7","14","55","80","200","34.72","51.62","1","400","30","50"
"2002","Not Working","(0) in school","","","","","","","","","","","","","",""
"2002","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2002","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2002","Not Working","(1c) basic vocational qualification","59.49","50","148","8","15","80","130","220","48.8","70.18","2","500","40","60"
"2002","Not Working","(2a) intermediate vocational","80.22","69.12","144","20","48","100","155","350","69.21","91.23","1","380","60","75"
"2002","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2002","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2002","Not Working","(2c_voc) vocational maturity certificate","63.99","54.28","40","15","30","90","150","150","45.47","82.51","1","290","33","80"
"2002","Not Working","(3a) lower tertiary education","89.62","84.58","54","35","50","120","163","360","71.75","107.49","2","360","70","98"
"2002","Not Working","(3b) higher tertiary education","80.5","73.76","58","6","25","100","160","300","61.19","99.81","1","300","63","100"
"2002","Part Time","(0) in school","","","","","","","","","","","","","",""
"2002","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2002","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2002","Part Time","(1c) basic vocational qualification","37.6","26.77","98","9","11","50","65","220","28.9","46.3","3","220","20","37"
"2002","Part Time","(2a) intermediate vocational","37.55","25.91","150","8","12","51","80","190","31.19","43.91","1","250","23","35"
"2002","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2002","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2002","Part Time","(2c_voc) vocational maturity certificate","41.59","24.82","46","10","20","54","91","160","29.42","53.76","1","180","24","54"
"2002","Part Time","(3a) lower tertiary education","43.91","31.82","36","5","15","60","80","150","27.85","59.97","3","250","20","55"
"2002","Part Time","(3b) higher tertiary education","56.85","49.4","61","15","30","75","100","220","41.47","72.23","6","400","43","60"
"2003","Full Time","(0) in school","","","","","","","","","","","","","",""
"2003","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","Full Time","(1c) basic vocational qualification","37.51","29.33","184","10","16","50","80","150","32.51","42.51","2","156","20","30"
"2003","Full Time","(2a) intermediate vocational","34.42","20","234","4","10","50","72","233","29.44","39.4","1","237","20","27"
"2003","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","Full Time","(2c_voc) vocational maturity certificate","50.93","34.85","80","12","15","55","135","164","42.42","59.44","2","250","25","42"
"2003","Full Time","(3a) lower tertiary education","42.59","25","101","9","19","50","90","197","33.47","51.71","1","234","25","45"
"2003","Full Time","(3b) higher tertiary education","47.67","35","118","10","15","60","80","230","34.76","60.58","2","450","30","45"
"2003","Not Working","(0) in school","","","","","","","","","","","","","",""
"2003","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","Not Working","(1c) basic vocational qualification","63.12","50","139","8","20","86","140","250","53.09","73.15","1","300","42","70"
"2003","Not Working","(2a) intermediate vocational","77.74","70","147","10","45","98","123","372","67.94","87.54","1","380","56","70"
"2003","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","Not Working","(2c_voc) vocational maturity certificate","60.55","50","43","10","16","90","140","180","41.9","79.2","7","320","50","90"
"2003","Not Working","(3a) lower tertiary education","72.48","76.09","54","4","25","95","144","250","56.87","88.09","1","250","60","85"
"2003","Not Working","(3b) higher tertiary education","85.6","68.99","58","9","28","121","180","300","65.16","106.04","1","320","50","100"
"2003","Part Time","(0) in school","","","","","","","","","","","","","",""
"2003","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","Part Time","(1c) basic vocational qualification","65.84","37.58","112","8","20","65","90","776","51.38","80.3","2","776","24","40"
"2003","Part Time","(2a) intermediate vocational","45.8","30.86","149","7","15","60","96","180","37.21","54.39","1","400","25","40"
"2003","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","Part Time","(2c_voc) vocational maturity certificate","49.78","38.69","41","2","15","50","170","200","36.43","63.13","1","200","25","52"
"2003","Part Time","(3a) lower tertiary education","47.53","26.57","41","6","15","73","112","200","34.2","60.86","1","200","20","38"
"2003","Part Time","(3b) higher tertiary education","41.41","30","64","10","15","50","75","150","21.75","61.07","1","600","30","50"
"2004","Full Time","(0) in school","","","","","","","","","","","","","",""
"2004","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Full Time","(1c) basic vocational qualification","44.28","25","191","10","15","45","104","250","35.82","52.74","1","560","22","30"
"2004","Full Time","(2a) intermediate vocational","36.95","25","233","6","10","50","80","200","31.03","42.87","1","390","18","25"
"2004","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Full Time","(2c_voc) vocational maturity certificate","37.88","25","91","7","12","50","75","173","30.51","45.25","1","250","20","35"
"2004","Full Time","(3a) lower tertiary education","45.21","35","113","10","17","56","85","200","35.4","55.02","1","320","27","45"
"2004","Full Time","(3b) higher tertiary education","47.02","34.03","129","11","19","60","80","250","31.73","62.31","1","800","28","50"
"2004","Not Working","(0) in school","","","","","","","","","","","","","",""
"2004","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Not Working","(1c) basic vocational qualification","53.64","51.04","157","8","15","79","100","170","45.53","61.75","1","320","42","60"
"2004","Not Working","(2a) intermediate vocational","87.71","79.06","132","18","51","100","134","381","75.9","99.52","1","443","64","80"
"2004","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Not Working","(2c_voc) vocational maturity certificate","65.17","42.6","37","7","14","80","170","360","33.51","96.83","6","479","45","80"
"2004","Not Working","(3a) lower tertiary education","61.79","60","56","2","6","82","103","355","38.29","85.29","1","500","60","81"
"2004","Not Working","(3b) higher tertiary education","79.73","68.22","61","8","50","90","148","420","60.03","99.43","1","420","50","90"
"2004","Part Time","(0) in school","","","","","","","","","","","","","",""
"2004","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Part Time","(1c) basic vocational qualification","40.21","30","112","10","15","60","80","156","34.62","45.8","3","156","20","30"
"2004","Part Time","(2a) intermediate vocational","45.75","30","153","8","15","60","92","250","38.63","52.87","1","267","29","40"
"2004","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Part Time","(2c_voc) vocational maturity certificate","37.1","25","50","1","8","51","80","180","26.72","47.48","1","180","20","48"
"2004","Part Time","(3a) lower tertiary education","38.7","20","42","5","14","60","75","150","28.7","48.7","2","150","20","40"
"2004","Part Time","(3b) higher tertiary education","63.69","40","64","10","25","78","100","486","37.97","89.41","1","600","30","50"
"2005","Full Time","(0) in school","","","","","","","","","","","","","",""
"2005","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Full Time","(1c) basic vocational qualification","45.02","24.08","198","8","15","42","79","573","35.9","54.14","1","573","20","28"
"2005","Full Time","(2a) intermediate vocational","36.11","20","266","7","12","45","75","300","31.35","40.87","1","300","19","25"
"2005","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Full Time","(2c_voc) vocational maturity certificate","36.73","22.22","94","4","14","50","80","173","28.28","45.18","1","320","21","35"
"2005","Full Time","(3a) lower tertiary education","39","27.32","101","11","14","56","70","180","29.65","48.35","1","223","20","40"
"2005","Full Time","(3b) higher tertiary education","44.4","25","132","8","15","50","75","320","30.15","58.65","1","730","25","35"
"2005","Not Working","(0) in school","","","","","","","","","","","","","",""
"2005","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Not Working","(1c) basic vocational qualification","51.79","41.34","169","10","15","70","102","250","43.2","60.38","1","300","30","55"
"2005","Not Working","(2a) intermediate vocational","72.37","60","159","11","20","92","145","394","62.97","81.77","1","394","50","68"
"2005","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Not Working","(2c_voc) vocational maturity certificate","77.78","66.07","48","10","25","120","150","360","54.75","100.81","1","380","32","80"
"2005","Not Working","(3a) lower tertiary education","72.28","60","57","12","30","87","174","260","50.59","93.97","1","500","50","80"
"2005","Not Working","(3b) higher tertiary education","81.8","60","66","4","27","115","167","400","58.46","105.14","1","560","60","90"
"2005","Part Time","(0) in school","","","","","","","","","","","","","",""
"2005","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Part Time","(1c) basic vocational qualification","36.47","25","111","10","14","50","80","200","28.77","44.17","2","200","24","34"
"2005","Part Time","(2a) intermediate vocational","38.8","25","181","7","10","50","100","213","32.36","45.24","1","300","22","35"
"2005","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2005","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2005","Part Time","(2c_voc) vocational maturity certificate","30.22","20","62","8","15","40","63","100","22.79","37.65","1","150","15","32"
"2005","Part Time","(3a) lower tertiary education","31.62","20","47","2","11","60","80","100","22.62","40.62","1","100","16","45"
"2005","Part Time","(3b) higher tertiary education","51.14","38.83","66","17","25","60","74","160","35.02","67.26","1","495","29","50"
"2006","Full Time","(0) in school","","","","","","","","","","","","","",""
"2006","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Full Time","(1c) basic vocational qualification","35.95","20","244","9","14","43","80","170","31.56","40.34","2","180","16","25"
"2006","Full Time","(2a) intermediate vocational","36.75","20","321","7","11","48","72","300","31.37","42.13","1","540","18","22"
"2006","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Full Time","(2c_voc) vocational maturity certificate","32.52","27.52","124","7","12","39","60","280","23.64","41.4","1","350","20","30"
"2006","Full Time","(3a) lower tertiary education","41","30","152","8","14","55","95","160","34.59","47.41","1","220","23","35"
"2006","Full Time","(3b) higher tertiary education","36.73","27.83","168","5","12","51","70","193","27.68","45.78","1","550","26","39"
"2006","Not Working","(0) in school","","","","","","","","","","","","","",""
"2006","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Not Working","(1b) general elementary school","57.08","48.32","30","10","12","86","114","245","34.84","79.32","6","245","18","78"
"2006","Not Working","(1c) basic vocational qualification","47.85","23.37","231","10","14","70","100","250","40.72","54.98","1","250","20","40"
"2006","Not Working","(2a) intermediate vocational","65.18","59.88","198","10","23","85","105","280","56.13","74.23","1","430","38","63"
"2006","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Not Working","(2c_voc) vocational maturity certificate","70.36","53.19","58","10","25","120","150","360","49.74","90.98","2","380","40","72"
"2006","Not Working","(3a) lower tertiary education","53.03","44.66","74","2","12","87","100","182","40.21","65.85","1","360","25","70"
"2006","Not Working","(3b) higher tertiary education","78.35","50","84","8","15","88","161","600","53.49","103.21","1","681","50","86"
"2006","Part Time","(0) in school","","","","","","","","","","","","","",""
"2006","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Part Time","(1c) basic vocational qualification","38.19","26","125","7","12","49","100","230","31.97","44.41","1","230","17","28"
"2006","Part Time","(2a) intermediate vocational","38.27","23","214","7","12","50","87","250","33.19","43.35","1","250","23","30"
"2006","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Part Time","(2c_voc) vocational maturity certificate","31.22","20.78","84","6","10","48","60","170","24.46","37.98","1","170","18","32"
"2006","Part Time","(3a) lower tertiary education","38.03","27","49","8","12","48","70","200","25.88","50.18","1","214","13","35"
"2006","Part Time","(3b) higher tertiary education","51.63","35","86","12","20","66","100","191","35.79","67.47","1","600","28","50"
"2007","Full Time","(0) in school","","","","","","","","","","","","","",""
"2007","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","Full Time","(1c) basic vocational qualification","35.8","20","247","10","12","40","80","200","29.03","42.57","1","560","18","22"
