"plh0177","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","1989","Not Employed","86","0.0168070594328521","0.0124956627750237","0.0211184560906806","3"
"4 on Scale 1 to 10","1989","Employed","206","0.0322029112411349","0.0278216420041591","0.0365841804781106","4"
"4 on Scale 1 to 10","1989","Not Employed","108","0.0239791818633986","0.0188482120655097","0.0291101516612876","4"
"5 on Scale 1 to 10","1989","Employed","627","0.0992307959789144","0.091811029765787","0.106650562192042","5"
"5 on Scale 1 to 10","1989","Not Employed","306","0.0844398593914352","0.0751144066334922","0.0937653121493781","5"
"6 on Scale 1 to 10","1989","Employed","465","0.0712422657643235","0.0648584506262951","0.077626080902352","6"
"6 on Scale 1 to 10","1989","Not Employed","237","0.0624733294829182","0.0543563980246021","0.0705902609412344","6"
"7 on Scale 1 to 10","1989","Employed","841","0.13099913381466","0.122625681803593","0.139372585825726","7"
"7 on Scale 1 to 10","1989","Not Employed","418","0.116348636430337","0.105594541596992","0.127102731263682","7"
"8 on Scale 1 to 10","1989","Employed","1533","0.2444835109083","0.233817378285018","0.255149643531582","8"
"8 on Scale 1 to 10","1989","Not Employed","768","0.234282498148931","0.220076984327063","0.248488011970798","8"
"9 on Scale 1 to 10","1989","Not Employed","550","0.168991469299641","0.156422841397451","0.18156009720183","9"
"9 on Scale 1 to 10","1989","Employed","943","0.165551271678301","0.1563271227098","0.174775420646802","9"
"0 Completely dissatisfied","1990","Employed","50","0.00508353336675702","0.00330583812380757","0.00686122860970646","0"
"0 Completely dissatisfied","1990","Not Employed","39","0.00690987155195446","0.00409504907561906","0.00972469402828986","0"
"1 on Scale 1 to 10","1990","Not Employed","33","0.00684670028424935","0.00404468503821235","0.00964871553028635","1"
"1 on Scale 1 to 10","1990","Employed","54","0.00651173949810823","0.00450120726303558","0.00852227173318088","1"
"10 Completely satisfied","1990","Not Employed","795","0.269909597310237","0.254825505261367","0.284993689359107","10"
"10 Completely satisfied","1990","Employed","1102","0.186552015722121","0.176814548062935","0.196289483381307","10"
"2 on Scale 1 to 10","1990","Not Employed","44","0.0087302726597618","0.00556922156290656","0.011891323756617","2"
"2 on Scale 1 to 10","1990","Employed","112","0.0144869578946209","0.0115001936160956","0.0174737221731462","2"
"3 on Scale 1 to 10","1990","Employed","189","0.0271880948907519","0.0231228661390669","0.0312533236424368","3"
"3 on Scale 1 to 10","1990","Not Employed","69","0.0185985020433306","0.0140077479277268","0.0231892561589344","3"
"4 on Scale 1 to 10","1990","Employed","272","0.0423314346062247","0.037298511778225","0.0473643574342243","4"
"4 on Scale 1 to 10","1990","Not Employed","99","0.0218796482962564","0.0169087141861437","0.0268505824063691","4"
"5 on Scale 1 to 10","1990","Employed","577","0.0925504023630237","0.0853063501252276","0.0997944546008199","5"
"5 on Scale 1 to 10","1990","Not Employed","290","0.077498921383694","0.0684133350200462","0.0865845077473419","5"
"6 on Scale 1 to 10","1990","Employed","465","0.070934103351812","0.0645171044846439","0.0773511022189801","6"
"6 on Scale 1 to 10","1990","Not Employed","240","0.0685320767896894","0.0599468338533184","0.0771173197260605","6"
"7 on Scale 1 to 10","1990","Not Employed","438","0.124345996009071","0.113133459705418","0.135558532312724","7"
"7 on Scale 1 to 10","1990","Employed","928","0.146369664730121","0.137533951324546","0.155205378135697","7"
"8 on Scale 1 to 10","1990","Employed","1403","0.232592949333718","0.222032258543598","0.243153640123838","8"
"8 on Scale 1 to 10","1990","Not Employed","762","0.230569574435412","0.216257342439037","0.244881806431787","8"
"9 on Scale 1 to 10","1990","Not Employed","518","0.166178839236344","0.153530135881059","0.178827542591629","9"
"9 on Scale 1 to 10","1990","Employed","996","0.175399104242741","0.165892689704676","0.184905518780806","9"
"0 Completely dissatisfied","1991","Employed","71","0.00654170139994248","0.00453180333200106","0.00855159946788391","0"
"0 Completely dissatisfied","1991","Not Employed","43","0.00799876498060142","0.00493816274307214","0.0110593672181307","0"
"1 on Scale 1 to 10","1991","Not Employed","16","","","","1"
"1 on Scale 1 to 10","1991","Employed","61","0.0074216661449571","0.00528179828350828","0.00956153400640593","1"
"10 Completely satisfied","1991","Employed","1083","0.18668034106186","0.176965542916426","0.196395139207293","10"
"10 Completely satisfied","1991","Not Employed","793","0.278754281668124","0.263348217083819","0.294160346252428","10"
"2 on Scale 1 to 10","1991","Not Employed","35","0.0077352094327508","0.00472505244562398","0.0107453664198776","2"
"2 on Scale 1 to 10","1991","Employed","106","0.0137375119062519","0.0108354668421841","0.0166395569703197","2"
"3 on Scale 1 to 10","1991","Employed","197","0.027644061794918","0.0235564709627379","0.0317316526270981","3"
"3 on Scale 1 to 10","1991","Not Employed","66","0.0132910190510432","0.00935630661858897","0.0172257314834974","3"
"4 on Scale 1 to 10","1991","Employed","225","0.032475672312314","0.0280562665693594","0.0368950780552687","4"
"4 on Scale 1 to 10","1991","Not Employed","86","0.0186379904438034","0.0139911958023285","0.0232847850852784","4"
"5 on Scale 1 to 10","1991","Employed","561","0.0860704806663404","0.0790779026560499","0.0930630586766309","5"
"5 on Scale 1 to 10","1991","Not Employed","223","0.0586128332336003","0.050541973289326","0.0666836931778746","5"
"6 on Scale 1 to 10","1991","Employed","523","0.0847766579162974","0.077831925076632","0.0917213907559628","6"
"6 on Scale 1 to 10","1991","Not Employed","243","0.0641416060573353","0.0557235017680474","0.0725597103466233","6"
"7 on Scale 1 to 10","1991","Not Employed","415","0.120352582771372","0.109173109549991","0.131532055992753","7"
"7 on Scale 1 to 10","1991","Employed","899","0.145013826328894","0.136234966691401","0.153792685966387","7"
"8 on Scale 1 to 10","1991","Employed","1462","0.239211685923608","0.228575719296081","0.249847652551135","8"
"8 on Scale 1 to 10","1991","Not Employed","792","0.244728761389479","0.229956965566805","0.259500557212153","8"
"9 on Scale 1 to 10","1991","Not Employed","542","0.182903791778095","0.169621064102996","0.196186519453194","9"
"9 on Scale 1 to 10","1991","Employed","992","0.170426394544616","0.16105185933671","0.179800929752523","9"
"0 Completely dissatisfied","1992","Employed","143","0.0102202093860459","0.00814999429092346","0.0122904244811684","0"
"0 Completely dissatisfied","1992","Not Employed","51","0.00561750241456909","0.00336626636897142","0.00786873846016675","0"
"1 on Scale 1 to 10","1992","Not Employed","41","0.00644435544699612","0.0040341253518952","0.00885458554209705","1"
"1 on Scale 1 to 10","1992","Employed","91","0.00823722297597341","0.00637680470344578","0.010097641248501","1"
"10 Completely satisfied","1992","Employed","1209","0.155174357055463","0.147721722871296","0.162626991239631","10"
"10 Completely satisfied","1992","Not Employed","885","0.246392104552718","0.233412580199045","0.25937162890639","10"
"2 on Scale 1 to 10","1992","Employed","206","0.016926947313969","0.0142717396055303","0.0195821550224076","2"
"2 on Scale 1 to 10","1992","Not Employed","78","0.011544095256883","0.00832650109626223","0.0147616894175037","2"
"3 on Scale 1 to 10","1992","Employed","390","0.0356266287083983","0.0318113501489136","0.039441907267883","3"
"3 on Scale 1 to 10","1992","Not Employed","128","0.0233407178473596","0.018792918348183","0.0278885173465362","3"
"4 on Scale 1 to 10","1992","Employed","474","0.0462302617052005","0.0419080978364254","0.0505524255739757","4"
"4 on Scale 1 to 10","1992","Not Employed","129","0.0236418398798077","0.0190655041243896","0.0282181756352258","4"
"5 on Scale 1 to 10","1992","Employed","1024","0.0998474303382022","0.0936766115640271","0.106018249112377","5"
"5 on Scale 1 to 10","1992","Not Employed","348","0.0710621664454984","0.0633231599444751","0.0788011729465217","5"
"6 on Scale 1 to 10","1992","Employed","829","0.0842919064397491","0.0785733324085192","0.090010480470979","6"
"6 on Scale 1 to 10","1992","Not Employed","335","0.070857934791059","0.0631292077294131","0.0785866618527049","6"
"7 on Scale 1 to 10","1992","Employed","1426","0.156288059841491","0.148813660790037","0.163762458892946","7"
"7 on Scale 1 to 10","1992","Not Employed","600","0.13328018964405","0.123042668145049","0.143517711143052","7"
"8 on Scale 1 to 10","1992","Employed","1943","0.222940669821482","0.214373487218276","0.231507852424689","8"
"8 on Scale 1 to 10","1992","Not Employed","998","0.245077167820119","0.2321210356164","0.258033300023839","8"
"9 on Scale 1 to 10","1992","Employed","1332","0.164216306414025","0.156590752959031","0.171841859869019","9"
"9 on Scale 1 to 10","1992","Not Employed","641","0.162741925900939","0.151623275837154","0.173860575964725","9"
"0 Completely dissatisfied","1993","Employed","106","0.00810616695353797","0.00622163405615411","0.00999069985092183","0"
"0 Completely dissatisfied","1993","Not Employed","57","0.00825075119356092","0.00557702122577408","0.0109244811613478","0"
"1 on Scale 1 to 10","1993","Not Employed","32","0.00435370621401203","0.00240766533558196","0.00629974709244211","1"
"1 on Scale 1 to 10","1993","Employed","102","0.00949522092793242","0.00745703320793785","0.011533408647927","1"
"10 Completely satisfied","1993","Employed","1317","0.16990948875759","0.162016619711784","0.177802357803397","10"
"10 Completely satisfied","1993","Not Employed","944","0.25732220792966","0.244400833495505","0.270243582363815","10"
"2 on Scale 1 to 10","1993","Employed","237","0.0215985962767727","0.0185434313980706","0.0246537611554748","2"
"2 on Scale 1 to 10","1993","Not Employed","104","0.0156242581972595","0.0119586164902395","0.0192898999042794","2"
"3 on Scale 1 to 10","1993","Employed","322","0.0338062126214673","0.0300078735086949","0.0376045517342397","3"
"3 on Scale 1 to 10","1993","Not Employed","151","0.0222265967554726","0.0178692165792503","0.0265839769316949","3"
"4 on Scale 1 to 10","1993","Employed","401","0.0423268224713327","0.0380954636892274","0.0465581812534381","4"
"4 on Scale 1 to 10","1993","Not Employed","140","0.0229828793313057","0.0185537010293273","0.0274120576332842","4"
"5 on Scale 1 to 10","1993","Employed","910","0.090127167198578","0.0841087600395845","0.0961455743575714","5"
"5 on Scale 1 to 10","1993","Not Employed","394","0.086036256226545","0.0777477724007228","0.0943247400523672","5"
"6 on Scale 1 to 10","1993","Employed","755","0.0820756095720532","0.0763069638303562","0.0878442553137503","6"
"6 on Scale 1 to 10","1993","Not Employed","319","0.0611411679801667","0.0540594786322265","0.0682228573281069","6"
"7 on Scale 1 to 10","1993","Employed","1285","0.141499395063044","0.134174339044289","0.148824451081798","7"
"7 on Scale 1 to 10","1993","Not Employed","585","0.125381791549975","0.115593737676783","0.135169845423167","7"
"8 on Scale 1 to 10","1993","Employed","1975","0.235743796238603","0.226823013165336","0.24466457931187","8"
"8 on Scale 1 to 10","1993","Not Employed","987","0.233897061444462","0.221385088255442","0.246409034633482","8"
"9 on Scale 1 to 10","1993","Employed","1287","0.165311523919089","0.157504650648747","0.173118397189431","9"
"9 on Scale 1 to 10","1993","Not Employed","684","0.16278332317758","0.151871589725761","0.1736950566294","9"
"0 Completely dissatisfied","1994","Employed","92","0.007322705187329","0.00549059180053143","0.00915481857412657","0"
"0 Completely dissatisfied","1994","Not Employed","51","0.00974083908388655","0.00688458298371238","0.0125970951840607","0"
"1 on Scale 1 to 10","1994","Employed","79","0.00760224630181797","0.00573575322595127","0.00946873937768467","1"
"1 on Scale 1 to 10","1994","Not Employed","36","0.00557036155368529","0.00340588319311305","0.00773483991425753","1"
"10 Completely satisfied","1994","Employed","1202","0.158245168443317","0.150402378788788","0.166087958097847","10"
"10 Completely satisfied","1994","Not Employed","1026","0.266594942931013","0.25373549187928","0.279454393982746","10"
"2 on Scale 1 to 10","1994","Employed","199","0.0215705822013754","0.0184487596513246","0.0246924047514262","2"
"2 on Scale 1 to 10","1994","Not Employed","77","0.0161075763582793","0.0124464608284652","0.0197686918880934","2"
"3 on Scale 1 to 10","1994","Employed","332","0.0343642078869127","0.0304497432399786","0.0382786725338468","3"
"3 on Scale 1 to 10","1994","Not Employed","134","0.0201563266391663","0.0160692891978819","0.0242433640804506","3"
"4 on Scale 1 to 10","1994","Employed","370","0.0382008720484566","0.0340818761746812","0.042319867922232","4"
"4 on Scale 1 to 10","1994","Not Employed","144","0.023309993629819","0.0189219193001602","0.0276980679594778","4"
"5 on Scale 1 to 10","1994","Employed","841","0.0935538356257333","0.0872961414355327","0.0998115298159339","5"
"5 on Scale 1 to 10","1994","Not Employed","395","0.0768882077791952","0.0691403517074064","0.084636063850984","5"
"6 on Scale 1 to 10","1994","Employed","735","0.0871648045051603","0.0811033158404655","0.0932262931698551","6"
"6 on Scale 1 to 10","1994","Not Employed","340","0.0647190652524666","0.0575640315315047","0.0718740989734284","6"
"7 on Scale 1 to 10","1994","Employed","1217","0.143057184767392","0.135533280050698","0.150581089484085","7"
"7 on Scale 1 to 10","1994","Not Employed","570","0.114675866992121","0.105409453117698","0.123942280866544","7"
"8 on Scale 1 to 10","1994","Employed","1941","0.233573049129473","0.224481052250695","0.242665046008252","8"
"8 on Scale 1 to 10","1994","Not Employed","1058","0.228221903961828","0.216016577154573","0.240427230769083","8"
"9 on Scale 1 to 10","1994","Not Employed","711","0.174014915818539","0.162989274340857","0.185040557296222","9"
"9 on Scale 1 to 10","1994","Employed","1311","0.175345343903032","0.167173958289377","0.183516729516688","9"
"0 Completely dissatisfied","1995","Not Employed","57","0.00943689452669487","0.00669371962772891","0.0121800694256608","0"
"0 Completely dissatisfied","1995","Employed","92","0.00820433549502812","0.00628214813112337","0.0101265228589329","0"
"1 on Scale 1 to 10","1995","Not Employed","35","0.00603012662967051","0.00383354321405157","0.00822671004528945","1"
"1 on Scale 1 to 10","1995","Employed","77","0.00701486750783655","0.00523640784706694","0.00879332716860615","1"
"10 Completely satisfied","1995","Not Employed","899","0.218711062815845","0.206982654249694","0.230439471381996","10"
"10 Completely satisfied","1995","Employed","1226","0.154122439153395","0.146428484923415","0.161816393383375","10"
"2 on Scale 1 to 10","1995","Not Employed","84","0.0127733351839073","0.00958724205236622","0.0159594283154484","2"
"2 on Scale 1 to 10","1995","Employed","171","0.0195410496318305","0.0165915281665409","0.0224905710971202","2"
"3 on Scale 1 to 10","1995","Not Employed","172","0.0267250906700858","0.0221492043043714","0.0313009770358002","3"
"3 on Scale 1 to 10","1995","Employed","311","0.0323063342239359","0.0285386395648708","0.036074028883001","3"
"4 on Scale 1 to 10","1995","Employed","364","0.0388149022360738","0.0346989941078057","0.042930810364342","4"
"4 on Scale 1 to 10","1995","Not Employed","180","0.0284080152265728","0.023694333216041","0.0331216972371046","4"
"5 on Scale 1 to 10","1995","Not Employed","461","0.0951490153544808","0.086823932693657","0.103474098015304","5"
"5 on Scale 1 to 10","1995","Employed","798","0.0879893265983423","0.0819529285924149","0.0940257246042697","5"
"6 on Scale 1 to 10","1995","Not Employed","339","0.0678552671765159","0.0607196534725254","0.0749908808805065","6"
"6 on Scale 1 to 10","1995","Employed","751","0.0900708655878342","0.0839704578537376","0.0961712733219308","6"
"7 on Scale 1 to 10","1995","Not Employed","622","0.118732043696067","0.109554301911416","0.127909785480717","7"
"7 on Scale 1 to 10","1995","Employed","1263","0.140792219385567","0.133380800879568","0.148203637891566","7"
"8 on Scale 1 to 10","1995","Not Employed","1129","0.239000353814577","0.226900242297385","0.251100465331768","8"
"8 on Scale 1 to 10","1995","Employed","2025","0.242350627016916","0.233219610730234","0.251481643303598","8"
"9 on Scale 1 to 10","1995","Not Employed","794","0.177178794905584","0.166345601842015","0.188011987969153","9"
"9 on Scale 1 to 10","1995","Employed","1382","0.17879303316324","0.170627876570765","0.186958189755714","9"
"0 Completely dissatisfied","1996","Not Employed","51","0.00904412199300377","0.00631457565371514","0.0117736683322924","0"
"0 Completely dissatisfied","1996","Employed","85","0.00780426709594174","0.00592470453827378","0.00968382965360971","0"
"1 on Scale 1 to 10","1996","Not Employed","31","0.00743437286116998","0.00495762445704205","0.0099111212652979","1"
"1 on Scale 1 to 10","1996","Employed","55","0.00642676270006196","0.00471994114059401","0.00813358425952991","1"
