"plh0177","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1984","Full Time","Female","43","0.0141984801486143","0.00846736119969274","0.0199295990975358","0"
"0 Completely dissatisfied","1984","Full Time","Male","85","0.0107785337788633","0.00758216652719424","0.0139749010305323","0"
"0 Completely dissatisfied","1984","Not Working","Female","64","0.010405682388394","0.00695442354426841","0.0138569412325195","0"
"0 Completely dissatisfied","1984","Not Working","Male","29","","","","0"
"0 Completely dissatisfied","1984","Part Time","Female","25","","","","0"
"0 Completely dissatisfied","1984","Part Time","Male","18","","","","0"
"1 on Scale 1 to 10","1984","Full Time","Female","28","","","","1"
"1 on Scale 1 to 10","1984","Full Time","Male","45","0.00639237453452203","0.00392537750147903","0.00885937156756502","1"
"1 on Scale 1 to 10","1984","Not Working","Female","42","0.00759796939681719","0.00464467837361512","0.0105512604200193","1"
"1 on Scale 1 to 10","1984","Not Working","Male","15","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Female","15","","","","1"
"1 on Scale 1 to 10","1984","Part Time","Male","2","","","","1"
"10 Completely satisfied","1984","Full Time","Female","504","0.333164478663961","0.310331505821897","0.355997451506026","10"
"10 Completely satisfied","1984","Full Time","Male","1172","0.315778814574932","0.301390172266962","0.330167456882902","10"
"10 Completely satisfied","1984","Not Working","Female","1150","0.378954803996587","0.362455373084398","0.395454234908776","10"
"10 Completely satisfied","1984","Not Working","Male","420","0.357783353160183","0.331815914639759","0.383750791680607","10"
"10 Completely satisfied","1984","Part Time","Female","413","0.355229579117452","0.328548955937707","0.381910202297197","10"
"10 Completely satisfied","1984","Part Time","Male","187","0.32771634133996","0.291379731765361","0.364052950914558","10"
"2 on Scale 1 to 10","1984","Full Time","Male","82","0.0132132522444663","0.00967860091389551","0.0167479035750371","2"
"2 on Scale 1 to 10","1984","Not Working","Female","51","0.0106758079029371","0.00718051686787248","0.0141710989380016","2"
"2 on Scale 1 to 10","1984","Full Time","Female","38","0.0166590027863038","0.0104588795080001","0.0228591260646075","2"
"2 on Scale 1 to 10","1984","Not Working","Male","30","0.016070423557495","0.00925843457100615","0.0228824125439839","2"
"2 on Scale 1 to 10","1984","Part Time","Female","19","","","","2"
"2 on Scale 1 to 10","1984","Part Time","Male","19","","","","2"
"3 on Scale 1 to 10","1984","Full Time","Male","128","0.023947544646568","0.0192149736498612","0.0286801156432748","3"
"3 on Scale 1 to 10","1984","Not Working","Male","33","0.0153786439026453","0.00871254252994207","0.0220447452753485","3"
"3 on Scale 1 to 10","1984","Not Working","Female","100","0.0217694323565621","0.0168062775633631","0.0267325871497611","3"
"3 on Scale 1 to 10","1984","Full Time","Female","58","0.032816119812784","0.0241858993429144","0.0414463402826537","3"
"3 on Scale 1 to 10","1984","Part Time","Female","45","0.0279596417585996","0.0187689795309475","0.0371503039862517","3"
"3 on Scale 1 to 10","1984","Part Time","Male","16","","","","3"
"4 on Scale 1 to 10","1984","Full Time","Female","76","0.0434076363299945","0.0335364289687096","0.0532788436912794","4"
"4 on Scale 1 to 10","1984","Full Time","Male","142","0.0287317139039984","0.0235606437023915","0.0339027841056053","4"
"4 on Scale 1 to 10","1984","Part Time","Male","26","","","","4"
"4 on Scale 1 to 10","1984","Not Working","Female","104","0.0223822528169491","0.0173513017853358","0.0274132038485624","4"
"4 on Scale 1 to 10","1984","Not Working","Male","36","0.0254339991393025","0.0169051344958932","0.0339628637827118","4"
"4 on Scale 1 to 10","1984","Part Time","Female","32","0.0243012179926495","0.0157168019459844","0.0328856340393145","4"
"5 on Scale 1 to 10","1984","Not Working","Male","118","0.0811258137375782","0.0663352125704765","0.0959164149046799","5"
"5 on Scale 1 to 10","1984","Full Time","Male","393","0.0870312407163968","0.0783056345167692","0.0957568469160244","5"
"5 on Scale 1 to 10","1984","Not Working","Female","267","0.073237578821828","0.0643769437538205","0.0820982138898355","5"
"5 on Scale 1 to 10","1984","Full Time","Female","149","0.0812027067099825","0.067970908846326","0.0944345045736389","5"
"5 on Scale 1 to 10","1984","Part Time","Female","142","0.104677757202362","0.0876108138456132","0.121744700559111","5"
"5 on Scale 1 to 10","1984","Part Time","Male","79","0.106801256228383","0.0828911608483216","0.130711351608444","5"
"6 on Scale 1 to 10","1984","Full Time","Female","99","0.0630583583808559","0.0512836176766408","0.0748330990850711","6"
"6 on Scale 1 to 10","1984","Full Time","Male","224","0.0520299236876189","0.0451552201957909","0.0589046271794469","6"
"6 on Scale 1 to 10","1984","Not Working","Female","171","0.0457070079302222","0.0386039408396743","0.0528100750207701","6"
"6 on Scale 1 to 10","1984","Not Working","Male","82","0.0549911078720574","0.0426418047762514","0.0673404109678634","6"
"6 on Scale 1 to 10","1984","Part Time","Female","64","0.0512719851300729","0.0389763834828016","0.0635675867773443","6"
"6 on Scale 1 to 10","1984","Part Time","Male","51","0.0819145924282633","0.0606850195831843","0.103144165273342","6"
"7 on Scale 1 to 10","1984","Full Time","Female","156","0.0931376174480988","0.0790590972896992","0.107216137606498","7"
"7 on Scale 1 to 10","1984","Not Working","Female","301","0.0883764209788089","0.0787228135726912","0.0980300283849265","7"
"7 on Scale 1 to 10","1984","Full Time","Male","438","0.109501595449294","0.099835371356203","0.119167819542386","7"
"7 on Scale 1 to 10","1984","Not Working","Male","127","0.0959572189424917","0.0800016760652943","0.111912761819689","7"
