"plh0206i02","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","in school","","","","","1"
"1 Strongly disagree","2005","Full Time","inadequately","10","","","","1"
"1 Strongly disagree","2005","Full Time","general elemantary","98","0.16357550244748","0.13277443893914","0.194376565955821","1"
"1 Strongly disagree","2005","Full Time","middle vocational","628","0.165234748185022","0.153431058021592","0.177038438348452","1"
"1 Strongly disagree","2005","Full Time","vocational + Abi","72","0.123974261447192","0.095837961736804","0.15211056115758","1"
"1 Strongly disagree","2005","Full Time","higher vocational","108","0.147642696302674","0.122553641024909","0.17273175158044","1"
"1 Strongly disagree","2005","Full Time","higher education","385","0.187236967503847","0.171053232214531","0.203420702793164","1"
"1 Strongly disagree","2005","Part Time","in school","8","","","","1"
"1 Strongly disagree","2005","Part Time","inadequately","9","","","","1"
"1 Strongly disagree","2005","Part Time","general elemantary","110","0.229972737992815","0.192901531536689","0.267043944448941","1"
"1 Strongly disagree","2005","Part Time","middle vocational","448","0.191841710323028","0.17642551186388","0.207257908782175","1"
"1 Strongly disagree","2005","Part Time","vocational + Abi","56","0.237578593080685","0.190947639592636","0.284209546568735","1"
"1 Strongly disagree","2005","Part Time","higher vocational","74","0.253703541298135","0.206897921099392","0.300509161496877","1"
"1 Strongly disagree","2005","Part Time","higher education","180","0.222088931583117","0.195331978521835","0.248845884644398","1"
"1 Strongly disagree","2005","Not Working","in school","81","0.152440862404698","0.122373341435841","0.182508383373554","1"
"1 Strongly disagree","2005","Not Working","inadequately","50","0.37455186942081","0.296309668667894","0.452794070173726","1"
"1 Strongly disagree","2005","Not Working","general elemantary","362","0.292187539373169","0.267865497481431","0.316509581264907","1"
"1 Strongly disagree","2005","Not Working","middle vocational","952","0.267096779070279","0.253249898801829","0.280943659338729","1"
"1 Strongly disagree","2005","Not Working","vocational + Abi","72","0.284808721304096","0.23231870980402","0.337298732804171","1"
"1 Strongly disagree","2005","Not Working","higher vocational","130","0.287937852106812","0.246423494569732","0.329452209643891","1"
"1 Strongly disagree","2005","Not Working","higher education","242","0.250358945343177","0.223548386739164","0.27716950394719","1"
"2 on scale 1-7 ","2005","Not Working","inadequately","11","","","","2"
"2 on scale 1-7 ","2005","Not Working","in school","98","0.14441273702936","0.115009386340111","0.173816087718609","2"
"2 on scale 1-7 ","2005","Not Working","middle vocational","753","0.184607331537961","0.172464997679381","0.19674966539654","2"
"2 on scale 1-7 ","2005","Not Working","general elemantary","244","0.17767973102377","0.157236500481556","0.198122961565983","2"
"2 on scale 1-7 ","2005","Not Working","higher education","216","0.212608184541531","0.187287055753669","0.237929313329393","2"
"2 on scale 1-7 ","2005","Not Working","vocational + Abi","56","0.17805338248397","0.133560981615122","0.222545783352817","2"
"2 on scale 1-7 ","2005","Not Working","higher vocational","91","0.202511266589027","0.165666410542231","0.239356122635822","2"
"2 on scale 1-7 ","2005","Part Time","in school","19","","","","2"
"2 on scale 1-7 ","2005","Part Time","inadequately","8","","","","2"
"2 on scale 1-7 ","2005","Part Time","general elemantary","69","0.137876140775068","0.107504036440012","0.168248245110124","2"
"2 on scale 1-7 ","2005","Part Time","middle vocational","518","0.198744721735984","0.183120772789649","0.214368670682318","2"
"2 on scale 1-7 ","2005","Part Time","vocational + Abi","77","0.188921300599381","0.146032385239845","0.231810215958916","2"
"2 on scale 1-7 ","2005","Full Time","in school","","","","","2"
"2 on scale 1-7 ","2005","Full Time","inadequately","12","","","","2"
"2 on scale 1-7 ","2005","Full Time","general elemantary","78","0.118782918486783","0.0918420459009618","0.145723791072603","2"
"2 on scale 1-7 ","2005","Part Time","higher vocational","76","0.201340470667636","0.158205905150419","0.244475036184853","2"
"2 on scale 1-7 ","2005","Part Time","higher education","220","0.251281184232353","0.223359116086254","0.279203252378453","2"
"2 on scale 1-7 ","2005","Full Time","vocational + Abi","130","0.264926628983137","0.227250095716138","0.302603162250137","2"
"2 on scale 1-7 ","2005","Full Time","higher vocational","157","0.197383665312261","0.169233750640455","0.225533579984067","2"
"2 on scale 1-7 ","2005","Full Time","higher education","548","0.233142937155582","0.215601331705488","0.250684542605675","2"
"2 on scale 1-7 ","2005","Full Time","middle vocational","735","0.188161111570404","0.175739304240588","0.200582918900219","2"
"3 on scale 1-7 ","2005","Not Working","in school","116","0.225247292379822","0.190303240639585","0.260191344120059","3"
"3 on scale 1-7 ","2005","Not Working","general elemantary","226","0.163449866245769","0.143673415319681","0.183226317171857","3"
"3 on scale 1-7 ","2005","Not Working","inadequately","26","","","","3"
"3 on scale 1-7 ","2005","Not Working","middle vocational","669","0.161723305600053","0.150200073824559","0.173246537375547","3"
"3 on scale 1-7 ","2005","Part Time","in school","21","","","","3"
"3 on scale 1-7 ","2005","Part Time","inadequately","11","","","","3"
"3 on scale 1-7 ","2005","Part Time","general elemantary","70","0.128908561370391","0.0993884327716735","0.158428689969109","3"
"3 on scale 1-7 ","2005","Part Time","higher education","203","0.179932992435736","0.155205032108681","0.20466095276279","3"
"3 on scale 1-7 ","2005","Not Working","vocational + Abi","43","0.149090871955882","0.107666489802048","0.190515254109715","3"
"3 on scale 1-7 ","2005","Not Working","higher vocational","79","0.193578153525842","0.157353911674573","0.229802395377111","3"
"3 on scale 1-7 ","2005","Not Working","higher education","196","0.184308090955577","0.160312419769586","0.208303762141569","3"
"3 on scale 1-7 ","2005","Part Time","middle vocational","453","0.179314940619803","0.164295489576302","0.194334391663304","3"
"3 on scale 1-7 ","2005","Part Time","vocational + Abi","55","0.169538799726294","0.12842692064644","0.210650678806148","3"
"3 on scale 1-7 ","2005","Part Time","higher vocational","56","0.14612251724467","0.108126733927495","0.184118300561846","3"
"3 on scale 1-7 ","2005","Full Time","in school","","","","","3"
"3 on scale 1-7 ","2005","Full Time","inadequately","14","","","","3"
"3 on scale 1-7 ","2005","Full Time","general elemantary","95","0.195805816393457","0.162762284080217","0.228849348706696","3"
"3 on scale 1-7 ","2005","Full Time","middle vocational","680","0.176655196249808","0.164534180624663","0.188776211874954","3"
"3 on scale 1-7 ","2005","Full Time","vocational + Abi","108","0.225459517547749","0.189781630113976","0.261137404981523","3"
"3 on scale 1-7 ","2005","Full Time","higher vocational","150","0.1976297198729","0.169466583020475","0.225792856725326","3"
"3 on scale 1-7 ","2005","Full Time","higher education","452","0.203377350888469","0.18667880655775","0.220075895219188","3"
"4 on scale 1-7","2005","Full Time","inadequately","6","","","","4"
"4 on scale 1-7","2005","Not Working","in school","114","0.202997709688384","0.169351412816957","0.236644006559811","4"
"4 on scale 1-7","2005","Full Time","in school","","","","","4"
"4 on scale 1-7","2005","Part Time","higher education","170","0.176658964397202","0.152108147645621","0.201209781148784","4"
"4 on scale 1-7","2005","Full Time","general elemantary","116","0.203205058763138","0.169698197268053","0.236711920258222","4"
"4 on scale 1-7","2005","Part Time","in school","24","","","","4"
"4 on scale 1-7","2005","Part Time","vocational + Abi","64","0.22240815365881","0.176843895559275","0.267972411758346","4"
"4 on scale 1-7","2005","Part Time","higher vocational","65","0.190069426852866","0.147864895882354","0.232273957823378","4"
"4 on scale 1-7","2005","Not Working","inadequately","22","","","","4"
"4 on scale 1-7","2005","Not Working","general elemantary","213","0.149679348050309","0.130599171469974","0.168759524630645","4"
"4 on scale 1-7","2005","Not Working","middle vocational","694","0.175033709175416","0.16314120682427","0.186926211526562","4"
"4 on scale 1-7","2005","Not Working","vocational + Abi","53","0.176624577259089","0.132272553789529","0.22097660072865","4"
"4 on scale 1-7","2005","Not Working","higher vocational","77","0.153925975785858","0.120839529032512","0.187012422539204","4"
"4 on scale 1-7","2005","Not Working","higher education","172","0.184349059592389","0.160351324307736","0.208346794877042","4"
"4 on scale 1-7","2005","Part Time","inadequately","4","","","","4"
"4 on scale 1-7","2005","Part Time","general elemantary","110","0.237489833863744","0.200001958916324","0.274977708811164","4"
"4 on scale 1-7","2005","Part Time","middle vocational","508","0.194882351869748","0.179373720007948","0.210390983731548","4"
"4 on scale 1-7","2005","Full Time","middle vocational","769","0.20032518387505","0.187604530669349","0.213045837080751","4"
"4 on scale 1-7","2005","Full Time","vocational + Abi","99","0.186115201196339","0.152886361620213","0.219344040772465","4"
"4 on scale 1-7","2005","Full Time","higher vocational","172","0.229575358697609","0.199831644512868","0.25931907288235","4"
"4 on scale 1-7","2005","Full Time","higher education","436","0.190618668345368","0.174323445534804","0.206913891155933","4"
"5 on scale 1-7","2005","Not Working","general elemantary","134","0.0907875714292464","0.0754217434841345","0.106153399374358","5"
"5 on scale 1-7","2005","Not Working","inadequately","14","","","","5"
"5 on scale 1-7","2005","Not Working","in school","63","0.107767202382775","0.0818287347958951","0.133705669969654","5"
"5 on scale 1-7","2005","Not Working","middle vocational","402","0.103501678308463","0.0939683898784692","0.113034966738457","5"
"5 on scale 1-7","2005","Not Working","vocational + Abi","36","0.107298537758034","0.0713038056354869","0.143293269880581","5"
"5 on scale 1-7","2005","Not Working","higher vocational","39","0.0867663348396648","0.0609582027022997","0.11257446697703","5"
"5 on scale 1-7","2005","Not Working","higher education","95","0.0860105994743091","0.0686588131315115","0.103362385817107","5"
"5 on scale 1-7","2005","Full Time","in school","2","","","","5"
"5 on scale 1-7","2005","Full Time","inadequately","3","","","","5"
"5 on scale 1-7","2005","Full Time","general elemantary","71","0.126365878207552","0.0986981874664158","0.154033568948688","5"
"5 on scale 1-7","2005","Full Time","middle vocational","450","0.113464288050673","0.103384239081619","0.123544337019727","5"
"5 on scale 1-7","2005","Full Time","vocational + Abi","59","0.108150992406806","0.0816352552957965","0.134666729517816","5"
"5 on scale 1-7","2005","Full Time","higher vocational","94","0.122115314487921","0.0989589016538202","0.145271727322022","5"
"5 on scale 1-7","2005","Full Time","higher education","264","0.119433257774798","0.105979463744521","0.132887051805075","5"
"5 on scale 1-7","2005","Part Time","in school","14","","","","5"
"5 on scale 1-7","2005","Part Time","inadequately","2","","","","5"
"5 on scale 1-7","2005","Part Time","general elemantary","62","0.0997423829303954","0.0733445203513807","0.12614024550941","5"
"5 on scale 1-7","2005","Part Time","middle vocational","304","0.122724291580488","0.109877612460088","0.135570970700889","5"
"5 on scale 1-7","2005","Part Time","vocational + Abi","39","0.101707615400403","0.068590027562092","0.134825203238714","5"
"5 on scale 1-7","2005","Part Time","higher vocational","35","0.108371028118583","0.0749339952757136","0.141808060961453","5"
"5 on scale 1-7","2005","Part Time","higher education","92","0.113224007218821","0.0928261546623775","0.133621859775265","5"
"6 on scale 1-7","2005","Not Working","inadequately","7","","","","6"
"6 on scale 1-7","2005","Not Working","in school","32","0.0683965653775745","0.0472813942209182","0.0895117365342308","6"
"6 on scale 1-7","2005","Not Working","general elemantary","83","0.0558834176035984","0.0435987226594531","0.0681681125477438","6"
"6 on scale 1-7","2005","Not Working","middle vocational","218","0.053144901488679","0.0461244206141434","0.0601653823632145","6"
"6 on scale 1-7","2005","Not Working","higher vocational","20","","","","6"
"6 on scale 1-7","2005","Not Working","higher education","52","0.0542508751711917","0.0402327810107217","0.0682689693316618","6"
"6 on scale 1-7","2005","Not Working","vocational + Abi","16","","","","6"
"6 on scale 1-7","2005","Part Time","in school","6","","","","6"
"6 on scale 1-7","2005","Part Time","inadequately","1","","","","6"
"6 on scale 1-7","2005","Part Time","general elemantary","34","0.0587674960423229","0.0380487940802394","0.0794861980044065","6"
"6 on scale 1-7","2005","Part Time","middle vocational","133","0.056349133404653","0.047320815356572","0.065377451452734","6"
"6 on scale 1-7","2005","Part Time","vocational + Abi","13","","","","6"
"6 on scale 1-7","2005","Part Time","higher vocational","11","","","","6"
"6 on scale 1-7","2005","Full Time","in school","1","","","","6"
"6 on scale 1-7","2005","Full Time","inadequately","2","","","","6"
"6 on scale 1-7","2005","Full Time","general elemantary","44","0.0565935361499632","0.0373526066688375","0.0758344656310889","6"
"6 on scale 1-7","2005","Full Time","middle vocational","273","0.0787177628987548","0.0701588688777588","0.0872766569197509","6"
"6 on scale 1-7","2005","Part Time","higher education","37","0.0370851491537644","0.0249204273523755","0.0492498709551533","6"
"6 on scale 1-7","2005","Full Time","higher education","93","0.0418535243141642","0.0335457829788854","0.0501612656494429","6"
"6 on scale 1-7","2005","Full Time","vocational + Abi","34","0.0403127227735529","0.0235197061441009","0.0571057394030049","6"
"6 on scale 1-7","2005","Full Time","higher vocational","39","0.0480660178767099","0.0329377234521299","0.06319431230129","6"
"7 Strongly agree","2005","Not Working","inadequately","17","","","","7"
"7 Strongly agree","2005","Not Working","in school","45","0.0987376307373872","0.0737842789735104","0.123690982501264","7"
"7 Strongly agree","2005","Not Working","general elemantary","81","0.0703325262741376","0.0566567492414266","0.0840083033068486","7"
"7 Strongly agree","2005","Not Working","higher vocational","21","","","","7"
"7 Strongly agree","2005","Not Working","higher education","30","0.0281142449218248","0.0178844142574903","0.0383440755861593","7"
"7 Strongly agree","2005","Not Working","middle vocational","234","0.0548922948191498","0.0477639181207423","0.0620206715175573","7"
"7 Strongly agree","2005","Part Time","in school","4","","","","7"
"7 Strongly agree","2005","Part Time","inadequately","1","","","","7"
"7 Strongly agree","2005","Not Working","vocational + Abi","8","","","","7"
"7 Strongly agree","2005","Part Time","general elemantary","40","0.107242847025264","0.0799847000904143","0.134500993960113","7"
"7 Strongly agree","2005","Part Time","middle vocational","142","0.0561428504662958","0.0471300880683107","0.0651556128642809","7"
"7 Strongly agree","2005","Part Time","vocational + Abi","16","","","","7"
"7 Strongly agree","2005","Part Time","higher vocational","15","","","","7"
"7 Strongly agree","2005","Part Time","higher education","25","","","","7"
"7 Strongly agree","2005","Full Time","in school","","","","","7"
"7 Strongly agree","2005","Full Time","inadequately","3","","","","7"
"7 Strongly agree","2005","Full Time","general elemantary","52","0.135671289551628","0.107156074268481","0.164186504834774","7"
"7 Strongly agree","2005","Full Time","middle vocational","268","0.0774417091702884","0.0689465934126643","0.0859368249279125","7"
"7 Strongly agree","2005","Full Time","vocational + Abi","25","","","","7"
"7 Strongly agree","2005","Full Time","higher vocational","48","0.0575872274499245","0.0411112515637283","0.0740632033361207","7"
"7 Strongly agree","2005","Full Time","higher education","54","0.0243372940177718","0.017944554737385","0.0307300332981586","7"
"1 Strongly disagree","2006","Part Time","general elemantary","","","","","1"
"1 Strongly disagree","2006","Part Time","middle vocational","","","","","1"
"1 Strongly disagree","2006","Part Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Part Time","higher vocational","","","","","1"
"1 Strongly disagree","2006","Part Time","higher education","","","","","1"
"1 Strongly disagree","2006","Not Working","in school","","","","","1"
"1 Strongly disagree","2006","Not Working","inadequately","","","","","1"
"1 Strongly disagree","2006","Not Working","general elemantary","","","","","1"
"1 Strongly disagree","2006","Not Working","middle vocational","","","","","1"
"1 Strongly disagree","2006","Not Working","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Not Working","higher vocational","","","","","1"
"1 Strongly disagree","2006","Not Working","higher education","","","","","1"
"1 Strongly disagree","2006","Full Time","in school","","","","","1"
"1 Strongly disagree","2006","Full Time","inadequately","","","","","1"
"1 Strongly disagree","2006","Full Time","general elemantary","","","","","1"
"1 Strongly disagree","2006","Full Time","middle vocational","","","","","1"
"1 Strongly disagree","2006","Full Time","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","Full Time","higher vocational","","","","","1"
"1 Strongly disagree","2006","Full Time","higher education","","","","","1"
"1 Strongly disagree","2006","Part Time","in school","","","","","1"
"1 Strongly disagree","2006","Part Time","inadequately","","","","","1"
"2 on scale 1-7 ","2006","Not Working","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Not Working","in school","","","","","2"
"2 on scale 1-7 ","2006","Not Working","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","Part Time","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Not Working","higher education","","","","","2"
"2 on scale 1-7 ","2006","Part Time","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","Not Working","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Not Working","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","Not Working","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","Part Time","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","Part Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Full Time","inadequately","","","","","2"
"2 on scale 1-7 ","2006","Full Time","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","Part Time","in school","","","","","2"
"2 on scale 1-7 ","2006","Part Time","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","Part Time","higher education","","","","","2"
