"plh0206i02","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Full Time","274","0.126211165652187","0.111977288642642","0.140445042661732","1"
"1 Strongly disagree","2005","16-34 y.","Part Time","202","0.148253545854637","0.130879623972817","0.165627467736457","1"
"1 Strongly disagree","2005","16-34 y.","Not Working","247","0.155108084775743","0.137441658630087","0.172774510921398","1"
"1 Strongly disagree","2005","35-65 y.","Full Time","1028","0.179064777779894","0.169262437503575","0.188867118056214","1"
"1 Strongly disagree","2005","35-65 y.","Part Time","649","0.233648529083734","0.218534222179023","0.248762835988446","1"
"1 Strongly disagree","2005","35-65 y.","Not Working","612","0.232130167164644","0.216166823888788","0.2480935104405","1"
"1 Strongly disagree","2005","66 and older","Full Time","9","","","","1"
"1 Strongly disagree","2005","66 and older","Part Time","50","0.339243269521512","0.2715655705674","0.406920968475624","1"
"1 Strongly disagree","2005","66 and older","Not Working","1047","0.322495830241678","0.307102171637252","0.337889488846103","1"
"2 on scale 1-7 ","2005","35-65 y.","Not Working","497","0.178155530489435","0.163687522808589","0.192623538170281","2"
"2 on scale 1-7 ","2005","16-34 y.","Full Time","388","0.186182843340735","0.169498684169172","0.202867002512298","2"
"2 on scale 1-7 ","2005","16-34 y.","Not Working","282","0.148623485717888","0.131264055692633","0.165982915743142","2"
"2 on scale 1-7 ","2005","35-65 y.","Full Time","1278","0.202842219838555","0.192561546319998","0.213122893357113","2"
"2 on scale 1-7 ","2005","35-65 y.","Part Time","624","0.191869631516133","0.17780473478919","0.205934528243076","2"
"2 on scale 1-7 ","2005","66 and older","Full Time","7","","","","2"
"2 on scale 1-7 ","2005","66 and older","Part Time","39","0.192881591441599","0.136481061703096","0.249282121180101","2"
"2 on scale 1-7 ","2005","66 and older","Not Working","703","0.195108307947042","0.182057709826568","0.208158906067516","2"
"2 on scale 1-7 ","2005","16-34 y.","Part Time","342","0.209093767749185","0.189211166819855","0.228976368678515","2"
"3 on scale 1-7 ","2005","16-34 y.","Part Time","296","0.165323117362175","0.147161014197511","0.183485220526839","3"
"3 on scale 1-7 ","2005","16-34 y.","Full Time","427","0.219273028925136","0.201538760652882","0.237007297197391","3"
"3 on scale 1-7 ","2005","35-65 y.","Not Working","470","0.167243374749501","0.153132700461568","0.181354049037434","3"
"3 on scale 1-7 ","2005","66 and older","Full Time","4","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Not Working","319","0.204360191496246","0.184681903607598","0.224038479384894","3"
"3 on scale 1-7 ","2005","35-65 y.","Full Time","1078","0.18114338817729","0.171296808057046","0.190989968297535","3"
"3 on scale 1-7 ","2005","35-65 y.","Part Time","553","0.175550307886567","0.161961680466875","0.189138935306259","3"
"3 on scale 1-7 ","2005","66 and older","Part Time","36","0.156330499444491","0.104417371345812","0.208243627543169","3"
"3 on scale 1-7 ","2005","66 and older","Not Working","596","0.161356194009592","0.149241696495221","0.173470691523963","3"
"4 on scale 1-7","2005","16-34 y.","Part Time","371","0.236255688416824","0.21548718109631","0.257024195737337","4"
"4 on scale 1-7","2005","16-34 y.","Not Working","328","0.205218758594409","0.185509819858284","0.224927697330535","4"
"4 on scale 1-7","2005","35-65 y.","Not Working","492","0.178691597596125","0.164206565675636","0.193176629516615","4"
"4 on scale 1-7","2005","66 and older","Full Time","6","","","","4"
"4 on scale 1-7","2005","66 and older","Part Time","32","0.176401788477447","0.121916612766108","0.230886964188786","4"
"4 on scale 1-7","2005","35-65 y.","Part Time","555","0.176163599084165","0.162556320097445","0.189770878070884","4"
"4 on scale 1-7","2005","35-65 y.","Full Time","1174","0.200018306972647","0.189791380267606","0.210245233677688","4"
"4 on scale 1-7","2005","66 and older","Not Working","560","0.15493589812297","0.143019509278451","0.16685228696749","4"
"4 on scale 1-7","2005","16-34 y.","Full Time","432","0.202973680513602","0.185734077156512","0.220213283870691","4"
"5 on scale 1-7","2005","35-65 y.","Full Time","642","0.105038610934814","0.0971998597366505","0.112877362132977","5"
"5 on scale 1-7","2005","35-65 y.","Not Working","297","0.121949186034335","0.109576513015679","0.13432185905299","5"
"5 on scale 1-7","2005","66 and older","Full Time","6","","","","5"
"5 on scale 1-7","2005","16-34 y.","Part Time","211","0.12175544705046","0.105767522691099","0.137743371409821","5"
"5 on scale 1-7","2005","16-34 y.","Not Working","214","0.13991770396101","0.122988472363083","0.156846935558937","5"
"5 on scale 1-7","2005","35-65 y.","Part Time","340","0.117364698757992","0.105868557168244","0.12886084034774","5"
"5 on scale 1-7","2005","66 and older","Part Time","10","","","","5"
"5 on scale 1-7","2005","66 and older","Not Working","289","0.0723480112238805","0.0638164276141128","0.0808795948336482","5"
"5 on scale 1-7","2005","16-34 y.","Full Time","306","0.139406424065069","0.12456035357947","0.154252494550667","5"
"6 on scale 1-7","2005","66 and older","Full Time","3","","","","6"
"6 on scale 1-7","2005","66 and older","Part Time","8","","","","6"
"6 on scale 1-7","2005","16-34 y.","Full Time","149","0.0658065624846115","0.0551792345198752","0.0764338904493478","6"
"6 on scale 1-7","2005","16-34 y.","Part Time","86","0.0531455595817915","0.0421778673556592","0.0641132518079237","6"
"6 on scale 1-7","2005","35-65 y.","Full Time","341","0.0628497101317872","0.0566449284234865","0.0690544918400879","6"
"6 on scale 1-7","2005","35-65 y.","Not Working","155","0.054822674445978","0.0462156900790933","0.0634296588128627","6"
"6 on scale 1-7","2005","66 and older","Not Working","173","0.0467340562545272","0.0397830514296652","0.0536850610793892","6"
"6 on scale 1-7","2005","16-34 y.","Not Working","109","0.0650440227572386","0.0530094636276917","0.0770785818867854","6"
"6 on scale 1-7","2005","35-65 y.","Part Time","147","0.0524576257860734","0.0444942657924541","0.0604209857796927","6"
"7 Strongly agree","2005","35-65 y.","Not Working","164","0.0670074695199813","0.0575534836264307","0.0764614554135318","7"
"7 Strongly agree","2005","66 and older","Part Time","13","","","","7"
"7 Strongly agree","2005","66 and older","Not Working","174","0.0470217022003106","0.040050390661824","0.0539930137387971","7"
"7 Strongly agree","2005","66 and older","Full Time","3","","","","7"
"7 Strongly agree","2005","16-34 y.","Full Time","115","0.0601462950186598","0.0499555568448461","0.0703370331924735","7"
"7 Strongly agree","2005","16-34 y.","Part Time","99","0.0661728739849275","0.0540190373692908","0.0783267106005642","7"
"7 Strongly agree","2005","16-34 y.","Not Working","114","0.0817277526974662","0.0683586759834039","0.0950968294115286","7"
"7 Strongly agree","2005","35-65 y.","Full Time","336","0.0690429861650117","0.0625611978561501","0.0755247744738732","7"
"7 Strongly agree","2005","35-65 y.","Part Time","143","0.052945607885336","0.044947354767087","0.060943861003585","7"
"1 Strongly disagree","2006","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2006","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2006","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2006","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2006","66 and older","Not Working","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Not Working","","","","","2"
"3 on scale 1-7 ","2006","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Part Time","","","","","3"
"4 on scale 1-7","2006","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2006","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2006","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Full Time","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Part Time","","","","","4"
"5 on scale 1-7","2006","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2006","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Not Working","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Full Time","","","","","5"
"6 on scale 1-7","2006","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2006","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2006","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2006","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2006","66 and older","Not Working","","","","","7"
"7 Strongly agree","2006","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2006","66 and older","Full Time","","","","","7"
"7 Strongly agree","2006","66 and older","Part Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2006","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2006","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2006","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2007","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2007","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2007","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2007","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Full Time","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2007","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Full Time","","","","","2"
"3 on scale 1-7 ","2007","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Not Working","","","","","3"
"4 on scale 1-7","2007","66 and older","Not Working","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Not Working","","","","","4"
"4 on scale 1-7","2007","66 and older","Full Time","","","","","4"
"4 on scale 1-7","2007","66 and older","Part Time","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Part Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Full Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Part Time","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Not Working","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Full Time","","","","","4"
"5 on scale 1-7","2007","35-65 y.","Not Working","","","","","5"
"5 on scale 1-7","2007","66 and older","Full Time","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Part Time","","","","","5"
"5 on scale 1-7","2007","66 and older","Part Time","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Full Time","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Full Time","","","","","5"
"5 on scale 1-7","2007","66 and older","Not Working","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Part Time","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Not Working","","","","","5"
"6 on scale 1-7","2007","35-65 y.","Not Working","","","","","6"
"6 on scale 1-7","2007","66 and older","Full Time","","","","","6"
"6 on scale 1-7","2007","66 and older","Part Time","","","","","6"
"6 on scale 1-7","2007","66 and older","Not Working","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Full Time","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Part Time","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Part Time","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Not Working","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Full Time","","","","","6"
"7 Strongly agree","2007","35-65 y.","Not Working","","","","","7"
"7 Strongly agree","2007","66 and older","Part Time","","","","","7"
"7 Strongly agree","2007","66 and older","Not Working","","","","","7"
"7 Strongly agree","2007","66 and older","Full Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Full Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Part Time","","","","","7"
"7 Strongly agree","2007","16-34 y.","Not Working","","","","","7"
"7 Strongly agree","2007","35-65 y.","Full Time","","","","","7"
"7 Strongly agree","2007","35-65 y.","Part Time","","","","","7"
"1 Strongly disagree","2008","35-65 y.","Part Time","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Not Working","","","","","1"
"1 Strongly disagree","2008","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2008","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2008","66 and older","Not Working","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Part Time","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Not Working","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Full Time","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Full Time","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Not Working","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Full Time","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Part Time","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Not Working","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Part Time","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Full Time","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Not Working","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Not Working","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Full Time","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Part Time","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Part Time","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Not Working","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Full Time","","","","","3"
