"plh0206i02","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","lower secondary degree","146","0.147223504580824","0.124596408224165","0.169850600937483"
"1 Strongly disagree","2005","16-34 y.","secondary school degree","212","0.123704968395858","0.107612457389986","0.13979747940173"
"1 Strongly disagree","2005","16-34 y.","college entrance qualification","191","0.14502228234768","0.127632162382045","0.162412402313315"
"1 Strongly disagree","2005","16-34 y.","Other degree","34","0.229673304368454","0.164293703866495","0.295052904870413"
"1 Strongly disagree","2005","16-34 y.","no degree/no degree yet","98","0.150549504915041","0.123905239786872","0.177193770043209"
"1 Strongly disagree","2005","35-65 y.","lower secondary degree","738","0.20432959186489","0.191355009922861","0.217304173806918"
"1 Strongly disagree","2005","35-65 y.","secondary school degree","710","0.18895256879882","0.17660293824886","0.20130219934878"
"1 Strongly disagree","2005","35-65 y.","college entrance qualification","564","0.197358251810238","0.18321009656646","0.211506407054016"
"1 Strongly disagree","2005","35-65 y.","Other degree","225","0.282102548474628","0.250581408134637","0.313623688814618"
"1 Strongly disagree","2005","35-65 y.","no degree/no degree yet","42","0.274125769337658","0.200757286257891","0.347494252417425"
"1 Strongly disagree","2005","66 and older","lower secondary degree","700","0.314720912305168","0.296187474734033","0.333254349876304"
"1 Strongly disagree","2005","66 and older","secondary school degree","147","0.311329217198088","0.272275086075589","0.350383348320586"
"1 Strongly disagree","2005","66 and older","college entrance qualification","157","0.309625815120361","0.271637256906727","0.347614373333996"
"1 Strongly disagree","2005","66 and older","Other degree","71","0.431037327741004","0.357455123237606","0.504619532244402"
"1 Strongly disagree","2005","66 and older","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","16-34 y.","lower secondary degree","135","0.131224061596618","0.109662348170226","0.15278577502301"
"2 on scale 1-7 ","2005","16-34 y.","secondary school degree","287","0.179234297153922","0.16048757997075","0.197981014337095"
"2 on scale 1-7 ","2005","16-34 y.","college entrance qualification","388","0.249198986122975","0.227836914212297","0.270561058033653"
"2 on scale 1-7 ","2005","16-34 y.","Other degree","","","",""
"2 on scale 1-7 ","2005","16-34 y.","no degree/no degree yet","121","0.152600663376696","0.125807911978729","0.179393414774663"
"2 on scale 1-7 ","2005","35-65 y.","lower secondary degree","686","0.174051116039624","0.16185065822119","0.186251573858057"
"2 on scale 1-7 ","2005","35-65 y.","secondary school degree","815","0.20240473156057","0.189729495581164","0.215079967539976"
"2 on scale 1-7 ","2005","35-65 y.","college entrance qualification","713","0.225835844763166","0.210972235979591","0.240699453546741"
"2 on scale 1-7 ","2005","35-65 y.","Other degree","154","0.184099420609931","0.156953033266604","0.211245807953259"
"2 on scale 1-7 ","2005","35-65 y.","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","66 and older","lower secondary degree","448","0.17790159374147","0.162639600327799","0.19316358715514"
"2 on scale 1-7 ","2005","66 and older","secondary school degree","127","0.237187720364232","0.201311544069623","0.27306389665884"
"2 on scale 1-7 ","2005","66 and older","college entrance qualification","136","0.246926626865507","0.211494716725954","0.282358537005061"
"2 on scale 1-7 ","2005","66 and older","Other degree","","","",""
"2 on scale 1-7 ","2005","66 and older","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","16-34 y.","lower secondary degree","180","0.193664507934607","0.168429377946765","0.21889963792245"
"3 on scale 1-7 ","2005","16-34 y.","secondary school degree","293","0.182891705847083","0.163996923934343","0.201786487759823"
"3 on scale 1-7 ","2005","16-34 y.","college entrance qualification","323","0.200242469633383","0.18047891414494","0.220006025121826"
"3 on scale 1-7 ","2005","16-34 y.","Other degree","","","",""
"3 on scale 1-7 ","2005","16-34 y.","no degree/no degree yet","152","0.237122349488023","0.205433334898936","0.268811364077109"
"3 on scale 1-7 ","2005","35-65 y.","lower secondary degree","623","0.166972917122794","0.154972019963592","0.178973814281995"
"3 on scale 1-7 ","2005","35-65 y.","secondary school degree","688","0.176050476962251","0.164035488861503","0.188065465063"
