"plh0206i02","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","in school","81","0.152440862404698","0.122373341435841","0.182508383373554","1"
"1 Strongly disagree","2005","Not Employed","inadequately","50","0.37455186942081","0.296309668667894","0.452794070173726","1"
"1 Strongly disagree","2005","Not Employed","general elemantary","362","0.292187539373169","0.267865497481431","0.316509581264907","1"
"1 Strongly disagree","2005","Not Employed","middle vocational","952","0.267096779070279","0.253249898801829","0.280943659338729","1"
"1 Strongly disagree","2005","Not Employed","vocational + Abi","72","0.284808721304096","0.23231870980402","0.337298732804171","1"
"1 Strongly disagree","2005","Not Employed","higher vocational","130","0.287937852106812","0.246423494569732","0.329452209643891","1"
"1 Strongly disagree","2005","Not Employed","higher education","242","0.250358945343177","0.223548386739164","0.27716950394719","1"
"1 Strongly disagree","2005","Employed","in school","8","","","","1"
"1 Strongly disagree","2005","Employed","inadequately","19","","","","1"
"1 Strongly disagree","2005","Employed","general elemantary","208","0.196391021993595","0.17235051889038","0.220431525096811","1"
"1 Strongly disagree","2005","Employed","middle vocational","1076","0.175265713001249","0.165884190289099","0.1846472357134","1"
"1 Strongly disagree","2005","Employed","vocational + Abi","128","0.169258313309468","0.1440052311205","0.194511395498436","1"
"1 Strongly disagree","2005","Employed","higher vocational","182","0.177056943540479","0.154499331531531","0.199614555549428","1"
"1 Strongly disagree","2005","Employed","higher education","565","0.19838320570128","0.184476984488508","0.212289426914053","1"
"2 on scale 1-7 ","2005","Not Employed","higher vocational","91","0.202511266589027","0.165666410542231","0.239356122635822","2"
"2 on scale 1-7 ","2005","Not Employed","higher education","216","0.212608184541531","0.187287055753669","0.237929313329393","2"
"2 on scale 1-7 ","2005","Employed","in school","19","","","","2"
"2 on scale 1-7 ","2005","Employed","inadequately","20","","","","2"
"2 on scale 1-7 ","2005","Employed","middle vocational","1253","0.192151188327342","0.182429215343906","0.201873161310779","2"
"2 on scale 1-7 ","2005","Employed","vocational + Abi","207","0.234629991673186","0.206091312550424","0.263168670795949","2"
"2 on scale 1-7 ","2005","Employed","higher vocational","233","0.198481020806646","0.174910556038806","0.222051485574485","2"
"2 on scale 1-7 ","2005","Employed","higher education","768","0.238943850468293","0.224073214003796","0.253814486932791","2"
"2 on scale 1-7 ","2005","Not Employed","in school","98","0.14441273702936","0.115009386340111","0.173816087718609","2"
"2 on scale 1-7 ","2005","Not Employed","inadequately","11","","","","2"
"2 on scale 1-7 ","2005","Not Employed","general elemantary","244","0.17767973102377","0.157236500481556","0.198122961565983","2"
"2 on scale 1-7 ","2005","Not Employed","middle vocational","753","0.184607331537961","0.172464997679381","0.19674966539654","2"
"2 on scale 1-7 ","2005","Not Employed","vocational + Abi","56","0.17805338248397","0.133560981615122","0.222545783352817","2"
"2 on scale 1-7 ","2005","Employed","general elemantary","147","0.12821936571314","0.107987274807469","0.148451456618811","2"
"3 on scale 1-7 ","2005","Not Employed","vocational + Abi","43","0.149090871955882","0.107666489802048","0.190515254109715","3"
"3 on scale 1-7 ","2005","Not Employed","higher vocational","79","0.193578153525842","0.157353911674573","0.229802395377111","3"
"3 on scale 1-7 ","2005","Not Employed","higher education","196","0.184308090955577","0.160312419769586","0.208303762141569","3"
"3 on scale 1-7 ","2005","Not Employed","in school","116","0.225247292379822","0.190303240639585","0.260191344120059","3"
"3 on scale 1-7 ","2005","Not Employed","inadequately","26","","","","3"
"3 on scale 1-7 ","2005","Not Employed","general elemantary","226","0.163449866245769","0.143673415319681","0.183226317171857","3"
"3 on scale 1-7 ","2005","Not Employed","middle vocational","669","0.161723305600053","0.150200073824559","0.173246537375547","3"
"3 on scale 1-7 ","2005","Employed","in school","21","","","","3"
"3 on scale 1-7 ","2005","Employed","inadequately","25","","","","3"
"3 on scale 1-7 ","2005","Employed","general elemantary","165","0.162743172116769","0.140405336827357","0.18508100740618","3"
"3 on scale 1-7 ","2005","Employed","middle vocational","1133","0.177657933881305","0.168226311937463","0.187089555825146","3"
"3 on scale 1-7 ","2005","Employed","vocational + Abi","163","0.203168847380593","0.176072041716742","0.230265653044443","3"
"3 on scale 1-7 ","2005","Employed","higher vocational","206","0.183345036465944","0.160478224001457","0.20621184893043","3"
"3 on scale 1-7 ","2005","Employed","higher education","655","0.195879454841468","0.182039703073956","0.20971920660898","3"
"4 on scale 1-7","2005","Not Employed","higher education","172","0.184349059592389","0.160351324307736","0.208346794877042","4"
"4 on scale 1-7","2005","Not Employed","higher vocational","77","0.153925975785858","0.120839529032512","0.187012422539204","4"
"4 on scale 1-7","2005","Employed","higher education","606","0.186154122673911","0.172580971337158","0.199727274010663","4"
"4 on scale 1-7","2005","Employed","in school","24","","","","4"
"4 on scale 1-7","2005","Employed","inadequately","10","","","","4"
"4 on scale 1-7","2005","Not Employed","in school","114","0.202997709688384","0.169351412816957","0.236644006559811","4"
"4 on scale 1-7","2005","Not Employed","inadequately","22","","","","4"
"4 on scale 1-7","2005","Employed","general elemantary","226","0.220149630298498","0.195075552539603","0.245223708057393","4"
"4 on scale 1-7","2005","Employed","middle vocational","1277","0.198273207551611","0.188435066560698","0.208111348542524","4"
"4 on scale 1-7","2005","Employed","vocational + Abi","163","0.200582008209014","0.173614592337319","0.227549424080708","4"
"4 on scale 1-7","2005","Employed","higher vocational","237","0.218619032197562","0.194194449827211","0.243043614567913","4"
"4 on scale 1-7","2005","Not Employed","general elemantary","213","0.149679348050309","0.130599171469974","0.168759524630645","4"
"4 on scale 1-7","2005","Not Employed","middle vocational","694","0.175033709175416","0.16314120682427","0.186926211526562","4"
"4 on scale 1-7","2005","Not Employed","vocational + Abi","53","0.176624577259089","0.132272553789529","0.22097660072865","4"
"5 on scale 1-7","2005","Employed","middle vocational","754","0.116955358136913","0.10902543060101","0.124885285672817","5"
"5 on scale 1-7","2005","Employed","vocational + Abi","98","0.105582584896893","0.0848872406738079","0.126277929119978","5"
"5 on scale 1-7","2005","Employed","higher vocational","129","0.118303560608417","0.0992177680215336","0.137389353195301","5"
"5 on scale 1-7","2005","Employed","higher education","356","0.117447436098664","0.106220394319601","0.128674477877727","5"
"5 on scale 1-7","2005","Not Employed","in school","63","0.107767202382775","0.0818287347958951","0.133705669969654","5"
"5 on scale 1-7","2005","Not Employed","inadequately","14","","","","5"
"5 on scale 1-7","2005","Not Employed","general elemantary","134","0.0907875714292464","0.0754217434841345","0.106153399374358","5"
"5 on scale 1-7","2005","Not Employed","middle vocational","402","0.103501678308463","0.0939683898784692","0.113034966738457","5"
"5 on scale 1-7","2005","Not Employed","vocational + Abi","36","0.107298537758034","0.0713038056354869","0.143293269880581","5"
"5 on scale 1-7","2005","Not Employed","higher vocational","39","0.0867663348396648","0.0609582027022997","0.11257446697703","5"
"5 on scale 1-7","2005","Not Employed","higher education","95","0.0860105994743091","0.0686588131315115","0.103362385817107","5"
"5 on scale 1-7","2005","Employed","in school","16","","","","5"
"5 on scale 1-7","2005","Employed","inadequately","5","","","","5"
"5 on scale 1-7","2005","Employed","general elemantary","133","0.113207742594256","0.0940338911380566","0.132381594050456","5"
"6 on scale 1-7","2005","Employed","higher vocational","50","0.0461580757247745","0.0337583008706286","0.0585578505789205","6"
"6 on scale 1-7","2005","Employed","higher education","130","0.0403285185718292","0.0334682564942394","0.0471887806494189","6"
"6 on scale 1-7","2005","Not Employed","in school","32","0.0683965653775745","0.0472813942209182","0.0895117365342308","6"
"6 on scale 1-7","2005","Not Employed","inadequately","7","","","","6"
"6 on scale 1-7","2005","Not Employed","general elemantary","83","0.0558834176035984","0.0435987226594531","0.0681681125477438","6"
"6 on scale 1-7","2005","Not Employed","middle vocational","218","0.053144901488679","0.0461244206141434","0.0601653823632145","6"
"6 on scale 1-7","2005","Not Employed","vocational + Abi","16","","","","6"
