"plh0212","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","1-pers.-HH","3","","",""
"1 Strongly disagree","2005","Full Time","(Married) couple without C. ","4","","",""
"1 Strongly disagree","2005","Full Time","Single parent ","","","",""
"1 Strongly disagree","2005","Full Time","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2005","Full Time","Couple + C. GT 16 ","4","","",""
"1 Strongly disagree","2005","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2005","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2005","Part Time","(Married) couple without C. ","2","","",""
"1 Strongly disagree","2005","Part Time","Single parent ","","","",""
"1 Strongly disagree","2005","Part Time","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2005","Part Time","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2005","Part Time","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2005","Not Working","1-pers.-HH","17","","",""
"1 Strongly disagree","2005","Not Working","(Married) couple without C. ","27","","",""
"1 Strongly disagree","2005","Not Working","Single parent ","6","","",""
"1 Strongly disagree","2005","Not Working","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2005","Not Working","Couple + C. GT 16 ","14","","",""
"1 Strongly disagree","2005","Not Working","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2005","Full Time","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","9","","",""
"2 on scale 1-7 ","2005","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","4","","",""
"2 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","2","","",""
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2005","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","2","","",""
"2 on scale 1-7 ","2005","Part Time","Single parent ","1","","",""
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","7","","",""
"2 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","4","","",""
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2005","Not Working","1-pers.-HH","12","","",""
"2 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","21","","",""
"2 on scale 1-7 ","2005","Not Working","Single parent ","2","","",""
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","10","","",""
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","7","","",""
"3 on scale 1-7 ","2005","Full Time","1-pers.-HH","14","","",""
"3 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","15","","",""
"3 on scale 1-7 ","2005","Full Time","Single parent ","2","","",""
"3 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","17","","",""
"3 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","12","","",""
"3 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","6","","",""
"3 on scale 1-7 ","2005","Part Time","1-pers.-HH","11","","",""
"3 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","13","","",""
"3 on scale 1-7 ","2005","Part Time","Single parent ","3","","",""
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","16","","",""
"3 on scale 1-7 ","2005","Part Time","Couple + C. GT 16 ","23","","",""
"3 on scale 1-7 ","2005","Part Time","Couple + C. LE and GT 16","3","","",""
"3 on scale 1-7 ","2005","Not Working","1-pers.-HH","27","","",""
"3 on scale 1-7 ","2005","Not Working","(Married) couple without C. ","38","0.0104137174794977","0.00703656621722339","0.0137908687417721"
"3 on scale 1-7 ","2005","Not Working","Single parent ","13","","",""
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","18","","",""
"3 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","21","","",""
"3 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","25","","",""
"4 on scale 1-7","2005","Full Time","1-pers.-HH","35","0.0325463250714225","0.0218842104928438","0.0432084396500013"
"4 on scale 1-7","2005","Full Time","(Married) couple without C. ","34","0.0111534711845895","0.00691913143275929","0.0153878109364196"
"4 on scale 1-7","2005","Full Time","Single parent ","9","","",""
"4 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","44","0.0220675211002917","0.0153497574023353","0.0287852847982482"
"4 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","41","0.0307844751598661","0.0222753739075767","0.0392935764121555"
"4 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","16","","",""
"4 on scale 1-7","2005","Part Time","1-pers.-HH","19","","",""
"4 on scale 1-7","2005","Part Time","(Married) couple without C. ","31","0.0317136793199264","0.0216768888708511","0.0417504697690017"
"4 on scale 1-7","2005","Part Time","Single parent ","15","","",""
"4 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","35","0.0352612447656819","0.024856099727057","0.0456663898043068"
"4 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","49","0.0394574279662179","0.0272873313163984","0.0516275246160375"
"4 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","23","","",""
"4 on scale 1-7","2005","Not Working","1-pers.-HH","85","0.0670103886122269","0.05399153816326","0.0800292390611939"
"4 on scale 1-7","2005","Not Working","(Married) couple without C. ","175","0.0477893489636525","0.040692707591615","0.0548859903356899"
"4 on scale 1-7","2005","Not Working","Single parent ","38","0.0839357955695521","0.0563801967941389","0.111491394344965"
"4 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","26","","",""
"4 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","93","0.0984415988043932","0.0806412621146275","0.116241935494159"
"4 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","64","0.123503371679057","0.0957531956036956","0.151253547754418"
"5 on scale 1-7","2005","Full Time","1-pers.-HH","110","0.0982434525773294","0.0803590788185652","0.116127826336094"
"5 on scale 1-7","2005","Full Time","(Married) couple without C. ","242","0.0925200510039591","0.0808370966214072","0.104203005386511"
"5 on scale 1-7","2005","Full Time","Single parent ","35","0.11700803500581","0.0835243938594948","0.150491676152125"
"5 on scale 1-7","2005","Full Time","Couple + C. LE 16 ","227","0.122887953265188","0.10787466904883","0.137901237481546"
"5 on scale 1-7","2005","Full Time","Couple + C. GT 16 ","160","0.102809193809447","0.0878480079652327","0.117770379653662"
"5 on scale 1-7","2005","Full Time","Couple + C. LE and GT 16","77","0.0952362979058755","0.0726873421927999","0.117785253618951"
"5 on scale 1-7","2005","Part Time","1-pers.-HH","67","0.147041436172162","0.115058268684888","0.179024603659437"
"5 on scale 1-7","2005","Part Time","(Married) couple without C. ","133","0.108169209672084","0.0903797522264922","0.125958667117676"
"5 on scale 1-7","2005","Part Time","Single parent ","51","0.123773996037387","0.0897077999633294","0.157840192111444"
"5 on scale 1-7","2005","Part Time","Couple + C. LE 16 ","132","0.101929106712935","0.0848604684066124","0.118997745019258"
"5 on scale 1-7","2005","Part Time","Couple + C. GT 16 ","153","0.144497089962786","0.122517902755485","0.166476277170088"
"5 on scale 1-7","2005","Part Time","Couple + C. LE and GT 16","74","0.143769593952844","0.113319274779428","0.17421991312626"
"5 on scale 1-7","2005","Not Working","1-pers.-HH","220","0.170718021014837","0.151127140146405","0.19030890188327"
"5 on scale 1-7","2005","Not Working","(Married) couple without C. ","456","0.124959950246106","0.113959254041723","0.135960646450489"
"5 on scale 1-7","2005","Not Working","Single parent ","74","0.220003083746031","0.178837515253549","0.261168652238513"
"5 on scale 1-7","2005","Not Working","Couple + C. LE 16 ","109","0.154114636280174","0.126713859664897","0.18151541289545"
"5 on scale 1-7","2005","Not Working","Couple + C. GT 16 ","217","0.191681294163389","0.168162062147597","0.215200526179181"
"5 on scale 1-7","2005","Not Working","Couple + C. LE and GT 16","121","0.235781250340023","0.199978640265941","0.271583860414106"
"6 on scale 1-7","2005","Full Time","1-pers.-HH","362","0.343815218857557","0.31527528895028","0.372355148764833"
