"plh0212","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","Urban Area","13","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","Rural Area","7","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Urban Area","24","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","Rural Area","9","","","","1"
"1 Strongly disagree","2005","Single parent ","Urban Area","3","","","","1"
"1 Strongly disagree","2005","Single parent ","Rural Area","3","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Urban Area","5","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","Rural Area","2","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Urban Area","14","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","Rural Area","5","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Urban Area","1","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Rural Area","2","","","","1"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","22","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","9","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","4","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Rural Area","7","","","","2"
"2 on scale 1-7 ","2005","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","6","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","10","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Urban Area","6","","","","2"
"2 on scale 1-7 ","2005","Single parent ","Urban Area","3","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","4","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","9","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","7","","","","2"
"3 on scale 1-7 ","2005","1-pers.-HH","Rural Area","10","","","","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","53","0.0107736260436202","0.00783872829106579","0.0137085237961746","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","13","","","","3"
"3 on scale 1-7 ","2005","Single parent ","Urban Area","11","","","","3"
"3 on scale 1-7 ","2005","Single parent ","Rural Area","7","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","35","0.0149035852896551","0.0101961002820668","0.0196110702972434","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","16","","","","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","36","0.0142294058975301","0.00937332064868746","0.0190854911463727","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","20","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","25","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","9","","","","3"
"3 on scale 1-7 ","2005","1-pers.-HH","Urban Area","42","0.0247482992100471","0.0180621701987616","0.0314344282213327","3"
"4 on scale 1-7","2005","Single parent ","Rural Area","14","","","","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","72","0.073080814324033","0.0577833896950826","0.0883782389529833","4"
"4 on scale 1-7","2005","1-pers.-HH","Rural Area","36","0.0444997715926587","0.0308603761289748","0.0581391670563426","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","82","0.0327030190291002","0.0257930191883084","0.0396130188698919","4"
"4 on scale 1-7","2005","Single parent ","Urban Area","48","0.0657003026600172","0.0475018323955106","0.0838987729245238","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","23","","","","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","116","0.0547779094314318","0.0454480597406981","0.0641077591221654","4"
"4 on scale 1-7","2005","1-pers.-HH","Urban Area","103","0.0519331753819883","0.0423835655339396","0.0614827852300369","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Urban Area","172","0.0352428687945777","0.0300007264552846","0.0404850111338707","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Rural Area","68","0.0302936945113873","0.0232148865848351","0.0373725024379396","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","67","0.0511656569917271","0.0394425523247266","0.0628887616587277","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","31","0.0668769784618423","0.0467026904148785","0.0870512665088062","4"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","327","0.127299961414759","0.114350526079146","0.140249396750372","5"
"5 on scale 1-7","2005","(Married) couple without C. ","Urban Area","587","0.115912998796369","0.106812236790545","0.125013760802194","5"
"5 on scale 1-7","2005","(Married) couple without C. ","Rural Area","244","0.103610321323148","0.0910235647848368","0.11619707786146","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","141","0.110468147783651","0.0924753746589383","0.128460920908364","5"
"5 on scale 1-7","2005","Single parent ","Rural Area","49","0.138462104061506","0.10418386971508","0.172740338407932","5"
"5 on scale 1-7","2005","1-pers.-HH","Rural Area","113","0.141625337326465","0.118562658204253","0.164688016448677","5"
"5 on scale 1-7","2005","1-pers.-HH","Urban Area","284","0.140763167330025","0.125795825651754","0.155730509008297","5"
"5 on scale 1-7","2005","Single parent ","Urban Area","111","0.161952906276513","0.134892352536413","0.189013460016613","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","325","0.135579357735359","0.121542679664121","0.149616035806597","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","205","0.151820539310327","0.132727841103","0.170913237517653","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","172","0.152692607996981","0.131551623804284","0.173833592189678","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","100","0.157827752230096","0.128384716073283","0.187270788386909","5"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","380","0.342707880069306","0.314812199874666","0.370603560263946","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","196","0.321060009503698","0.283354983406499","0.358765035600898","6"
"6 on scale 1-7","2005","Single parent ","Rural Area","137","0.336500468707306","0.289605210175368","0.383395727239245","6"
"6 on scale 1-7","2005","1-pers.-HH","Rural Area","271","0.300115307452974","0.269800266853228","0.33043034805272","6"
"6 on scale 1-7","2005","1-pers.-HH","Urban Area","644","0.302259650992331","0.282495383532883","0.32202391845178","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","417","0.359324791614321","0.331784954554412","0.386864628674231","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","458","0.299927916112246","0.275547675229104","0.324308156995387","6"
"6 on scale 1-7","2005","(Married) couple without C. ","Urban Area","1481","0.309996471307738","0.296848213383384","0.323144729232093","6"
"6 on scale 1-7","2005","(Married) couple without C. ","Rural Area","703","0.292619343495995","0.273828684830318","0.311410002161672","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","794","0.339386238870918","0.319971752230723","0.358800725511113","6"
"6 on scale 1-7","2005","Single parent ","Urban Area","221","0.294612810303342","0.261128011654055","0.328097608952629","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","894","0.349043567971602","0.330524463627662","0.367562672315542","6"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Urban Area","458","0.405630926298095","0.376771391309363","0.434490461286827","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Rural Area","245","0.420819024833598","0.380949113453811","0.460688936213384","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","Rural Area","563","0.483655117562884","0.45497132005025","0.512338915075518","7"
"7 Strongly agree","2005","1-pers.-HH","Urban Area","982","0.467090928122351","0.445619002805208","0.488562853439494","7"
"7 Strongly agree","2005","(Married) couple without C. ","Urban Area","2414","0.518816732175725","0.504612216531065","0.533021247820385","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","Urban Area","991","0.44594707917888","0.425566230004812","0.466327928352948","7"
"7 Strongly agree","2005","Single parent ","Urban Area","315","0.460937794043051","0.42432366601303","0.497551922073071","7"
"7 Strongly agree","2005","Single parent ","Rural Area","180","0.463609729811866","0.41411801471777","0.513101444905961","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","Urban Area","1193","0.468999836075841","0.449611619126736","0.488388053024946","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","Rural Area","595","0.462998982040651","0.43646907429645","0.489528889784853","7"
"7 Strongly agree","2005","1-pers.-HH","Rural Area","434","0.485911345291721","0.45285168683312","0.518971003750322","7"
"7 Strongly agree","2005","(Married) couple without C. ","Rural Area","1205","0.561919147723939","0.541427449608556","0.582410845839322","7"
"1 Strongly disagree","2006","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2006","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2006","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2006","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2006","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2006","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2006","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2006","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2006","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","1-pers.-HH","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2006","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2006","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2006","(Married) couple without C. ","Urban Area","","","","","4"
