"plh0212","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","1-pers.-HH","17","","",""
"1 Strongly disagree","2005","Not Employed","(Married) couple without C. ","27","","",""
"1 Strongly disagree","2005","Not Employed","Single parent ","6","","",""
"1 Strongly disagree","2005","Not Employed","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2005","Not Employed","Couple + C. GT 16 ","14","","",""
"1 Strongly disagree","2005","Not Employed","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2005","Employed","1-pers.-HH","3","","",""
"1 Strongly disagree","2005","Employed","(Married) couple without C. ","6","","",""
"1 Strongly disagree","2005","Employed","Single parent ","","","",""
"1 Strongly disagree","2005","Employed","Couple + C. LE 16 ","6","","",""
"1 Strongly disagree","2005","Employed","Couple + C. GT 16 ","5","","",""
"1 Strongly disagree","2005","Employed","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2005","Not Employed","1-pers.-HH","12","","",""
"2 on scale 1-7 ","2005","Not Employed","(Married) couple without C. ","21","","",""
"2 on scale 1-7 ","2005","Not Employed","Single parent ","2","","",""
"2 on scale 1-7 ","2005","Not Employed","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2005","Not Employed","Couple + C. GT 16 ","10","","",""
"2 on scale 1-7 ","2005","Not Employed","Couple + C. LE and GT 16","7","","",""
"2 on scale 1-7 ","2005","Employed","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2005","Employed","(Married) couple without C. ","11","","",""
"2 on scale 1-7 ","2005","Employed","Single parent ","1","","",""
"2 on scale 1-7 ","2005","Employed","Couple + C. LE 16 ","11","","",""
"2 on scale 1-7 ","2005","Employed","Couple + C. GT 16 ","6","","",""
"2 on scale 1-7 ","2005","Employed","Couple + C. LE and GT 16","3","","",""
"3 on scale 1-7 ","2005","Not Employed","1-pers.-HH","27","","",""
"3 on scale 1-7 ","2005","Not Employed","(Married) couple without C. ","38","0.0104137174794977","0.00703656621722339","0.0137908687417721"
"3 on scale 1-7 ","2005","Not Employed","Single parent ","13","","",""
"3 on scale 1-7 ","2005","Not Employed","Couple + C. LE 16 ","18","","",""
"3 on scale 1-7 ","2005","Not Employed","Couple + C. GT 16 ","21","","",""
"3 on scale 1-7 ","2005","Not Employed","Couple + C. LE and GT 16","25","","",""
"3 on scale 1-7 ","2005","Employed","1-pers.-HH","25","","",""
"3 on scale 1-7 ","2005","Employed","(Married) couple without C. ","28","","",""
"3 on scale 1-7 ","2005","Employed","Single parent ","5","","",""
"3 on scale 1-7 ","2005","Employed","Couple + C. LE 16 ","33","0.0128818998687465","0.00887599820427386","0.0168878015332192"
"3 on scale 1-7 ","2005","Employed","Couple + C. GT 16 ","35","0.0180812189535025","0.0129257117139416","0.0232367261930633"
"3 on scale 1-7 ","2005","Employed","Couple + C. LE and GT 16","9","","",""
"4 on scale 1-7","2005","Not Employed","1-pers.-HH","85","0.0670103886122269","0.05399153816326","0.0800292390611939"
"4 on scale 1-7","2005","Not Employed","(Married) couple without C. ","175","0.0477893489636525","0.040692707591615","0.0548859903356899"
"4 on scale 1-7","2005","Not Employed","Single parent ","38","0.0839357955695521","0.0563801967941389","0.111491394344965"
"4 on scale 1-7","2005","Not Employed","Couple + C. LE 16 ","26","","",""
"4 on scale 1-7","2005","Not Employed","Couple + C. GT 16 ","93","0.0984415988043932","0.0806412621146275","0.116241935494159"
"4 on scale 1-7","2005","Not Employed","Couple + C. LE and GT 16","64","0.123503371679057","0.0957531956036956","0.151253547754418"
"4 on scale 1-7","2005","Employed","1-pers.-HH","54","0.0334692872772915","0.0244717229011134","0.0424668516534697"
"4 on scale 1-7","2005","Employed","(Married) couple without C. ","65","0.0185723761675137","0.0141211701752136","0.0230235821598138"
"4 on scale 1-7","2005","Employed","Single parent ","24","","",""
"4 on scale 1-7","2005","Employed","Couple + C. LE 16 ","79","0.0270380461767516","0.0212762041264158","0.0327998882270874"
"4 on scale 1-7","2005","Employed","Couple + C. GT 16 ","90","0.0343093092545086","0.0272665186743533","0.041352099834664"
"4 on scale 1-7","2005","Employed","Couple + C. LE and GT 16","39","0.0470146570593989","0.034839019041727","0.0591902950770708"
"5 on scale 1-7","2005","Not Employed","1-pers.-HH","220","0.170718021014837","0.151127140146405","0.19030890188327"
"5 on scale 1-7","2005","Not Employed","(Married) couple without C. ","456","0.124959950246106","0.113959254041723","0.135960646450489"
"5 on scale 1-7","2005","Not Employed","Single parent ","74","0.220003083746031","0.178837515253549","0.261168652238513"
"5 on scale 1-7","2005","Not Employed","Couple + C. LE 16 ","109","0.154114636280174","0.126713859664897","0.18151541289545"
"5 on scale 1-7","2005","Not Employed","Couple + C. GT 16 ","217","0.191681294163389","0.168162062147597","0.215200526179181"
"5 on scale 1-7","2005","Not Employed","Couple + C. LE and GT 16","121","0.235781250340023","0.199978640265941","0.271583860414106"
"5 on scale 1-7","2005","Employed","1-pers.-HH","177","0.112439703320158","0.0966362251833713","0.128243181456944"
"5 on scale 1-7","2005","Employed","(Married) couple without C. ","375","0.0981668625759675","0.0883570577100054","0.10797666744193"
"5 on scale 1-7","2005","Employed","Single parent ","86","0.120437297472552","0.0965472380797948","0.14432735686531"
"5 on scale 1-7","2005","Employed","Couple + C. LE 16 ","359","0.114992041920999","0.103659345688793","0.126324738153206"
"5 on scale 1-7","2005","Employed","Couple + C. GT 16 ","313","0.119751856934236","0.107189722056284","0.132313991812187"
"5 on scale 1-7","2005","Employed","Couple + C. LE and GT 16","151","0.117436084765643","0.0989175830372361","0.13595458649405"
"6 on scale 1-7","2005","Not Employed","1-pers.-HH","385","0.253935767810014","0.231272986171696","0.276598549448333"
"6 on scale 1-7","2005","Not Employed","(Married) couple without C. ","1014","0.28783523705161","0.272773224515566","0.302897249587653"
"6 on scale 1-7","2005","Not Employed","Single parent ","123","0.288369959944619","0.243353075452349","0.333386844436889"
"6 on scale 1-7","2005","Not Employed","Couple + C. LE 16 ","237","0.357227784385355","0.320862554534333","0.393593014236377"
"6 on scale 1-7","2005","Not Employed","Couple + C. GT 16 ","368","0.308571849938857","0.280972831544188","0.336170868333525"
"6 on scale 1-7","2005","Not Employed","Couple + C. LE and GT 16","160","0.28333478739651","0.245328160892116","0.321341413900904"
"6 on scale 1-7","2005","Employed","1-pers.-HH","530","0.347548749024055","0.323726881782213","0.371370616265898"
"6 on scale 1-7","2005","Employed","(Married) couple without C. ","1170","0.322319998270768","0.306911128688973","0.337728867852564"
"6 on scale 1-7","2005","Employed","Single parent ","235","0.317147804463645","0.282989403214222","0.351306205713069"
"6 on scale 1-7","2005","Employed","Couple + C. LE 16 ","1074","0.350999273234275","0.334044129836972","0.367954416631579"
"6 on scale 1-7","2005","Employed","Couple + C. GT 16 ","884","0.332765896013036","0.314534148896271","0.350997643129801"
"6 on scale 1-7","2005","Employed","Couple + C. LE and GT 16","416","0.358891682885657","0.331299924165689","0.386483441605625"
"7 Strongly agree","2005","Not Employed","1-pers.-HH","671","0.456546284042577","0.430611248149804","0.482481319935349"
"7 Strongly agree","2005","Not Employed","(Married) couple without C. ","1740","0.516102002120741","0.499476856090012","0.53272714815147"
"7 Strongly agree","2005","Not Employed","Single parent ","133","0.364624438855598","0.316793221929271","0.412455655781926"
"7 Strongly agree","2005","Not Employed","Couple + C. LE 16 ","274","0.419446135184158","0.381996763734238","0.456895506634079"
"7 Strongly agree","2005","Not Employed","Couple + C. GT 16 ","353","0.358443877519224","0.329790892966124","0.387096862072325"
"7 Strongly agree","2005","Not Employed","Couple + C. LE and GT 16","161","0.293712518719003","0.255297310262508","0.332127727175498"
"7 Strongly agree","2005","Employed","1-pers.-HH","745","0.48728958997986","0.462284781320153","0.512294398639566"
"7 Strongly agree","2005","Employed","(Married) couple without C. ","1879","0.549977187105536","0.533574899561632","0.56637947464944"
"7 Strongly agree","2005","Employed","Single parent ","362","0.513151942768637","0.476464027407515","0.549839858129759"
"7 Strongly agree","2005","Employed","Couple + C. LE 16 ","1482","0.485650551298889","0.467895707767052","0.503405394830725"
"7 Strongly agree","2005","Employed","Couple + C. GT 16 ","1233","0.491887536919443","0.472544146471032","0.511230927367853"
"7 Strongly agree","2005","Employed","Couple + C. LE and GT 16","542","0.464198239682657","0.435511196060949","0.492885283304365"
"1 Strongly disagree","2006","Not Employed","1-pers.-HH","","","",""
