"plh0212","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","West Germany","11","","",""
"1 Strongly disagree","2005","16-34 y.","East Germany","2","","",""
"1 Strongly disagree","2005","35-65 y.","West Germany","30","0.00443139490294643","0.00304889356550157","0.00581389624039128"
"1 Strongly disagree","2005","35-65 y.","East Germany","13","","",""
"1 Strongly disagree","2005","66 and older","West Germany","32","0.0136861301748522","0.00937574504132106","0.0179965153083834"
"1 Strongly disagree","2005","66 and older","East Germany","9","","",""
"2 on scale 1-7 ","2005","16-34 y.","West Germany","16","","",""
"2 on scale 1-7 ","2005","16-34 y.","East Germany","8","","",""
"2 on scale 1-7 ","2005","35-65 y.","West Germany","34","0.00356664968969814","0.0023258145267511","0.00480748485264519"
"2 on scale 1-7 ","2005","35-65 y.","East Germany","7","","",""
"2 on scale 1-7 ","2005","66 and older","West Germany","18","","",""
"2 on scale 1-7 ","2005","66 and older","East Germany","7","","",""
"3 on scale 1-7 ","2005","16-34 y.","West Germany","85","0.0205453455654782","0.0161315607969415","0.0249591303340149"
"3 on scale 1-7 ","2005","16-34 y.","East Germany","30","0.0285252574511505","0.019651852768321","0.03739866213398"
"3 on scale 1-7 ","2005","35-65 y.","West Germany","101","0.0118724622671259","0.00961803287922274","0.014126891655029"
"3 on scale 1-7 ","2005","35-65 y.","East Germany","24","","",""
"3 on scale 1-7 ","2005","66 and older","West Germany","39","0.0155109758362584","0.010926463214428","0.0200954884580889"
"3 on scale 1-7 ","2005","66 and older","East Germany","10","","",""
"4 on scale 1-7","2005","16-34 y.","West Germany","268","0.0669040445354808","0.0591299181063938","0.0746781709645677"
"4 on scale 1-7","2005","16-34 y.","East Germany","64","0.0469833378591485","0.0357040436292628","0.0582626320890343"
"4 on scale 1-7","2005","35-65 y.","West Germany","290","0.0322129273728595","0.0285378647669673","0.0358879899787516"
"4 on scale 1-7","2005","35-65 y.","East Germany","54","0.0229451308414313","0.0173275275167825","0.0285627341660801"
"4 on scale 1-7","2005","66 and older","West Germany","152","0.0564882749070585","0.0479234008827225","0.0650531489313944"
"4 on scale 1-7","2005","66 and older","East Germany","35","0.0375813650829251","0.025569699437581","0.0495930307282692"
"5 on scale 1-7","2005","16-34 y.","West Germany","694","0.168749159253419","0.157095854156271","0.180402464350567"
"5 on scale 1-7","2005","16-34 y.","East Germany","233","0.185532791279111","0.164811973745583","0.206253608812639"
"5 on scale 1-7","2005","35-65 y.","West Germany","1022","0.107341329943399","0.10089836250594","0.113784297380859"
"5 on scale 1-7","2005","35-65 y.","East Germany","283","0.107250925319205","0.095641477831775","0.118860372806635"
"5 on scale 1-7","2005","66 and older","West Germany","389","0.140217006390084","0.127335610036388","0.153098402743779"
"5 on scale 1-7","2005","66 and older","East Germany","115","0.113521205206018","0.0934853622129597","0.133557048199076"
"6 on scale 1-7","2005","16-34 y.","West Germany","1389","0.345672572956642","0.330874938910438","0.360470207002847"
"6 on scale 1-7","2005","16-34 y.","East Germany","532","0.362884626801794","0.33725436321692","0.388514890386668"
"6 on scale 1-7","2005","35-65 y.","West Germany","2893","0.317507698317958","0.307818546850525","0.327196849785392"
"6 on scale 1-7","2005","35-65 y.","East Germany","907","0.330007794442056","0.312365978078256","0.347649610805855"
"6 on scale 1-7","2005","66 and older","West Germany","778","0.268840916981517","0.252392587512643","0.28528924645039"
"6 on scale 1-7","2005","66 and older","East Germany","269","0.26627854933287","0.238361555757244","0.294195542908496"
"7 Strongly agree","2005","16-34 y.","West Germany","1505","0.390717182033745","0.375536091165648","0.405898272901842"
"7 Strongly agree","2005","16-34 y.","East Germany","483","0.372414082090635","0.346644380615541","0.39818378356573"
"7 Strongly agree","2005","35-65 y.","West Germany","4497","0.523067537506013","0.512671518553678","0.533463556458347"
"7 Strongly agree","2005","35-65 y.","East Germany","1441","0.522238225527458","0.503497502108615","0.5409789489463"
"7 Strongly agree","2005","66 and older","West Germany","1383","0.499340672581411","0.480790933744772","0.517890411418049"
"7 Strongly agree","2005","66 and older","East Germany","518","0.550398428972126","0.518979784034815","0.581817073909436"
"1 Strongly disagree","2006","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2006","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2006","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2006","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2006","66 and older","West Germany","","","",""
"1 Strongly disagree","2006","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2006","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2006","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2006","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2006","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2006","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2006","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2006","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2006","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2006","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2006","35-65 y.","East Germany","","","",""
