"plh0212","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Not Working","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","Not Working","(3b) higher tertiary education","2","","",""
"3 on scale 1-7 ","2005","Full Time","(0) in school","1","","",""
"3 on scale 1-7 ","2005","Full Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","Full Time","(1b) general elementary school","2","","",""
"3 on scale 1-7 ","2005","Full Time","(1c) basic vocational qualification","18","","",""
"3 on scale 1-7 ","2005","Full Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","Full Time","(2a) intermediate vocational","17","","",""
"3 on scale 1-7 ","2005","Full Time","(2c_gen) general maturity certificate","2","","",""
"3 on scale 1-7 ","2005","Full Time","(2c_voc) vocational maturity certificate","7","","",""
"3 on scale 1-7 ","2005","Full Time","(3a) lower tertiary education","4","","",""
"3 on scale 1-7 ","2005","Full Time","(3b) higher tertiary education","14","","",""
"3 on scale 1-7 ","2005","Part Time","(0) in school","3","","",""
"3 on scale 1-7 ","2005","Part Time","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","Part Time","(1b) general elementary school","5","","",""
"3 on scale 1-7 ","2005","Part Time","(1c) basic vocational qualification","11","","",""
"3 on scale 1-7 ","2005","Part Time","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2005","Part Time","(2a) intermediate vocational","9","","",""
"3 on scale 1-7 ","2005","Part Time","(2c_gen) general maturity certificate","12","","",""
"3 on scale 1-7 ","2005","Part Time","(2c_voc) vocational maturity certificate","6","","",""
"3 on scale 1-7 ","2005","Part Time","(3a) lower tertiary education","5","","",""
"3 on scale 1-7 ","2005","Part Time","(3b) higher tertiary education","9","","",""
"3 on scale 1-7 ","2005","Not Working","(0) in school","32","0.0490918107701216","0.0310185823152622","0.0671650392249811"
"3 on scale 1-7 ","2005","Not Working","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2005","Not Working","(1b) general elementary school","31","0.0248066557921444","0.0158251050872208","0.0337882064970679"
"3 on scale 1-7 ","2005","Not Working","(1c) basic vocational qualification","32","0.010322995100078","0.00657311161973439","0.0140728785804215"
"3 on scale 1-7 ","2005","Not Working","(2b) intermediate general qualification","5","","",""
"3 on scale 1-7 ","2005","Not Working","(2a) intermediate vocational","21","","",""
"3 on scale 1-7 ","2005","Not Working","(2c_gen) general maturity certificate","10","","",""
"3 on scale 1-7 ","2005","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"3 on scale 1-7 ","2005","Not Working","(3a) lower tertiary education","5","","",""
"3 on scale 1-7 ","2005","Not Working","(3b) higher tertiary education","6","","",""
"4 on scale 1-7","2005","Full Time","(0) in school","","","",""
"4 on scale 1-7","2005","Full Time","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","Full Time","(1b) general elementary school","22","","",""
"4 on scale 1-7","2005","Full Time","(1c) basic vocational qualification","39","0.0254883148192188","0.0182456926719111","0.0327309369665265"
"4 on scale 1-7","2005","Full Time","(2b) intermediate general qualification","11","","",""
"4 on scale 1-7","2005","Full Time","(2a) intermediate vocational","35","0.0129744797018002","0.00839621696171674","0.0175527424418836"
"4 on scale 1-7","2005","Full Time","(2c_gen) general maturity certificate","8","","",""
"4 on scale 1-7","2005","Full Time","(2c_voc) vocational maturity certificate","13","","",""
"4 on scale 1-7","2005","Full Time","(3a) lower tertiary education","15","","",""
"4 on scale 1-7","2005","Full Time","(3b) higher tertiary education","36","0.0339334029728186","0.0244322080600766","0.0434345978855605"
"4 on scale 1-7","2005","Part Time","(0) in school","19","","",""
"4 on scale 1-7","2005","Part Time","(1a) inadequately completed","3","","",""
"4 on scale 1-7","2005","Part Time","(1b) general elementary school","23","","",""
"4 on scale 1-7","2005","Part Time","(1c) basic vocational qualification","29","","",""
"4 on scale 1-7","2005","Part Time","(2b) intermediate general qualification","10","","",""
"4 on scale 1-7","2005","Part Time","(2a) intermediate vocational","30","0.023867780641841","0.01561794004098","0.0321176212427019"
"4 on scale 1-7","2005","Part Time","(2c_gen) general maturity certificate","16","","",""
"4 on scale 1-7","2005","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"4 on scale 1-7","2005","Part Time","(3a) lower tertiary education","6","","",""
"4 on scale 1-7","2005","Part Time","(3b) higher tertiary education","19","","",""
"4 on scale 1-7","2005","Not Working","(0) in school","82","0.160023932516965","0.129355763759789","0.190692101274142"
"4 on scale 1-7","2005","Not Working","(1a) inadequately completed","15","","",""
"4 on scale 1-7","2005","Not Working","(1b) general elementary school","99","0.0866556283002397","0.0704099623951658","0.102901294205314"
"4 on scale 1-7","2005","Not Working","(1c) basic vocational qualification","146","0.0499436426440224","0.0418623103601801","0.0580249749278648"
"4 on scale 1-7","2005","Not Working","(2b) intermediate general qualification","17","","",""
"4 on scale 1-7","2005","Not Working","(2a) intermediate vocational","36","0.0394656012733806","0.0281135408928825","0.0508176616538788"
"4 on scale 1-7","2005","Not Working","(2c_gen) general maturity certificate","26","","",""
"4 on scale 1-7","2005","Not Working","(2c_voc) vocational maturity certificate","18","","",""
"4 on scale 1-7","2005","Not Working","(3a) lower tertiary education","19","","",""
"4 on scale 1-7","2005","Not Working","(3b) higher tertiary education","23","","",""
"5 on scale 1-7","2005","Full Time","(0) in school","","","",""
"5 on scale 1-7","2005","Full Time","(1a) inadequately completed","5","","",""
"5 on scale 1-7","2005","Full Time","(1b) general elementary school","49","0.133882410418089","0.0982582429714768","0.169506577864701"
"5 on scale 1-7","2005","Full Time","(1c) basic vocational qualification","156","0.0746643002234704","0.0625851077943288","0.086743492652612"
"5 on scale 1-7","2005","Full Time","(2b) intermediate general qualification","33","0.14266932495355","0.0958116550061257","0.189526994900973"
"5 on scale 1-7","2005","Full Time","(2a) intermediate vocational","201","0.0867501418587063","0.0753628238347369","0.0981374598826757"
"5 on scale 1-7","2005","Full Time","(2c_gen) general maturity certificate","24","","",""
"5 on scale 1-7","2005","Full Time","(2c_voc) vocational maturity certificate","88","0.108224436123277","0.0856419716673568","0.130806900579198"
"5 on scale 1-7","2005","Full Time","(3a) lower tertiary education","115","0.13187539834547","0.109061859381917","0.154688937309022"
"5 on scale 1-7","2005","Full Time","(3b) higher tertiary education","181","0.129165611965253","0.11156603514565","0.146765188784857"
"5 on scale 1-7","2005","Part Time","(0) in school","30","0.209015835031856","0.129322577308535","0.288709092755176"
"5 on scale 1-7","2005","Part Time","(1a) inadequately completed","4","","",""
"5 on scale 1-7","2005","Part Time","(1b) general elementary school","50","0.116954084521114","0.0831897799666902","0.150718389075538"
"5 on scale 1-7","2005","Part Time","(1c) basic vocational qualification","104","0.087686095056231","0.0708798320597035","0.104492358052759"
"5 on scale 1-7","2005","Part Time","(2b) intermediate general qualification","27","","",""
"5 on scale 1-7","2005","Part Time","(2a) intermediate vocational","140","0.108024470544538","0.0912471439860938","0.124801797102982"
"5 on scale 1-7","2005","Part Time","(2c_gen) general maturity certificate","66","0.186973168726301","0.144187843970537","0.229758493482066"
"5 on scale 1-7","2005","Part Time","(2c_voc) vocational maturity certificate","57","0.119522566402982","0.0882360553622784","0.150809077443685"
"5 on scale 1-7","2005","Part Time","(3a) lower tertiary education","47","0.103127455940945","0.0709892679775361","0.135265643904355"
"5 on scale 1-7","2005","Part Time","(3b) higher tertiary education","85","0.179761898422113","0.148698581114808","0.210825215729419"
"5 on scale 1-7","2005","Not Working","(0) in school","154","0.28891857623593","0.251003728304008","0.326833424167851"
"5 on scale 1-7","2005","Not Working","(1a) inadequately completed","17","","",""
"5 on scale 1-7","2005","Not Working","(1b) general elementary school","202","0.177383974301804","0.155325390580936","0.199442558022673"
"5 on scale 1-7","2005","Not Working","(1c) basic vocational qualification","360","0.1303928830018","0.117900172979503","0.142885593024098"
"5 on scale 1-7","2005","Not Working","(2b) intermediate general qualification","53","0.22068644532734","0.164596839451929","0.276776051202751"
"5 on scale 1-7","2005","Not Working","(2a) intermediate vocational","144","0.138102514444865","0.117986707031067","0.158218321858662"
"5 on scale 1-7","2005","Not Working","(2c_gen) general maturity certificate","72","0.221403293001843","0.175769890645111","0.267036695358574"
"5 on scale 1-7","2005","Not Working","(2c_voc) vocational maturity certificate","71","0.191573184409498","0.151689065313042","0.231457303505953"
"5 on scale 1-7","2005","Not Working","(3a) lower tertiary education","72","0.144460388903362","0.112368736528653","0.17655204127807"
"5 on scale 1-7","2005","Not Working","(3b) higher tertiary education","71","0.14797494173219","0.117915149892829","0.178034733571551"
"6 on scale 1-7","2005","Full Time","(0) in school","1","","",""
"6 on scale 1-7","2005","Full Time","(1a) inadequately completed","23","","",""
"6 on scale 1-7","2005","Full Time","(1b) general elementary school","95","0.266135392286328","0.219902206409423","0.312368578163233"
"6 on scale 1-7","2005","Full Time","(1c) basic vocational qualification","527","0.277416737872214","0.256841634754786","0.297991840989643"
"6 on scale 1-7","2005","Full Time","(2b) intermediate general qualification","70","0.281034256940714","0.220809516880103","0.341258997001324"
"6 on scale 1-7","2005","Full Time","(2a) intermediate vocational","786","0.340324139193422","0.321154973126524","0.359493305260319"
"6 on scale 1-7","2005","Full Time","(2c_gen) general maturity certificate","53","0.28684366785372","0.216762213703869","0.356925122003572"
"6 on scale 1-7","2005","Full Time","(2c_voc) vocational maturity certificate","283","0.416299097756445","0.380466458056706","0.452131737456185"
"6 on scale 1-7","2005","Full Time","(3a) lower tertiary education","317","0.376057701333048","0.343397474674263","0.408717927991834"
"6 on scale 1-7","2005","Full Time","(3b) higher tertiary education","545","0.387316583359798","0.361753567112009","0.412879599607588"
"6 on scale 1-7","2005","Part Time","(0) in school","29","","",""
"6 on scale 1-7","2005","Part Time","(1a) inadequately completed","10","","",""
"6 on scale 1-7","2005","Part Time","(1b) general elementary school","88","0.25057712787917","0.205047651640952","0.296106604117388"
"6 on scale 1-7","2005","Part Time","(1c) basic vocational qualification","345","0.307937529871531","0.280506784835628","0.335368274907434"
"6 on scale 1-7","2005","Part Time","(2b) intermediate general qualification","55","0.317572087271121","0.244752566314998","0.390391608227244"
"6 on scale 1-7","2005","Part Time","(2a) intermediate vocational","458","0.357901138644031","0.331991121250263","0.3838111560378"
"6 on scale 1-7","2005","Part Time","(2c_gen) general maturity certificate","132","0.413179305289227","0.359144356944605","0.467214253633848"
"6 on scale 1-7","2005","Part Time","(2c_voc) vocational maturity certificate","154","0.37416940024138","0.327499637171591","0.420839163311169"
"6 on scale 1-7","2005","Part Time","(3a) lower tertiary education","143","0.460633668792685","0.407960599530221","0.513306738055148"
"6 on scale 1-7","2005","Part Time","(3b) higher tertiary education","211","0.35479032058139","0.316085473241364","0.393495167921415"
"6 on scale 1-7","2005","Not Working","(0) in school","169","0.258253897378553","0.221642778850186","0.294865015906919"
"6 on scale 1-7","2005","Not Working","(1a) inadequately completed","42","0.264140880673218","0.19473482075088","0.333546940595555"
"6 on scale 1-7","2005","Not Working","(1b) general elementary school","325","0.261905184621537","0.236515928500001","0.287294440743074"
"6 on scale 1-7","2005","Not Working","(1c) basic vocational qualification","819","0.278277243643763","0.261651073566081","0.294903413721445"
"6 on scale 1-7","2005","Not Working","(2b) intermediate general qualification","64","0.293714301515186","0.232112814383656","0.355315788646716"
"6 on scale 1-7","2005","Not Working","(2a) intermediate vocational","353","0.298102640866628","0.271432298841698","0.324772982891558"
"6 on scale 1-7","2005","Not Working","(2c_gen) general maturity certificate","114","0.318147777596415","0.266956719286249","0.36933883590658"
"6 on scale 1-7","2005","Not Working","(2c_voc) vocational maturity certificate","118","0.307452518134629","0.260686962964722","0.354218073304536"
"6 on scale 1-7","2005","Not Working","(3a) lower tertiary education","151","0.356720142745719","0.312991960812205","0.400448324679233"
"6 on scale 1-7","2005","Not Working","(3b) higher tertiary education","162","0.2802649940166","0.242242864450759","0.318287123582441"
"7 Strongly agree","2005","Full Time","(0) in school","1","","",""
"7 Strongly agree","2005","Full Time","(1a) inadequately completed","23","","",""
"7 Strongly agree","2005","Full Time","(1b) general elementary school","182","0.534136599165719","0.4819510812924","0.586322117039039"
"7 Strongly agree","2005","Full Time","(1c) basic vocational qualification","1071","0.602513613202009","0.580024294286594","0.625002932117425"
"7 Strongly agree","2005","Full Time","(2b) intermediate general qualification","100","0.53531224202466","0.468489328434914","0.602135155614406"
"7 Strongly agree","2005","Full Time","(2a) intermediate vocational","1301","0.545680908183653","0.525537107311597","0.565824709055708"
"7 Strongly agree","2005","Full Time","(2c_gen) general maturity certificate","72","0.466551089194765","0.389250265815946","0.543851912573584"
"7 Strongly agree","2005","Full Time","(2c_voc) vocational maturity certificate","332","0.449121430393742","0.412964569892632","0.485278290894852"
"7 Strongly agree","2005","Full Time","(3a) lower tertiary education","391","0.471226775128359","0.437570236909963","0.504883313346755"
"7 Strongly agree","2005","Full Time","(3b) higher tertiary education","613","0.436138968171512","0.410115841604886","0.462162094738138"
"7 Strongly agree","2005","Part Time","(0) in school","19","","",""
"7 Strongly agree","2005","Part Time","(1a) inadequately completed","19","","",""
"7 Strongly agree","2005","Part Time","(1b) general elementary school","181","0.552569676863573","0.500328289703863","0.604811064023283"
"7 Strongly agree","2005","Part Time","(1c) basic vocational qualification","589","0.553482500927033","0.523942885807126","0.58302211604694"
"7 Strongly agree","2005","Part Time","(2b) intermediate general qualification","61","0.354024153056195","0.279220492456622","0.428827813655768"
"7 Strongly agree","2005","Part Time","(2a) intermediate vocational","674","0.50494274398694","0.477919716831647","0.531965771142232"
"7 Strongly agree","2005","Part Time","(2c_gen) general maturity certificate","92","0.316640123496054","0.265594271091037","0.367685975901071"
"7 Strongly agree","2005","Part Time","(2c_voc) vocational maturity certificate","183","0.440876079773903","0.392992636847878","0.488759522699929"
"7 Strongly agree","2005","Part Time","(3a) lower tertiary education","142","0.393840212939213","0.34220779548918","0.445472630389246"
"7 Strongly agree","2005","Part Time","(3b) higher tertiary education","261","0.410935551648204","0.371134247332168","0.450736855964239"
"7 Strongly agree","2005","Not Working","(0) in school","103","0.230525639028565","0.195295154760891","0.26575612329624"
"7 Strongly agree","2005","Not Working","(1a) inadequately completed","71","0.523189010002867","0.444559661595022","0.601818358410711"
"7 Strongly agree","2005","Not Working","(1b) general elementary school","466","0.423210069222472","0.394679615220024","0.451740523224919"
"7 Strongly agree","2005","Not Working","(1c) basic vocational qualification","1385","0.510126041831294","0.491580091319338","0.52867199234325"
"7 Strongly agree","2005","Not Working","(2b) intermediate general qualification","68","0.363724767194391","0.29865977377387","0.428789760614911"
"7 Strongly agree","2005","Not Working","(2a) intermediate vocational","555","0.478547054036883","0.449421194182621","0.507672913891144"
"7 Strongly agree","2005","Not Working","(2c_gen) general maturity certificate","94","0.301128517067184","0.250707786555057","0.351549247579311"
"7 Strongly agree","2005","Not Working","(2c_voc) vocational maturity certificate","163","0.40270120158863","0.352996259379241","0.452406143798019"
"7 Strongly agree","2005","Not Working","(3a) lower tertiary education","212","0.451321369375427","0.405895881545046","0.496746857205808"
"7 Strongly agree","2005","Not Working","(3b) higher tertiary education","270","0.51174790954779","0.469430819997269","0.554064999098311"
"1 Strongly disagree","2006","Full Time","(0) in school","","","",""
"1 Strongly disagree","2006","Full Time","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Full Time","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Full Time","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Full Time","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Full Time","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Full Time","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Full Time","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","Part Time","(0) in school","","","",""
"1 Strongly disagree","2006","Part Time","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Part Time","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Part Time","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Part Time","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Part Time","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Part Time","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Part Time","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Part Time","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Part Time","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","Not Working","(0) in school","","","",""
"1 Strongly disagree","2006","Not Working","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Not Working","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Not Working","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Not Working","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Not Working","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Not Working","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Not Working","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Not Working","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Not Working","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Full Time","(0) in school","","","",""
"2 on scale 1-7 ","2006","Full Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Full Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Full Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Full Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Full Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Full Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Full Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Part Time","(0) in school","","","",""
"2 on scale 1-7 ","2006","Part Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Part Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Part Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Part Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Part Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Part Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Part Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Part Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Part Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Not Working","(0) in school","","","",""
"2 on scale 1-7 ","2006","Not Working","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Not Working","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Not Working","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Not Working","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Not Working","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Not Working","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Not Working","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Not Working","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Not Working","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Full Time","(0) in school","","","",""
"3 on scale 1-7 ","2006","Full Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Full Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Full Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Full Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Full Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Full Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Full Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Part Time","(0) in school","","","",""
"3 on scale 1-7 ","2006","Part Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Part Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Part Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Part Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Part Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Part Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Part Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Part Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Part Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Not Working","(0) in school","","","",""
"3 on scale 1-7 ","2006","Not Working","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Not Working","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Not Working","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Not Working","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Not Working","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Not Working","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Not Working","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Not Working","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Not Working","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Full Time","(0) in school","","","",""
"4 on scale 1-7","2006","Full Time","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","Full Time","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","Full Time","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","Full Time","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","Full Time","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","Full Time","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","Full Time","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Part Time","(0) in school","","","",""
"4 on scale 1-7","2006","Part Time","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","Part Time","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","Part Time","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","Part Time","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","Part Time","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","Part Time","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","Part Time","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","Part Time","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","Part Time","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Not Working","(0) in school","","","",""
"4 on scale 1-7","2006","Not Working","(1a) inadequately completed","","","",""
