"plh0212","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","in school","3","","","","1"
"1 Strongly disagree","2005","Not Employed","inadequately","5","","","","1"
"1 Strongly disagree","2005","Not Employed","general elemantary","18","","","","1"
"1 Strongly disagree","2005","Not Employed","middle vocational","39","0.0128515044318607","0.00932287615928189","0.0163801327044396","1"
"1 Strongly disagree","2005","Not Employed","vocational + Abi","1","","","","1"
"1 Strongly disagree","2005","Not Employed","higher vocational","5","","","","1"
"1 Strongly disagree","2005","Not Employed","higher education","4","","","","1"
"1 Strongly disagree","2005","Employed","in school","","","","","1"
"1 Strongly disagree","2005","Employed","inadequately","2","","","","1"
"1 Strongly disagree","2005","Employed","general elemantary","1","","","","1"
"1 Strongly disagree","2005","Employed","middle vocational","11","","","","1"
"1 Strongly disagree","2005","Employed","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Employed","higher vocational","3","","","","1"
"1 Strongly disagree","2005","Employed","higher education","4","","","","1"
"2 on scale 1-7 ","2005","Not Employed","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Not Employed","higher education","2","","","","2"
"2 on scale 1-7 ","2005","Employed","in school","","","","","2"
"2 on scale 1-7 ","2005","Employed","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Employed","middle vocational","15","","","","2"
"2 on scale 1-7 ","2005","Employed","vocational + Abi","2","","","","2"
"2 on scale 1-7 ","2005","Employed","higher vocational","5","","","","2"
"2 on scale 1-7 ","2005","Employed","higher education","8","","","","2"
"2 on scale 1-7 ","2005","Not Employed","in school","6","","","","2"
"2 on scale 1-7 ","2005","Not Employed","inadequately","3","","","","2"
"2 on scale 1-7 ","2005","Not Employed","general elemantary","13","","","","2"
"2 on scale 1-7 ","2005","Not Employed","middle vocational","26","","","","2"
"2 on scale 1-7 ","2005","Not Employed","vocational + Abi","1","","","","2"
"2 on scale 1-7 ","2005","Employed","general elemantary","2","","","","2"
"3 on scale 1-7 ","2005","Not Employed","vocational + Abi","2","","","","3"
"3 on scale 1-7 ","2005","Not Employed","higher vocational","2","","","","3"
"3 on scale 1-7 ","2005","Not Employed","higher education","11","","","","3"
"3 on scale 1-7 ","2005","Not Employed","in school","32","0.0490918107701216","0.0310185823152622","0.0671650392249811","3"
"3 on scale 1-7 ","2005","Not Employed","inadequately","5","","","","3"
"3 on scale 1-7 ","2005","Not Employed","general elemantary","34","0.0235989965300876","0.0154745351452028","0.0317234579149724","3"
"3 on scale 1-7 ","2005","Not Employed","middle vocational","61","0.0177599607043976","0.0136221797400472","0.0218977416687479","3"
"3 on scale 1-7 ","2005","Employed","in school","4","","","","3"
"3 on scale 1-7 ","2005","Employed","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Employed","general elemantary","10","","","","3"
"3 on scale 1-7 ","2005","Employed","middle vocational","67","0.012352661954418","0.00962994765433669","0.0150753762544993","3"
"3 on scale 1-7 ","2005","Employed","vocational + Abi","12","","","","3"
"3 on scale 1-7 ","2005","Employed","higher vocational","5","","","","3"
"3 on scale 1-7 ","2005","Employed","higher education","32","0.00891728401806085","0.00564522430410569","0.012189343732016","3"
"4 on scale 1-7","2005","Not Employed","higher education","42","0.037470494129063","0.025682165138184","0.0492588231199421","4"
"4 on scale 1-7","2005","Not Employed","higher vocational","16","","","","4"
"4 on scale 1-7","2005","Employed","higher education","76","0.0260609849999747","0.0205158609662174","0.0316061090337319","4"
"4 on scale 1-7","2005","Employed","in school","18","","","","4"
"4 on scale 1-7","2005","Employed","inadequately","6","","","","4"
"4 on scale 1-7","2005","Not Employed","in school","82","0.160023932516965","0.129355763759789","0.190692101274142","4"
"4 on scale 1-7","2005","Not Employed","inadequately","15","","","","4"
"4 on scale 1-7","2005","Employed","general elemantary","63","0.0556455384671047","0.0418063546294734","0.0694847223047359","4"
"4 on scale 1-7","2005","Employed","middle vocational","147","0.025020250268185","0.021170217128603","0.028870283407767","4"
"4 on scale 1-7","2005","Employed","vocational + Abi","17","","","","4"
"4 on scale 1-7","2005","Employed","higher vocational","21","","","","4"
"4 on scale 1-7","2005","Not Employed","general elemantary","113","0.0866134932693494","0.0715594286717862","0.101667557866913","4"
"4 on scale 1-7","2005","Not Employed","middle vocational","201","0.0523478432651242","0.0453701551331193","0.0593255313971291","4"
"4 on scale 1-7","2005","Not Employed","vocational + Abi","13","","","","4"
"5 on scale 1-7","2005","Employed","middle vocational","636","0.0943258746158213","0.0871210693697212","0.101530679861921","5"
"5 on scale 1-7","2005","Employed","vocational + Abi","110","0.106497426242229","0.0857721288538619","0.127222723630597","5"
"5 on scale 1-7","2005","Employed","higher vocational","103","0.0902955730835674","0.0733740022132759","0.107217143953859","5"
"5 on scale 1-7","2005","Employed","higher education","428","0.137407120014255","0.125424341746589","0.149389898281922","5"
"5 on scale 1-7","2005","Not Employed","in school","154","0.28891857623593","0.251003728304008","0.326833424167851","5"
"5 on scale 1-7","2005","Not Employed","inadequately","23","","","","5"
"5 on scale 1-7","2005","Not Employed","general elemantary","248","0.181210481277586","0.16059414467479","0.201826817880383","5"
"5 on scale 1-7","2005","Not Employed","middle vocational","531","0.13712741987671","0.126351033185068","0.147903806568352","5"
"5 on scale 1-7","2005","Not Employed","vocational + Abi","53","0.187133350984206","0.141531740463419","0.232734961504993","5"
"5 on scale 1-7","2005","Not Employed","higher vocational","65","0.145057630998443","0.112592468274836","0.177522793722051","5"
"5 on scale 1-7","2005","Not Employed","higher education","143","0.146293112287859","0.124356637152503","0.168229587423216","5"
"5 on scale 1-7","2005","Employed","in school","28","","","","5"
"5 on scale 1-7","2005","Employed","inadequately","12","","","","5"
"5 on scale 1-7","2005","Employed","general elemantary","153","0.141112392606244","0.120095014777837","0.162129770434651","5"
"6 on scale 1-7","2005","Employed","higher vocational","389","0.364125235565883","0.335715415839083","0.392535055292682","6"
"6 on scale 1-7","2005","Employed","higher education","1216","0.38569506282111","0.368753088751633","0.402637036890587","6"
"6 on scale 1-7","2005","Not Employed","in school","169","0.258253897378553","0.221642778850186","0.294865015906919","6"
"6 on scale 1-7","2005","Not Employed","inadequately","42","0.268810014194178","0.197624308276514","0.339995720111841","6"
"6 on scale 1-7","2005","Not Employed","general elemantary","384","0.26492006516139","0.241301233393965","0.288538896928816","6"
"6 on scale 1-7","2005","Not Employed","middle vocational","1176","0.28281810091756","0.268708785538327","0.296927416296793","6"
"6 on scale 1-7","2005","Not Employed","vocational + Abi","86","0.264797086178966","0.213208319930939","0.316385852426994","6"
