"plh0212","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","Male","9","","",""
"1 Strongly disagree","2005","1-pers.-HH","Female","11","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","Male","20","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","Female","13","","",""
"1 Strongly disagree","2005","Single parent ","Male","2","","",""
"1 Strongly disagree","2005","Single parent ","Female","4","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","Male","3","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","Female","4","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","Male","10","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","Female","9","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Male","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Female","3","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","Male","4","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","Female","9","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","Male","21","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","Female","11","","",""
"2 on scale 1-7 ","2005","Single parent ","Male","1","","",""
"2 on scale 1-7 ","2005","Single parent ","Female","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","8","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","9","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","4","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","Male","24","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","Female","28","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","Male","39","0.0108570514310752","0.0074075474744469","0.0143065553877034"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Female","27","","",""
"3 on scale 1-7 ","2005","Single parent ","Male","12","","",""
"3 on scale 1-7 ","2005","Single parent ","Female","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","19","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","32","0.0200710205961718","0.0137600456731215","0.0263819955192221"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","39","0.0280893352570897","0.0206813236844182","0.0354973468297611"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","17","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","17","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","17","","",""
"4 on scale 1-7","2005","1-pers.-HH","Male","52","0.039769495613546","0.0289363177104798","0.0506026735166121"
"4 on scale 1-7","2005","1-pers.-HH","Female","87","0.0578446459907967","0.0467538898286952","0.0689354021528981"
"4 on scale 1-7","2005","(Married) couple without C. ","Male","124","0.034070735698529","0.0280321589853274","0.0401093124117306"
"4 on scale 1-7","2005","(Married) couple without C. ","Female","116","0.0332675758218358","0.027358318568437","0.0391768330752346"
"4 on scale 1-7","2005","Single parent ","Male","25","","",""
"4 on scale 1-7","2005","Single parent ","Female","37","0.0525607370976232","0.0367162925808259","0.0684051816144205"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Male","49","0.0284760242223372","0.0208218932746492","0.0361301551700251"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Female","56","0.0307331380101947","0.0229663838059485","0.0384998922144409"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Male","96","0.0522969573122024","0.0423155426983729","0.062278371926032"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Female","87","0.0549451080232168","0.0442103418219054","0.0656798742245282"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Male","56","0.0814712855110175","0.0631669865540888","0.0997755844679461"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Female","47","0.0593862378872095","0.0434317497716326","0.0753407260027864"
"5 on scale 1-7","2005","1-pers.-HH","Male","177","0.152173078402811","0.132261045597039","0.172085111208584"
"5 on scale 1-7","2005","1-pers.-HH","Female","220","0.132245994376522","0.116152220689222","0.148339768063822"
"5 on scale 1-7","2005","(Married) couple without C. ","Male","412","0.111821926888627","0.101331704874057","0.122312148903198"
"5 on scale 1-7","2005","(Married) couple without C. ","Female","419","0.112218682407657","0.101818169433442","0.122619195381872"
"5 on scale 1-7","2005","Single parent ","Male","64","0.228740405653482","0.18409463069785","0.273386180609113"
"5 on scale 1-7","2005","Single parent ","Female","96","0.119324885545012","0.0963081365915211","0.142341634498502"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Male","226","0.125140178436987","0.109913784190406","0.140366572683568"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Female","242","0.119149461527874","0.10457100387528","0.133727919180467"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Male","271","0.134806763270166","0.119494825827906","0.150118700712427"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Female","259","0.148964758389535","0.132191590357745","0.165737926421326"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Male","146","0.147401968250261","0.123681227267151","0.171122709233371"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Female","126","0.162211536886278","0.137326266662245","0.187096807110311"
"6 on scale 1-7","2005","1-pers.-HH","Male","424","0.328235868968078","0.302204649779651","0.354267088156506"
"6 on scale 1-7","2005","1-pers.-HH","Female","491","0.2808715182666","0.259520164864329","0.302222871668871"
"6 on scale 1-7","2005","(Married) couple without C. ","Male","1098","0.312256221149171","0.296830692548947","0.327681749749395"
"6 on scale 1-7","2005","(Married) couple without C. ","Female","1086","0.296477293397067","0.281428421167244","0.31152616562689"
"6 on scale 1-7","2005","Single parent ","Male","109","0.315851666198823","0.266440471416928","0.365262860980718"
"6 on scale 1-7","2005","Single parent ","Female","249","0.303011481044477","0.270381790157669","0.335641171931285"
