"plh0212","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","(0) in school","3","","",""
"1 Strongly disagree","2005","Not Employed","(1a) inadequately completed","4","","",""
"1 Strongly disagree","2005","Not Employed","(1b) general elementary school","18","","",""
"1 Strongly disagree","2005","Not Employed","(1c) basic vocational qualification","32","0.0133140926591752","0.00906189520657357","0.0175662901117769"
"1 Strongly disagree","2005","Not Employed","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Not Employed","(2a) intermediate vocational","11","","",""
"1 Strongly disagree","2005","Not Employed","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"1 Strongly disagree","2005","Not Employed","(3a) lower tertiary education","2","","",""
"1 Strongly disagree","2005","Not Employed","(3b) higher tertiary education","2","","",""
"1 Strongly disagree","2005","Employed","(0) in school","","","",""
"1 Strongly disagree","2005","Employed","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","Employed","(1b) general elementary school","1","","",""
"1 Strongly disagree","2005","Employed","(1c) basic vocational qualification","9","","",""
"1 Strongly disagree","2005","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","Employed","(2a) intermediate vocational","4","","",""
"1 Strongly disagree","2005","Employed","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","Employed","(3a) lower tertiary education","2","","",""
"1 Strongly disagree","2005","Employed","(3b) higher tertiary education","2","","",""
"2 on scale 1-7 ","2005","Not Employed","(0) in school","6","","",""
"2 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","11","","",""
"2 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","17","","",""
"2 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","2","","",""
"2 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","10","","",""
"2 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","2","","",""
"2 on scale 1-7 ","2005","Employed","(0) in school","","","",""
"2 on scale 1-7 ","2005","Employed","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","Employed","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2005","Employed","(1c) basic vocational qualification","9","","",""
"2 on scale 1-7 ","2005","Employed","(2b) intermediate general qualification","1","","",""
"2 on scale 1-7 ","2005","Employed","(2a) intermediate vocational","7","","",""
"2 on scale 1-7 ","2005","Employed","(2c_gen) general maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Employed","(2c_voc) vocational maturity certificate","5","","",""
"2 on scale 1-7 ","2005","Employed","(3a) lower tertiary education","2","","",""
"2 on scale 1-7 ","2005","Employed","(3b) higher tertiary education","6","","",""
"3 on scale 1-7 ","2005","Not Employed","(0) in school","32","0.0490918107701216","0.0310185823152622","0.0671650392249811"
"3 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","31","0.0248066557921444","0.0158251050872208","0.0337882064970679"
"3 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","32","0.010322995100078","0.00657311161973439","0.0140728785804215"
"3 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","5","","",""
"3 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","21","","",""
"3 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","10","","",""
"3 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"3 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","5","","",""
"3 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","6","","",""
"3 on scale 1-7 ","2005","Employed","(0) in school","4","","",""
"3 on scale 1-7 ","2005","Employed","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","Employed","(1b) general elementary school","7","","",""
"3 on scale 1-7 ","2005","Employed","(1c) basic vocational qualification","29","","",""
"3 on scale 1-7 ","2005","Employed","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2005","Employed","(2a) intermediate vocational","26","","",""
"3 on scale 1-7 ","2005","Employed","(2c_gen) general maturity certificate","14","","",""
"3 on scale 1-7 ","2005","Employed","(2c_voc) vocational maturity certificate","13","","",""
"3 on scale 1-7 ","2005","Employed","(3a) lower tertiary education","9","","",""
"3 on scale 1-7 ","2005","Employed","(3b) higher tertiary education","23","","",""
"4 on scale 1-7","2005","Not Employed","(0) in school","82","0.160023932516965","0.129355763759789","0.190692101274142"
